LLACx	LLACy	LLACz	LLGYx	LLGYy	LLGYz	LMACx	LMACy	LMACz	LMGYx	LMGYy	LMGYz	RLACx	RLACy	RLACz	RLGYx	RLGYy	RLGYz	RMACx	RMACy	RMACz	RMGYx	RMGYy	RMGYz
10.00	-1020.00	280.00	0.67	-0.67	1.34	110.00	-910.00	100.00	-0.55	0.43	0.67	-190.00	-1020.00	-20.00	-0.18	-0.06	-1.22	100.00	-1000.00	270.00	-0.67	0.00	0.00
40.00	-1010.00	330.00	0.24	-0.73	0.79	130.00	-910.00	150.00	-0.91	0.30	-0.12	-120.00	-1020.00	-70.00	-0.43	-0.61	-0.55	150.00	-990.00	230.00	-0.85	-0.30	-0.49
40.00	-1000.00	330.00	0.24	-0.73	0.79	130.00	-910.00	150.00	-0.85	0.24	-0.12	-120.00	-1020.00	-70.00	-0.37	-0.49	-0.55	160.00	-990.00	240.00	-1.04	-0.24	-0.43
40.00	-1010.00	330.00	0.24	-0.67	0.61	130.00	-910.00	150.00	-0.85	0.18	-0.12	-120.00	-1020.00	-70.00	-0.37	-0.30	-0.49	160.00	-990.00	230.00	-1.04	-0.30	-0.55
40.00	-1000.00	330.00	0.18	-0.85	0.61	130.00	-910.00	150.00	-0.73	0.12	-0.12	-110.00	-1010.00	-70.00	-0.37	-0.06	-0.61	160.00	-990.00	230.00	-0.98	-0.37	-0.49
40.00	-1000.00	330.00	0.18	-0.91	0.73	130.00	-910.00	160.00	-0.79	0.30	-0.18	-110.00	-1030.00	-70.00	-0.49	-0.12	-0.73	160.00	-990.00	230.00	-0.73	-0.37	-0.43
40.00	-1000.00	330.00	0.18	-0.98	0.73	130.00	-910.00	150.00	-0.85	0.24	-0.30	-110.00	-1020.00	-70.00	-0.49	-0.06	-0.73	160.00	-990.00	230.00	-0.73	-0.43	-0.43
40.00	-1000.00	330.00	0.18	-1.04	0.79	130.00	-910.00	150.00	-0.85	0.24	-0.24	-110.00	-1020.00	-70.00	-0.43	0.00	-0.67	160.00	-990.00	230.00	-0.73	-0.49	-0.49
40.00	-1000.00	330.00	0.18	-0.85	0.67	130.00	-910.00	150.00	-0.85	0.24	-0.18	-120.00	-1020.00	-70.00	-0.43	0.06	-0.73	160.00	-990.00	230.00	-0.55	-0.43	-0.43
40.00	-1000.00	330.00	0.24	-0.85	0.55	130.00	-910.00	150.00	-0.61	0.00	-0.12	-120.00	-1020.00	-80.00	-0.43	0.06	-0.61	150.00	-990.00	240.00	-0.49	-0.61	-0.49
40.00	-1010.00	330.00	0.43	-0.85	0.55	130.00	-910.00	150.00	-0.61	0.18	-0.30	-110.00	-1020.00	-70.00	-0.37	0.06	-0.67	160.00	-990.00	230.00	-0.43	-0.61	-0.43
50.00	-1000.00	330.00	0.43	-0.85	0.49	130.00	-910.00	160.00	-0.91	0.37	-0.37	-120.00	-1010.00	-70.00	-0.30	-0.06	-0.67	160.00	-990.00	230.00	-0.43	-0.49	-0.37
40.00	-1010.00	330.00	0.49	-0.91	0.49	130.00	-910.00	150.00	-0.91	0.30	-0.30	-120.00	-1020.00	-70.00	-0.24	-0.12	-0.61	160.00	-990.00	230.00	-0.55	-0.43	-0.43
40.00	-1000.00	330.00	0.49	-1.04	0.43	130.00	-910.00	150.00	-0.85	0.37	-0.24	-120.00	-1020.00	-70.00	-0.24	-0.30	-0.61	160.00	-990.00	230.00	-0.67	-0.61	-0.30
