LLACx	LLACy	LLACz	LLGYx	LLGYy	LLGYz	LMACx	LMACy	LMACz	LMGYx	LMGYy	LMGYz	RLACx	RLACy	RLACz	RLGYx	RLGYy	RLGYz	RMACx	RMACy	RMACz	RMGYx	RMGYy	RMGYz
10.00	-1020.00	300.00	0.00	-0.49	1.77	90.00	-910.00	140.00	-0.79	0.37	1.04	-230.00	-1010.00	-0.00	-0.18	0.00	-0.24	50.00	-1000.00	260.00	-1.40	0.79	0.61
10.00	-1020.00	290.00	0.06	-0.98	1.46	100.00	-910.00	140.00	-0.43	0.30	0.67	-100.00	-1020.00	-80.00	-0.43	0.37	-0.24	170.00	-990.00	220.00	-1.10	-0.06	0.24
30.00	-1020.00	290.00	0.00	-0.79	1.46	100.00	-920.00	140.00	-0.49	0.18	0.67	-100.00	-1020.00	-80.00	-0.61	0.30	-0.24	170.00	-990.00	210.00	-1.16	0.06	0.18
30.00	-1020.00	290.00	0.12	-0.85	1.52	100.00	-910.00	140.00	-0.55	0.18	0.61	-100.00	-1020.00	-80.00	-0.61	0.37	-0.24	170.00	-990.00	210.00	-1.16	-0.06	0.24
30.00	-1010.00	290.00	0.18	-0.61	1.46	110.00	-920.00	140.00	-0.43	0.24	0.73	-100.00	-1020.00	-80.00	-0.49	0.43	-0.24	170.00	-990.00	210.00	-0.98	-0.12	0.24
30.00	-1010.00	290.00	0.18	-0.37	1.52	110.00	-920.00	150.00	-0.43	0.18	0.85	-100.00	-1020.00	-80.00	-0.37	0.43	-0.18	170.00	-990.00	210.00	-1.04	-0.18	0.24
30.00	-1010.00	290.00	0.24	-0.49	1.40	100.00	-910.00	140.00	-0.37	0.12	0.98	-100.00	-1020.00	-80.00	-0.37	0.37	-0.24	160.00	-990.00	210.00	-1.04	-0.24	0.30
30.00	-1020.00	290.00	0.24	-0.61	1.34	110.00	-910.00	140.00	-0.30	0.18	0.98	-100.00	-1020.00	-90.00	-0.43	0.37	-0.24	170.00	-990.00	210.00	-1.04	-0.30	0.30
30.00	-1020.00	290.00	0.24	-0.67	1.40	100.00	-920.00	140.00	-0.24	0.18	1.04	-90.00	-1020.00	-90.00	-0.30	0.30	-0.12	170.00	-990.00	210.00	-1.10	-0.30	0.30
30.00	-1010.00	290.00	0.30	-0.73	1.52	110.00	-910.00	150.00	-0.43	0.18	0.91	-90.00	-1020.00	-80.00	-0.37	0.43	-0.06	170.00	-990.00	210.00	-0.91	-0.37	0.24
30.00	-1020.00	290.00	0.24	-0.73	1.59	110.00	-910.00	140.00	-0.37	0.12	1.04	-100.00	-1020.00	-80.00	-0.49	0.55	-0.12	170.00	-990.00	210.00	-0.91	-0.24	0.30
30.00	-1010.00	290.00	0.37	-0.73	1.52	100.00	-910.00	150.00	-0.43	0.18	1.10	-100.00	-1020.00	-90.00	-0.37	0.61	-0.06	170.00	-990.00	210.00	-0.98	-0.18	0.24
30.00	-1010.00	290.00	0.43	-0.73	1.52	100.00	-910.00	140.00	-0.49	0.18	0.98	-100.00	-1020.00	-80.00	-0.37	0.55	0.00	170.00	-990.00	210.00	-0.91	-0.24	0.18
30.00	-1020.00	290.00	0.30	-0.67	1.59	100.00	-910.00	140.00	-0.49	0.24	0.91	-100.00	-1020.00	-80.00	-0.30	0.49	0.00	170.00	-990.00	210.00	-0.91	-0.30	0.30
30.00	-1010.00	290.00	0.24	-0.73	1.65	100.00	-910.00	140.00	-0.49	0.12	0.85	-90.00	-1020.00	-80.00	-0.18	0.49	0.12	170.00	-990.00	220.00	-0.85	-0.18	0.18
30.00	-1010.00	290.00	0.06	-0.67	1.65	100.00	-920.00	150.00	-0.43	0.12	0.73	-100.00	-1020.00	-80.00	-0.12	0.49	0.18	170.00	-990.00	210.00	-0.85	-0.24	0.12
30.00	-1010.00	290.00	0.00	-0.61	1.71	100.00	-920.00	140.00	-0.43	0.06	0.73	-90.00	-1010.00	-90.00	-0.06	0.37	0.24	160.00	-990.00	220.00	-0.79	-0.37	0.18
30.00	-1020.00	290.00	0.06	-0.73	1.59	100.00	-920.00	140.00	-0.37	0.00	0.79	-100.00	-1020.00	-80.00	0.00	0.24	0.30	170.00	-990.00	210.00	-0.91	-0.37	0.12
30.00	-1020.00	290.00	0.06	-0.79	1.46	100.00	-910.00	140.00	-0.37	0.06	0.85	-90.00	-1020.00	-90.00	0.06	0.24	0.43	170.00	-990.00	210.00	-0.98	-0.18	0.18
20.00	-1020.00	290.00	0.12	-0.85	1.34	100.00	-910.00	140.00	-0.43	0.06	0.85	-90.00	-1020.00	-90.00	0.00	0.24	0.24	170.00	-990.00	210.00	-0.91	-0.24	0.18
30.00	-1020.00	290.00	0.24	-0.91	1.40	100.00	-910.00	140.00	-0.43	0.00	0.91	-100.00	-1020.00	-80.00	0.06	0.24	0.24	170.00	-990.00	210.00	-1.04	-0.18	0.24
30.00	-1020.00	290.00	0.30	-0.85	1.40	100.00	-910.00	150.00	-0.30	0.06	0.98	-100.00	-1020.00	-80.00	0.00	0.30	0.12	170.00	-980.00	210.00	-1.10	-0.24	0.30
30.00	-1020.00	300.00	0.43	-1.04	1.46	100.00	-910.00	150.00	-0.37	0.00	1.04	-100.00	-1020.00	-80.00	0.12	0.30	0.06	160.00	-990.00	210.00	-1.10	-0.30	0.37
30.00	-1020.00	290.00	0.49	-1.16	1.46	100.00	-920.00	140.00	-0.24	-0.06	0.91	-90.00	-1020.00	-80.00	0.12	0.18	0.00	160.00	-990.00	220.00	-0.98	-0.24	0.43
30.00	-1020.00	290.00	0.61	-1.59	1.46	100.00	-920.00	150.00	-0.12	-0.06	0.73	-100.00	-1020.00	-80.00	0.18	0.18	0.06	170.00	-990.00	210.00	-1.10	-0.06	0.43
20.00	-1020.00	290.00	0.61	-1.59	1.46	100.00	-920.00	140.00	-0.06	-0.06	0.67	-100.00	-1020.00	-90.00	0.18	0.12	0.06	170.00	-990.00	220.00	-1.34	-0.12	0.55
30.00	-1010.00	290.00	0.61	-1.59	1.46	100.00	-910.00	140.00	-0.12	0.00	0.67	-100.00	-1020.00	-80.00	0.12	0.24	0.00	170.00	-990.00	210.00	-1.16	-0.12	0.55
30.00	-1020.00	290.00	0.43	-0.73	1.40	100.00	-920.00	140.00	-0.12	0.00	0.55	-100.00	-1020.00	-80.00	0.00	0.30	-0.06	170.00	-990.00	210.00	-1.16	-0.18	0.61
30.00	-1020.00	290.00	0.49	-0.55	1.16	100.00	-910.00	140.00	-0.24	0.00	0.49	-100.00	-1020.00	-80.00	0.00	0.30	-0.12	170.00	-990.00	210.00	-1.22	-0.18	0.67
30.00	-1020.00	290.00	0.49	-0.55	1.16	100.00	-920.00	140.00	-0.30	0.12	0.49	-100.00	-1020.00	-90.00	0.00	0.18	-0.06	170.00	-990.00	210.00	-1.10	-0.18	0.55
30.00	-1020.00	290.00	0.49	-0.55	1.16	100.00	-910.00	140.00	-0.37	0.06	0.49	-100.00	-1020.00	-80.00	0.00	0.24	-0.06	170.00	-990.00	210.00	-1.04	-0.24	0.43
30.00	-1020.00	290.00	0.67	-1.04	1.10	100.00	-910.00	150.00	-0.37	0.06	0.43	-100.00	-1020.00	-80.00	0.06	0.24	0.00	170.00	-990.00	210.00	-1.04	-0.12	0.43
30.00	-1020.00	290.00	0.67	-1.04	1.10	100.00	-910.00	140.00	-0.43	0.06	0.49	-100.00	-1020.00	-80.00	0.12	0.18	-0.06	170.00	-990.00	210.00	-1.04	-0.12	0.49
30.00	-1020.00	290.00	0.67	-1.04	1.10	100.00	-920.00	150.00	-0.37	0.12	0.49	-100.00	-1020.00	-80.00	0.18	0.18	-0.12	170.00	-990.00	210.00	-0.91	-0.18	0.55
