LLACx	LLACy	LLACz	LLGYx	LLGYy	LLGYz	LMACx	LMACy	LMACz	LMGYx	LMGYy	LMGYz	RLACx	RLACy	RLACz	RLGYx	RLGYy	RLGYz	RMACx	RMACy	RMACz	RMGYx	RMGYy	RMGYz
70.00	-1010.00	310.00	0.43	-1.04	0.49	140.00	-920.00	140.00	-0.85	0.06	-1.04	-200.00	-1020.00	20.00	-0.67	0.30	-0.55	90.00	-990.00	310.00	-0.61	-0.37	-0.24
30.00	-1010.00	320.00	1.46	-0.73	0.98	130.00	-910.00	160.00	-1.04	0.18	-0.43	-110.00	-1020.00	-80.00	1.22	0.37	0.85	150.00	-990.00	250.00	-0.24	-0.37	1.10
30.00	-1010.00	320.00	1.28	-0.85	1.04	120.00	-910.00	160.00	0.37	-0.43	0.24	-100.00	-1020.00	-80.00	1.22	0.43	0.67	140.00	-990.00	260.00	-0.18	-0.30	1.16
30.00	-1010.00	320.00	1.16	-1.10	1.10	130.00	-910.00	160.00	0.43	-0.43	0.24	-100.00	-1020.00	-80.00	1.22	0.49	0.67	150.00	-990.00	260.00	-0.06	-0.24	0.98
40.00	-1010.00	320.00	1.10	-1.34	1.10	120.00	-910.00	160.00	0.67	-0.49	0.18	-100.00	-1020.00	-80.00	1.28	0.37	0.67	150.00	-990.00	250.00	-0.06	-0.18	1.04
30.00	-1010.00	320.00	1.16	-1.59	1.22	130.00	-910.00	160.00	0.79	-0.37	0.12	-100.00	-1020.00	-80.00	1.22	0.30	0.61	150.00	-990.00	260.00	0.00	-0.30	0.91
30.00	-1010.00	320.00	0.98	-1.65	1.28	120.00	-910.00	160.00	0.79	-0.24	0.24	-110.00	-1020.00	-80.00	1.10	0.49	0.49	150.00	-990.00	250.00	0.12	-0.30	0.79
30.00	-1000.00	320.00	0.85	-1.71	1.40	120.00	-910.00	160.00	0.55	-0.30	0.24	-110.00	-1020.00	-80.00	0.91	0.55	0.30	150.00	-990.00	250.00	0.12	-0.24	0.61
30.00	-1010.00	320.00	0.91	-1.71	1.40	130.00	-910.00	160.00	0.43	-0.24	0.30	-100.00	-1020.00	-80.00	0.73	0.67	0.12	140.00	-990.00	250.00	0.24	-0.18	0.55
30.00	-1010.00	320.00	0.98	-1.28	1.34	130.00	-910.00	160.00	0.30	-0.18	0.30	-110.00	-1020.00	-80.00	0.67	0.79	0.18	150.00	-990.00	250.00	0.30	-0.06	0.55
30.00	-1000.00	320.00	0.73	-1.16	1.34	130.00	-910.00	160.00	0.43	-0.24	0.49	-110.00	-1020.00	-70.00	0.79	0.79	0.18	150.00	-990.00	250.00	0.24	-0.12	0.55
30.00	-1010.00	320.00	0.79	-1.28	1.46	130.00	-910.00	160.00	0.37	-0.30	0.55	-110.00	-1020.00	-80.00	0.91	0.73	0.18	140.00	-990.00	250.00	0.30	-0.12	0.61
30.00	-1000.00	320.00	0.73	-1.28	1.52	130.00	-910.00	160.00	0.12	-0.18	0.55	-100.00	-1020.00	-70.00	0.98	0.79	0.37	150.00	-990.00	260.00	0.12	0.00	0.67
30.00	-1010.00	320.00	0.61	-1.46	1.52	130.00	-910.00	160.00	-0.06	-0.06	0.49	-110.00	-1020.00	-80.00	1.22	0.73	0.49	150.00	-990.00	260.00	-0.55	0.06	1.10
30.00	-1010.00	320.00	0.49	-1.40	1.46	120.00	-910.00	160.00	0.06	-0.18	0.55	-110.00	-1020.00	-80.00	1.34	0.67	0.67	140.00	-990.00	260.00	-0.55	0.06	1.10
30.00	-1010.00	320.00	0.49	-1.40	1.52	130.00	-910.00	150.00	0.06	-0.06	0.43	-100.00	-1020.00	-80.00	1.04	0.79	0.67	150.00	-990.00	250.00	-0.55	0.06	1.10
30.00	-1010.00	320.00	0.49	-1.40	1.52	130.00	-910.00	160.00	0.12	-0.06	0.43	-110.00	-1020.00	-70.00	0.98	0.98	0.67	150.00	-990.00	250.00	-0.55	0.06	1.04
30.00	-1010.00	320.00	0.61	-1.34	1.52	130.00	-910.00	160.00	0.06	0.06	0.61	-100.00	-1020.00	-80.00	0.91	0.91	0.67	140.00	-990.00	250.00	-0.55	0.06	1.04
30.00	-1010.00	320.00	0.55	-1.40	1.46	130.00	-910.00	160.00	0.06	-0.06	0.73	-100.00	-1020.00	-70.00	0.73	0.85	0.61	150.00	-990.00	260.00	-0.55	0.06	1.04
30.00	-1010.00	320.00	0.55	-1.46	1.40	130.00	-910.00	160.00	0.06	-0.12	0.79	-100.00	-1020.00	-80.00	0.55	0.79	0.61	140.00	-990.00	260.00	-0.67	-0.12	0.79
30.00	-1010.00	320.00	0.61	-1.22	1.22	130.00	-910.00	170.00	-0.12	-0.06	0.79	-110.00	-1020.00	-70.00	0.37	0.61	0.55	150.00	-990.00	260.00	-1.04	-0.61	0.55
30.00	-1010.00	320.00	0.61	-0.49	0.98	130.00	-910.00	160.00	-0.24	-0.06	0.98	-100.00	-1020.00	-70.00	0.12	0.30	0.43	150.00	-990.00	260.00	-1.04	-0.61	0.55
30.00	-1010.00	320.00	0.49	0.06	0.85	120.00	-910.00	160.00	-0.24	0.00	0.98	-110.00	-1020.00	-70.00	-0.12	-0.12	0.30	140.00	-990.00	260.00	-1.04	-0.61	0.55
30.00	-1010.00	320.00	0.55	0.18	0.79	130.00	-910.00	160.00	-0.12	0.00	0.91	-110.00	-1020.00	-70.00	-0.12	-0.37	0.12	140.00	-980.00	250.00	-0.79	-0.55	0.18
30.00	-1010.00	320.00	0.55	0.06	0.91	120.00	-910.00	160.00	-0.06	-0.06	0.91	-110.00	-1020.00	-80.00	-0.12	-0.37	0.12	140.00	-980.00	250.00	-0.79	-0.55	0.18
30.00	-1010.00	320.00	0.49	-0.12	0.98	120.00	-910.00	160.00	-0.06	-0.18	0.85	-110.00	-1020.00	-70.00	-0.12	-0.49	0.00	150.00	-990.00	260.00	-0.79	-0.55	0.18
30.00	-1010.00	320.00	0.55	-0.30	1.04	120.00	-910.00	160.00	-0.12	-0.12	0.79	-110.00	-1020.00	-70.00	-0.18	-0.37	-0.12	140.00	-990.00	250.00	-0.79	-0.55	0.18
30.00	-1000.00	320.00	0.79	-0.49	1.10	130.00	-910.00	160.00	-0.24	0.00	0.61	-110.00	-1020.00	-70.00	-0.12	-0.30	-0.24	150.00	-990.00	250.00	-0.43	-0.49	-0.12
30.00	-1010.00	320.00	0.85	-0.55	1.10	120.00	-910.00	160.00	-0.37	0.12	0.37	-110.00	-1020.00	-70.00	-0.12	-0.06	-0.30	150.00	-990.00	250.00	-0.43	-0.49	-0.12
30.00	-1000.00	320.00	0.85	-0.55	1.10	130.00	-910.00	160.00	-0.49	0.30	0.06	-100.00	-1030.00	-70.00	-0.18	0.00	-0.43	150.00	-990.00	250.00	-0.43	-0.49	-0.12
30.00	-1010.00	320.00	0.91	-0.49	1.28	130.00	-910.00	160.00	-0.49	0.37	0.00	-110.00	-1020.00	-70.00	-0.30	-0.06	-0.67	150.00	-990.00	260.00	-0.61	-0.43	-0.37
