LLACx	LLACy	LLACz	LLGYx	LLGYy	LLGYz	LMACx	LMACy	LMACz	LMGYx	LMGYy	LMGYz	RLACx	RLACy	RLACz	RLGYx	RLGYy	RLGYz	RMACx	RMACy	RMACz	RMGYx	RMGYy	RMGYz
-70.00	-10.00	1060.00	0.55	-0.85	0.91	-30.00	40.00	1060.00	-0.37	0.12	0.49	-30.00	-20.00	1020.00	0.00	-0.49	-0.06	0.00	10.00	1110.00	0.49	-0.37	0.61
0.00	-1010.00	340.00	0.49	-1.04	0.67	90.00	-930.00	-0.00	0.06	-0.06	0.49	-10.00	-970.00	-280.00	0.18	-0.79	0.67	-10.00	-990.00	200.00	0.49	-0.37	0.61
-0.00	-1000.00	340.00	0.43	-1.10	0.67	90.00	-930.00	-0.00	-0.06	-0.06	0.55	-10.00	-970.00	-280.00	0.18	-0.67	0.61	-10.00	-990.00	200.00	1.22	-0.98	1.34
-10.00	-1000.00	340.00	0.43	-1.04	0.67	100.00	-930.00	-0.00	0.06	0.00	0.61	-10.00	-970.00	-280.00	-0.06	-0.61	0.55	-10.00	-990.00	200.00	1.16	-0.98	1.34
-10.00	-1000.00	340.00	0.43	-1.04	0.73	100.00	-930.00	-0.00	0.12	0.00	0.67	-10.00	-970.00	-280.00	-0.18	-0.67	0.61	-10.00	-990.00	200.00	1.22	-0.85	1.34
-0.00	-1000.00	330.00	0.61	-1.04	0.85	100.00	-930.00	0.00	0.00	0.00	0.73	-10.00	-970.00	-280.00	-0.06	-0.49	0.67	-10.00	-990.00	200.00	0.98	-0.91	1.59
-0.00	-1000.00	340.00	0.55	-0.85	0.91	100.00	-930.00	0.00	0.12	0.06	0.85	-20.00	-970.00	-270.00	0.00	-0.61	0.79	-10.00	-1000.00	200.00	0.98	-0.98	1.65
0.00	-1000.00	340.00	0.61	-0.85	1.04	100.00	-940.00	0.00	0.24	0.06	0.79	-10.00	-970.00	-280.00	0.18	-0.67	0.91	-20.00	-990.00	200.00	1.04	-1.04	1.71
-0.00	-1010.00	340.00	0.73	-0.79	1.10	100.00	-930.00	-0.00	0.30	0.06	0.85	-20.00	-970.00	-280.00	0.18	-0.73	0.79	-10.00	-990.00	200.00	1.10	-1.04	1.83
-0.00	-1000.00	340.00	0.61	-0.79	1.16	100.00	-930.00	0.00	0.18	0.00	0.85	-20.00	-960.00	-280.00	0.18	-0.67	0.91	-10.00	-990.00	200.00	1.10	-1.16	1.77
-0.00	-1010.00	340.00	0.67	-0.73	1.28	100.00	-930.00	-10.00	0.30	-0.06	0.85	-10.00	-970.00	-270.00	0.18	-0.61	0.98	-10.00	-1000.00	200.00	1.10	-0.98	1.46
-0.00	-1010.00	340.00	0.67	-0.85	1.16	100.00	-930.00	0.00	0.24	-0.06	0.73	-10.00	-970.00	-280.00	0.18	-0.49	1.10	-10.00	-990.00	200.00	1.16	-0.98	1.46
0.00	-1010.00	350.00	0.67	-0.91	1.16	100.00	-930.00	0.00	0.30	0.00	0.73	-20.00	-960.00	-280.00	0.06	-0.61	1.22	-10.00	-1000.00	200.00	1.04	-0.91	1.40
-0.00	-1010.00	340.00	0.61	-0.91	1.16	90.00	-930.00	-0.00	0.37	0.06	0.67	-20.00	-970.00	-280.00	0.24	-0.79	1.34	-20.00	-990.00	200.00	0.85	-0.79	1.40
10.00	-1000.00	340.00	0.61	-0.79	1.16	100.00	-930.00	0.00	0.43	0.00	0.73	-20.00	-970.00	-280.00	0.37	-0.79	1.34	-20.00	-990.00	200.00	0.91	-0.79	1.46
-0.00	-1000.00	340.00	0.67	-0.79	1.16	90.00	-930.00	0.00	0.43	0.12	0.79	-20.00	-960.00	-270.00	0.24	-0.79	1.22	-20.00	-990.00	200.00	1.04	-0.91	1.77
-0.00	-1010.00	340.00	0.67	-0.85	1.10	90.00	-930.00	0.00	0.43	0.00	0.85	-20.00	-960.00	-280.00	0.12	-0.73	1.10	-20.00	-990.00	200.00	1.04	-0.98	1.83
-10.00	-1010.00	340.00	0.67	-0.85	1.10	90.00	-930.00	0.00	0.43	0.06	0.85	-10.00	-960.00	-280.00	0.12	-0.73	1.10	-20.00	-990.00	200.00	1.16	-1.10	1.65
0.00	-1000.00	350.00	0.79	-0.91	1.16	100.00	-930.00	0.00	0.37	0.00	0.85	-20.00	-960.00	-280.00	0.00	-0.67	1.04	-10.00	-1000.00	200.00	1.22	-1.16	1.71
