LLACx	LLACy	LLACz	LLGYx	LLGYy	LLGYz	LMACx	LMACy	LMACz	LMGYx	LMGYy	LMGYz	RLACx	RLACy	RLACz	RLGYx	RLGYy	RLGYz	RMACx	RMACy	RMACz	RMGYx	RMGYy	RMGYz
-850.00	-380.00	580.00	1.77	-2.20	2.20	-850.00	-120.00	620.00	0.67	-1.16	1.34	-810.00	-330.00	530.00	0.67	-0.73	0.67	-840.00	20.00	650.00	1.34	-1.89	1.59
-320.00	-980.00	330.00	0.61	-1.04	0.98	-850.00	-120.00	620.00	-0.18	0.06	0.37	-140.00	-960.00	-250.00	0.00	-0.61	0.06	290.00	-880.00	460.00	0.73	-0.18	0.73
-320.00	-980.00	330.00	0.67	-1.04	0.98	50.00	-850.00	-330.00	-0.24	0.06	0.43	-150.00	-960.00	-260.00	-0.06	-0.55	0.06	290.00	-880.00	460.00	0.61	-0.24	0.67
-320.00	-980.00	330.00	0.55	-1.04	0.98	50.00	-850.00	-330.00	-0.30	0.06	0.37	-150.00	-960.00	-260.00	-0.12	-0.49	0.06	290.00	-880.00	460.00	0.49	-0.18	0.61
-320.00	-980.00	330.00	0.61	-1.10	1.04	50.00	-850.00	-330.00	-0.37	0.06	0.37	-150.00	-960.00	-260.00	-0.18	-0.37	0.00	290.00	-880.00	470.00	0.49	-0.12	0.55
-320.00	-980.00	340.00	0.61	-1.10	0.98	50.00	-850.00	-330.00	-0.37	0.06	0.43	-150.00	-960.00	-260.00	-0.18	-0.30	-0.12	280.00	-880.00	460.00	0.67	-0.18	0.61
-320.00	-980.00	330.00	0.61	-1.04	1.04	50.00	-850.00	-330.00	-0.24	0.06	0.49	-150.00	-960.00	-270.00	-0.18	-0.37	-0.12	290.00	-880.00	460.00	0.61	-0.18	0.61
-320.00	-980.00	340.00	0.55	-0.98	1.10	40.00	-850.00	-330.00	-0.37	0.06	0.55	-150.00	-960.00	-260.00	0.00	-0.55	-0.06	290.00	-880.00	460.00	0.67	-0.06	0.61
-320.00	-980.00	340.00	0.49	-0.85	1.22	40.00	-850.00	-330.00	-0.43	0.18	0.61	-140.00	-960.00	-260.00	-0.06	-0.79	-0.06	290.00	-880.00	470.00	0.61	0.00	0.67
-320.00	-980.00	330.00	0.55	-0.85	1.16	40.00	-850.00	-330.00	-0.37	0.12	0.61	-150.00	-970.00	-260.00	-0.18	-0.91	-0.12	290.00	-880.00	470.00	0.67	-0.06	0.55
-320.00	-980.00	330.00	0.55	-0.85	1.16	50.00	-850.00	-330.00	-0.37	0.18	0.61	-150.00	-960.00	-250.00	-0.24	-0.91	-0.18	290.00	-880.00	460.00	0.61	-0.18	0.43
-310.00	-980.00	330.00	0.49	-0.85	1.22	40.00	-850.00	-330.00	-0.37	0.18	0.55	-150.00	-960.00	-260.00	-0.12	-0.79	-0.24	300.00	-880.00	460.00	0.43	0.00	0.37
-320.00	-980.00	330.00	0.37	-0.85	1.22	50.00	-850.00	-330.00	-0.30	0.06	0.49	-140.00	-960.00	-260.00	-0.18	-0.67	-0.30	290.00	-880.00	460.00	0.30	-0.06	0.43
-320.00	-970.00	340.00	0.49	-0.91	1.28	50.00	-860.00	-330.00	-0.37	0.00	0.55	-140.00	-960.00	-260.00	-0.06	-0.55	-0.30	290.00	-880.00	470.00	0.43	-0.06	0.49
-310.00	-970.00	330.00	0.61	-0.98	1.28	50.00	-850.00	-330.00	-0.37	0.18	0.55	-150.00	-960.00	-260.00	-0.12	-0.49	-0.37	290.00	-870.00	460.00	0.37	-0.12	0.49
-310.00	-980.00	330.00	0.49	-0.91	1.28	50.00	-850.00	-330.00	-0.30	0.12	0.67	-140.00	-960.00	-260.00	-0.18	-0.61	-0.30	280.00	-880.00	460.00	0.37	-0.24	0.55
-320.00	-980.00	330.00	0.55	-0.91	1.28	40.00	-850.00	-330.00	-0.43	0.00	0.67	-150.00	-960.00	-260.00	-0.18	-0.67	-0.18	290.00	-880.00	460.00	0.55	-0.24	0.67
-320.00	-980.00	330.00	0.49	-0.91	1.34	40.00	-850.00	-330.00	-0.37	0.06	0.67	-150.00	-960.00	-250.00	-0.18	-0.73	-0.18	290.00	-880.00	460.00	0.55	-0.18	0.61
-310.00	-980.00	340.00	0.49	-0.91	1.34	50.00	-850.00	-340.00	-0.30	0.06	0.61	-150.00	-960.00	-260.00	-0.18	-0.79	-0.18	290.00	-880.00	460.00	0.61	-0.18	0.55
-310.00	-980.00	340.00	0.24	-0.61	1.34	50.00	-850.00	-330.00	-0.37	0.00	0.67	-140.00	-960.00	-260.00	-0.18	-0.85	-0.30	290.00	-880.00	460.00	0.67	-0.12	0.43
-320.00	-980.00	340.00	0.24	-0.67	1.22	50.00	-850.00	-330.00	-0.30	0.06	0.67	-140.00	-960.00	-260.00	-0.12	-0.49	-0.49	290.00	-880.00	460.00	0.61	-0.18	0.24
-320.00	-980.00	340.00	0.30	-0.61	1.10	40.00	-850.00	-330.00	-0.30	0.00	0.73	-140.00	-960.00	-260.00	-0.12	-0.49	-0.49	290.00	-880.00	460.00	0.55	-0.24	0.24
-310.00	-980.00	340.00	0.37	-0.73	1.16	50.00	-850.00	-330.00	-0.43	0.12	0.67	-140.00	-960.00	-260.00	-0.12	-0.49	-0.55	290.00	-880.00	460.00	0.55	-0.12	0.30
-320.00	-970.00	330.00	0.43	-0.61	1.10	40.00	-850.00	-330.00	-0.55	0.12	0.61	-150.00	-960.00	-260.00	-0.12	-0.49	-0.55	290.00	-880.00	460.00	0.55	-0.12	0.30
-320.00	-970.00	330.00	0.55	-0.79	1.04	50.00	-850.00	-330.00	-0.55	0.12	0.61	-150.00	-960.00	-260.00	-0.06	-0.55	-0.37	290.00	-880.00	460.00	0.61	-0.12	0.24
-320.00	-970.00	330.00	0.43	-0.85	0.98	50.00	-850.00	-330.00	-0.49	0.12	0.49	-150.00	-960.00	-260.00	-0.06	-0.55	-0.37	290.00	-870.00	460.00	0.67	-0.12	0.37
-320.00	-980.00	340.00	0.43	-0.85	0.98	40.00	-850.00	-340.00	-0.49	-0.06	0.49	-140.00	-960.00	-260.00	0.00	-0.30	-0.49	290.00	-880.00	460.00	0.55	-0.12	0.37
-320.00	-980.00	340.00	0.49	-0.98	0.85	50.00	-850.00	-330.00	-0.49	-0.06	0.49	-140.00	-960.00	-260.00	0.00	-0.30	-0.49	290.00	-880.00	460.00	0.55	-0.12	0.37
-320.00	-980.00	340.00	0.55	-1.04	0.91	40.00	-850.00	-330.00	-0.43	-0.06	0.49	-150.00	-960.00	-250.00	0.00	-0.43	-0.55	290.00	-880.00	460.00	0.37	0.00	0.24
-320.00	-980.00	330.00	0.55	-1.04	0.91	40.00	-850.00	-330.00	-0.43	0.00	0.49	-150.00	-970.00	-260.00	0.00	-0.55	-0.61	290.00	-880.00	460.00	0.49	0.06	0.24
-320.00	-980.00	330.00	0.43	-0.98	0.67	40.00	-850.00	-340.00	-0.43	0.12	0.43	-150.00	-970.00	-260.00	0.00	-0.55	-0.61	290.00	-880.00	470.00	0.61	0.00	0.24
-320.00	-980.00	330.00	0.43	-0.98	0.61	40.00	-850.00	-340.00	-0.43	0.06	0.43	-150.00	-960.00	-260.00	0.00	-0.55	-0.55	290.00	-880.00	460.00	0.55	0.06	0.12
-320.00	-970.00	330.00	0.43	-0.98	0.61	40.00	-850.00	-330.00	-0.49	0.06	0.49	-150.00	-960.00	-260.00	0.00	-0.55	-0.55	290.00	-870.00	460.00	0.61	-0.06	0.18
-310.00	-970.00	330.00	0.43	-0.98	0.61	50.00	-850.00	-330.00	-0.12	0.00	0.24	-150.00	-960.00	-260.00	-0.06	-0.49	-0.61	280.00	-880.00	460.00	0.55	0.00	0.24
-310.00	-970.00	330.00	0.49	-1.10	0.67	40.00	-850.00	-340.00	-0.12	0.00	0.24	-150.00	-960.00	-260.00	-0.06	-0.49	-0.61	290.00	-880.00	460.00	0.55	0.00	0.24
-320.00	-980.00	330.00	0.55	-1.10	0.61	40.00	-850.00	-330.00	-0.12	0.00	0.24	-150.00	-960.00	-260.00	0.00	-0.37	-0.61	290.00	-880.00	460.00	0.55	0.06	0.24
-320.00	-970.00	330.00	0.55	-1.10	0.61	40.00	-850.00	-340.00	-0.30	0.00	0.24	-140.00	-960.00	-260.00	0.18	-0.49	-0.43	290.00	-880.00	460.00	0.67	0.06	0.30
-320.00	-970.00	330.00	0.49	-1.04	0.61	40.00	-850.00	-340.00	-0.37	0.06	0.30	-140.00	-960.00	-260.00	0.18	-0.49	-0.43	290.00	-870.00	470.00	0.67	-0.12	0.37
-320.00	-970.00	340.00	0.49	-1.04	0.61	50.00	-850.00	-330.00	-0.37	0.00	-0.06	-140.00	-960.00	-260.00	0.18	-0.49	-0.43	290.00	-880.00	460.00	0.73	-0.18	0.43
-320.00	-980.00	330.00	0.43	-0.91	0.67	40.00	-850.00	-330.00	-0.37	-0.12	0.00	-140.00	-960.00	-260.00	0.00	-0.49	-0.61	290.00	-870.00	460.00	0.67	-0.18	0.55
-320.00	-980.00	330.00	0.43	-0.91	0.67	50.00	-850.00	-330.00	-0.37	-0.12	0.00	-140.00	-960.00	-260.00	0.00	-0.49	-0.61	290.00	-880.00	460.00	0.67	-0.18	0.55
-320.00	-980.00	330.00	0.37	-1.04	0.55	40.00	-850.00	-330.00	-0.30	0.00	0.06	-140.00	-960.00	-260.00	0.06	-0.43	-0.67	290.00	-880.00	460.00	0.67	-0.18	0.55
