LLACx	LLACy	LLACz	LLGYx	LLGYy	LLGYz	LMACx	LMACy	LMACz	LMGYx	LMGYy	LMGYz	RLACx	RLACy	RLACz	RLGYx	RLGYy	RLGYz	RMACx	RMACy	RMACz	RMGYx	RMGYy	RMGYz	y	mass
961.576190	-6.007619	-383.809524	38.050952	-38.540000	5.124571	1013.104762	141.946190	-52.012400	30.008190	2.052571	-37.818095	1371.295238	91.314500	-468.652381	-70.018571	27.647619	-127.195238	1437.961905	-205.956190	-124.139905	-9.445762	40.019524	143.747619	0.026690	85.700000
965.819048	28.719524	-325.585714	34.551905	-37.452381	3.979714	1035.495238	129.925714	-91.210248	19.060286	2.115238	-34.339524	1230.500000	149.347762	-401.661905	-64.454762	28.120000	-126.733333	1256.776190	-310.690000	-78.161714	-9.204333	40.454286	142.642857	0.027894	85.700000
943.814286	63.780000	-280.247619	27.639524	-37.409048	3.554095	1028.723810	131.517619	-96.506343	2.917714	4.559238	-31.689048	1072.876190	247.835238	-337.733333	-53.244286	27.919048	-125.047619	1081.547619	-410.125714	-14.891524	-7.257524	37.230571	139.438095	0.029257	85.700000
926.085714	78.244857	-287.280952	18.975714	-38.724762	3.857429	1003.052381	137.812857	-73.768571	-10.796571	6.936190	-29.045714	949.166667	363.760000	-284.576190	-43.285714	28.694762	-122.652381	908.133333	-505.142857	51.089714	-3.834524	27.883410	136.309524	0.030285	85.700000
920.623810	56.465333	-357.871429	12.783810	-38.796667	4.852381	983.909524	125.008095	-44.380952	-17.735143	9.488476	-25.758095	814.776190	465.536190	-260.428571	-35.319048	29.017143	-120.927619	767.766667	-585.739048	69.794857	2.871810	14.365457	134.000952	0.031304	85.700000
905.209524	20.214476	-407.661905	11.744286	-38.111905	4.944571	988.157143	77.219524	-11.326190	-16.241524	10.836571	-23.101429	673.385714	427.076190	-257.842857	-31.842952	26.633810	-115.627143	667.314286	-553.458095	35.244857	9.807238	5.358533	127.275714	0.032254	85.700000
896.990476	-5.912476	-436.685714	15.414286	-37.996667	4.259143	985.738095	9.956952	8.740000	-8.266667	11.195524	-23.262857	510.942857	247.114286	-282.814286	-25.440810	22.284476	-103.711429	559.761905	-365.654286	22.906190	14.559190	6.211210	109.968095	0.033157	85.700000
895.295238	4.884952	-443.233333	21.663333	-37.605714	3.660286	974.828571	-33.094476	24.778571	1.143048	10.975810	-26.120000	385.795238	0.628571	-262.354762	-19.020667	15.909714	-83.152086	439.882857	-63.575238	11.378333	13.235819	14.937105	81.998667	0.033467	85.700000
901.114286	52.306286	-445.319048	28.188095	-38.079048	3.632190	970.485714	-34.798000	43.287619	8.879905	9.681810	-30.815714	319.219048	-164.685714	-204.333333	-14.734429	12.596095	-56.202348	262.611429	151.788571	5.702857	7.573057	21.202790	48.990571	0.033545	85.700000
914.109524	110.849619	-441.452381	32.797619	-38.007143	5.620952	974.876190	5.966381	56.794095	12.808333	7.837714	-35.205238	307.923810	-279.366667	-148.792857	-12.880190	13.494067	-27.421838	160.041905	267.922857	-3.047381	3.671162	12.271981	18.539238	0.033506	85.700000
929.123810	162.805714	-422.638095	33.475238	-37.553333	9.483143	980.266667	61.358190	56.032429	12.326429	5.305905	-37.661905	312.080952	-369.938095	-121.647619	-9.008905	13.092376	2.211824	172.874286	327.470476	-70.410952	1.584943	-2.591714	-9.300571	0.033761	85.700000
939.100000	183.987619	-396.966667	29.428000	-37.084762	15.114667	988.742857	117.886000	32.739619	6.154714	2.502667	-38.233810	335.352381	-438.866667	-122.245238	-1.719143	9.335800	32.841019	229.689524	361.085714	-147.008810	-0.601124	-14.337048	-38.388857	0.034073	85.700000
942.652381	148.106190	-388.390476	21.989905	-36.132857	21.047238	999.466667	166.177429	0.725667	-4.399190	1.578286	-37.741905	351.471429	-489.676190	-145.514286	12.951429	2.576814	62.656224	297.916190	408.923810	-143.890000	-2.382181	-21.615429	-68.130381	0.034703	85.700000
943.919048	70.234286	-401.871429	14.451714	-34.861429	25.572381	1007.571429	177.000000	-23.828857	-14.749476	1.728381	-36.226190	371.380952	-467.797143	-141.919048	30.694762	-6.752105	91.177914	340.801905	422.614286	-112.404762	-5.824610	-24.554476	-97.045143	0.035431	85.700000
931.085714	-15.341429	-445.495238	10.756286	-33.457143	27.116190	1007.771429	157.776190	-27.918905	-19.603762	2.111238	-35.221429	411.947619	-328.091048	-116.528571	43.984762	-14.892005	115.696667	319.452381	304.064190	-66.913333	-8.642810	-33.176190	-120.131905	0.035765	85.700000
905.433333	-74.482381	-483.719048	11.898381	-31.467619	26.326667	1000.647619	130.533333	-17.462857	-18.376065	2.889333	-35.200000	449.300000	-174.323286	-109.123810	54.362381	-21.361648	136.479524	360.180952	166.687286	-41.754286	-8.203190	-50.791429	-137.512381	0.035802	85.700000
885.276190	-96.967619	-504.857143	16.060857	-29.739048	23.666190	991.171429	114.376190	-10.670571	-12.668022	3.334095	-35.573333	500.795238	-68.593857	-130.390476	60.757143	-28.694476	157.082857	452.147619	68.164095	-66.966667	-10.123667	-64.326667	-154.128571	0.035988	85.700000
875.795238	-87.353333	-509.809524	21.248952	-27.919524	21.288095	986.166667	126.442857	-9.019333	-5.904949	3.459238	-36.080000	574.019048	-10.721762	-163.233333	63.817619	-35.411905	178.457143	534.823810	7.211762	-95.217143	-15.953000	-70.595238	-173.428571	0.035746	85.700000
879.590476	-64.229714	-502.152381	24.437619	-25.788095	19.511905	984.385714	157.576190	-10.788000	-0.612845	4.059429	-36.300952	661.204762	6.381095	-189.423810	65.472857	-40.361429	199.076190	607.771429	-24.261143	-116.749048	-24.613762	-72.774286	-193.509524	0.035842	85.700000
889.033333	-41.439000	-486.476190	25.629524	-24.094286	18.843810	987.680952	176.500000	-17.791810	1.806394	4.164571	-35.514762	753.828571	15.156143	-207.509524	68.636190	-42.963333	217.595238	673.380952	-55.964619	-137.698095	-33.500000	-73.817619	-212.704762	0.035864	85.700000
896.538095	-21.289810	-474.490476	24.654762	-22.571429	19.304286	989.733333	180.052381	-15.929524	2.439892	4.102829	-35.071905	862.280952	82.461952	-235.776190	74.884762	-42.326667	232.690476	746.752381	-101.196286	-151.442857	-40.759048	-75.899048	-229.623810	0.035943	85.700000
895.066667	-8.857095	-464.533333	22.960000	-21.552381	20.539048	988.404762	181.366667	-9.306667	1.503907	3.556805	-34.676667	979.600000	227.349429	-254.790476	78.198571	-39.135714	245.419048	855.695238	-133.646190	-169.990476	-48.988571	-77.798571	-242.452381	0.036430	85.700000
893.419048	2.745048	-467.728571	21.173333	-21.031905	21.930000	983.214286	182.076190	2.971429	0.034895	2.948276	-34.315238	1090.147619	417.665238	-276.566667	74.069524	-33.532857	256.500000	982.028571	-162.365238	-179.100000	-62.072857	-76.850952	-250.195238	0.036708	85.700000
888.038095	22.261381	-472.266667	18.819524	-20.745238	23.979524	976.623810	187.119048	20.987619	-1.161743	1.723529	-33.895714	1186.623810	565.250476	-269.652381	60.090952	-27.026667	266.266667	1110.547619	-213.156190	-171.185714	-79.159524	-75.639048	-252.314286	0.036866	85.700000
884.600000	20.754762	-487.657143	15.780000	-20.333333	26.436190	968.823810	202.442857	34.867714	-2.265181	0.061610	-33.547619	1250.790476	609.447619	-258.157143	40.921429	-22.337619	272.800000	1231.247619	-299.300000	-170.904762	-97.307143	-75.009524	-248.833333	0.036880	85.700000
877.557143	-2.079905	-496.428571	13.270000	-19.842857	28.420476	966.795238	206.142857	30.475095	-3.131514	-1.820719	-33.084762	1271.047619	556.814286	-243.280952	23.933333	-21.415238	274.776190	1319.266667	-393.480952	-190.009524	-110.635714	-75.579524	-241.538095	0.036738	85.700000
874.000000	-28.823714	-503.871429	11.740952	-18.612381	30.123333	967.657143	199.414286	19.601143	-3.539667	-3.136410	-33.101429	1279.285714	482.133333	-255.176190	14.474048	-23.404286	272.357143	1359.952381	-482.480952	-231.780952	-116.816190	-75.690000	-234.652381	0.036773	85.700000
869.095238	-61.400952	-498.276190	11.559048	-17.314762	31.068571	975.366667	191.995238	-1.391762	-3.428762	-4.076762	-33.713810	1305.238095	428.533333	-262.033333	9.552381	-27.434286	268.104762	1373.761905	-551.947619	-301.895238	-118.509524	-73.115238	-232.266667	0.036680	85.700000
869.609524	-84.373810	-494.490476	12.629048	-16.794762	31.038095	981.052381	185.047619	-17.107429	-3.042857	-3.964000	-34.626190	1344.238095	408.833333	-260.966667	9.852619	-30.062381	264.085714	1370.142857	-590.547619	-372.780952	-118.522857	-65.965238	-235.114286	0.036747	85.700000
870.176190	-83.874286	-486.828571	14.121429	-17.291429	30.726667	982.380952	183.314286	-23.668905	-1.903000	-3.456000	-35.805714	1389.904762	393.252381	-221.523810	13.358571	-31.488571	260.485714	1353.047619	-614.538095	-423.157143	-114.461905	-57.905238	-239.271429	0.037083	85.700000
869.742857	-78.156190	-486.752381	15.553333	-18.350000	30.727619	981.938095	189.433333	-19.879333	-0.904352	-3.123048	-36.834286	1424.571429	365.571429	-187.695238	22.106905	-31.205714	255.319048	1328.142857	-635.033333	-448.871429	-105.605238	-51.997143	-240.866667	0.037514	85.700000
869.309524	-73.880000	-490.171429	16.377143	-19.701905	30.891905	978.157143	197.733333	-12.785333	-0.301633	-3.035429	-37.845238	1440.285714	329.119048	-158.400000	34.618571	-29.181905	247.628571	1298.428571	-646.166667	-458.842857	-91.139524	-50.169524	-237.800000	0.037651	85.700000
869.109524	-71.721905	-497.195238	16.480000	-20.470000	31.404286	974.638095	204.066667	-5.441619	-0.467986	-3.093905	-38.820952	1441.714286	285.742857	-153.385714	49.511905	-25.142381	236.780952	1260.904762	-668.352381	-452.480952	-72.041048	-51.792857	-231.209524	0.037780	85.700000
866.495238	-83.415238	-500.133333	16.410952	-21.371905	32.100476	977.528571	210.204762	-9.160667	-0.382614	-3.330857	-40.366190	1427.571429	240.119048	-178.042857	66.239048	-18.622476	223.300000	1217.476190	-715.514286	-437.985714	-50.222238	-56.380476	-224.147619	0.037886	85.700000
865.695238	-100.963333	-506.728571	16.684286	-22.472381	32.363810	978.923810	213.490476	-18.223238	0.009529	-3.322857	-41.827143	1379.047619	217.300000	-219.366667	86.342381	-10.644571	207.642857	1186.571429	-739.066667	-418.014286	-25.767810	-60.937619	-217.876190	0.037835	85.700000
864.714286	-112.796667	-505.804762	17.500000	-23.368095	32.325238	980.057143	216.323810	-21.946381	0.779538	-2.961143	-42.993333	1302.904762	275.400000	-269.823810	109.512381	-4.592000	190.614286	1188.190476	-719.604762	-358.076762	0.592238	-63.720952	-211.800000	0.037910	85.700000
863.614286	-111.944762	-508.614286	18.876190	-23.931905	32.278095	980.442857	221.742857	-21.064095	1.642795	-2.416381	-44.202857	1251.095238	470.300000	-313.680952	127.997619	-2.093857	171.890476	1242.380952	-649.690476	-247.711524	21.608952	-64.033333	-202.228571	0.037754	85.700000
864.942857	-107.914286	-509.414286	20.011905	-24.217619	32.605238	981.433333	235.380952	-18.021143	1.982457	-1.932933	-45.229048	1229.019048	783.947619	-344.800000	128.962857	-1.936143	152.208571	1351.047619	-541.642857	-139.954476	29.978095	-59.258667	-184.370476	0.037693	85.700000
873.542857	-107.461905	-511.876190	20.538571	-24.386667	33.400476	983.700000	246.133333	-20.002000	1.764810	-1.291076	-46.064762	1166.552381	1088.971429	-365.400000	108.330952	-3.438952	130.317143	1468.476190	-451.900000	-52.966571	23.446762	-44.694619	-155.025714	0.037430	85.700000
877.923810	-119.757143	-518.514286	21.143810	-24.458095	34.444762	987.395238	257.623810	-28.789333	1.839571	-1.086362	-47.347143	1077.990476	1242.671429	-371.804762	67.159524	-6.932048	104.222857	1513.666667	-412.876190	40.393143	3.323000	-21.817333	-113.750000	0.037048	85.700000
878.780952	-128.933333	-527.495238	22.298095	-24.812381	35.433333	989.176190	265.885714	-30.255048	1.963952	-0.873924	-48.612857	979.833333	1198.528571	-371.304762	17.051429	-10.316667	74.401143	1447.895238	-425.557143	114.896095	-22.865524	1.281762	-66.324762	0.036900	85.700000
870.933333	-132.045714	-543.509524	23.612857	-24.907143	35.973810	987.057143	263.785714	-8.537619	1.977000	-0.553362	-49.540000	870.147619	1031.080952	-366.428571	-27.498095	-12.553095	44.070905	1286.661905	-481.119048	160.068952	-47.876333	17.218857	-22.024286	0.036253	85.700000
860.838095	-120.210000	-569.533333	25.517619	-24.960476	36.434286	984.947619	259.366667	21.135714	2.132048	-0.740781	-50.803333	786.257143	871.895238	-344.523810	-60.501429	-13.812429	17.616095	1083.642857	-551.190476	182.990476	-67.160857	24.261571	12.956667	0.035349	85.700000
854.185714	-110.691429	-584.347619	27.623333	-24.836190	37.557619	985.295238	256.019048	49.089048	2.884333	-1.377324	-52.212857	723.580952	789.057143	-306.752381	-83.145714	-14.312381	-0.829952	892.919048	-605.957143	146.955714	-78.901429	25.685619	35.598571	0.034228	85.700000
861.957143	-101.751905	-590.985714	29.689524	-25.235714	39.206190	995.242857	240.785714	54.211667	4.633714	-2.234505	-54.127143	668.195238	724.942857	-283.495238	-96.554286	-13.245905	-10.931048	771.476190	-629.247619	68.767143	-83.836190	28.584286	47.638571	0.032909	85.700000
879.047619	-106.129524	-585.038095	32.590952	-25.692857	41.265714	1011.876190	230.604762	31.916190	7.786381	-3.237381	-57.278571	647.714286	647.414286	-254.226190	-102.806667	-12.995095	-17.507667	700.309524	-647.157143	25.534762	-82.611905	33.974286	53.417143	0.031471	85.700000
906.123810	-109.748095	-561.014286	36.282857	-27.243810	44.140000	1028.666667	234.990476	-2.407381	10.525095	-4.170648	-61.223333	681.509524	512.766667	-208.410714	-102.804762	-11.236476	-23.300286	679.838095	-668.228571	-2.118571	-76.785714	38.470952	57.447143	0.030280	85.700000
938.619048	-110.869524	-543.071429	39.210952	-28.716667	47.408095	1043.800000	252.290476	-31.223810	11.263571	-4.309143	-65.450000	784.661905	409.161905	-91.021429	-94.652381	-6.002714	-31.995238	646.247619	-788.866667	-58.326190	-66.207619	38.267143	62.516667	0.029085	85.700000
962.514286	-109.671429	-534.242857	40.413333	-30.026667	51.814286	1052.000000	275.728571	-44.131190	9.956143	-4.979619	-69.851905	914.609524	303.185714	12.103571	-78.026190	3.583333	-46.831429	620.966667	-944.176190	-230.336667	-44.764762	24.177143	71.208571	0.027716	85.700000
968.828571	-112.066667	-534.938095	39.765714	-31.219524	57.414762	1055.761905	295.442857	-42.642857	7.133838	-5.716571	-74.236667	1006.857143	-62.442857	-44.383333	-50.652857	15.395000	-60.225238	717.104762	-857.852381	-541.334286	-19.132381	13.946190	75.397048	0.025867	85.700000
980.442857	-108.009524	-552.485714	38.340476	-32.941429	62.794286	1078.333333	289.476190	-35.969048	3.745624	-6.299619	-78.044762	1091.090476	-595.957143	-237.748810	-7.434286	25.895143	-65.833333	1008.009524	-377.561905	-728.415238	11.972381	28.458095	58.570857	0.023907	85.700000
1020.466667	-114.195238	-581.704762	38.232381	-34.730476	68.129524	1132.142857	283.295238	-38.150000	1.801962	-6.944952	-82.820952	1232.171429	-910.238095	-343.545238	38.419048	29.121905	-69.742857	1309.980952	206.736857	-739.766667	44.578571	61.398571	31.938381	0.021591	85.700000
1084.552381	-119.995238	-586.876190	39.714286	-37.354762	73.129048	1204.333333	258.828571	-58.865238	1.129329	-7.668952	-87.825238	1448.380952	-816.542857	-253.140000	60.524695	26.079667	-78.243810	1490.561905	581.128048	-627.457143	63.102857	82.215238	18.687238	0.018956	85.700000
1164.733333	-139.147619	-575.861905	41.605714	-40.617143	77.650476	1288.428571	243.738095	-105.004762	1.295390	-8.139429	-93.782381	1638.619048	-304.390476	-17.363810	55.535386	17.082667	-92.750952	1581.857143	558.746571	-504.680952	64.893810	67.630476	30.788381	0.016645	85.700000
1240.457143	-167.209524	-548.495238	44.008571	-44.390476	82.149524	1350.333333	237.838095	-160.892381	2.494243	-8.864952	-101.005714	1631.095238	308.804762	142.681905	31.835962	0.948429	-108.947143	1607.285714	231.163857	-528.176190	58.260952	32.353333	64.302286	0.014648	85.700000
1291.476190	-176.895238	-520.490476	46.166190	-48.763333	87.184762	1383.047619	228.504762	-203.865238	3.106143	-9.735238	-109.129048	1444.380952	526.571429	63.011429	5.540090	-18.606857	-116.315238	1533.980952	-129.210571	-645.171429	48.639524	13.815714	100.071810	0.012904	85.700000
1323.571429	-156.243810	-525.419048	48.244762	-52.805714	93.027143	1402.190476	217.028571	-200.251429	2.810519	-10.552000	-117.086667	1206.742857	395.866667	-187.227619	-1.236038	-32.350714	-111.638571	1399.247619	-317.448143	-559.709524	53.237619	24.325714	112.452857	0.010475	85.700000
1347.238095	-112.331905	-555.323810	50.250952	-56.909524	99.845238	1420.619048	199.585714	-171.995238	1.712371	-11.219619	-125.714286	1009.185714	251.714286	-405.444762	5.838052	-33.579048	-102.310476	1165.328571	-409.410762	-256.566667	64.746667	51.563810	104.364286	0.007630	85.700000
1380.476190	-76.042857	-591.028571	52.885714	-61.024286	107.110952	1482.619048	175.900000	-151.142857	0.370624	-10.961524	-134.252381	857.500000	236.390476	-545.359048	13.202362	-27.119857	-95.004286	881.595238	-471.829524	162.480952	69.082381	64.727619	87.287619	0.005083	85.700000
1438.666667	-63.301905	-604.904762	56.382857	-65.142857	112.712381	1579.809524	129.557143	-156.771429	0.295562	-9.782857	-142.466667	792.404762	326.133333	-654.385714	13.717429	-15.920024	-88.170952	756.552381	-409.950000	456.272381	60.974667	53.533810	70.069524	0.003035	85.700000
1562.571429	-89.889524	-623.100000	60.254286	-70.499048	116.651429	1675.809524	118.880952	-201.919048	3.805567	-9.907810	-150.666667	857.423810	433.109524	-643.219048	4.399524	-3.833000	-78.415238	814.300000	-225.298095	477.400952	41.820381	37.382381	55.492857	0.001224	85.700000
1640.809524	-105.077143	-632.690476	66.670476	-72.033333	120.147619	1722.666667	122.028571	-225.266667	6.822829	-9.385524	-157.176190	993.300000	449.090476	-515.314286	-13.525714	4.719786	-66.078095	938.028571	-57.553810	260.016190	17.959714	27.870952	47.324286	0.000320	85.700000
1657.142857	-100.853333	-644.090476	72.097143	-71.725238	122.990476	1712.523810	148.080952	-197.339048	11.000476	-10.059238	-161.142857	1128.571429	374.687619	-357.919048	-31.763333	11.676810	-53.341429	1047.480952	-4.211429	-31.524762	2.012476	21.287619	46.867143	-0.000311	85.700000
1596.228571	-31.831905	-661.795238	76.733810	-69.021905	124.671429	1648.142857	161.457143	-131.315238	13.262667	-8.639810	-162.242857	1170.333333	267.240000	-208.319048	-43.628095	16.950833	-42.991905	1100.676190	-89.423333	-221.712381	-5.484524	16.974095	49.228095	-0.000766	85.700000
1427.290476	70.907619	-650.628571	76.122857	-65.223333	126.728571	1527.285714	198.457143	-37.620952	14.686857	-6.151333	-161.390476	1075.976190	121.780476	-163.557143	-41.835810	13.228571	-36.511905	1090.471429	-246.684762	-252.884762	-5.024524	14.150952	47.330000	-0.000874	85.700000
1223.252381	160.965238	-622.219048	61.941048	-64.422857	126.323810	1372.495238	233.876190	76.202857	14.751429	-7.412571	-157.223810	972.528571	-14.356190	-246.223810	-30.320333	6.853352	-33.725714	1046.366667	-329.357143	-200.884762	2.090905	14.309333	41.001905	-0.000597	85.700000
1094.590476	78.103810	-656.238095	39.391048	-59.383333	129.971429	1183.080952	370.223810	113.920000	15.859619	-14.573048	-151.404762	986.319048	-43.054762	-281.609524	-15.085952	2.868224	-34.447619	1003.404762	-277.758095	-138.457143	11.738143	11.779381	33.826190	-0.001394	85.700000
941.833333	-76.214762	-646.971429	20.244476	-49.657143	134.447619	998.357143	498.638095	119.580000	15.624381	-21.909429	-142.680952	993.390476	14.613333	-283.980952	-4.809952	1.827600	-35.421905	996.647619	-161.802857	-130.323810	16.187286	7.815381	28.433810	-0.001396	85.700000
882.200000	-110.325714	-545.390476	41.943810	-16.814286	34.606667	980.109524	309.428571	11.040476	16.522381	-12.261333	-46.405714	1061.523810	-595.009524	-315.538095	-23.548857	7.389852	-30.452381	1070.776190	659.686381	-340.583810	-10.377295	34.279524	31.290000	-0.003348	85.700000
889.471429	-122.160476	-542.780952	40.240952	-17.107143	37.802857	986.619048	326.500000	1.232286	15.010190	-13.790476	-47.952857	1207.980952	-704.876190	-284.567619	-25.608952	10.484257	-27.613333	1198.219048	639.560952	-433.576190	-17.568981	32.776190	32.375714	-0.003450	85.700000
891.385714	-135.986667	-541.204762	38.326190	-17.242857	41.000000	987.180952	338.409524	-11.853524	13.202857	-14.884286	-49.625714	1326.533333	-611.057143	-234.473333	-21.035571	12.500162	-34.294762	1260.676190	395.980952	-509.223810	-15.145314	28.573810	38.126667	-0.003294	85.700000
898.509524	-146.452381	-541.195238	36.295238	-17.880952	44.062857	988.671429	351.071429	-16.247905	11.182619	-15.918095	-51.171429	1330.952381	-482.614286	-163.081429	-13.884476	12.850157	-48.112857	1292.714286	127.847143	-592.790476	-3.617667	24.657143	48.008571	-0.002456	85.700000
897.461905	-166.966667	-547.285714	34.071905	-18.383810	47.021905	998.223810	365.990476	-25.832000	9.629286	-17.036667	-52.309048	1305.952381	-376.114286	-68.586667	-4.926333	9.598400	-63.428571	1231.666667	-25.779429	-678.642857	13.010095	26.731905	55.832381	-0.000782	85.700000
896.619048	-197.671429	-561.152381	32.460952	-18.884762	48.842381	1007.123810	376.828571	-40.716000	8.430667	-17.762857	-53.484286	1245.380952	-255.804286	-31.436667	8.699333	5.134457	-74.696667	1165.142857	-62.258952	-678.100000	30.915286	29.627143	58.926190	0.001088	85.700000
902.100000	-226.995238	-569.285714	31.768571	-19.579048	49.999048	1022.552381	379.209524	-54.968571	7.985524	-18.323810	-54.573810	1164.095238	-131.146667	-35.245714	20.544905	-0.424962	-80.376190	1135.047619	-47.790762	-612.976190	45.623143	36.230476	59.555238	0.002876	85.700000
916.961905	-265.276190	-580.228571	32.032857	-20.208095	50.509048	1045.895238	395.609524	-69.410000	8.445429	-19.011905	-55.713810	1110.866667	-61.181905	-72.170952	25.097048	-3.867762	-80.672381	1078.771429	-31.108190	-489.942857	51.745238	43.228571	58.478571	0.005079	85.700000
926.380952	-278.947619	-596.195238	33.695238	-21.073333	50.308095	1072.190476	398.785714	-78.104762	9.266190	-18.707143	-57.080000	1037.633333	-8.609524	-135.143810	26.685714	-4.779419	-77.570000	1020.223810	-50.277429	-348.366667	52.783810	45.266190	55.651905	0.007443	85.700000
