LLACx	LLACy	LLACz	LLGYx	LLGYy	LLGYz	LMACx	LMACy	LMACz	LMGYx	LMGYy	LMGYz	RLACx	RLACy	RLACz	RLGYx	RLGYy	RLGYz	RMACx	RMACy	RMACz	RMGYx	RMGYy	RMGYz	y	mass
1051.871429	300.861429	72.546667	41.116286	-26.420476	29.652857	1055.647619	34.578524	-104.731429	17.172571	1.311248	-49.166667	961.161905	111.009524	-280.404762	-112.558095	34.736190	-143.071429	900.000000	-405.761905	114.626048	-67.542857	18.420905	162.680000	0.021109	85.800000
1028.771429	322.934286	-3.403333	21.669943	-28.338571	35.338571	1035.923810	56.303048	-40.523810	-1.623667	1.665205	-49.161905	711.180952	-129.023810	-265.121905	-113.766667	30.619048	-126.571429	782.947619	-110.433333	98.696095	-73.134286	21.790095	141.263810	0.022783	85.800000
1000.352381	266.373333	-128.055714	6.538038	-29.398571	40.338095	1014.333333	38.954762	40.050476	-15.783333	2.360871	-49.300000	497.314286	-292.852381	-228.544286	-116.123810	27.871429	-101.090476	614.671429	180.900000	107.790238	-82.689048	28.909571	110.889048	0.023640	85.800000
975.966667	191.859524	-239.822857	-1.235114	-29.110476	43.340000	984.733333	-2.901429	118.306667	-21.246429	2.489838	-49.485714	344.804762	-233.066667	-180.430952	-115.547619	25.502381	-73.590476	400.466667	210.000000	94.112952	-89.943810	32.273143	82.491524	0.023623	85.800000
959.533333	116.130476	-318.608571	-0.040419	-27.395714	43.875714	966.680952	-57.730000	162.225714	-17.103762	1.370000	-50.105238	249.457143	-159.285714	-135.252857	-115.768571	23.698952	-46.795714	259.814286	182.409524	-3.192000	-95.224762	27.551429	58.032714	0.023147	85.800000
961.642857	47.866667	-342.685714	7.802600	-25.612381	42.915238	975.895238	-68.335238	148.439714	-6.888190	0.741419	-51.582857	191.238095	-268.876190	-65.985238	-113.537619	20.376114	-17.864286	229.757143	209.647619	-101.668857	-94.383810	24.786857	32.297810	0.022232	85.800000
980.500000	28.638095	-311.347619	17.923276	-23.490476	41.069524	996.852381	-22.703333	102.586857	3.731762	1.107810	-52.744762	186.057143	-478.723810	-20.969524	-100.007143	13.356781	11.112857	248.466667	230.933333	-146.012762	-83.748571	21.359952	4.360143	0.021263	85.800000
1008.385714	50.299048	-249.123810	24.537038	-21.972857	40.044762	1011.914286	45.375238	48.520857	10.843238	1.340586	-52.880952	218.495238	-626.547619	-15.924571	-77.026000	6.911086	37.516190	292.157143	248.125714	-151.616571	-68.798571	13.229190	-24.159333	0.020570	85.800000
1026.561905	72.737619	-191.280952	25.967524	-20.791905	40.408095	1025.414286	105.119048	4.227429	11.771381	1.282329	-52.123810	267.671429	-642.266667	-2.323857	-51.704571	1.580648	62.229048	346.619048	248.906667	-125.460476	-54.188571	5.845762	-52.791571	0.019938	85.800000
1030.400000	71.126190	-146.666667	21.818571	-19.766190	41.033810	1028.704762	139.544762	-29.854952	7.480429	0.915838	-50.471429	288.261905	-503.940952	-0.467238	-27.236762	-5.622629	82.468571	345.976190	135.646667	-93.662381	-40.146667	-2.162714	-76.511333	0.019629	85.800000
1026.066667	79.002381	-139.114286	18.030476	-19.823810	42.360476	1026.152381	136.576190	-37.878476	2.401476	0.124910	-48.632857	298.409524	-329.892857	-17.550905	-5.849238	-13.420648	101.170476	336.642857	0.521905	-87.687619	-27.152381	-10.055381	-98.039048	0.019873	85.800000
1000.500000	70.356190	-155.385714	16.009238	-20.211429	44.417619	1014.776190	129.547619	-21.765238	-1.327667	-0.104110	-47.103810	325.128571	-190.020476	-41.949143	12.552286	-21.647981	120.540476	361.652381	-107.920000	-90.139048	-13.763810	-13.228010	-119.529524	0.019903	85.800000
965.485714	69.002857	-167.233333	13.455810	-21.080476	44.647143	995.971429	117.852381	20.571048	-3.704857	-0.482795	-45.651429	387.423810	-107.824762	-79.740524	29.643524	-29.769905	140.545714	413.204762	-184.255238	-88.940000	0.570000	-10.647890	-142.594286	0.020524	85.800000
937.566667	80.844762	-215.052381	9.158143	-21.158571	43.936667	973.671429	127.771429	58.325524	-6.155857	-0.832743	-44.215714	473.576190	-78.472857	-106.790286	43.656857	-36.630000	159.127619	472.366667	-211.345714	-75.709524	12.658571	-5.632781	-164.513333	0.020613	85.800000
923.957143	92.447619	-243.080952	2.182476	-21.540000	43.695714	950.471429	151.661905	87.439429	-10.257238	-1.590329	-43.070476	567.028571	-72.619048	-103.348095	52.199524	-40.272857	174.723810	539.319048	-183.490476	-57.479524	19.811429	-1.473967	-183.033333	0.020412	85.800000
931.338095	68.794286	-256.885714	-7.522429	-20.276667	43.091429	942.085714	165.143810	93.235143	-15.965524	-2.469033	-42.101905	656.161905	-51.493333	-76.697619	54.754286	-42.488571	187.338095	612.861905	-148.690476	-40.854286	21.090048	-0.653781	-197.242857	0.020197	85.800000
949.109524	22.396190	-263.428571	-13.022381	-19.328571	43.348571	952.857143	153.032381	69.871429	-20.116714	-3.255686	-41.314286	752.685714	0.515714	-60.941905	53.763333	-44.445714	198.104762	699.519048	-135.142857	-39.204762	17.343857	-3.489319	-208.023810	0.019971	85.800000
962.038095	-58.014286	-265.138095	-12.610429	-17.867143	43.697143	966.571429	128.640476	30.513810	-20.883048	-3.043605	-41.402381	868.847619	70.240476	-56.129524	47.856190	-45.724286	208.066667	800.980952	-155.957143	-51.361429	8.257000	-7.518724	-215.866667	0.019911	85.800000
965.966667	-128.141429	-232.585714	-7.734476	-16.790476	42.355238	981.771429	94.995238	-9.527619	-17.237476	-1.944114	-41.760476	986.409524	126.591429	-61.452857	37.605238	-44.878095	217.676190	907.442857	-208.500000	-74.783810	-4.714333	-11.122857	-222.490476	0.020083	85.800000
977.971429	-153.141333	-233.204762	0.784381	-15.591905	40.090952	999.742857	92.587143	-42.055238	-10.580143	-0.174814	-42.655238	1075.928571	140.647619	-66.313810	24.723619	-42.652857	226.195238	988.709524	-276.238095	-110.844762	-19.225857	-12.673571	-227.766667	0.020300	85.800000
992.190476	-123.084667	-209.533333	8.870286	-15.612381	38.213333	1008.057143	117.725714	-53.751905	-3.736457	0.974453	-42.988571	1124.980952	96.162381	-54.360952	12.715048	-40.057143	232.809524	1039.657143	-341.376190	-145.654286	-32.015190	-12.252714	-232.209524	0.020830	85.800000
1004.128571	-48.298381	-206.628571	14.143429	-14.477619	37.257619	1005.185714	153.115714	-33.269524	0.801090	1.565220	-42.979048	1144.171429	10.758571	-43.687619	7.106762	-40.286667	237.238095	1081.742857	-408.466667	-173.280000	-37.947238	-11.041857	-236.276190	0.021392	85.800000
996.871429	18.315143	-204.980952	14.207752	-13.365714	37.712857	997.814286	189.269524	6.903333	1.231181	1.011702	-42.630000	1168.095238	-76.170952	-49.450952	11.546381	-43.982381	239.800000	1132.847619	-473.376190	-194.190476	-34.287048	-9.782381	-240.738095	0.021693	85.800000
981.757143	39.919714	-223.947619	10.219900	-11.921429	38.700476	981.947619	208.690476	35.759524	-1.887233	-0.191763	-42.183810	1221.190476	-125.814762	-64.734762	23.109619	-50.684286	240.661905	1197.761905	-535.747619	-209.009524	-22.739810	-8.876286	-245.233333	0.021956	85.800000
963.814286	21.598190	-234.100000	4.919914	-10.638095	40.036190	969.895238	197.404762	48.128571	-5.725486	-0.737117	-41.399048	1287.476190	-142.984286	-89.064762	39.367905	-58.690952	241.033333	1265.476190	-599.338095	-228.238095	-5.247238	-7.111333	-250.738095	0.022199	85.800000
957.557143	-26.931333	-251.747619	1.139043	-10.632381	40.682857	977.823810	178.261905	47.899333	-8.336195	-0.687490	-41.249524	1344.285714	-148.502857	-109.261905	58.298381	-67.066667	240.619048	1305.000000	-668.866667	-260.876190	16.626857	-2.964476	-256.571429	0.022130	85.800000
970.728571	-73.965714	-247.566667	0.292190	-11.402857	40.394286	995.252381	155.523810	26.692429	-7.723314	-0.383485	-41.300952	1376.809524	-168.225714	-119.467619	80.936667	-75.438095	238.471429	1306.190476	-731.800000	-283.419048	42.908667	2.864905	-261.657143	0.022181	85.800000
992.400000	-71.682933	-257.447619	3.260452	-12.130476	39.956190	1011.966667	143.804762	14.765810	-4.809476	0.057957	-42.044762	1400.000000	-182.270952	-137.046667	107.964762	-83.922381	233.533333	1276.952381	-767.533333	-285.547619	72.601048	7.786571	-264.285714	0.022288	85.800000
1002.000000	-41.877981	-245.914286	5.725590	-11.944762	40.177619	1021.423810	156.619048	21.109952	-2.736095	-0.012038	-43.068095	1437.238095	-113.037143	-156.447619	136.893810	-90.192857	225.771429	1235.333333	-724.366667	-263.609524	101.156190	9.526952	-263.176190	0.022220	85.800000
1007.619048	-14.925010	-238.680952	6.244438	-11.470952	40.554762	1019.085714	181.019048	24.808429	-2.790286	-0.228395	-44.147619	1524.761905	12.442381	-180.161905	157.298095	-90.165238	217.071429	1222.904762	-613.671429	-232.023810	119.439048	5.600905	-257.580952	0.021915	85.800000
1001.823810	-14.254019	-226.400000	4.512314	-11.480952	41.895238	1010.338095	195.985714	17.531381	-4.891000	-0.790429	-44.909524	1619.380952	163.905714	-187.828571	164.142857	-82.571905	209.552381	1243.952381	-499.890476	-208.631429	123.310476	-1.843619	-248.280952	0.022207	85.800000
993.428571	-40.948819	-221.371429	2.096200	-11.680952	43.638095	1001.433333	199.238095	4.348476	-7.734667	-0.915876	-45.680476	1671.238095	273.529048	-180.604762	156.714286	-68.615238	203.957143	1264.571429	-432.671429	-184.988762	114.160000	-9.613952	-236.966667	0.022349	85.800000
988.209524	-77.612743	-213.266667	0.664305	-12.306667	45.400000	996.080952	196.857143	-12.785476	-9.166476	-0.957971	-46.815238	1657.666667	300.936190	-165.438095	140.204762	-51.753810	198.780952	1273.619048	-434.647619	-137.719952	97.155714	-17.081619	-224.747619	0.022715	85.800000
989.247619	-101.029600	-227.738095	1.373629	-13.355714	47.010000	995.185714	188.219048	-10.644286	-8.901095	-0.949367	-48.419048	1590.000000	259.490476	-162.052381	122.628571	-37.068095	191.404762	1269.904762	-497.795238	-75.404190	79.396190	-25.325429	-211.576190	0.023045	85.800000
989.361905	-94.610952	-246.395238	3.192790	-13.516667	48.459524	997.890476	184.247619	8.814143	-7.682476	-1.057214	-50.257143	1486.761905	216.390476	-185.404762	110.766667	-27.886667	180.528571	1261.380952	-561.590476	-22.685971	67.753333	-33.356190	-198.133333	0.023389	85.800000
993.566667	-84.586667	-264.100000	5.508171	-13.831429	49.340000	1007.766667	188.704762	34.083857	-5.997048	-0.899095	-52.306190	1394.571429	171.528571	-236.838095	104.528571	-23.670952	166.709524	1265.238095	-603.542857	5.551124	63.319048	-38.749048	-184.928571	0.023503	85.800000
1000.538095	-79.011905	-275.042857	7.544238	-14.680476	50.504762	1015.314286	193.071429	41.754619	-4.597933	-0.828395	-54.497619	1316.190476	177.761905	-279.319048	104.975238	-25.090476	151.061905	1271.666667	-626.680952	1.504962	67.127619	-38.824000	-172.119048	0.023895	85.800000
1004.376190	-81.525714	-277.538095	9.267571	-14.928095	52.312381	1021.761905	195.176190	48.775619	-3.391695	-0.645662	-56.347143	1258.857143	250.971429	-317.428571	108.252857	-30.553810	135.699048	1262.952381	-607.676190	-2.207790	75.870000	-31.371905	-160.471429	0.024088	85.800000
1014.714286	-88.524762	-271.323810	10.909952	-15.807619	54.075238	1029.857143	196.333333	44.919238	-1.880057	-0.545819	-58.118095	1238.000000	397.680952	-331.071429	106.612381	-36.263333	121.805714	1241.714286	-537.352381	30.055390	80.509714	-18.963429	-148.348571	0.023719	85.800000
1044.452381	-102.181429	-256.752381	13.101762	-16.976667	55.429048	1049.952381	193.671429	24.088952	0.107029	-0.437029	-59.719524	1236.619048	577.733333	-311.395238	91.882381	-37.175905	108.862381	1201.619048	-436.847619	91.464838	71.049952	-6.190143	-133.477143	0.023716	85.800000
1082.952381	-118.824762	-244.676190	15.652571	-17.806190	56.508095	1081.380952	207.728571	-13.974952	2.209133	-0.470157	-61.530952	1241.714286	702.571429	-265.338095	60.781429	-31.609476	96.426667	1148.571429	-360.676190	149.627886	43.389429	2.211857	-113.576667	0.023613	85.800000
1113.285714	-132.980000	-211.390476	18.196667	-18.732381	57.719048	1109.190476	223.271429	-51.644857	4.266876	-0.798990	-63.360476	1247.190476	719.442857	-222.380952	19.842857	-20.175381	81.842857	1096.285714	-372.476190	167.702571	3.785762	4.575000	-88.044381	0.023803	85.800000
1131.285714	-125.561905	-191.666667	19.533333	-19.609048	59.671429	1119.190476	240.280952	-72.964095	5.474352	-1.502757	-65.792857	1245.904762	632.719048	-190.833333	-19.308095	-6.461000	64.057619	1058.142857	-485.309524	131.596143	-34.355333	1.656762	-59.445095	0.024008	85.800000
1131.238095	-118.080000	-186.128571	19.182857	-19.917143	62.603333	1121.761905	259.357143	-72.292667	5.082857	-2.606614	-68.167143	1232.666667	482.519048	-185.166667	-45.642381	5.382238	43.274286	1044.504762	-645.428571	62.959905	-58.381952	-1.848905	-31.757333	0.023963	85.800000
1130.190476	-103.721905	-201.871429	17.612381	-20.563810	65.933810	1115.000000	259.647619	-49.297619	3.966952	-3.643276	-70.886190	1190.904762	339.947619	-190.590476	-53.722095	12.284524	20.236190	1042.152381	-785.309524	2.786714	-62.436857	-3.239238	-6.725857	0.024034	85.800000
1131.333333	-98.406667	-221.909524	16.149524	-21.206190	69.456667	1121.047619	250.976190	-25.276667	2.755095	-4.401048	-73.500952	1118.619048	254.266667	-188.623810	-46.240381	14.328495	-3.959048	1024.147619	-854.452381	-23.471048	-50.833000	-1.403000	14.000762	0.024133	85.800000
1131.952381	-107.216667	-248.761905	15.632381	-22.203333	72.723333	1132.857143	239.885714	-6.909048	2.113714	-4.979714	-76.710000	1036.095238	257.300952	-171.295238	-30.172476	12.497543	-27.815714	979.566667	-884.590476	-40.291952	-31.296476	2.202476	31.630143	0.023716	85.800000
1131.047619	-110.309048	-263.666667	16.552381	-23.573810	75.905714	1141.809524	222.761905	12.603333	2.908905	-5.425143	-80.121905	1037.333333	222.830000	-129.423810	-12.671143	5.703467	-47.576190	996.938095	-855.019048	-42.350286	-8.902238	4.791333	46.781333	0.023079	85.800000
1128.000000	-98.509905	-273.900000	18.831905	-25.213333	79.060952	1148.857143	200.490476	28.165238	4.903381	-5.687571	-84.490000	1075.038095	271.173810	-142.638095	5.935333	-0.520924	-66.201429	995.738095	-848.076190	-78.310952	11.976857	6.216238	59.420952	0.021917	85.800000
1138.428571	-80.142286	-269.342857	21.937143	-27.367619	82.614762	1161.666667	183.461905	28.416667	7.214905	-5.471143	-88.916190	1087.071429	42.573810	-190.514286	15.623571	-6.736390	-75.798571	1062.680952	-463.380952	-180.315714	25.605571	9.114190	68.944762	0.020834	85.800000
1168.571429	-47.487429	-259.180952	24.584286	-29.681905	87.007619	1179.047619	167.890476	21.393333	9.238857	-5.071238	-94.065238	1036.942857	-460.031905	-281.057143	16.984524	-5.066695	-71.581429	1174.042857	197.457143	-189.822857	32.517714	20.092524	66.220000	0.019419	85.800000
1212.809524	-11.458667	-252.400000	26.348571	-32.286667	92.285714	1219.476190	162.450476	19.668571	9.681762	-4.987667	-99.718571	995.195238	-860.700476	-290.671429	17.209762	0.037590	-57.894762	1282.466667	710.409524	-112.558095	26.016667	33.323381	53.285714	0.017839	85.800000
1250.238095	24.577333	-248.476190	26.965714	-35.056190	98.151429	1272.714286	138.622857	26.871429	9.189905	-4.975143	-105.776667	1035.542857	-1026.927143	-265.060000	13.085010	0.355762	-43.912381	1330.619048	844.961905	-54.867619	9.810476	38.968333	39.647143	0.015800	85.800000
1282.857143	52.923333	-254.109524	27.381429	-38.650476	104.290476	1336.476190	95.275714	45.702857	8.577095	-4.225714	-112.030476	1147.223810	-903.887619	-158.149048	6.028200	2.725000	-38.713810	1315.428571	548.180952	-25.300000	-5.020000	31.635762	33.460476	0.013303	85.800000
1320.666667	58.013333	-248.380952	29.335714	-43.963810	110.187619	1408.714286	16.751429	39.492381	9.578381	-2.181333	-119.362857	1233.000000	-444.309524	-80.313810	6.186686	0.068952	-50.435238	1271.714286	-54.390476	-91.971429	-10.582381	14.163143	41.363333	0.010063	85.800000
1378.619048	35.581714	-235.390476	35.779524	-51.511905	115.832381	1488.666667	-73.511905	15.843810	15.051952	2.173333	-127.376190	1312.819048	-203.704762	-64.610952	6.495371	-9.556857	-68.604286	1342.857143	-349.890476	-269.514286	-1.835714	1.722905	61.091429	0.007276	85.800000
1478.238095	10.515810	-220.704762	47.818095	-59.768095	119.980952	1615.809524	-161.526667	-45.628095	26.256667	8.779190	-136.433333	1312.342857	-193.657143	-126.692857	8.553305	-13.021238	-82.018571	1375.980952	-338.523810	-322.499619	18.719048	7.211238	75.019048	0.004013	85.800000
1603.666667	-9.603524	-216.595238	65.352857	-68.740000	122.966667	1753.333333	-202.939524	-123.670476	43.578095	16.499286	-146.428571	1223.752381	-175.428571	-161.045238	14.611010	-13.556619	-87.583333	1333.761905	-257.276190	-251.298190	34.973333	20.551000	79.185714	0.001013	85.800000
1687.047619	14.766571	-224.247619	84.610952	-75.459524	124.066667	1825.476190	-194.619048	-158.651905	63.951905	25.530714	-155.528571	1120.119048	-197.538095	-200.025238	16.691676	-17.470190	-85.721429	1210.671429	-150.385714	-152.359714	42.085714	32.946619	77.072857	-0.000812	85.800000
1682.000000	85.319905	-239.023810	99.280000	-80.139048	124.428571	1779.904762	-91.525714	-129.721905	81.365238	34.411048	-162.280952	991.685714	-202.128571	-176.005714	13.213952	-14.211429	-82.328571	996.857143	-56.523810	-71.640857	39.836667	36.889810	72.156190	-0.002251	85.800000
1594.190476	151.211429	-262.076190	102.007619	-83.431905	126.580952	1632.619048	113.122857	-60.747619	89.260952	40.568095	-167.457143	867.833333	-198.442857	-159.857143	10.078190	-13.654286	-78.450000	890.409524	23.333333	14.998381	32.498095	32.070952	68.470952	-0.002601	85.800000
1466.000000	123.651905	-330.633333	92.480952	-84.306667	132.728571	1416.047619	328.106667	38.945714	82.998571	41.046667	-171.076190	842.404762	-153.367619	-259.690476	10.967571	-18.021905	-76.153333	928.857143	-68.283810	130.601810	31.560571	27.519143	68.187619	-0.001874	85.800000
1372.047619	26.561905	-415.866667	78.094286	-82.282857	140.690476	1244.190476	453.616190	150.399048	70.817619	36.246095	-172.909524	942.214286	-87.822381	-335.923810	9.088286	-25.375238	-75.292381	976.152381	-138.000476	202.093714	28.613667	22.839762	69.895238	-0.000702	85.800000
1321.476190	-175.166667	-530.314286	64.813810	-77.675714	149.890476	1120.095238	584.947619	234.050476	58.356667	25.427048	-175.238095	1056.185714	-41.836190	-358.347619	0.388429	-24.018381	-74.458571	1020.428571	-140.282857	182.282857	19.704476	15.482952	69.601429	-0.000360	85.800000
1212.809524	-11.458667	-252.400000	26.348571	-32.286667	92.285714	1219.476190	162.450476	19.668571	9.681762	-4.987667	-99.718571	995.195238	-860.700476	-290.671429	17.209762	0.037590	-57.894762	1282.466667	710.409524	-112.558095	26.016667	33.323381	53.285714	-0.000250	85.800000
1250.238095	24.577333	-248.476190	26.965714	-35.056190	98.151429	1272.714286	138.622857	26.871429	9.189905	-4.975143	-105.776667	1035.542857	-1026.927143	-265.060000	13.085010	0.355762	-43.912381	1330.619048	844.961905	-54.867619	9.810476	38.968333	39.647143	0.000331	85.800000
1282.857143	52.923333	-254.109524	27.381429	-38.650476	104.290476	1336.476190	95.275714	45.702857	8.577095	-4.225714	-112.030476	1147.223810	-903.887619	-158.149048	6.028200	2.725000	-38.713810	1315.428571	548.180952	-25.300000	-5.020000	31.635762	33.460476	0.001826	85.800000
1320.666667	58.013333	-248.380952	29.335714	-43.963810	110.187619	1408.714286	16.751429	39.492381	9.578381	-2.181333	-119.362857	1233.000000	-444.309524	-80.313810	6.186686	0.068952	-50.435238	1271.714286	-54.390476	-91.971429	-10.582381	14.163143	41.363333	0.004213	85.800000
1378.619048	35.581714	-235.390476	35.779524	-51.511905	115.832381	1488.666667	-73.511905	15.843810	15.051952	2.173333	-127.376190	1312.819048	-203.704762	-64.610952	6.495371	-9.556857	-68.604286	1342.857143	-349.890476	-269.514286	-1.835714	1.722905	61.091429	0.006080	85.800000
1478.238095	10.515810	-220.704762	47.818095	-59.768095	119.980952	1615.809524	-161.526667	-45.628095	26.256667	8.779190	-136.433333	1312.342857	-193.657143	-126.692857	8.553305	-13.021238	-82.018571	1375.980952	-338.523810	-322.499619	18.719048	7.211238	75.019048	0.008055	85.800000
1603.666667	-9.603524	-216.595238	65.352857	-68.740000	122.966667	1753.333333	-202.939524	-123.670476	43.578095	16.499286	-146.428571	1223.752381	-175.428571	-161.045238	14.611010	-13.556619	-87.583333	1333.761905	-257.276190	-251.298190	34.973333	20.551000	79.185714	0.009885	85.800000
1687.047619	14.766571	-224.247619	84.610952	-75.459524	124.066667	1825.476190	-194.619048	-158.651905	63.951905	25.530714	-155.528571	1120.119048	-197.538095	-200.025238	16.691676	-17.470190	-85.721429	1210.671429	-150.385714	-152.359714	42.085714	32.946619	77.072857	0.012066	85.800000
1682.000000	85.319905	-239.023810	99.280000	-80.139048	124.428571	1779.904762	-91.525714	-129.721905	81.365238	34.411048	-162.280952	991.685714	-202.128571	-176.005714	13.213952	-14.211429	-82.328571	996.857143	-56.523810	-71.640857	39.836667	36.889810	72.156190	0.015151	85.800000
1594.190476	151.211429	-262.076190	102.007619	-83.431905	126.580952	1632.619048	113.122857	-60.747619	89.260952	40.568095	-167.457143	867.833333	-198.442857	-159.857143	10.078190	-13.654286	-78.450000	890.409524	23.333333	14.998381	32.498095	32.070952	68.470952	0.018113	85.800000
1466.000000	123.651905	-330.633333	92.480952	-84.306667	132.728571	1416.047619	328.106667	38.945714	82.998571	41.046667	-171.076190	842.404762	-153.367619	-259.690476	10.967571	-18.021905	-76.153333	928.857143	-68.283810	130.601810	31.560571	27.519143	68.187619	0.017687	85.800000
1372.047619	26.561905	-415.866667	78.094286	-82.282857	140.690476	1244.190476	453.616190	150.399048	70.817619	36.246095	-172.909524	942.214286	-87.822381	-335.923810	9.088286	-25.375238	-75.292381	976.152381	-138.000476	202.093714	28.613667	22.839762	69.895238	0.018396	85.800000
1321.476190	-175.166667	-530.314286	64.813810	-77.675714	149.890476	1120.095238	584.947619	234.050476	58.356667	25.427048	-175.238095	1056.185714	-41.836190	-358.347619	0.388429	-24.018381	-74.458571	1020.428571	-140.282857	182.282857	19.704476	15.482952	69.601429	0.019392	85.800000
1271.571429	-389.747619	-638.333333	57.873333	-72.076190	156.209524	1063.428571	708.528571	299.262667	49.935714	9.873619	-179.195238	1078.014286	2.707143	-315.780952	-11.600095	-19.179095	-70.621429	1046.871429	-118.033333	87.260476	8.365857	11.194714	66.299524	0.019264	85.800000
1217.066667	-488.661905	-648.376190	58.481905	-67.190000	157.180952	1073.647619	773.328571	267.303143	49.291905	-0.960429	-181.071429	1087.090476	-31.975238	-210.580952	-25.780762	-13.561381	-63.889048	1032.847619	11.412381	-42.124286	-5.443143	8.436952	61.779048	0.019623	85.800000
