LLACx	LLACy	LLACz	LLGYx	LLGYy	LLGYz	LMACx	LMACy	LMACz	LMGYx	LMGYy	LMGYz	RLACx	RLACy	RLACz	RLGYx	RLGYy	RLGYz	RMACx	RMACy	RMACz	RMGYx	RMGYy	RMGYz	y	mass
1149.528571	140.521429	-218.534286	29.516667	1.902407	60.357143	1218.028571	102.718571	-119.370000	-2.745048	-4.401648	-71.361429	1530.000000	91.477143	-432.761905	-120.390476	-5.091286	-130.100000	1463.809524	115.340000	-156.257619	-56.800000	-3.863000	158.666667	0.013813	66.300000
1043.066667	209.653333	-300.134286	27.723333	1.278046	58.686190	1165.600000	160.335238	-17.622857	-7.290219	-1.004438	-71.787143	1502.857143	67.637143	-460.161905	-123.100000	-0.848857	-131.647619	1448.714286	84.078095	-138.530476	-58.866190	-3.975000	161.690476	0.014453	66.300000
946.714286	218.202857	-345.976190	22.537619	-0.125161	58.778571	1073.490476	211.635238	106.377619	-10.870010	-1.851448	-71.384286	1458.142857	61.809524	-484.190476	-124.285714	2.939143	-133.190476	1429.238095	28.511905	-89.252381	-60.536667	-4.449857	163.861905	0.014929	66.300000
898.480952	188.142857	-354.485714	17.502857	-2.685124	59.887143	990.661905	225.612381	153.026190	-11.036390	-7.212819	-70.926190	1407.809524	69.313333	-517.909524	-124.390476	5.669571	-134.857143	1412.476190	-30.288571	-39.890952	-61.995714	-4.875524	164.923810	0.015096	66.300000
895.676190	155.438095	-337.709524	15.121905	-3.834471	60.961429	939.004762	200.042857	114.597143	-8.331143	-12.887219	-69.364762	1370.666667	89.450952	-550.885714	-123.571429	7.039286	-136.209524	1400.952381	-80.369048	-2.374571	-62.803333	-5.541762	165.895238	0.015263	66.300000
907.466667	133.457143	-314.871429	14.628000	-2.785219	61.391905	916.147619	173.795238	37.747143	-5.285286	-15.692648	-66.634286	1347.714286	122.488095	-568.533333	-121.742857	7.643095	-136.890476	1381.904762	-127.328571	15.711619	-63.203810	-6.161238	165.576190	0.015429	66.300000
911.052381	122.490476	-289.509524	13.893190	-0.561824	60.692381	925.833333	176.809524	-29.103810	-4.749619	-14.273000	-63.221905	1329.666667	165.307619	-571.042857	-118.557143	8.987238	-137.519048	1350.952381	-168.031429	20.948476	-63.724286	-7.239286	164.609524	0.015663	66.300000
910.276190	119.847619	-276.733333	12.089762	1.445362	59.930000	958.385714	204.523810	-62.836667	-7.368905	-10.494067	-59.831905	1312.285714	211.876190	-554.023810	-114.120000	11.581762	-138.280952	1311.142857	-204.070476	19.689810	-65.249048	-9.591333	163.590476	0.016024	66.300000
920.038095	124.295238	-271.552381	9.044857	2.519300	59.426190	997.123810	225.766667	-69.984476	-12.043429	-5.997769	-56.669524	1282.952381	255.547619	-530.480952	-108.997619	14.097476	-138.380952	1264.857143	-237.138095	25.292762	-67.263333	-13.154190	162.476190	0.016424	66.300000
942.223810	131.652381	-269.842857	5.577071	2.573705	58.905238	1022.438095	216.783810	-51.801143	-16.405619	-2.281033	-54.200476	1236.238095	271.976190	-510.966667	-103.751905	16.182667	-137.323810	1216.761905	-257.909524	40.469714	-68.799524	-17.493190	160.776190	0.016894	66.300000
965.866667	135.747619	-272.057143	2.887810	2.519143	58.555714	1031.657143	179.144286	-23.228952	-19.505238	-0.083304	-52.179524	1172.257143	258.900000	-497.947619	-98.671905	17.365238	-134.538095	1167.571429	-266.985714	71.695905	-69.950952	-22.097238	157.909524	0.017345	66.300000
978.785714	133.471429	-271.214286	1.502262	1.881786	58.435714	1028.666667	128.364762	2.236381	-20.474286	0.016609	-51.048571	1092.752381	229.466667	-495.228571	-93.017143	17.256190	-129.885714	1112.819048	-274.123810	113.161429	-70.563333	-25.656667	152.576190	0.017762	66.300000
978.542857	134.487619	-276.204762	1.006571	1.148595	58.281905	1021.000000	84.728095	21.464381	-19.104286	-1.090485	-50.930476	1013.928571	200.042857	-502.500000	-86.220952	16.442381	-124.304762	1060.519048	-273.676190	156.451429	-70.282381	-27.727143	145.357143	0.018241	66.300000
964.214286	133.290952	-289.990476	1.494976	0.253786	58.078095	1015.761905	62.544762	36.183143	-16.953714	-2.518395	-51.753333	932.738095	183.900000	-513.361905	-78.062857	15.073333	-118.282857	1002.709524	-278.633333	196.281905	-70.868571	-28.800000	136.557143	0.018833	66.300000
947.357143	122.935238	-305.947619	2.249143	-0.545024	57.850476	1010.619048	54.909524	48.277429	-14.637429	-4.083607	-52.777619	853.419048	190.015238	-527.166667	-69.956667	13.857429	-111.576667	941.985714	-285.400000	215.514286	-70.944286	-28.253333	126.657143	0.019368	66.300000
942.423810	96.209524	-323.557143	2.851857	-1.177024	57.206190	1004.857143	56.396667	59.348857	-11.736095	-5.316667	-53.808095	754.238095	167.713333	-536.880952	-63.437619	12.766714	-103.563810	852.209524	-301.071429	197.985714	-68.578571	-25.686667	116.805714	0.019802	66.300000
949.752381	56.959000	-344.547619	4.425286	-1.530853	56.110000	1002.904762	62.822381	55.643619	-8.631381	-6.407048	-54.539524	620.671429	108.235714	-547.895238	-58.611905	11.414667	-92.449048	728.404762	-346.023810	170.176190	-62.201905	-21.681905	106.986190	0.020207	66.300000
961.095238	20.299952	-358.847619	7.582190	-1.385951	54.375714	1006.514286	76.097619	36.459143	-5.475571	-6.444581	-54.602381	482.576190	80.142857	-534.666667	-52.387619	8.504762	-80.028571	620.061905	-389.457143	155.028571	-50.898571	-18.193810	97.290952	0.020561	66.300000
963.561905	3.612048	-355.976190	11.360857	-0.591540	52.123333	1007.371429	97.152857	12.454952	-1.832143	-5.037267	-54.568095	408.990476	145.272857	-478.590476	-45.077143	3.184952	-70.320952	598.195238	-374.214286	178.571429	-37.780476	-15.848571	88.080952	0.020799	66.300000
957.819048	10.445286	-335.528571	15.266190	-0.262797	49.442857	1006.933333	127.985238	-7.566571	1.031857	-2.831419	-54.268095	431.719048	292.987619	-415.676190	-39.915238	-3.275238	-62.550000	648.890476	-304.680952	233.580952	-31.815714	-13.592381	79.335238	0.020833	66.300000
951.861905	34.998238	-312.214286	17.828762	-0.296083	47.670476	1002.342857	158.432381	-22.953048	2.973143	-0.558600	-53.860000	515.771429	463.396667	-389.104762	-39.723333	-8.764381	-55.144762	705.009524	-233.785714	267.209524	-36.629524	-9.705571	70.165238	0.020902	66.300000
950.771429	62.454714	-287.928571	18.829048	-0.425222	46.403333	999.123810	177.514286	-31.014952	4.508333	1.123000	-52.881905	587.223810	552.012381	-411.509524	-44.331429	-12.964238	-46.794571	709.714286	-215.395238	254.047619	-47.490476	-6.399619	61.024286	0.021031	66.300000
955.995238	79.191619	-271.266667	18.330000	-1.066534	45.602857	1003.561905	187.919048	-38.285238	5.162381	1.993810	-51.600000	598.961905	506.687619	-476.928571	-51.339048	-15.848286	-34.620381	668.109524	-276.571429	210.830476	-55.700000	-5.629476	52.534286	0.021150	66.300000
965.247619	84.805238	-266.142857	17.248095	-1.495595	45.127619	1011.276190	193.771429	-42.141905	5.273429	2.789400	-50.010000	543.080952	370.991429	-525.852381	-56.359048	-18.726667	-20.111619	625.528571	-366.819048	146.356190	-55.253810	-8.026476	43.982286	0.021250	66.300000
970.485714	78.412381	-262.009524	15.928095	-1.924200	44.673810	1019.047619	194.995238	-43.517143	5.238000	3.755457	-48.421905	477.195238	210.981429	-510.233333	-58.880000	-22.791429	-5.968476	635.285714	-400.095238	106.161905	-47.005238	-10.323429	34.231095	0.021405	66.300000
973.252381	64.837143	-262.123810	14.928095	-2.644243	43.742857	1025.047619	192.057143	-36.173619	5.166857	4.545952	-46.768571	445.061905	54.458095	-455.457143	-60.446667	-26.767143	9.001905	659.100000	-358.080000	83.340000	-38.655714	-7.580381	22.423619	0.021654	66.300000
977.057143	53.276190	-274.385714	14.421905	-4.100933	43.047143	1027.285714	185.538095	-26.852762	5.107714	5.557714	-45.640000	443.104762	-78.697619	-390.295238	-59.928095	-29.344762	24.866667	631.433333	-274.512381	57.911905	-35.874286	2.757667	7.391762	0.021933	66.300000
978.704762	41.624286	-293.457143	15.075714	-5.179286	41.865238	1030.904762	175.904762	-16.227333	5.484952	5.923857	-44.640476	453.938095	-176.223810	-330.419048	-55.182857	-29.278571	39.875810	548.266667	-174.031905	40.340667	-37.521905	16.412095	-9.681143	0.022261	66.300000
980.704762	36.849048	-311.433333	16.301429	-6.174476	40.465238	1035.190476	172.242857	-4.011333	6.254571	6.715857	-43.574286	462.633333	-236.106190	-278.458095	-46.065905	-26.794762	53.277048	447.800000	-82.014762	31.740524	-40.543810	28.722714	-26.990333	0.022530	66.300000
976.600000	37.484286	-327.209524	17.732381	-6.706524	39.164286	1036.761905	173.780952	9.875714	6.962381	7.369905	-42.815238	449.785714	-260.396190	-222.340000	-33.877810	-23.444762	64.430000	359.504762	-17.594286	20.016905	-42.497619	36.871524	-43.323429	0.022697	66.300000
970.385714	41.388095	-334.233333	19.059524	-7.573571	37.854286	1031.847619	173.952381	22.874286	8.288095	7.902381	-42.072381	429.809524	-246.988571	-161.936190	-20.850857	-21.259048	73.419048	309.138095	18.569048	7.537857	-41.296667	40.347143	-58.479048	0.022823	66.300000
961.980952	41.557333	-337.923810	20.435238	-8.273810	36.638571	1019.671429	176.095238	39.518667	10.091429	7.939571	-41.513333	406.880952	-202.425714	-105.548571	-8.656952	-20.768571	81.576190	297.457143	27.273810	-12.366619	-37.696190	40.651429	-72.327619	0.022881	66.300000
956.147619	34.496619	-342.657143	21.441905	-9.410095	35.839048	1004.685714	178.985714	54.187048	11.817000	7.339571	-41.008095	393.547619	-126.169048	-59.984286	1.750095	-21.260000	89.060952	312.404762	10.065714	-34.945095	-33.788571	39.966190	-84.445714	0.022958	66.300000
955.185714	19.227286	-351.447619	22.384762	-10.255238	34.829524	996.109524	185.690476	60.853333	13.404571	6.040619	-40.738571	389.576190	-32.857143	-32.363333	9.662667	-21.593810	96.324762	341.457143	-20.855238	-57.544714	-30.544286	39.241429	-94.488095	0.023066	66.300000
954.933333	8.641952	-356.533333	23.790000	-10.866000	33.638571	994.495238	194.857143	56.246667	15.188952	5.566381	-40.175238	397.252381	64.252857	-14.506190	15.132667	-22.201429	103.870952	368.928571	-61.113810	-75.958476	-29.235238	38.482857	-103.142857	0.023115	66.300000
947.990476	4.652524	-360.671429	25.354762	-11.534667	32.132381	997.538095	203.433333	49.362857	16.453333	5.671095	-39.628571	410.052381	144.060952	-13.556190	18.384762	-23.586190	111.819048	393.923810	-101.299524	-90.825238	-29.745238	37.488571	-111.033333	0.023064	66.300000
943.847619	13.283762	-358.561905	26.967619	-12.399905	30.797143	993.547619	205.119048	48.845238	17.342857	6.112048	-38.945714	432.100000	202.924286	-30.786190	20.357143	-25.630476	120.413333	419.500000	-132.988095	-104.252857	-30.840476	36.339524	-118.380000	0.023016	66.300000
944.019048	28.204714	-356.780952	28.301905	-13.179524	29.846667	988.661905	208.747619	50.892857	17.986190	6.458048	-38.394286	453.223810	236.062857	-54.967143	23.010476	-27.527143	129.742857	442.042857	-159.080952	-116.203810	-32.023333	35.732857	-125.952381	0.022973	66.300000
945.704762	40.471905	-356.014286	28.856190	-13.766190	29.297143	982.728571	211.361905	53.589048	18.053810	6.171095	-37.648095	467.876190	249.185714	-82.830476	26.019048	-28.913810	138.923810	465.152381	-178.342857	-124.951905	-32.381905	36.199524	-133.709524	0.022938	66.300000
950.023810	48.932381	-361.409524	28.711429	-13.800952	29.049048	981.414286	215.295238	61.544286	17.932381	5.509476	-37.150476	473.604762	248.433333	-102.080952	29.860476	-29.800476	148.561905	488.680952	-197.385714	-130.497143	-31.337619	38.602381	-141.547619	0.022918	66.300000
954.671429	56.575238	-367.257143	28.485714	-13.360000	28.944762	983.985714	218.038095	62.920000	17.755238	5.255048	-36.570952	479.947619	234.647619	-124.380952	35.152857	-30.724762	158.709524	508.166667	-222.776190	-126.038095	-29.733810	42.199048	-149.666667	0.022868	66.300000
957.038095	62.715238	-373.157143	27.973333	-12.659714	28.679048	989.609524	218.833333	64.499524	17.189048	5.200857	-35.850000	489.828571	206.157143	-152.085238	41.486667	-31.979048	168.680952	525.585714	-253.219048	-124.833333	-27.394286	45.902857	-157.885714	0.022773	66.300000
955.838095	61.641905	-379.447619	27.219048	-11.642476	28.403333	991.257143	213.242857	71.147619	16.696190	4.850381	-35.439048	505.314286	175.290476	-179.492381	48.121429	-33.364762	178.309524	549.914286	-284.223810	-130.604762	-23.865238	50.010952	-166.147619	0.022718	66.300000
956.971429	56.399048	-382.852381	26.249524	-10.460857	28.489524	993.261905	203.390476	70.223333	16.503810	4.334048	-35.237619	533.204762	154.233333	-197.052381	54.958095	-34.498571	187.247619	575.295238	-321.485714	-148.328571	-19.605714	54.813333	-175.076190	0.022729	66.300000
958.147619	47.788095	-387.809524	25.493810	-8.957810	28.600000	992.771429	194.600000	69.499048	16.490476	3.706048	-35.077143	570.552381	144.509524	-208.285714	61.319524	-35.576190	195.285714	605.428571	-352.004762	-164.690476	-15.348952	59.888095	-185.161905	0.022678	66.300000
958.042857	39.754762	-393.404762	25.505238	-7.410524	29.091429	989.990476	189.604762	75.221905	17.044286	3.089667	-35.078095	620.142857	150.900000	-205.157143	67.460476	-36.493333	202.957143	635.947619	-370.628571	-174.790476	-12.007952	65.186190	-195.476190	0.022528	66.300000
957.966667	38.132381	-397.614286	26.086190	-6.120333	29.504762	985.114286	187.857143	77.449524	17.648571	2.648048	-35.268571	680.566667	168.976190	-204.657143	72.939048	-36.506190	210.323810	664.476190	-371.057143	-173.461905	-10.115048	69.620952	-205.814286	0.022450	66.300000
951.238095	41.710000	-397.966667	26.885714	-4.833524	29.697143	981.890476	190.500000	81.345238	18.019048	2.364533	-35.357143	742.600000	187.866667	-199.480952	77.357619	-35.537143	217.052381	686.542857	-353.690476	-173.114286	-9.227381	72.617619	-215.090476	0.022485	66.300000
943.033333	43.613333	-397.928571	27.364286	-4.055429	29.807143	975.133333	192.861905	86.576667	18.150476	1.889524	-35.649524	795.361905	204.671429	-190.971429	79.907143	-34.011429	222.804762	709.371429	-325.628571	-173.366667	-8.272190	74.444762	-222.919048	0.022435	66.300000
939.433333	41.364762	-397.357143	27.115714	-3.289762	30.008095	969.509524	198.714286	91.810000	18.285238	1.377114	-36.224286	835.733333	218.385714	-182.023810	81.141905	-31.804286	227.680952	730.414286	-299.623810	-181.404762	-7.509571	75.534286	-229.814286	0.022253	66.300000
939.323810	36.906667	-397.071429	26.757143	-2.182557	30.478095	964.471429	204.700000	93.808571	18.499048	0.740267	-36.408571	860.971429	222.961905	-174.490476	81.818571	-29.643333	231.652381	749.433333	-278.442857	-186.019048	-6.892571	76.028095	-236.176190	0.022084	66.300000
939.157143	40.980476	-388.747619	26.768095	-1.495495	30.809048	959.900000	212.804762	91.713810	18.864762	0.095429	-37.050000	874.604762	217.747619	-170.352381	82.751905	-28.022857	234.804762	765.838095	-267.704762	-184.352381	-6.404838	75.883810	-241.785714	0.021934	66.300000
938.414286	46.480000	-381.657143	26.087143	-0.853633	31.089524	954.814286	220.590476	89.225714	18.667143	-0.749210	-37.568571	884.309524	208.447619	-169.090476	84.777143	-26.788095	237.561905	779.933333	-266.390476	-177.009524	-5.387957	74.904762	-246.604762	0.021804	66.300000
932.523810	48.683048	-374.542857	25.465714	-0.241186	31.630000	954.295238	229.733333	84.251429	17.875714	-1.797695	-38.056190	890.009524	191.804762	-162.700000	88.365238	-26.067143	239.685714	792.704762	-272.571429	-173.257143	-3.756010	73.395714	-250.604762	0.021707	66.300000
929.385714	38.279762	-368.780952	24.477143	0.108519	32.369048	954.157143	227.190476	76.561905	17.000952	-2.721429	-38.400476	905.233333	184.776190	-158.695238	93.123810	-25.917619	241.304762	808.290476	-288.466667	-171.552381	-1.013900	71.076190	-253.680952	0.021602	66.300000
928.271429	22.042619	-372.638095	23.771429	0.836957	33.079524	954.276190	221.766667	71.358095	16.584286	-3.496419	-38.824286	931.076190	189.847619	-165.866667	98.936667	-25.802857	242.847619	827.228571	-305.714286	-174.657143	2.095419	68.144286	-256.280952	0.021486	66.300000
930.928571	7.202095	-375.357143	23.937143	1.732533	33.634762	955.257143	217.900000	66.338571	16.613333	-3.958857	-38.634286	964.395238	203.985714	-184.423810	105.626667	-25.247143	244.523810	848.876190	-323.533333	-185.990476	5.312138	64.741905	-259.228571	0.021354	66.300000
935.133333	4.211571	-382.195238	24.620952	2.664862	33.815238	958.219048	223.947619	65.547619	16.976667	-4.175095	-38.858095	1002.442857	224.052381	-208.461905	112.505714	-24.326667	246.328571	874.438095	-341.519048	-205.833333	8.961924	61.369048	-262.895238	0.021197	66.300000
934.200000	3.105952	-388.057143	25.180952	3.543752	33.543810	958.566667	236.271429	69.273333	17.082857	-4.308429	-39.079048	1043.657143	247.309524	-229.233333	118.994286	-22.762381	248.571429	903.390476	-355.876190	-228.652381	12.951810	58.417619	-266.823810	0.021034	66.300000
936.061905	5.571238	-388.895238	25.460000	4.122048	33.700952	963.423810	250.861905	71.900000	16.705714	-4.591952	-39.408095	1080.685714	264.909524	-240.676190	124.880952	-20.661905	250.871429	935.266667	-366.323810	-253.290476	16.946095	56.219048	-271.195238	0.020864	66.300000
936.314286	-6.725238	-382.980952	24.943810	4.288000	34.090000	963.780952	253.490476	72.477143	16.105238	-4.712905	-39.795238	1116.142857	283.547619	-254.338095	129.857143	-18.219143	253.561905	967.033333	-372.742857	-270.819048	20.739429	54.940952	-276.009524	0.020682	66.300000
938.685714	-18.657000	-379.857143	24.945238	4.562238	34.333333	959.985714	249.957143	66.708095	15.937143	-5.109190	-39.961429	1143.952381	297.866667	-269.695238	134.385714	-15.674381	256.238095	993.914286	-371.466667	-274.957143	24.206667	54.540476	-280.014286	0.020484	66.300000
940.766667	-27.897095	-370.319048	25.220000	5.057810	34.427619	956.928571	248.580952	56.664762	15.973333	-5.305524	-39.927619	1162.809524	306.080952	-293.485714	138.919048	-12.428190	258.752381	1012.000000	-369.019048	-271.595238	27.517143	54.290476	-284.023810	0.020351	66.300000
940.409524	-33.215476	-363.552381	25.712381	5.936619	34.517143	955.385714	250.857143	44.088667	16.221905	-5.513333	-40.020952	1180.952381	315.619048	-313.909524	143.376190	-9.234752	260.747619	1027.747619	-362.957143	-260.076190	31.495238	53.923333	-287.638095	0.020312	66.300000
936.957143	-31.793524	-353.323810	26.790476	6.707476	34.248571	953.880952	255.366667	29.530619	16.913333	-5.317619	-40.333810	1202.380952	327.319048	-329.304762	147.200000	-5.983181	262.385714	1044.419048	-354.457143	-244.671429	36.266667	53.095238	-290.704762	0.020237	66.300000
941.085714	-22.810476	-338.609524	27.301429	7.277714	34.473333	957.528571	264.680952	17.108810	17.261429	-5.321952	-40.547143	1221.809524	338.009524	-343.257143	150.704762	-2.851314	263.661905	1067.428571	-342.319048	-222.738095	41.192857	51.173333	-293.257143	0.020111	66.300000
944.680952	-18.213333	-323.857143	27.045238	7.556429	34.651429	958.209524	275.219048	11.267524	17.031905	-5.400190	-40.974286	1238.666667	350.971429	-364.761905	153.433333	-0.058105	264.866667	1091.190476	-322.200000	-192.276190	45.265238	48.640476	-295.585714	0.020029	66.300000
953.847619	-13.468095	-318.966667	26.527619	7.480952	34.951429	963.052381	282.438095	8.153429	16.910952	-5.687095	-41.265238	1251.857143	362.690476	-383.057143	155.261905	2.776686	266.090476	1114.095238	-296.561905	-159.845714	47.630476	45.946190	-297.223810	0.020013	66.300000
960.476190	-13.530952	-315.509524	25.660000	7.297571	35.684286	970.938095	287.276190	6.549810	16.165238	-5.849810	-41.481429	1260.095238	373.561905	-407.523810	155.776190	5.991629	267.414286	1126.476190	-274.919048	-129.838571	48.076190	43.151429	-298.966667	0.020040	66.300000
965.733333	-17.812571	-319.319048	24.633333	7.018714	36.265714	975.819048	285.114286	6.295619	15.113333	-6.066286	-41.732381	1267.619048	385.128571	-426.947619	155.214286	9.130676	268.647619	1139.047619	-248.066667	-97.560000	46.699524	40.261429	-300.357143	0.020128	66.300000
