LLACx	LLACy	LLACz	LLGYx	LLGYy	LLGYz	LMACx	LMACy	LMACz	LMGYx	LMGYy	LMGYz	RLACx	RLACy	RLACz	RLGYx	RLGYy	RLGYz	RMACx	RMACy	RMACz	RMGYx	RMGYy	RMGYz	y	mass
866.376190	1103.135238	142.136667	5.083571	-4.507952	32.164762	757.276190	-949.053333	-265.100000	0.293781	30.123762	-23.901714	1079.723810	254.985714	-265.580952	-25.000952	25.776667	-49.132857	1058.585714	-315.095238	-135.757143	-4.167190	-16.548095	50.834762	-0.000873	88.700000
890.071429	1022.009524	182.049524	-11.874333	-7.773095	32.590952	771.157143	-923.585714	-256.957143	-12.658014	27.608952	-13.613190	1099.895238	249.442857	-256.933333	-26.187143	28.673810	-51.464286	1088.828571	-300.566667	-141.161905	-5.244905	-17.827619	52.637619	-0.001470	88.700000
1028.457143	861.619048	121.960000	-26.023476	-14.257190	39.663333	865.190476	-816.400000	-331.757143	-28.652848	20.756190	-14.329333	1117.523810	246.328571	-236.223810	-27.312381	30.621905	-53.920000	1104.952381	-286.804762	-164.038095	-6.178714	-18.994286	54.585714	-0.001904	88.700000
1148.528571	676.238095	45.941429	-34.851476	-18.506952	53.099048	961.380952	-741.771429	-434.723810	-44.086143	18.344762	-22.789667	1164.285714	237.147619	-211.580952	-28.554762	31.687143	-56.327619	1130.666667	-277.909524	-188.185714	-7.761810	-20.738571	56.828571	-0.001693	88.700000
1187.923810	559.923810	-23.125714	-36.495810	-22.237524	65.178571	1039.528571	-727.633333	-484.209524	-51.997048	21.982857	-32.895619	1190.285714	220.819048	-201.876190	-29.475714	33.548571	-59.667143	1161.047619	-279.180952	-215.790476	-8.066190	-22.784286	59.690000	-0.000752	88.700000
1194.761905	492.247619	-90.317619	-32.633810	-24.816190	74.550952	1096.580952	-705.266667	-462.828571	-55.229048	28.593333	-41.668095	1223.761905	203.490476	-187.780952	-29.078571	35.130476	-63.990476	1181.190476	-270.985714	-242.519048	-6.854810	-25.040000	62.445714	0.000225	88.700000
1169.904762	417.719048	-173.872857	-27.713905	-28.091905	80.939524	1126.714286	-646.223810	-386.147619	-60.590476	35.431905	-51.210000	1244.428571	183.785714	-179.442857	-29.187619	37.109524	-69.038095	1198.809524	-253.000000	-271.328571	-5.355190	-27.442857	65.249048	0.001744	88.700000
1124.352381	394.447619	-250.682857	-22.116810	-33.520476	86.187619	1135.000000	-573.704762	-233.380952	-66.814762	39.357238	-62.326667	1272.809524	183.014286	-156.933333	-28.479048	38.915714	-74.136190	1216.333333	-240.147619	-288.095238	-4.237952	-29.955714	68.071429	0.003175	88.700000
1101.857143	346.890476	-338.608571	-16.470667	-38.525714	92.476667	1119.419048	-478.766667	-43.036190	-69.129524	33.341286	-74.737143	1297.190476	183.561905	-141.142857	-28.595714	40.460952	-78.170476	1230.000000	-218.955238	-294.733333	-3.165952	-32.353333	70.407143	0.004391	88.700000
1038.090476	302.332095	-405.980952	-8.521048	-42.046667	98.597619	1054.728571	-431.042857	66.818571	-65.060476	17.644000	-86.403333	1323.428571	179.485714	-146.557143	-30.523810	41.583333	-81.114762	1260.523810	-186.053333	-279.209524	-2.766667	-33.799048	72.889524	0.004878	88.700000
955.561905	217.078524	-421.957143	-2.252571	-44.728571	102.141429	1009.923810	-325.976190	59.118095	-60.831905	-1.347000	-93.296667	1325.809524	177.842857	-166.228571	-35.573333	42.938571	-82.914762	1288.904762	-141.986190	-254.538095	-4.096429	-33.649048	75.586667	0.004997	88.700000
1004.747619	114.349429	-418.342857	4.016381	-45.529048	104.048571	997.676190	-261.995238	-72.361429	-55.755714	-11.976714	-95.661905	1324.142857	160.011429	-176.823810	-43.067143	42.939524	-83.002381	1311.476190	-91.810476	-228.823810	-7.758286	-32.821905	78.397619	0.004743	88.700000
1071.409524	-21.735190	-371.057143	13.139619	-41.003333	101.394762	985.352381	-245.104762	-231.686667	-46.241905	-14.447286	-95.834762	1303.761905	133.010952	-179.252381	-52.275714	42.277619	-82.491429	1326.476190	-53.021429	-227.895238	-13.293381	-31.248571	81.773333	0.004861	88.700000
1131.100000	-51.475333	-257.046667	27.097095	-33.812857	95.744762	976.047619	-278.401905	-355.671905	-34.430952	-14.964524	-94.630000	1289.809524	86.918571	-156.509524	-59.835238	39.239524	-81.219524	1323.571429	-38.443333	-236.361905	-19.481095	-29.545238	85.228095	0.005055	88.700000
1138.242857	-21.832905	-155.656190	38.888952	-27.012857	89.238095	972.195238	-268.851905	-439.898095	-22.240000	-15.452000	-94.774762	1257.285714	40.633810	-135.519048	-64.442857	34.473333	-79.188571	1309.857143	-39.664286	-245.685714	-25.153238	-28.182381	88.031905	0.006224	88.700000
1056.833333	67.715905	-84.969524	46.715333	-23.136190	83.735714	949.095238	-247.256190	-473.038095	-13.361429	-12.333571	-93.680000	1206.238095	42.025238	-123.942857	-65.473810	27.762381	-75.964762	1258.142857	-81.469048	-240.138095	-29.970476	-25.818571	89.490000	0.007628	88.700000
955.833333	144.574286	-58.715238	43.219524	-25.005238	78.657143	961.628571	-160.943333	-443.352381	-15.720000	-7.966857	-89.913333	1138.961905	107.492857	-115.290476	-65.319048	20.912095	-72.637619	1180.961905	-149.979048	-225.766667	-33.884286	-23.416190	90.771429	0.009077	88.700000
956.104762	177.113333	-100.260000	34.470000	-29.004762	76.330000	971.228571	-119.699048	-406.776190	-21.760000	3.291619	-83.809048	1075.352381	213.027143	-123.328571	-64.670476	14.738286	-68.917619	1087.842857	-256.377619	-196.919048	-38.455714	-20.114762	90.833333	0.010105	88.700000
948.271429	135.449524	-179.141905	26.714762	-31.923333	73.691905	952.219048	-127.999524	-300.733333	-24.671905	10.513143	-77.158095	1026.800000	324.802857	-124.671429	-64.133333	10.119695	-67.368571	1010.300000	-385.866667	-199.180952	-40.908095	-16.567571	91.028571	0.011043	88.700000
952.747619	99.400952	-242.065714	24.472381	-32.665714	69.216667	950.738095	-184.868571	-237.314286	-23.630952	11.146333	-71.452381	979.509524	388.915238	-141.933333	-62.056190	6.569029	-68.394762	945.142857	-491.452381	-221.151429	-38.859524	-12.165552	91.516667	0.011778	88.700000
963.961905	82.078095	-268.623810	25.874286	-32.075714	63.819524	944.823810	-204.857143	-243.938095	-19.369524	10.229905	-69.110476	945.023810	401.804762	-182.914286	-54.632476	2.755438	-71.796667	920.771429	-534.323810	-218.477619	-33.922952	-7.776743	91.790000	0.012420	88.700000
957.980952	100.338095	-264.547619	28.526190	-31.251429	59.010952	936.976190	-200.176190	-269.571429	-14.484286	11.361286	-66.623333	907.866667	413.380952	-231.266667	-41.348190	-1.177790	-76.026667	892.976190	-575.419048	-181.242857	-26.922952	-2.072914	91.295238	0.013097	88.700000
975.200000	123.433333	-266.971429	27.630476	-29.064286	54.079048	954.633333	-163.690476	-263.000000	-12.030000	11.119714	-63.300476	867.880952	423.076190	-301.480952	-25.768524	-3.147657	-82.263333	875.990476	-616.757143	-105.256190	-16.971143	0.009171	91.240952	0.013834	88.700000
964.680952	131.444762	-269.628571	24.577619	-25.618095	50.910952	962.266667	-138.342857	-264.000000	-11.665238	12.823667	-58.897143	793.452381	455.785714	-374.428571	-9.226524	-4.938400	-90.795238	844.580952	-701.571429	-9.185714	-5.232286	-0.253533	91.084762	0.014345	88.700000
966.571429	137.112381	-296.314286	20.834286	-21.462000	48.194762	962.271429	-130.085714	-234.433333	-13.146667	13.715333	-54.236190	731.109524	507.238095	-343.400476	4.429381	-7.662971	-101.549048	832.866667	-743.266667	38.549048	11.473905	-2.452314	91.719524	0.015221	88.700000
959.509524	149.723810	-315.480952	18.098857	-15.801095	45.940476	966.942857	-144.409524	-198.176190	-14.073333	13.741429	-49.980476	772.500000	628.357143	-242.360000	7.343571	-11.177048	-110.730476	814.295238	-689.452381	-3.114286	20.743048	-4.151124	93.543810	0.015765	88.700000
950.014286	156.752381	-309.895238	15.262238	-11.835857	43.996190	964.166667	-157.780952	-175.833333	-14.764762	12.828095	-46.819524	817.380952	641.828571	-164.946190	-5.902524	-11.109762	-111.436667	820.361905	-443.290476	-51.005714	21.216667	-4.038905	94.992381	0.016127	88.700000
947.671429	159.785714	-309.266667	12.132667	-9.384333	43.026190	961.466667	-157.266667	-172.690476	-15.578571	12.215714	-44.210476	771.504762	524.614286	-42.228571	-36.573000	-9.913143	-102.569524	704.490476	-32.104762	-19.386667	-4.423143	3.210238	91.506667	0.016511	88.700000
947.890476	150.749048	-305.519048	9.074714	-7.327952	42.286667	964.442857	-163.390476	-174.104762	-16.376190	12.004190	-41.811905	731.485714	287.295238	42.612857	-73.785429	-5.394667	-83.958095	510.971429	310.957143	38.716667	-48.558000	-2.623333	85.996190	0.016843	88.700000
939.714286	108.359524	-272.942857	7.369143	-7.676524	41.490476	956.661905	-184.433333	-200.666667	-16.350476	11.430048	-39.850476	653.190476	29.190476	45.755714	-100.814476	-0.277667	-60.851238	402.771429	404.371429	2.626667	-89.724952	-18.619619	79.908095	0.016925	88.700000
954.780952	70.260952	-252.728571	8.738810	-8.827667	39.346190	952.514286	-205.647619	-248.076190	-14.369667	10.509952	-38.790476	567.514286	-176.228571	33.671429	-108.894286	3.643410	-37.594571	402.876190	265.466667	-113.855238	-109.455429	-31.471857	70.974095	0.017396	88.700000
962.890476	66.548095	-230.323810	12.078952	-9.573333	36.457619	955.295238	-217.709524	-272.976190	-10.555810	10.193286	-38.410952	587.476190	-223.861905	2.497143	-97.880952	4.076214	-16.640095	446.238095	-43.961905	-264.777143	-109.310952	-35.879857	56.608619	0.017876	88.700000
968.842857	80.840000	-225.904762	14.411619	-11.580762	33.086667	957.100000	-216.242857	-272.152381	-7.201476	9.791952	-38.257143	603.214286	-253.628571	-76.997143	-73.783095	5.154481	3.225524	548.566667	-305.495238	-380.667619	-83.483333	-31.282905	35.758667	0.018392	88.700000
971.195238	96.084286	-246.047619	16.234190	-13.064190	30.953810	960.185714	-210.233333	-248.904762	-4.817714	9.233714	-38.089048	563.000000	-275.276190	-92.696190	-44.067619	3.014224	20.003714	569.061905	-386.866667	-388.910476	-53.198571	-13.699714	6.886619	0.018668	88.700000
970.676190	116.059524	-281.771429	18.545238	-14.346381	29.712857	972.114286	-221.390476	-214.547619	-2.983524	8.134952	-38.427619	568.080952	-289.424762	-71.797143	-9.854048	-0.695081	35.262571	525.028571	-377.785714	-333.642857	-22.123810	-1.776905	-23.146095	0.018958	88.700000
973.595238	127.453333	-313.847619	21.012381	-14.558000	29.029048	973.900000	-231.419048	-183.885714	-1.428476	6.635810	-39.559048	582.823810	-239.893810	-69.519524	27.270000	-5.479290	48.299714	532.290476	-328.214286	-312.138095	9.205238	4.667333	-50.220429	0.019312	88.700000
973.871429	134.395238	-347.509524	24.171429	-12.537286	28.036190	976.466667	-233.628571	-172.180952	0.815238	5.724190	-40.516190	597.895238	-130.863810	-66.500000	58.147857	-9.562690	59.853333	570.471429	-265.438095	-278.014286	34.740000	11.698714	-73.120667	0.019825	88.700000
973.233333	145.295524	-357.109524	26.685238	-9.612143	27.142857	980.261905	-235.196190	-164.000000	3.462238	5.935762	-40.974286	650.790476	24.250952	-65.827619	78.160000	-13.454648	71.656667	583.828571	-215.119048	-210.185714	48.040476	17.836333	-92.522857	0.019898	88.700000
977.342857	117.281952	-350.790476	28.334286	-6.553286	25.923333	981.638095	-203.892381	-178.509524	5.563048	6.139429	-40.803333	711.576190	171.112381	-75.779048	85.180000	-14.374619	84.546190	614.109524	-173.671429	-151.071429	49.210000	19.448476	-107.637619	0.020175	88.700000
968.614286	88.175810	-322.400000	29.630476	-3.860952	24.524286	976.266667	-148.380952	-196.414286	8.355952	6.093571	-39.803333	768.576190	279.106190	-94.354286	81.354762	-12.872571	98.419524	661.923810	-160.395238	-131.866667	40.598989	20.464762	-119.135238	0.020416	88.700000
960.104762	60.988048	-294.719048	30.076190	-3.185667	23.256190	978.442857	-93.760476	-216.204762	10.222333	5.578476	-38.559524	812.971429	327.760952	-109.734286	71.966667	-10.158000	112.101905	704.000000	-177.800000	-119.004762	27.051279	20.575714	-127.697143	0.020748	88.700000
957.061905	42.307238	-292.128571	29.279048	-2.988829	22.125238	973.609524	-49.986667	-216.190476	10.927000	5.213000	-36.587619	838.842857	357.009524	-114.818571	62.651429	-8.019476	123.998571	740.309524	-216.323810	-120.638095	13.220177	19.448095	-134.361905	0.021127	88.700000
946.309524	43.529571	-313.114286	27.363333	-2.139305	21.290476	985.914286	-25.325714	-203.719048	10.477714	5.217143	-33.896667	873.090476	392.376190	-116.885714	54.028571	-6.358048	133.064762	778.052381	-259.914286	-133.871429	0.811397	17.760476	-139.266667	0.021187	88.700000
946.057143	50.802095	-309.100000	24.459524	-1.864800	21.300000	997.576190	-31.465238	-193.604762	9.046076	5.529381	-31.309524	929.195238	448.147619	-112.357619	44.780952	-4.738000	140.171429	820.395238	-298.509524	-155.576190	-10.826013	15.116524	-142.600000	0.021419	88.700000
950.100000	27.780714	-305.190476	21.838095	-1.960981	21.026667	987.738095	-37.993429	-190.947619	6.180876	5.637190	-29.180000	974.414286	494.304762	-113.596190	34.112762	-1.865810	146.066667	866.233333	-333.247619	-181.833333	-22.297769	12.156429	-144.604762	0.021526	88.700000
940.528571	23.714333	-295.571429	19.543810	-1.540276	20.226190	970.180952	-32.961762	-180.304762	4.285167	5.282762	-27.944286	1006.666667	506.476190	-113.275714	23.081810	1.231524	150.580952	906.500000	-367.680952	-208.695238	-33.579583	9.483190	-145.671429	0.021567	88.700000
921.257143	17.308048	-289.100000	16.718190	-1.686400	19.503810	956.604762	-9.981619	-172.009524	2.086476	4.696190	-26.997619	1022.304762	483.461905	-111.061905	14.246952	3.996762	153.776190	935.733333	-405.852381	-240.338095	-42.751429	7.030810	-146.747619	0.021760	88.700000
908.800000	-5.686429	-295.219048	13.661381	-2.285638	19.230952	937.309524	17.904143	-173.571429	-0.740052	4.791762	-25.678095	1024.647619	443.866667	-97.115714	9.673429	5.753571	156.123810	956.323810	-444.647619	-276.495238	-47.606190	5.550857	-148.114286	0.021837	88.700000
896.209524	-18.069571	-317.971429	10.401810	-2.465286	19.310952	928.095238	27.853619	-161.861905	-3.301419	4.329552	-24.056667	1026.714286	402.276190	-89.395714	9.996476	6.016476	157.366667	963.123810	-477.838095	-310.957143	-47.302857	5.333810	-150.157143	0.021861	88.700000
897.638095	-14.097667	-323.852381	7.998095	-2.319981	19.567143	929.933333	11.549667	-156.623810	-4.683671	3.321767	-22.422857	1028.428571	366.738095	-81.240476	14.031333	5.978952	157.914286	968.538095	-495.238095	-340.304762	-42.624286	5.587333	-152.571429	0.021759	88.700000
907.900000	-5.499781	-318.814286	6.539429	-2.107471	19.722857	932.200000	-20.239143	-150.995238	-5.887438	1.993819	-21.032381	1031.857143	333.819048	-77.285714	20.717048	5.529190	158.328571	971.480952	-498.085714	-358.438095	-35.198857	6.207190	-155.352381	0.021767	88.700000
925.985714	5.289957	-303.742857	6.279952	-1.482491	19.850952	937.571429	-53.433810	-161.871429	-6.230143	0.004233	-20.775714	1035.619048	302.466667	-74.102857	29.338095	4.679810	158.576190	980.266667	-485.466667	-363.880952	-25.935314	7.022762	-158.223810	0.021679	88.700000
935.547619	20.567724	-278.919048	6.503429	-0.420572	20.618095	938.142857	-60.822857	-187.442857	-5.975714	-2.005990	-21.016667	1042.571429	280.842857	-78.149524	38.864762	3.309833	158.680952	986.447619	-467.752381	-361.514286	-16.389862	8.306143	-161.642857	0.021729	88.700000
941.728571	14.493710	-247.119048	6.249286	-0.257830	22.064286	933.928571	-54.358571	-229.276190	-6.490429	-3.100662	-21.475714	1050.666667	273.833333	-76.709524	48.323333	1.931190	159.033333	990.466667	-448.033333	-355.009524	-7.322533	9.517857	-165.614286	0.021450	88.700000
936.119048	-11.333895	-225.500000	4.728667	-1.019980	23.529524	925.071429	-47.711429	-248.742857	-7.907238	-3.646114	-22.016190	1055.523810	272.323810	-76.891905	56.496190	0.341119	159.452381	990.557143	-427.123810	-346.742857	0.181814	10.898762	-169.504762	0.021303	88.700000
931.723810	-29.696995	-218.809524	4.282857	-2.873069	24.196190	915.742857	-57.854190	-257.876190	-8.265619	-4.475667	-22.407143	1060.714286	266.057143	-73.311429	63.022381	-0.695314	160.547619	982.757143	-404.728571	-347.095238	6.866990	12.293905	-172.995238	0.021012	88.700000
931.600000	-44.823495	-229.328571	4.970190	-3.626777	23.889524	919.233333	-50.689533	-258.080952	-8.047429	-5.449952	-22.957619	1067.714286	252.176190	-68.656190	68.831905	-1.323124	161.871429	973.519048	-382.390476	-347.685714	12.525852	13.551429	-176.528571	0.020751	88.700000
923.442857	-49.648095	-246.290476	6.828333	-3.989587	22.737619	920.014286	-41.233343	-242.457143	-6.789429	-5.773571	-23.502857	1078.714286	233.685714	-64.817619	74.817143	-1.539419	163.466667	970.676190	-357.252381	-354.928571	18.323019	14.113810	-179.852381	0.020392	88.700000
921.609524	-48.990952	-257.357143	8.098952	-3.314905	21.453333	919.195238	-16.326924	-223.109524	-6.884476	-7.072429	-23.277143	1096.142857	215.352381	-65.147143	80.789524	-1.260286	164.842857	972.033333	-332.004762	-356.761905	23.941143	14.464381	-182.904762	0.020272	88.700000
918.338095	-55.399524	-291.366667	8.219810	-2.543638	19.245714	935.952381	20.530200	-225.047619	-7.402743	-7.330725	-22.130000	1115.619048	204.514286	-65.384762	86.821905	-0.257543	165.852381	981.128571	-304.214286	-356.166667	29.262381	13.519190	-186.071429	0.020452	88.700000
928.109524	-44.513810	-314.052381	7.649143	-1.668600	16.599524	973.861905	22.492790	-223.700000	-6.343481	-5.757365	-19.515714	1144.476190	203.909524	-67.147619	91.561905	0.912095	166.419048	1004.442857	-271.509524	-353.566667	33.441905	11.548952	-188.533333	0.020385	88.700000
952.957143	-17.380000	-311.504762	6.253619	-1.431190	14.673810	995.366667	-6.343438	-241.614286	-5.120200	-3.222730	-16.887619	1179.238095	206.261905	-77.367619	94.018571	2.398105	166.704762	1037.890476	-238.609524	-347.538095	35.906667	9.209762	-189.757143	0.020412	88.700000
985.723810	18.274762	-296.485714	5.157810	-1.094952	14.334286	1010.652381	-51.117962	-258.857143	-3.779186	-1.003992	-15.517619	1214.000000	208.242857	-96.292381	94.713810	4.187852	166.585714	1083.914286	-211.552381	-329.119048	36.435714	6.986333	-190.090476	0.020381	88.700000
1002.523810	66.346762	-266.361905	3.641222	-1.694933	15.755238	1017.047619	-100.640000	-257.342857	-3.647486	0.961931	-15.797143	1239.428571	210.457143	-121.595238	93.826190	5.677924	166.280952	1128.428571	-190.880952	-311.161905	35.921429	5.050190	-189.314286	0.020435	88.700000
1014.952381	72.804381	-236.257143	1.274769	-2.711276	18.856667	1017.457143	-122.788571	-253.785714	-6.825243	0.899673	-17.287619	1255.333333	217.919048	-142.372857	91.131429	6.731857	165.528571	1163.714286	-173.380952	-287.533333	33.731429	4.158810	-187.514286	0.020815	88.700000
1011.990476	40.219524	-249.700000	0.266563	-4.176743	21.334762	1017.361905	-117.143810	-249.538095	-9.952743	0.928756	-19.660000	1259.904762	233.480952	-157.481905	86.890000	7.556333	164.171429	1188.095238	-157.557143	-270.704762	30.033333	3.646476	-184.447619	0.020949	88.700000
1002.347619	14.099476	-278.109524	1.821464	-5.088295	22.316190	1020.600000	-120.800952	-237.395238	-10.068905	1.283229	-22.225238	1263.238095	247.019048	-158.866667	80.451905	7.815190	162.166667	1202.000000	-142.871429	-263.023810	24.829143	3.371619	-180.347619	0.021270	88.700000
996.733333	5.330286	-307.100000	4.156756	-5.483571	23.282381	1018.457143	-104.570000	-221.552381	-8.909381	1.778052	-25.089524	1259.047619	254.614286	-157.661905	72.360952	7.911429	159.076190	1209.380952	-128.057143	-257.552381	18.131667	3.171924	-174.880952	0.021649	88.700000
997.100000	24.641476	-327.038095	7.292582	-5.450000	24.823810	1016.942857	-108.008571	-198.876190	-7.454667	1.785362	-27.701905	1249.000000	256.152381	-151.595238	63.038571	8.269238	154.857143	1210.190476	-122.285714	-250.823810	10.503048	2.622300	-168.271429	0.021772	88.700000
998.752381	42.981619	-332.257143	8.963914	-4.728714	26.793333	1016.661905	-104.111429	-191.852381	-6.860667	1.223324	-30.478571	1235.809524	253.609524	-147.385714	53.262857	8.572619	149.933333	1204.333333	-121.600000	-251.338095	2.995286	1.640114	-160.757143	0.021808	88.700000
994.919048	40.581476	-324.285714	9.553571	-3.670571	29.413333	1010.323810	-94.840667	-190.195238	-6.617476	0.481905	-32.561429	1219.095238	248.819048	-143.138095	43.741905	9.272524	144.200000	1192.666667	-127.747619	-252.942857	-3.839524	0.695267	-152.147619	0.021900	88.700000
986.242857	9.305524	-314.928571	9.851619	-2.959190	31.527143	997.609524	-77.873524	-194.719048	-6.376000	0.044695	-34.908095	1195.047619	234.914286	-137.031429	35.543333	10.004000	137.704762	1179.523810	-141.633333	-261.795238	-9.237571	-0.012395	-143.066667	0.021952	88.700000
963.680952	-37.633333	-300.952381	10.348762	-2.414143	32.351905	978.966667	-38.259429	-208.328571	-6.025619	-0.095690	-37.255714	1172.190476	206.547619	-125.924762	28.441905	10.757762	130.942857	1156.714286	-150.871429	-274.933333	-13.126000	-0.058374	-134.390476	0.022019	88.700000
950.357143	-67.059048	-293.414286	11.365048	-2.976667	32.489048	966.390476	10.656381	-208.152381	-5.442667	-0.823410	-38.696190	1143.142857	174.804762	-106.837143	23.920000	11.258571	123.929524	1125.619048	-163.219048	-286.995238	-14.825333	-0.121071	-126.276190	0.022008	88.700000
942.880952	-76.974286	-290.252381	12.026571	-3.321857	32.208095	966.747619	40.027714	-208.476190	-5.652000	-1.476957	-38.680000	1111.333333	148.789524	-77.431810	21.954762	11.575714	116.117143	1086.066667	-185.033333	-305.790476	-14.843562	-0.895502	-118.560952	0.022008	88.700000
945.071429	-91.337619	-293.342857	12.263714	-3.521810	31.743810	968.176190	61.546000	-213.195238	-6.111952	-2.246695	-37.845238	1089.714286	125.398667	-49.288238	22.168571	11.581429	108.080476	1048.971429	-202.066667	-334.276190	-12.646157	-2.140357	-111.340476	0.021946	88.700000
942.519048	-91.853810	-294.595238	11.964952	-3.576000	31.127143	964.485714	73.314095	-211.985714	-6.050190	-2.758767	-36.224762	1065.161905	91.654905	-21.823619	24.892381	11.840286	99.598571	1011.976190	-218.123810	-365.971429	-7.624457	-3.326707	-103.837143	0.021967	88.700000
940.266667	-97.926190	-297.557143	10.502524	-3.243048	30.802381	960.752381	81.822857	-212.047619	-6.466286	-3.254067	-34.826667	1035.309524	50.907619	1.649190	31.054762	11.259381	90.741429	974.566667	-236.933333	-393.166667	0.618110	-4.363148	-97.566667	0.022064	88.700000
928.395238	-108.107619	-298.466667	8.947952	-2.406095	30.213333	956.114286	90.496190	-211.300000	-6.531381	-3.420000	-33.701429	1013.652381	18.302333	16.524952	40.477619	10.754524	81.446667	940.652381	-245.919048	-416.433333	12.354400	-5.025524	-92.039048	0.021995	88.700000
919.138095	-112.640952	-296.485714	7.247905	-2.068952	29.828095	947.857143	89.010000	-204.938095	-6.394333	-3.770200	-33.143333	994.604762	0.903429	33.478429	52.409524	10.112476	72.226667	917.042857	-250.795238	-431.719048	26.709652	-5.775429	-87.101429	0.022018	88.700000
911.366667	-112.755238	-292.295238	5.417429	-2.126762	29.600952	940.719048	86.734286	-210.128571	-6.659238	-3.159438	-33.073810	981.419048	-7.367476	47.966286	65.776667	9.416143	62.872857	902.323810	-254.885714	-453.547619	42.416200	-6.833000	-82.436667	0.022100	88.700000
911.938095	-111.343810	-301.380952	4.849333	-2.510000	29.885714	945.180952	75.200952	-205.700000	-7.550000	-2.819448	-33.007143	979.009524	-13.351667	51.178571	79.689048	8.829952	53.669048	895.938095	-248.033333	-470.638095	59.115238	-7.215571	-78.234286	0.021988	88.700000
920.628571	-107.559048	-308.023810	5.020857	-2.864190	30.102381	956.685714	58.060952	-203.138095	-8.490190	-2.145229	-33.540476	972.414286	-17.057333	50.158095	93.451429	8.584857	44.218571	892.533333	-228.966667	-475.414286	75.793810	-7.127857	-73.637619	0.021948	88.700000
940.495238	-108.680000	-315.423810	6.269762	-3.243095	30.717143	976.295238	45.782667	-201.042857	-9.186762	-1.920829	-34.401905	962.914286	-0.863667	47.830952	106.239048	7.731810	34.385143	887.004762	-200.895238	-470.161905	90.805714	-7.060619	-69.013810	0.022004	88.700000
954.419048	-105.903333	-319.180952	8.800429	-3.767905	31.143810	991.638095	30.856476	-209.133333	-8.162476	-1.919962	-35.809048	960.890476	36.554095	42.481429	116.070952	7.386667	24.127190	887.128571	-160.406381	-457.152381	103.229524	-7.472810	-62.924762	0.021919	88.700000
967.095238	-90.587143	-318.242857	11.538190	-4.417952	32.204286	997.028571	16.100095	-208.423810	-6.331190	-2.389581	-37.770476	954.276190	78.542429	45.249048	120.853333	7.236714	14.406190	892.485714	-106.274000	-431.666667	111.016190	-7.831476	-55.332381	0.021827	88.700000
975.157143	-71.770952	-311.909524	13.154190	-5.359381	34.118095	995.909524	10.185429	-213.838095	-5.383095	-2.459000	-40.432381	948.142857	105.664571	46.736190	120.603810	7.235857	5.326143	892.752381	-56.183238	-405.542857	113.500000	-8.498381	-46.544762	0.021640	88.700000
979.719048	-71.846190	-314.466667	13.951048	-5.638333	36.499048	994.138095	16.456286	-216.185714	-5.622238	-2.608429	-42.916667	938.452381	115.607143	41.875714	116.293810	7.414190	-2.251905	889.861905	-11.007429	-373.633333	111.820000	-9.100857	-37.298095	0.021404	88.700000
978.152381	-93.957619	-312.461905	14.176190	-5.637667	38.060952	996.566667	37.534571	-221.285714	-6.208524	-3.033190	-45.176190	924.804762	118.356190	27.275714	109.105714	7.967714	-8.517476	883.657143	24.554381	-337.795238	106.770476	-9.832857	-28.252000	0.021250	88.700000
976.700000	-131.700476	-309.238095	14.850476	-5.923810	38.731905	997.047619	73.263619	-226.500000	-6.581000	-3.147238	-46.542381	903.942857	120.093333	7.817619	99.833810	8.576000	-13.700571	874.776190	44.715048	-296.723810	98.774286	-10.723143	-20.057838	0.021185	88.700000
972.585714	-163.790476	-306.061905	16.378571	-6.423095	38.295238	996.742857	108.249048	-233.319048	-5.576905	-3.402429	-46.850000	883.685714	117.292381	-17.897619	88.180952	9.192667	-17.532667	868.938095	60.374095	-255.557143	88.922857	-11.457095	-12.520433	0.021266	88.700000
965.995238	-180.004762	-298.914286	18.610952	-7.372476	37.779048	990.271429	132.732857	-230.576190	-4.188286	-4.239238	-46.666667	869.780952	105.953257	-37.847619	75.123333	9.343286	-20.101619	865.671429	81.204286	-219.442857	77.306190	-11.391619	-6.054867	0.021248	88.700000
966.490476	-185.380952	-301.971429	20.822857	-8.397381	37.489048	987.428571	143.157143	-231.904762	-2.856048	-5.524667	-46.209048	862.300000	82.955352	-51.960000	61.065714	9.289286	-21.900952	863.633333	108.954762	-193.857143	64.485238	-10.668524	-0.624805	0.021012	88.700000
969.690476	-187.495238	-308.633333	22.144762	-8.909143	37.229524	993.676190	154.642857	-244.233333	-2.024095	-6.240619	-45.396190	862.814286	43.428800	-60.657619	46.935238	8.914286	-22.445238	869.209524	141.109524	-177.709524	51.766190	-9.901762	4.155895	0.020975	88.700000
969.314286	-194.995238	-304.057143	22.321429	-9.751810	36.740952	1000.147619	157.390476	-249.552381	-1.766781	-6.719714	-44.165714	867.390476	-4.839733	-75.104762	34.370952	8.427000	-22.330000	879.614286	162.153333	-168.323810	39.608571	-9.089143	8.269614	0.020700	88.700000
982.561905	-210.847619	-300.195238	22.359048	-10.567714	35.819048	997.452381	147.219048	-258.061905	-1.706710	-6.878476	-42.981429	868.523810	-50.771200	-92.477143	24.173429	7.610829	-21.943333	892.180952	164.628571	-154.019048	29.109524	-8.606095	11.520352	0.020552	88.700000
