LLACx	LLACy	LLACz	LLGYx	LLGYy	LLGYz	LMACx	LMACy	LMACz	LMGYx	LMGYy	LMGYz	RLACx	RLACy	RLACz	RLGYx	RLGYy	RLGYz	RMACx	RMACy	RMACz	RMGYx	RMGYy	RMGYz
50.00	-940.00	-360.00	1.16	-0.98	0.55	120.00	-920.00	40.00	-0.12	0.43	0.00	350.00	-950.00	90.00	0.37	0.55	0.18	210.00	-910.00	430.00	1.59	-1.22	0.91
-390.00	-960.00	-170.00	1.04	-0.98	0.61	-340.00	-860.00	270.00	-0.06	0.49	0.91	330.00	-960.00	70.00	1.83	4.27	-2.44	190.00	-920.00	400.00	2.50	-3.29	0.00
-390.00	-960.00	-170.00	0.79	-0.37	0.85	-340.00	-860.00	270.00	0.06	0.43	0.79	330.00	-950.00	80.00	1.59	4.21	-2.07	190.00	-920.00	410.00	2.20	-3.23	-0.12
-390.00	-970.00	-170.00	0.79	-0.37	0.91	-340.00	-860.00	270.00	0.12	0.18	0.61	330.00	-950.00	70.00	1.46	4.57	-1.65	210.00	-920.00	410.00	2.38	-3.54	0.06
-390.00	-960.00	-170.00	0.67	-0.18	0.91	-340.00	-850.00	270.00	0.12	0.06	0.49	330.00	-960.00	70.00	1.40	4.88	-1.40	200.00	-920.00	410.00	2.20	-3.54	0.12
-390.00	-970.00	-170.00	0.73	0.00	0.79	-340.00	-860.00	270.00	0.18	0.00	0.43	320.00	-960.00	80.00	1.34	4.88	-1.28	200.00	-920.00	410.00	2.07	-3.48	0.12
-390.00	-970.00	-170.00	0.79	0.00	0.67	-350.00	-860.00	270.00	0.24	-0.06	0.37	330.00	-960.00	80.00	1.40	4.76	-1.16	200.00	-920.00	410.00	2.13	-2.93	0.18
-390.00	-970.00	-170.00	0.85	-0.06	0.61	-340.00	-860.00	270.00	0.18	0.00	0.30	340.00	-960.00	80.00	1.34	4.09	-1.16	200.00	-910.00	410.00	1.95	-2.32	0.24
-390.00	-960.00	-170.00	0.85	-0.12	0.61	-340.00	-860.00	260.00	0.18	0.12	0.12	330.00	-960.00	90.00	1.10	3.35	-1.04	200.00	-910.00	420.00	2.01	-1.95	0.24
-390.00	-970.00	-170.00	0.85	-0.24	0.61	-340.00	-860.00	270.00	0.18	0.12	0.06	330.00	-960.00	80.00	0.98	2.50	-0.91	200.00	-910.00	410.00	1.89	-0.98	0.18
-390.00	-970.00	-170.00	0.91	-0.18	0.49	-340.00	-870.00	270.00	0.18	0.30	-0.06	340.00	-960.00	80.00	1.04	1.10	-0.91	210.00	-910.00	420.00	1.40	4.82	0.30
