LLACx	LLACy	LLACz	LLGYx	LLGYy	LLGYz	LMACx	LMACy	LMACz	LMGYx	LMGYy	LMGYz	RLACx	RLACy	RLACz	RLGYx	RLGYy	RLGYz	RMACx	RMACy	RMACz	RMGYx	RMGYy	RMGYz
-820.00	-1400.00	-80.00	59.57	252.68	-206.77	-70.00	-1380.00	-600.00	12.68	324.76	-61.65	-180.00	-1110.00	130.00	-86.04	40.55	-79.57	150.00	-930.00	460.00	-12.13	13.72	-16.22
-190.00	-1000.00	350.00	59.57	252.68	-206.77	200.00	-860.00	-230.00	-0.43	0.24	0.18	-140.00	-1020.00	-120.00	-0.24	0.55	-0.73	20.00	-1000.00	330.00	-0.61	-0.18	0.18
-180.00	-1000.00	350.00	0.37	-0.85	0.73	210.00	-860.00	-230.00	-0.43	0.24	0.24	-140.00	-1020.00	-120.00	-0.24	0.73	-0.61	20.00	-990.00	330.00	-0.55	-0.12	0.06
-180.00	-1000.00	350.00	0.49	-0.91	0.73	200.00	-860.00	-230.00	-0.37	0.12	0.24	-140.00	-1020.00	-120.00	-0.18	0.73	-0.73	20.00	-990.00	320.00	-0.55	-0.30	0.06
-190.00	-1000.00	350.00	0.49	-0.91	0.79	200.00	-860.00	-230.00	-0.37	0.18	0.24	-140.00	-1010.00	-110.00	-0.24	0.67	-0.67	20.00	-990.00	330.00	-0.43	-0.37	0.00
-190.00	-1000.00	350.00	0.43	-0.79	0.73	200.00	-860.00	-230.00	-0.30	0.18	0.30	-140.00	-1020.00	-120.00	-0.18	0.67	-0.61	20.00	-1000.00	330.00	-0.49	-0.18	-0.06
-180.00	-1010.00	350.00	0.43	-0.85	0.79	210.00	-860.00	-230.00	-0.37	0.12	0.24	-140.00	-1020.00	-120.00	-0.24	0.73	-0.61	20.00	-1000.00	330.00	-0.55	-0.18	-0.12
-190.00	-1000.00	350.00	0.49	-0.85	0.79	210.00	-860.00	-240.00	-0.30	0.06	0.30	-140.00	-1020.00	-120.00	-0.24	0.61	-0.61	20.00	-1000.00	320.00	-0.37	-0.24	-0.12
-190.00	-1010.00	350.00	0.43	-0.73	0.85	200.00	-860.00	-230.00	-0.30	0.00	0.37	-140.00	-1020.00	-120.00	-0.12	0.49	-0.61	20.00	-990.00	330.00	-0.55	-0.18	-0.06
-180.00	-1010.00	350.00	0.43	-0.79	0.79	210.00	-860.00	-230.00	-0.37	0.06	0.37	-140.00	-1020.00	-120.00	-0.12	0.43	-0.61	20.00	-1000.00	330.00	-0.55	-0.24	0.06
-180.00	-1010.00	350.00	0.55	-0.79	0.85	210.00	-860.00	-240.00	-0.37	0.06	0.37	-140.00	-1020.00	-120.00	-0.12	0.49	-0.61	20.00	-990.00	330.00	-0.61	-0.18	0.00
-190.00	-1010.00	350.00	0.49	-0.85	0.85	200.00	-860.00	-230.00	-0.30	0.06	0.37	-140.00	-1020.00	-120.00	-0.12	0.49	-0.67	20.00	-1000.00	330.00	-0.55	-0.18	-0.06
-190.00	-1010.00	350.00	0.49	-0.73	0.73	200.00	-860.00	-240.00	-0.30	0.12	0.30	-140.00	-1020.00	-120.00	-0.24	0.43	-0.61	20.00	-990.00	330.00	-0.55	-0.12	-0.06
-180.00	-1010.00	350.00	0.61	-0.79	0.61	210.00	-860.00	-240.00	-0.37	0.18	0.30	-140.00	-1020.00	-110.00	-0.24	0.55	-0.55	20.00	-1000.00	340.00	-0.49	-0.18	-0.06
-180.00	-1010.00	350.00	0.43	-0.91	0.61	210.00	-860.00	-230.00	-0.30	0.12	0.18	-130.00	-1020.00	-120.00	-0.18	0.61	-0.55	10.00	-1000.00	330.00	-0.49	-0.18	-0.12
-180.00	-1000.00	350.00	0.37	-0.91	0.61	210.00	-860.00	-240.00	-0.24	0.18	0.18	-140.00	-1020.00	-120.00	-0.18	0.61	-0.55	20.00	-990.00	330.00	-0.49	-0.24	-0.24
-190.00	-1000.00	350.00	0.37	-0.91	0.61	200.00	-860.00	-230.00	-0.30	0.12	0.18	-140.00	-1020.00	-120.00	-0.24	0.61	-0.49	20.00	-990.00	330.00	-0.49	-0.18	-0.24
-180.00	-1000.00	350.00	0.49	-0.98	0.91	210.00	-860.00	-230.00	-0.18	0.12	0.12	-140.00	-1020.00	-120.00	-0.12	0.55	-0.49	20.00	-1000.00	330.00	-0.43	-0.24	-0.12
-190.00	-1000.00	350.00	0.55	-0.98	0.91	200.00	-860.00	-240.00	-0.24	0.18	0.24	-130.00	-1020.00	-120.00	-0.24	0.49	-0.49	20.00	-990.00	330.00	-0.43	-0.24	-0.12
-190.00	-1010.00	350.00	0.55	-0.85	0.98	210.00	-860.00	-230.00	-0.24	0.12	0.30	-140.00	-1020.00	-120.00	-0.12	0.43	-0.49	20.00	-990.00	330.00	-0.37	-0.30	-0.18
-190.00	-1010.00	350.00	0.61	-0.91	0.98	210.00	-860.00	-230.00	-0.18	0.06	0.43	-140.00	-1020.00	-120.00	-0.06	0.43	-0.43	20.00	-1000.00	330.00	-0.49	-0.24	-0.12
-190.00	-1010.00	340.00	0.61	-0.91	0.98	210.00	-860.00	-230.00	-0.18	0.06	0.37	-140.00	-1020.00	-110.00	-0.18	0.43	-0.43	20.00	-1000.00	330.00	-0.49	-0.24	-0.12
-190.00	-1010.00	350.00	0.73	-0.91	0.79	210.00	-860.00	-230.00	-0.24	0.06	0.43	-130.00	-1020.00	-120.00	-0.12	0.24	-0.49	20.00	-1000.00	330.00	-0.49	-0.24	-0.12
-180.00	-1010.00	350.00	0.55	-0.98	0.79	210.00	-860.00	-240.00	-0.24	0.00	0.49	-140.00	-1020.00	-120.00	-0.06	0.24	-0.43	20.00	-990.00	330.00	-0.37	-0.37	-0.12
-180.00	-1010.00	350.00	0.55	-0.98	0.79	200.00	-860.00	-230.00	-0.30	0.12	0.37	-140.00	-1020.00	-120.00	-0.24	0.43	-0.49	20.00	-990.00	330.00	-0.61	-0.24	-0.06
-180.00	-1010.00	350.00	0.67	-0.91	0.73	200.00	-860.00	-230.00	-0.18	0.06	0.37	-140.00	-1020.00	-120.00	-0.18	0.55	-0.61	20.00	-990.00	330.00	-0.61	-0.24	-0.06
-190.00	-1010.00	350.00	0.61	-0.98	0.73	210.00	-860.00	-230.00	-0.24	0.06	0.37	-140.00	-1020.00	-120.00	-0.06	0.61	-0.73	20.00	-1000.00	330.00	-0.55	-0.30	0.18
