LLACx	LLACy	LLACz	LLGYx	LLGYy	LLGYz	LMACx	LMACy	LMACz	LMGYx	LMGYy	LMGYz	RLACx	RLACy	RLACz	RLGYx	RLGYy	RLGYz	RMACx	RMACy	RMACz	RMGYx	RMGYy	RMGYz
-410.00	-980.00	250.00	-0.55	-0.30	0.91	-170.00	-710.00	-560.00	-1.28	0.85	0.67	160.00	-1000.00	-100.00	-1.28	0.49	-0.37	-120.00	-1000.00	290.00	-1.46	-0.12	-0.12
-410.00	-980.00	250.00	-0.43	-0.37	0.85	-170.00	-710.00	-560.00	-1.28	0.91	0.67	150.00	-990.00	-110.00	-1.34	0.55	-0.30	-130.00	-1010.00	280.00	-1.52	-0.06	-0.18
-410.00	-980.00	250.00	-0.49	-0.43	0.85	-180.00	-710.00	-560.00	-1.28	0.85	0.61	160.00	-1000.00	-110.00	-1.40	0.55	-0.37	-130.00	-1010.00	280.00	-1.52	-0.18	-0.18
-410.00	-980.00	260.00	-0.43	-0.43	0.91	-170.00	-710.00	-560.00	-1.22	0.79	0.55	160.00	-1000.00	-110.00	-1.40	0.49	-0.43	-120.00	-1000.00	280.00	-1.46	-0.06	-0.30
-420.00	-980.00	250.00	-0.37	-0.43	0.91	-170.00	-710.00	-560.00	-1.22	0.73	0.49	160.00	-990.00	-100.00	-1.46	0.55	-0.49	-130.00	-1000.00	290.00	-1.40	-0.12	-0.37
-410.00	-980.00	250.00	-0.55	-0.43	0.79	-170.00	-710.00	-560.00	-1.22	0.73	0.37	150.00	-990.00	-110.00	-1.34	0.61	-0.43	-130.00	-1000.00	280.00	-1.28	-0.24	-0.30
-410.00	-980.00	250.00	-0.43	-0.55	0.85	-170.00	-710.00	-560.00	-1.16	0.79	0.43	150.00	-1000.00	-100.00	-1.22	0.55	-0.49	-130.00	-1000.00	280.00	-1.22	-0.30	-0.30
-410.00	-980.00	250.00	-0.30	-0.67	0.85	-170.00	-710.00	-560.00	-1.40	0.73	0.49	150.00	-1000.00	-110.00	-1.10	0.55	-0.55	-130.00	-1010.00	280.00	-1.28	-0.30	-0.37
-410.00	-980.00	250.00	-0.37	-0.55	0.85	-180.00	-710.00	-560.00	-1.16	0.61	0.49	150.00	-1000.00	-110.00	-1.10	0.43	-0.43	-130.00	-1010.00	280.00	-1.22	-0.43	-0.37
-410.00	-980.00	240.00	-0.55	-0.43	0.98	-170.00	-710.00	-560.00	-1.22	0.61	0.49	150.00	-1000.00	-110.00	-1.10	0.55	-0.43	-120.00	-1000.00	280.00	-1.16	-0.37	-0.24
-410.00	-990.00	240.00	-0.67	-0.49	1.04	-170.00	-700.00	-550.00	-1.22	0.61	0.49	150.00	-1000.00	-110.00	-0.98	0.61	-0.37	-130.00	-1000.00	280.00	-1.28	-0.43	-0.18
-410.00	-980.00	250.00	-0.61	-0.37	1.16	-170.00	-710.00	-560.00	-1.22	0.67	0.55	160.00	-990.00	-110.00	-0.91	0.61	-0.24	-130.00	-1000.00	280.00	-1.16	-0.43	-0.24
-410.00	-990.00	250.00	-0.67	-0.37	1.34	-170.00	-710.00	-560.00	-1.22	0.67	0.55	160.00	-1000.00	-100.00	-0.98	0.61	-0.37	-130.00	-1010.00	280.00	-1.28	-0.37	-0.12
-410.00	-980.00	250.00	-0.73	-0.30	1.59	-170.00	-710.00	-570.00	-1.28	0.61	0.55	150.00	-1000.00	-110.00	-0.91	0.49	-0.37	-130.00	-1010.00	280.00	-1.40	-0.43	0.06
-410.00	-980.00	250.00	-0.85	-0.30	1.71	-170.00	-710.00	-570.00	-1.28	0.61	0.55	150.00	-1000.00	-110.00	-0.91	0.37	-0.43	-120.00	-1000.00	280.00	-1.28	-0.43	-0.12
-410.00	-980.00	250.00	-0.98	-0.24	1.83	-170.00	-710.00	-560.00	-1.04	0.67	0.79	160.00	-990.00	-110.00	-0.79	0.30	-0.37	-130.00	-1000.00	280.00	-1.16	-0.37	-0.12
-410.00	-990.00	250.00	-0.98	-0.30	1.95	-170.00	-710.00	-560.00	-1.04	0.79	0.91	160.00	-1000.00	-100.00	-0.79	0.43	-0.37	-120.00	-1000.00	280.00	-1.28	-0.37	-0.18
-410.00	-980.00	250.00	-0.91	-0.18	2.13	-170.00	-710.00	-560.00	-1.04	0.79	0.91	160.00	-1000.00	-110.00	-0.91	0.30	-0.49	-130.00	-1010.00	280.00	-1.40	-0.30	-0.24
-410.00	-990.00	240.00	-1.04	-0.06	2.20	-170.00	-710.00	-560.00	-0.98	0.55	1.04	150.00	-990.00	-110.00	-1.10	0.24	-0.49	-130.00	-1010.00	280.00	-1.34	-0.18	-0.18
-410.00	-980.00	250.00	-1.04	-0.12	2.13	-170.00	-710.00	-560.00	-0.98	0.55	1.04	160.00	-990.00	-110.00	-1.10	0.24	-0.67	-120.00	-1010.00	280.00	-1.28	0.00	-0.24
-410.00	-980.00	250.00	-0.98	-0.18	2.26	-170.00	-710.00	-570.00	-1.04	0.49	1.16	150.00	-990.00	-110.00	-1.22	0.30	-0.61	-130.00	-1000.00	280.00	-1.16	0.00	-0.24
-410.00	-990.00	250.00	-1.04	0.00	2.32	-170.00	-710.00	-570.00	-1.04	0.37	1.28	150.00	-990.00	-110.00	-1.28	0.24	-0.85	-120.00	-1000.00	280.00	-1.22	0.18	-0.18
-410.00	-980.00	240.00	-1.16	0.12	2.56	-160.00	-710.00	-560.00	-1.10	0.37	1.34	160.00	-1000.00	-110.00	-1.22	0.06	-1.04	-130.00	-1010.00	280.00	-1.22	0.24	-0.18
-410.00	-980.00	250.00	-1.16	0.30	2.68	-170.00	-710.00	-560.00	-0.98	0.30	1.40	160.00	-1000.00	-100.00	-1.10	0.12	-1.04	-120.00	-1000.00	290.00	-1.16	0.18	-0.18
-410.00	-990.00	250.00	-1.10	0.30	2.68	-170.00	-710.00	-560.00	-0.98	0.30	1.40	160.00	-1000.00	-110.00	-1.10	0.24	-0.98	-130.00	-1010.00	280.00	-1.28	0.00	-0.24
-410.00	-990.00	240.00	-1.04	0.43	2.74	-170.00	-710.00	-560.00	-0.98	0.37	1.40	160.00	-990.00	-110.00	-1.10	0.24	-0.79	-130.00	-1010.00	280.00	-1.28	-0.12	-0.12
-410.00	-980.00	250.00	-1.04	0.43	2.74	-170.00	-710.00	-570.00	-1.22	0.24	1.52	160.00	-990.00	-110.00	-0.98	0.30	-0.73	-130.00	-1000.00	280.00	-1.22	-0.18	-0.18
-410.00	-980.00	250.00	-1.04	0.49	2.80	-170.00	-710.00	-570.00	-1.22	0.24	1.52	160.00	-990.00	-110.00	-1.04	0.30	-0.73	-130.00	-1000.00	280.00	-1.22	-0.24	-0.06
-410.00	-990.00	240.00	-1.10	0.61	2.62	-170.00	-710.00	-570.00	-1.22	0.12	1.52	160.00	-1000.00	-110.00	-0.91	0.37	-0.61	-130.00	-1010.00	280.00	-1.34	-0.18	0.18
-410.00	-990.00	250.00	-0.98	0.61	2.50	-170.00	-710.00	-570.00	-1.22	0.00	1.40	160.00	-990.00	-110.00	-0.79	0.30	-0.43	-120.00	-1010.00	270.00	-1.34	-0.30	0.12
-420.00	-980.00	240.00	-0.79	0.67	2.50	-170.00	-710.00	-560.00	-1.22	0.00	1.40	160.00	-990.00	-110.00	-0.91	0.24	-0.37	-120.00	-1010.00	280.00	-1.34	-0.37	0.24
-410.00	-990.00	240.00	-0.73	0.61	2.32	-170.00	-710.00	-560.00	-1.28	-0.12	1.46	160.00	-1000.00	-110.00	-0.98	0.06	-0.06	-120.00	-1010.00	280.00	-1.40	-0.24	0.24
-410.00	-980.00	240.00	-0.61	0.49	2.20	-170.00	-710.00	-560.00	-1.28	-0.12	1.46	150.00	-990.00	-110.00	-0.85	0.06	0.12	-120.00	-1000.00	280.00	-1.34	-0.24	0.18
-420.00	-980.00	240.00	-0.49	0.61	2.13	-170.00	-710.00	-560.00	-1.34	-0.12	1.40	160.00	-990.00	-110.00	-0.73	0.00	0.30	-120.00	-1000.00	280.00	-1.34	-0.18	0.18
-410.00	-980.00	250.00	-0.61	0.67	2.07	-180.00	-700.00	-560.00	-1.34	-0.12	1.40	160.00	-990.00	-110.00	-0.24	-0.12	0.37	-120.00	-1010.00	280.00	-1.46	-0.12	0.37
-420.00	-980.00	240.00	-0.67	0.73	2.13	-180.00	-700.00	-560.00	-1.28	0.00	1.34	160.00	-1000.00	-110.00	-0.24	-0.12	0.37	-120.00	-1000.00	280.00	-1.52	-0.18	0.49
-410.00	-980.00	240.00	-0.67	0.79	2.07	-170.00	-710.00	-570.00	-1.28	0.00	1.34	160.00	-990.00	-110.00	0.06	0.00	0.37	-120.00	-1010.00	280.00	-1.40	-0.18	0.61
-410.00	-990.00	240.00	-0.79	0.73	2.01	-170.00	-710.00	-570.00	-1.16	0.00	1.28	160.00	-1000.00	-110.00	0.00	0.12	0.18	-120.00	-1010.00	280.00	-1.28	-0.24	0.55
-420.00	-980.00	240.00	-0.85	0.67	1.95	-180.00	-710.00	-570.00	-1.16	0.18	1.34	150.00	-1000.00	-110.00	-0.06	0.06	0.18	-120.00	-1000.00	280.00	-1.28	-0.43	0.67
-410.00	-980.00	240.00	-0.85	0.67	2.01	-180.00	-710.00	-560.00	-1.16	0.18	1.34	160.00	-1000.00	-120.00	-0.06	0.06	0.24	-120.00	-1010.00	280.00	-1.34	-0.49	0.61
-420.00	-980.00	240.00	-0.91	0.67	2.13	-180.00	-710.00	-560.00	-1.10	0.18	1.28	160.00	-1000.00	-120.00	-0.06	0.06	0.24	-120.00	-1010.00	280.00	-1.28	-0.43	0.79
-410.00	-980.00	240.00	-0.91	0.61	2.26	-180.00	-700.00	-570.00	-1.10	0.18	1.28	160.00	-990.00	-120.00	-0.06	0.06	0.37	-130.00	-1010.00	280.00	-1.22	-0.49	0.85
-420.00	-980.00	240.00	-0.91	0.43	2.26	-180.00	-700.00	-570.00	-0.98	0.30	1.22	160.00	-990.00	-110.00	-0.06	0.06	0.37	-120.00	-1000.00	280.00	-1.16	-0.55	0.79
-420.00	-980.00	240.00	-0.91	0.49	2.26	-170.00	-710.00	-570.00	-0.98	0.30	1.22	160.00	-990.00	-110.00	-0.06	0.06	0.37	-130.00	-1010.00	280.00	-1.04	-0.49	0.79
-420.00	-980.00	240.00	-1.04	0.61	2.20	-170.00	-710.00	-570.00	-1.04	0.30	1.22	150.00	-990.00	-110.00	-0.24	0.37	0.55	-120.00	-1010.00	280.00	-1.16	-0.43	0.85
-420.00	-980.00	240.00	-1.16	0.61	2.26	-170.00	-700.00	-570.00	-1.16	0.49	1.34	160.00	-1000.00	-110.00	-0.24	0.37	0.55	-120.00	-1010.00	280.00	-1.28	-0.43	0.91
-420.00	-980.00	240.00	-1.40	0.67	2.32	-170.00	-700.00	-570.00	-1.16	0.49	1.34	160.00	-1000.00	-110.00	-0.24	0.37	0.55	-120.00	-1010.00	280.00	-1.16	-0.49	0.85
