LLACx	LLACy	LLACz	LLGYx	LLGYy	LLGYz	LMACx	LMACy	LMACz	LMGYx	LMGYy	LMGYz	RLACx	RLACy	RLACz	RLGYx	RLGYy	RLGYz	RMACx	RMACy	RMACz	RMGYx	RMGYy	RMGYz
-180.00	-1040.00	40.00	-0.73	1.28	0.61	-30.00	-880.00	-280.00	-2.44	2.13	-0.79	-200.00	-980.00	90.00	-1.34	0.43	-3.66	50.00	-910.00	480.00	-0.98	-0.24	-1.89
-190.00	-1030.00	30.00	0.98	-0.85	0.85	-80.00	-890.00	-250.00	0.00	0.12	0.55	70.00	-1000.00	-50.00	0.49	-0.55	-0.49	270.00	-910.00	350.00	1.16	-0.06	0.37
-190.00	-1040.00	20.00	1.04	-0.91	0.85	-80.00	-890.00	-250.00	-0.06	-0.18	0.55	70.00	-1000.00	-50.00	0.49	-0.49	-0.55	270.00	-920.00	350.00	1.22	-0.06	0.30
-200.00	-1030.00	30.00	1.22	-0.98	1.04	-70.00	-890.00	-250.00	0.06	-0.18	0.49	70.00	-990.00	-50.00	0.55	-0.55	-0.49	270.00	-920.00	360.00	1.22	-0.12	0.30
-200.00	-1040.00	20.00	1.22	-1.16	0.85	-80.00	-880.00	-250.00	0.06	-0.24	0.37	70.00	-990.00	-50.00	0.43	-0.67	-0.30	270.00	-920.00	360.00	1.22	-0.12	0.30
-200.00	-1040.00	20.00	1.16	-1.16	0.85	-70.00	-890.00	-250.00	0.12	-0.12	0.24	70.00	-1000.00	-50.00	0.37	-0.67	-0.18	270.00	-920.00	360.00	1.22	-0.12	0.30
-190.00	-1040.00	20.00	1.22	-1.10	0.73	-70.00	-890.00	-250.00	0.18	-0.12	0.06	80.00	-990.00	-50.00	0.37	-0.79	-0.30	270.00	-920.00	360.00	1.28	-0.12	0.24
-200.00	-1040.00	20.00	1.22	-1.10	0.61	-70.00	-890.00	-260.00	0.12	-0.06	0.06	70.00	-990.00	-50.00	0.37	-0.67	-0.43	270.00	-910.00	360.00	1.34	-0.12	0.30
-200.00	-1040.00	20.00	1.22	-1.10	0.61	-80.00	-890.00	-250.00	0.06	-0.06	0.00	70.00	-990.00	-50.00	0.30	-0.67	-0.37	270.00	-920.00	360.00	1.28	-0.18	0.49
-200.00	-1040.00	30.00	1.22	-1.10	0.55	-80.00	-890.00	-250.00	0.06	-0.18	-0.12	70.00	-990.00	-40.00	0.30	-0.73	-0.30	270.00	-920.00	350.00	1.22	-0.30	0.61
