LLACx	LLACy	LLACz	LLGYx	LLGYy	LLGYz	LMACx	LMACy	LMACz	LMGYx	LMGYy	LMGYz	RLACx	RLACy	RLACz	RLGYx	RLGYy	RLGYz	RMACx	RMACy	RMACz	RMGYx	RMGYy	RMGYz
-440.00	-980.00	20.00	-0.49	-0.85	2.07	70.00	-750.00	-480.00	-0.49	-1.59	2.99	-260.00	-1020.00	90.00	-1.46	0.37	1.34	-190.00	-990.00	300.00	-2.68	-1.10	2.07
-120.00	-1040.00	180.00	-0.06	-0.61	3.11	-180.00	-920.00	-30.00	-0.55	0.37	1.89	50.00	-1030.00	120.00	-0.24	0.55	1.52	-80.00	-1010.00	230.00	-2.32	-0.85	1.83
-130.00	-1040.00	180.00	-0.06	-0.61	3.23	-170.00	-920.00	-30.00	-0.67	0.43	1.52	50.00	-1030.00	120.00	-0.30	0.55	1.22	-80.00	-1010.00	230.00	-2.68	0.06	1.83
-120.00	-1040.00	180.00	0.00	-0.73	3.29	-180.00	-920.00	-40.00	-0.55	0.49	1.46	50.00	-1030.00	120.00	-0.49	0.73	1.10	-80.00	-1010.00	230.00	-2.68	0.06	1.83
-130.00	-1040.00	180.00	-0.24	-0.67	3.29	-180.00	-920.00	-30.00	-0.67	0.37	1.46	50.00	-1030.00	120.00	-0.49	0.67	1.04	-80.00	-1010.00	230.00	-2.56	-0.06	1.77
-130.00	-1040.00	180.00	-0.24	-0.61	3.29	-180.00	-920.00	-30.00	-0.79	0.30	1.46	50.00	-1030.00	120.00	-0.30	0.55	0.98	-80.00	-1010.00	230.00	-2.80	-0.06	1.89
-130.00	-1040.00	180.00	-0.12	-0.73	3.23	-180.00	-920.00	-30.00	-1.04	0.24	1.59	50.00	-1030.00	120.00	-0.37	0.49	0.91	-80.00	-1010.00	230.00	-3.11	0.06	1.95
-130.00	-1040.00	180.00	0.18	-0.85	2.99	-180.00	-920.00	-30.00	-0.73	0.18	1.52	40.00	-1030.00	120.00	-0.43	0.49	0.61	-80.00	-1010.00	230.00	-3.23	0.00	2.01
-130.00	-1040.00	180.00	0.43	-0.91	2.93	-180.00	-920.00	-30.00	-0.91	0.06	1.59	50.00	-1030.00	120.00	-0.24	0.43	0.55	-80.00	-1010.00	230.00	-3.29	-0.06	2.13
-130.00	-1040.00	180.00	0.12	-0.79	2.80	-180.00	-920.00	-30.00	-0.98	0.18	1.59	50.00	-1030.00	120.00	-0.24	0.49	0.43	-70.00	-1010.00	230.00	-3.23	-0.18	2.13
-130.00	-1040.00	180.00	0.00	-0.67	2.74	-180.00	-920.00	-30.00	-1.04	0.30	1.40	50.00	-1030.00	120.00	-0.37	0.37	0.43	-80.00	-1010.00	230.00	-3.11	-0.30	2.13
-130.00	-1040.00	170.00	0.06	-0.61	2.74	-180.00	-920.00	-30.00	-1.04	0.43	1.40	50.00	-1030.00	120.00	-0.49	0.55	0.43	-80.00	-1010.00	230.00	-2.99	-0.24	2.01
-130.00	-1040.00	180.00	0.00	-0.73	2.68	-180.00	-910.00	-30.00	-0.98	0.55	1.34	40.00	-1030.00	120.00	-0.55	0.61	0.49	-70.00	-1010.00	230.00	-2.80	-0.24	1.83
-130.00	-1040.00	180.00	-0.06	-0.67	2.50	-180.00	-920.00	-30.00	-0.98	0.55	1.16	40.00	-1030.00	120.00	-0.67	0.67	0.67	-80.00	-1010.00	230.00	-2.56	-0.37	1.65
-130.00	-1040.00	180.00	-0.06	-0.61	2.50	-190.00	-910.00	-40.00	-1.10	0.61	1.16	50.00	-1030.00	120.00	-0.79	0.73	0.85	-80.00	-1010.00	230.00	-2.26	-0.30	1.46
-130.00	-1040.00	180.00	0.00	-0.73	2.56	-180.00	-920.00	-30.00	-1.16	0.73	1.28	50.00	-1030.00	120.00	-0.79	0.79	0.98	-80.00	-1010.00	220.00	-2.13	-0.30	1.34
