LLACx	LLACy	LLACz	LLGYx	LLGYy	LLGYz	LMACx	LMACy	LMACz	LMGYx	LMGYy	LMGYz	RLACx	RLACy	RLACz	RLGYx	RLGYy	RLGYz	RMACx	RMACy	RMACz	RMGYx	RMGYy	RMGYz
-130.00	-1060.00	190.00	0.61	-1.10	1.28	-180.00	-920.00	20.00	-0.18	-0.06	0.67	-110.00	-1000.00	-190.00	-0.49	0.30	0.98	160.00	-1000.00	170.00	-0.85	-0.49	0.67
-220.00	-1040.00	20.00	0.55	-1.10	1.34	-180.00	-920.00	20.00	0.00	-0.12	0.67	-110.00	-1000.00	-190.00	-0.43	0.18	1.10	160.00	-990.00	170.00	-0.91	-0.49	0.73
-220.00	-1040.00	20.00	0.55	-1.04	1.40	-180.00	-920.00	20.00	0.00	-0.06	0.79	-110.00	-1000.00	-190.00	-0.37	0.18	0.91	160.00	-1000.00	180.00	-0.98	-0.61	0.79
-220.00	-1040.00	20.00	0.49	-1.10	1.46	-180.00	-930.00	20.00	0.06	-0.06	0.79	-100.00	-1010.00	-190.00	-0.37	0.24	0.79	160.00	-1000.00	170.00	-1.10	-0.55	0.91
-220.00	-1040.00	20.00	0.43	-1.22	1.52	-190.00	-930.00	20.00	0.12	-0.06	0.85	-110.00	-1000.00	-180.00	-0.43	0.30	0.73	160.00	-990.00	170.00	-1.28	-0.61	0.98
-220.00	-1040.00	20.00	0.30	-1.34	1.59	-180.00	-920.00	20.00	0.12	-0.12	0.91	-100.00	-1000.00	-180.00	-0.43	0.37	0.73	160.00	-990.00	170.00	-1.28	-0.61	1.04
-220.00	-1040.00	30.00	0.37	-1.46	1.65	-180.00	-920.00	20.00	0.24	-0.18	0.91	-100.00	-1000.00	-190.00	-0.30	0.24	0.67	150.00	-990.00	170.00	-1.34	-0.67	1.10
-220.00	-1040.00	20.00	0.30	-1.40	1.89	-180.00	-930.00	20.00	0.24	-0.12	0.85	-110.00	-1000.00	-190.00	-0.24	0.18	0.61	160.00	-1000.00	180.00	-1.28	-0.61	0.98
-220.00	-1040.00	20.00	0.18	-1.34	2.01	-180.00	-930.00	20.00	0.18	-0.12	0.98	-110.00	-1000.00	-200.00	-0.24	0.18	0.61	160.00	-1000.00	170.00	-1.16	-0.49	0.85
-220.00	-1040.00	20.00	0.12	-1.28	1.89	-180.00	-920.00	20.00	0.24	-0.12	0.98	-110.00	-1000.00	-190.00	-0.12	0.12	0.61	160.00	-1000.00	180.00	-1.16	-0.43	0.85
