LLACx	LLACy	LLACz	LLGYx	LLGYy	LLGYz	LMACx	LMACy	LMACz	LMGYx	LMGYy	LMGYz	RLACx	RLACy	RLACz	RLGYx	RLGYy	RLGYz	RMACx	RMACy	RMACz	RMGYx	RMGYy	RMGYz
-160.00	-1020.00	290.00	-7.87	5.79	7.62	200.00	-800.00	-350.00	-6.46	-7.13	3.90	-360.00	-1060.00	30.00	-22.01	-1.34	1.77	-190.00	-890.00	550.00	-11.71	13.78	10.91
-100.00	-1030.00	270.00	-0.24	-1.16	1.16	270.00	-790.00	-350.00	-1.71	-3.90	1.71	-240.00	-1020.00	0.00	-1.59	1.04	1.22	-100.00	-910.00	560.00	-1.95	0.18	1.10
-100.00	-1030.00	260.00	-0.12	-1.34	1.28	270.00	-790.00	-340.00	-1.40	-3.29	1.65	-250.00	-1020.00	0.00	-1.52	0.98	1.22	-90.00	-900.00	550.00	-1.89	0.18	1.16
-100.00	-1030.00	270.00	-0.24	-1.46	1.46	270.00	-790.00	-340.00	-1.22	-2.74	1.52	-250.00	-1030.00	0.00	-1.46	0.73	1.16	-90.00	-900.00	560.00	-1.89	0.18	0.85
-90.00	-1030.00	270.00	-0.37	-1.83	1.46	280.00	-790.00	-350.00	-1.16	-2.20	1.59	-240.00	-1020.00	0.00	-1.59	0.91	1.10	-90.00	-900.00	560.00	-2.13	0.49	0.85
-100.00	-1030.00	260.00	-0.37	-2.01	1.34	270.00	-790.00	-340.00	-0.85	-1.65	1.46	-250.00	-1020.00	-0.00	-1.59	0.91	1.04	-100.00	-900.00	550.00	-1.95	0.43	0.98
-100.00	-1030.00	260.00	-0.30	-2.01	1.52	260.00	-790.00	-350.00	-0.79	-1.28	1.22	-250.00	-1020.00	-0.00	-1.46	0.79	0.98	-100.00	-910.00	550.00	-1.83	0.49	0.91
-100.00	-1030.00	260.00	-0.24	-2.01	1.71	260.00	-790.00	-350.00	-0.91	-1.10	1.22	-250.00	-1020.00	0.00	-1.46	0.85	1.04	-90.00	-910.00	570.00	-1.46	0.49	1.40
-90.00	-1040.00	260.00	-0.12	-1.95	1.83	260.00	-790.00	-350.00	-0.98	-0.98	1.22	-250.00	-1020.00	-0.00	-1.65	1.04	0.98	-100.00	-900.00	550.00	-1.04	0.18	1.52
-100.00	-1030.00	270.00	-0.18	-1.83	1.89	260.00	-790.00	-350.00	-0.91	-0.67	1.10	-250.00	-1020.00	-0.00	-1.46	0.43	0.98	-90.00	-900.00	560.00	-0.98	0.55	1.52
-90.00	-1030.00	260.00	0.06	-1.83	2.01	260.00	-790.00	-350.00	-0.79	-0.37	1.10	-250.00	-1020.00	-0.00	-1.40	0.49	0.91	-90.00	-900.00	560.00	-0.79	0.43	1.71
-100.00	-1040.00	260.00	0.12	-1.71	2.01	270.00	-780.00	-350.00	-0.67	-0.06	1.16	-240.00	-1020.00	-0.00	-1.89	1.59	0.91	-90.00	-910.00	550.00	-0.85	0.43	1.65
-100.00	-1030.00	260.00	0.12	-1.77	1.95	260.00	-790.00	-350.00	-0.61	0.24	1.10	-250.00	-1020.00	0.00	-1.59	0.73	0.98	-90.00	-910.00	560.00	-0.85	0.37	1.59
-100.00	-1030.00	270.00	-0.06	-1.71	2.07	260.00	-790.00	-350.00	-0.55	0.30	1.10	-250.00	-1020.00	-0.00	-1.16	-0.30	0.73	-90.00	-910.00	550.00	-0.73	0.30	1.52
-100.00	-1040.00	260.00	0.24	-1.46	2.01	260.00	-780.00	-350.00	-0.55	0.37	1.04	-240.00	-1020.00	0.00	-2.32	1.77	0.91	-90.00	-920.00	550.00	-0.79	0.30	1.46
-100.00	-1040.00	260.00	0.24	-1.46	2.01	260.00	-790.00	-350.00	-0.61	0.49	1.10	-250.00	-1020.00	10.00	-1.46	0.24	0.73	-90.00	-920.00	550.00	-0.85	0.37	1.34
