LLACx	LLACy	LLACz	LLGYx	LLGYy	LLGYz	LMACx	LMACy	LMACz	LMGYx	LMGYy	LMGYz	RLACx	RLACy	RLACz	RLGYx	RLGYy	RLGYz	RMACx	RMACy	RMACz	RMGYx	RMGYy	RMGYz
-90.00	-20.00	1070.00	0.49	-0.85	0.98	-40.00	50.00	1070.00	-0.30	0.06	0.43	-60.00	-30.00	1100.00	-0.12	0.43	-0.18	-40.00	-40.00	1070.00	-0.55	-0.18	0.12
-110.00	-1050.00	160.00	1.89	-1.46	0.06	60.00	-930.00	-60.00	-0.37	0.06	0.49	-240.00	-990.00	-140.00	0.85	-0.12	-0.30	-200.00	-1010.00	40.00	0.79	-1.34	0.06
-100.00	-1050.00	170.00	1.95	-1.46	0.18	60.00	-930.00	-60.00	0.61	-0.18	0.43	-240.00	-1000.00	-130.00	0.91	-0.18	-0.24	-200.00	-1010.00	40.00	0.61	-1.28	0.12
-100.00	-1050.00	160.00	1.95	-1.34	0.37	60.00	-930.00	-70.00	0.61	-0.18	0.55	-240.00	-990.00	-140.00	0.85	-0.06	-0.18	-200.00	-1010.00	50.00	0.55	-1.34	0.24
-100.00	-1040.00	170.00	1.95	-1.34	0.49	60.00	-930.00	-60.00	0.67	-0.18	0.43	-240.00	-990.00	-140.00	0.91	-0.06	-0.30	-200.00	-1010.00	40.00	0.37	-1.34	0.30
-100.00	-1050.00	160.00	1.89	-1.28	0.61	60.00	-930.00	-70.00	0.61	-0.12	0.43	-250.00	-990.00	-140.00	1.04	-0.12	-0.30	-200.00	-1020.00	40.00	0.30	-1.22	0.37
-100.00	-1050.00	160.00	1.83	-1.34	0.61	60.00	-920.00	-60.00	0.67	-0.18	0.43	-240.00	-990.00	-140.00	1.10	-0.12	-0.24	-200.00	-1010.00	40.00	0.37	-1.28	0.43
-100.00	-1050.00	160.00	1.83	-1.28	0.55	60.00	-920.00	-70.00	0.67	-0.12	0.37	-250.00	-990.00	-140.00	0.91	-0.18	-0.24	-200.00	-1010.00	50.00	0.30	-1.22	0.37
-100.00	-1050.00	170.00	1.83	-1.34	0.49	60.00	-930.00	-70.00	0.79	-0.12	0.24	-240.00	-990.00	-140.00	0.91	-0.30	-0.12	-200.00	-1020.00	40.00	0.30	-1.16	0.18
-100.00	-1050.00	170.00	1.83	-1.28	0.61	60.00	-920.00	-60.00	0.85	-0.12	0.12	-240.00	-1000.00	-140.00	0.67	-0.37	-0.06	-210.00	-1020.00	50.00	0.24	-1.28	0.06
-100.00	-1050.00	170.00	1.83	-1.40	0.67	60.00	-930.00	-60.00	0.91	-0.12	0.12	-250.00	-990.00	-140.00	0.67	-0.37	0.00	-210.00	-1020.00	50.00	0.30	-1.28	0.12
