LLACx	LLACy	LLACz	LLGYx	LLGYy	LLGYz	LMACx	LMACy	LMACz	LMGYx	LMGYy	LMGYz	RLACx	RLACy	RLACz	RLGYx	RLGYy	RLGYz	RMACx	RMACy	RMACz	RMGYx	RMGYy	RMGYz
-90.00	-1050.00	130.00	-0.12	-3.48	0.06	360.00	-810.00	-190.00	1.16	0.85	0.79	-230.00	-1000.00	-80.00	1.59	-0.67	0.24	10.00	-950.00	370.00	2.74	-0.98	0.12
30.00	-1040.00	80.00	-0.18	-1.04	0.79	510.00	-740.00	-160.00	-0.79	-0.43	0.00	-260.00	-1000.00	-40.00	-0.73	0.73	-0.91	-30.00	-940.00	400.00	0.30	-0.37	0.00
30.00	-1040.00	80.00	-0.18	-1.10	0.67	510.00	-740.00	-160.00	-0.91	-0.43	0.00	-260.00	-1010.00	-40.00	-0.73	0.67	-1.04	-40.00	-940.00	410.00	0.24	-0.37	-0.06
30.00	-1040.00	80.00	-0.24	-1.16	0.73	510.00	-740.00	-170.00	-0.98	-0.49	-0.06	-260.00	-1010.00	-40.00	-0.79	0.61	-1.10	-30.00	-940.00	410.00	0.30	-0.37	-0.12
30.00	-1040.00	80.00	-0.18	-0.85	0.85	510.00	-740.00	-170.00	-1.10	-0.55	-0.06	-260.00	-1010.00	-50.00	-0.85	0.67	-1.04	-40.00	-940.00	410.00	0.18	-0.37	-0.18
30.00	-1040.00	80.00	-0.06	-0.91	0.85	510.00	-740.00	-160.00	-0.91	-0.55	0.00	-260.00	-1010.00	-50.00	-0.79	0.67	-0.91	-40.00	-950.00	410.00	0.12	-0.37	-0.24
30.00	-1050.00	80.00	-0.12	-0.98	0.73	510.00	-740.00	-170.00	-0.98	-0.55	-0.06	-250.00	-1010.00	-50.00	-0.85	0.61	-0.91	-40.00	-940.00	400.00	0.06	-0.30	-0.30
30.00	-1040.00	80.00	-0.18	-0.91	0.85	510.00	-740.00	-160.00	-1.04	-0.43	-0.06	-260.00	-1000.00	-50.00	-0.98	0.49	-0.85	-30.00	-940.00	400.00	0.00	-0.24	-0.24
30.00	-1040.00	80.00	-0.24	-0.98	0.79	510.00	-740.00	-160.00	-1.10	-0.55	0.00	-260.00	-1010.00	-50.00	-0.98	0.61	-0.73	-30.00	-940.00	400.00	-0.06	-0.24	-0.37
30.00	-1040.00	80.00	-0.12	-1.10	0.85	510.00	-730.00	-160.00	-1.10	-0.55	0.06	-250.00	-1010.00	-50.00	-0.98	0.61	-0.79	-30.00	-940.00	400.00	-0.18	-0.18	-0.43
30.00	-1040.00	80.00	0.06	-1.04	0.79	510.00	-740.00	-160.00	-1.16	-0.55	0.00	-260.00	-1000.00	-50.00	-0.91	0.67	-0.85	-30.00	-940.00	410.00	-0.06	-0.18	-0.37
30.00	-1040.00	80.00	0.37	-1.22	0.98	510.00	-740.00	-170.00	-1.16	-0.43	0.00	-260.00	-1010.00	-40.00	-0.98	0.79	-1.04	-30.00	-940.00	410.00	-0.12	-0.24	-0.30
30.00	-1040.00	80.00	0.30	-0.98	1.04	510.00	-740.00	-170.00	-1.46	-0.18	0.06	-250.00	-1010.00	-50.00	-0.98	0.79	-1.10	-40.00	-940.00	400.00	-0.06	-0.24	-0.43
30.00	-1040.00	80.00	-0.06	-0.85	0.91	510.00	-740.00	-170.00	-1.10	-0.49	0.00	-260.00	-1010.00	-50.00	-0.98	0.73	-1.16	-30.00	-940.00	410.00	-0.12	-0.24	-0.43
30.00	-1040.00	80.00	-0.18	-1.04	0.73	510.00	-740.00	-170.00	-0.85	-0.49	-0.06	-250.00	-1010.00	-50.00	-1.22	0.73	-1.10	-30.00	-940.00	410.00	-0.24	-0.18	-0.43
30.00	-1040.00	80.00	-0.18	-1.04	0.79	510.00	-730.00	-170.00	-1.40	-0.37	-0.12	-260.00	-1010.00	-50.00	-1.22	0.85	-1.10	-40.00	-950.00	410.00	-0.24	-0.18	-0.43
30.00	-1050.00	70.00	-0.18	-1.22	0.79	510.00	-740.00	-170.00	-1.40	-0.61	0.00	-250.00	-1010.00	-50.00	-1.22	0.85	-1.04	-40.00	-950.00	410.00	-0.24	-0.18	-0.43
40.00	-1040.00	80.00	-0.12	-1.16	0.73	510.00	-740.00	-170.00	-1.28	-0.67	0.12	-260.00	-1010.00	-50.00	-1.34	0.91	-0.91	-40.00	-940.00	410.00	-0.37	-0.18	-0.67
30.00	-1040.00	80.00	-0.06	-1.16	0.85	510.00	-730.00	-160.00	-1.28	-0.55	0.00	-260.00	-1010.00	-40.00	-1.28	0.91	-0.85	-30.00	-940.00	400.00	-0.37	-0.18	-0.67
30.00	-1040.00	80.00	-0.12	-1.04	0.98	510.00	-740.00	-160.00	-1.28	-0.55	0.12	-260.00	-1010.00	-40.00	-1.40	0.91	-0.73	-30.00	-950.00	410.00	-0.37	-0.18	-0.67
30.00	-1050.00	80.00	-0.06	-1.04	0.91	510.00	-740.00	-160.00	-1.28	-0.55	0.00	-250.00	-1000.00	-50.00	-1.34	0.85	-0.73	-30.00	-940.00	410.00	-0.37	-0.18	-0.67
30.00	-1040.00	80.00	0.06	-1.10	0.91	510.00	-740.00	-160.00	-1.22	-0.49	0.12	-250.00	-1010.00	-50.00	-1.34	0.79	-0.67	-30.00	-940.00	410.00	-0.43	-0.18	-0.67
30.00	-1040.00	70.00	0.00	-1.16	0.91	510.00	-740.00	-170.00	-1.28	-0.55	0.18	-250.00	-1000.00	-50.00	-1.34	0.85	-0.73	-30.00	-940.00	410.00	-0.30	-0.12	-0.61
30.00	-1040.00	80.00	-0.06	-1.16	0.98	510.00	-730.00	-160.00	-1.22	-0.61	0.18	-260.00	-1010.00	-50.00	-1.34	0.91	-0.73	-30.00	-940.00	410.00	-0.30	-0.12	-0.61
30.00	-1050.00	80.00	-0.18	-1.10	0.91	510.00	-730.00	-170.00	-1.22	-0.67	0.18	-250.00	-1010.00	-50.00	-1.34	0.91	-0.79	-30.00	-940.00	410.00	-0.30	-0.12	-0.61
40.00	-1040.00	80.00	-0.18	-1.10	0.85	510.00	-740.00	-170.00	-1.28	-0.67	0.12	-250.00	-1010.00	-50.00	-1.28	0.85	-0.73	-30.00	-940.00	410.00	-0.49	-0.12	-0.55
30.00	-1040.00	80.00	-0.06	-1.22	0.79	510.00	-740.00	-170.00	-1.34	-0.67	0.00	-250.00	-1010.00	-50.00	-1.34	0.85	-0.67	-30.00	-940.00	410.00	-0.49	-0.12	-0.55
30.00	-1040.00	80.00	-0.06	-1.22	0.73	510.00	-740.00	-170.00	-1.46	-0.61	0.00	-260.00	-1010.00	-50.00	-1.46	0.98	-0.73	-30.00	-940.00	400.00	-0.49	-0.12	-0.55
30.00	-1040.00	80.00	-0.06	-1.28	0.79	510.00	-740.00	-170.00	-1.40	-0.55	0.00	-250.00	-1010.00	-50.00	-1.52	1.04	-0.73	-30.00	-950.00	400.00	-0.49	-0.12	-0.55
30.00	-1040.00	70.00	-0.06	-1.28	0.79	510.00	-740.00	-170.00	-1.34	-0.55	0.06	-250.00	-1010.00	-50.00	-1.71	1.22	-0.91	-30.00	-950.00	400.00	-0.61	-0.06	-0.37
30.00	-1040.00	80.00	-0.12	-1.22	0.85	510.00	-740.00	-170.00	-1.46	-0.61	0.12	-260.00	-1000.00	-50.00	-1.77	1.40	-1.16	-30.00	-950.00	400.00	-0.61	-0.06	-0.37
30.00	-1040.00	70.00	0.00	-1.28	0.91	510.00	-740.00	-160.00	-1.34	-0.55	0.18	-250.00	-1010.00	-50.00	-1.71	1.34	-1.34	-30.00	-950.00	400.00	-0.61	-0.06	-0.37
30.00	-1040.00	80.00	-0.06	-1.28	0.91	510.00	-740.00	-170.00	-1.34	-0.55	0.24	-250.00	-1010.00	-50.00	-1.83	1.52	-1.52	-30.00	-950.00	400.00	-0.67	0.06	-0.49
30.00	-1040.00	70.00	-0.06	-1.34	0.98	510.00	-740.00	-170.00	-1.40	-0.61	0.30	-260.00	-1010.00	-50.00	-1.77	1.46	-1.65	-30.00	-950.00	400.00	-0.61	0.00	-0.55
30.00	-1040.00	80.00	-0.06	-1.28	0.98	510.00	-730.00	-170.00	-1.28	-0.67	0.37	-260.00	-1010.00	-50.00	-1.59	1.34	-1.77	-30.00	-940.00	400.00	-0.61	0.00	-0.55
30.00	-1040.00	80.00	0.00	-1.22	0.91	510.00	-740.00	-170.00	-1.22	-0.55	0.30	-250.00	-1000.00	-50.00	-1.52	1.28	-1.71	-30.00	-940.00	400.00	-0.61	0.00	-0.55
40.00	-1040.00	80.00	0.06	-1.34	0.85	520.00	-730.00	-170.00	-1.28	-0.49	0.24	-260.00	-1010.00	-50.00	-1.59	1.34	-1.71	-30.00	-940.00	400.00	-0.55	0.00	-0.91
