LLACx	LLACy	LLACz	LLGYx	LLGYy	LLGYz	LMACx	LMACy	LMACz	LMGYx	LMGYy	LMGYz	RLACx	RLACy	RLACz	RLGYx	RLGYy	RLGYz	RMACx	RMACy	RMACz	RMGYx	RMGYy	RMGYz
-110.00	-1050.00	130.00	0.79	-0.55	1.28	350.00	-820.00	-180.00	1.16	0.18	1.34	-220.00	-1030.00	-10.00	0.85	0.24	1.52	20.00	-940.00	420.00	3.29	-0.43	5.73
-120.00	-1040.00	80.00	-0.30	-1.46	4.63	300.00	-810.00	-300.00	-1.40	0.98	2.26	-40.00	-1030.00	30.00	-0.30	-0.12	-0.98	180.00	-910.00	460.00	-0.12	0.61	0.12
-120.00	-1040.00	90.00	-0.37	-1.22	4.45	300.00	-810.00	-290.00	-1.71	1.10	1.89	-30.00	-1040.00	30.00	-0.37	-0.12	-0.91	180.00	-910.00	460.00	-0.24	0.73	0.06
-120.00	-1050.00	70.00	-0.67	-1.10	4.09	300.00	-810.00	-290.00	-1.52	1.34	1.46	-30.00	-1030.00	30.00	-0.30	-0.18	-0.79	180.00	-910.00	460.00	-0.37	0.85	0.06
-130.00	-1040.00	80.00	-0.73	-1.16	3.54	300.00	-810.00	-300.00	-1.71	1.46	0.85	-30.00	-1040.00	30.00	-0.24	0.06	-0.61	180.00	-910.00	460.00	-0.37	0.91	0.06
-120.00	-1050.00	70.00	-0.91	-1.04	3.23	300.00	-810.00	-290.00	-1.52	1.40	0.43	-30.00	-1040.00	30.00	-0.18	0.00	-0.49	190.00	-910.00	460.00	-0.43	0.91	0.06
-130.00	-1050.00	70.00	-0.98	-0.85	2.74	300.00	-800.00	-290.00	-1.28	1.22	0.06	-30.00	-1030.00	30.00	-0.18	0.06	-0.55	180.00	-910.00	460.00	-0.30	0.85	0.06
-130.00	-1050.00	80.00	-0.85	-0.85	2.13	290.00	-810.00	-300.00	-1.16	0.98	-0.12	-30.00	-1040.00	30.00	-0.12	0.12	-0.55	180.00	-900.00	460.00	-0.24	0.85	0.00
-130.00	-1040.00	80.00	-0.61	-0.98	1.52	290.00	-810.00	-300.00	-0.85	0.67	-0.43	-30.00	-1030.00	30.00	-0.12	0.12	-0.67	180.00	-910.00	460.00	-0.18	0.79	0.00
-130.00	-1040.00	80.00	-0.43	-0.91	1.10	290.00	-810.00	-300.00	-0.85	0.49	-0.61	-30.00	-1030.00	30.00	0.12	0.24	-0.73	180.00	-900.00	460.00	-0.12	0.55	0.06
-130.00	-1040.00	80.00	-0.30	-0.98	0.79	290.00	-810.00	-290.00	-0.73	0.30	-0.79	-30.00	-1030.00	30.00	0.12	0.30	-0.79	180.00	-900.00	460.00	-0.24	0.30	0.18
-130.00	-1040.00	80.00	-0.06	-1.10	0.43	290.00	-810.00	-290.00	-0.61	0.12	-0.98	-20.00	-1030.00	20.00	0.12	0.43	-0.91	180.00	-910.00	460.00	-0.06	0.06	0.30
-130.00	-1040.00	80.00	0.00	-1.16	0.12	290.00	-810.00	-300.00	-0.61	0.12	-1.10	-30.00	-1040.00	30.00	0.12	0.43	-0.85	180.00	-900.00	450.00	0.18	-0.37	0.55
-130.00	-1040.00	80.00	0.06	-1.16	-0.24	290.00	-800.00	-300.00	-0.61	0.18	-1.28	-30.00	-1040.00	30.00	0.18	0.43	-0.85	180.00	-900.00	460.00	0.30	-0.49	0.67
-130.00	-1040.00	70.00	0.06	-1.10	-0.43	290.00	-800.00	-300.00	-0.55	0.12	-1.34	-30.00	-1040.00	30.00	0.12	0.49	-0.79	180.00	-900.00	460.00	0.30	-0.49	0.61
-130.00	-1050.00	70.00	0.06	-0.91	-0.55	300.00	-800.00	-300.00	-0.37	0.06	-1.52	-30.00	-1030.00	20.00	0.06	0.43	-0.67	180.00	-900.00	460.00	0.49	-0.49	0.67
-130.00	-1040.00	70.00	0.24	-0.79	-0.67	290.00	-800.00	-300.00	-0.43	0.00	-1.52	-30.00	-1040.00	30.00	0.18	0.30	-0.49	180.00	-910.00	460.00	0.67	-0.61	0.61
-130.00	-1040.00	80.00	0.37	-0.79	-0.91	290.00	-810.00	-300.00	-0.30	-0.06	-1.59	-30.00	-1040.00	20.00	0.12	0.37	-0.37	180.00	-900.00	460.00	0.91	-0.73	0.67
-130.00	-1040.00	70.00	0.49	-0.73	-0.98	290.00	-810.00	-300.00	-0.30	-0.06	-1.83	-30.00	-1040.00	30.00	0.24	0.37	-0.30	180.00	-910.00	450.00	0.98	-0.55	0.37
-130.00	-1040.00	70.00	0.67	-0.79	-1.16	290.00	-800.00	-300.00	-0.18	-0.18	-2.01	-30.00	-1040.00	30.00	0.24	0.30	-0.18	180.00	-910.00	460.00	1.10	-0.43	0.12
-130.00	-1050.00	80.00	0.79	-0.67	-1.59	290.00	-810.00	-300.00	0.00	-0.18	-2.20	-30.00	-1030.00	30.00	0.30	0.43	0.00	180.00	-900.00	450.00	1.16	-0.43	0.24
-130.00	-1040.00	70.00	0.79	-0.73	-1.89	290.00	-810.00	-300.00	0.18	-0.37	-2.32	-30.00	-1040.00	30.00	0.30	0.43	0.06	180.00	-910.00	450.00	1.16	-0.43	0.30
-130.00	-1040.00	80.00	1.04	-0.79	-2.32	290.00	-810.00	-300.00	0.37	-0.67	-1.83	-30.00	-1040.00	30.00	0.18	0.49	0.18	180.00	-900.00	460.00	1.22	-0.67	0.30
-130.00	-1040.00	70.00	1.22	-0.91	-2.62	300.00	-810.00	-300.00	0.67	-0.98	-1.16	-30.00	-1030.00	30.00	0.30	0.61	0.12	180.00	-900.00	460.00	1.22	-0.73	0.43
-130.00	-1040.00	70.00	1.34	-0.85	-2.68	290.00	-810.00	-300.00	0.30	-0.61	-0.67	-30.00	-1030.00	30.00	0.43	0.73	0.24	190.00	-910.00	460.00	1.16	-0.79	0.55
-130.00	-1040.00	80.00	1.65	-0.98	-2.32	290.00	-810.00	-300.00	0.18	-0.37	-0.49	-30.00	-1030.00	30.00	0.43	0.73	0.18	180.00	-900.00	450.00	1.22	-0.85	0.49
-120.00	-1040.00	80.00	1.65	-1.04	-1.59	290.00	-810.00	-290.00	-0.06	-0.24	-0.43	-30.00	-1040.00	30.00	0.30	0.67	0.12	180.00	-910.00	460.00	1.46	-0.73	0.55
-130.00	-1040.00	80.00	1.34	-0.73	-0.67	300.00	-800.00	-300.00	-0.06	-0.24	-0.43	-30.00	-1040.00	30.00	0.24	0.67	0.18	180.00	-900.00	460.00	1.46	-0.85	0.55
-130.00	-1040.00	70.00	0.91	-0.49	0.06	290.00	-800.00	-300.00	-0.18	-0.18	-0.67	-30.00	-1030.00	30.00	0.12	0.55	0.18	180.00	-900.00	460.00	1.46	-0.91	0.61
-130.00	-1040.00	80.00	0.67	-0.30	0.18	300.00	-800.00	-300.00	-0.12	0.00	-0.91	-20.00	-1040.00	30.00	0.06	0.49	0.18	180.00	-910.00	450.00	1.52	-0.85	0.73
-120.00	-1050.00	80.00	0.30	-0.24	0.12	300.00	-810.00	-300.00	0.12	-0.12	-1.04	-30.00	-1040.00	30.00	0.06	0.61	0.12	180.00	-910.00	460.00	1.52	-0.85	0.73
-110.00	-1050.00	80.00	0.24	-0.18	-0.24	310.00	-800.00	-300.00	0.43	-0.37	-0.98	-30.00	-1030.00	30.00	0.00	0.55	0.06	180.00	-910.00	460.00	1.83	-0.98	0.91
-120.00	-1050.00	80.00	0.30	-0.24	-0.67	310.00	-810.00	-300.00	0.55	-0.49	-0.67	-30.00	-1030.00	20.00	0.00	0.55	0.00	190.00	-910.00	450.00	1.83	-0.98	0.91
-120.00	-1050.00	80.00	0.67	-0.43	-1.10	310.00	-810.00	-290.00	0.61	-0.55	-0.49	-30.00	-1030.00	30.00	0.00	0.49	0.12	180.00	-910.00	450.00	1.83	-0.98	0.91
