LLACx	LLACy	LLACz	LLGYx	LLGYy	LLGYz	LMACx	LMACy	LMACz	LMGYx	LMGYy	LMGYz	RLACx	RLACy	RLACz	RLGYx	RLGYy	RLGYz	RMACx	RMACy	RMACz	RMGYx	RMGYy	RMGYz
-70.00	-1040.00	150.00	0.61	-0.85	0.85	350.00	-820.00	-200.00	0.00	0.06	0.06	-230.00	-1000.00	-130.00	0.43	-0.06	-1.22	20.00	-950.00	360.00	0.73	-0.43	0.91
-80.00	-1040.00	120.00	0.55	-0.73	0.55	350.00	-810.00	-200.00	-0.06	0.12	0.06	-220.00	-1010.00	-60.00	-0.06	0.67	-1.52	10.00	-950.00	380.00	1.22	-0.73	0.55
-80.00	-1040.00	110.00	0.61	-0.67	0.55	360.00	-810.00	-210.00	0.06	0.12	0.06	-230.00	-1010.00	-60.00	0.12	0.61	-1.28	20.00	-950.00	380.00	1.28	-0.61	0.55
-80.00	-1050.00	120.00	0.61	-0.73	0.43	360.00	-810.00	-210.00	-0.12	0.24	0.00	-220.00	-1010.00	-60.00	0.24	0.37	-1.34	10.00	-950.00	380.00	1.22	-0.61	0.49
-80.00	-1040.00	120.00	0.43	-0.73	0.49	360.00	-810.00	-210.00	-0.06	0.30	-0.06	-220.00	-1010.00	-60.00	0.37	0.30	-1.52	20.00	-950.00	390.00	1.16	-0.55	0.43
-70.00	-1040.00	120.00	0.49	-0.61	0.49	350.00	-810.00	-210.00	-0.06	0.30	-0.06	-220.00	-1010.00	-60.00	0.30	0.18	-1.40	10.00	-960.00	390.00	1.16	-0.61	0.37
-70.00	-1040.00	120.00	0.49	-0.61	0.55	360.00	-810.00	-210.00	0.00	0.37	0.00	-230.00	-1010.00	-60.00	0.12	0.37	-1.22	20.00	-950.00	380.00	1.16	-0.61	0.24
-70.00	-1050.00	120.00	0.49	-0.61	0.37	360.00	-810.00	-200.00	-0.06	0.37	-0.06	-220.00	-1010.00	-60.00	0.00	0.55	-1.28	10.00	-950.00	380.00	1.16	-0.67	0.24
-80.00	-1040.00	120.00	0.55	-0.61	0.37	360.00	-810.00	-210.00	-0.12	0.30	0.06	-220.00	-1010.00	-60.00	0.00	0.49	-1.52	10.00	-950.00	390.00	1.16	-0.73	0.24
-80.00	-1050.00	120.00	0.43	-0.67	0.43	360.00	-810.00	-210.00	-0.18	0.30	0.12	-220.00	-1010.00	-60.00	-0.18	0.67	-1.83	10.00	-950.00	390.00	1.34	-0.85	0.24
-70.00	-1050.00	120.00	0.43	-0.73	0.30	360.00	-810.00	-210.00	0.00	0.43	0.00	-220.00	-1010.00	-50.00	-0.18	0.98	-1.89	10.00	-950.00	390.00	1.22	-0.85	-0.06
-70.00	-1050.00	120.00	0.61	-0.67	0.37	360.00	-810.00	-210.00	-0.06	0.49	0.06	-230.00	-1010.00	-60.00	-0.24	1.04	-1.89	20.00	-950.00	380.00	1.22	-0.85	-0.06
-80.00	-1050.00	120.00	0.55	-0.79	0.37	360.00	-810.00	-210.00	-0.06	0.37	0.06	-220.00	-1010.00	-70.00	-0.18	0.79	-1.95	20.00	-950.00	390.00	1.34	-0.49	-0.12
-70.00	-1050.00	120.00	0.55	-0.67	0.43	360.00	-810.00	-210.00	0.00	0.43	0.06	-230.00	-1000.00	-60.00	0.06	0.67	-2.07	10.00	-950.00	390.00	1.34	-0.49	-0.12
-80.00	-1040.00	120.00	0.61	-0.79	0.43	360.00	-810.00	-210.00	-0.06	0.49	0.12	-230.00	-1010.00	-60.00	-0.37	0.67	-1.52	10.00	-950.00	380.00	1.22	-0.49	-0.24
-70.00	-1050.00	120.00	0.67	-0.73	0.49	360.00	-810.00	-200.00	-0.18	0.43	0.12	-220.00	-1020.00	-60.00	-0.37	0.73	-1.34	20.00	-950.00	390.00	1.22	-0.49	-0.24
-80.00	-1050.00	120.00	0.67	-0.73	0.49	360.00	-810.00	-210.00	-0.12	0.30	0.12	-220.00	-1010.00	-60.00	-0.37	0.73	-1.34	10.00	-950.00	380.00	1.34	-0.49	-0.43
-80.00	-1050.00	120.00	0.79	-0.85	0.30	360.00	-810.00	-210.00	-0.18	0.30	0.06	-220.00	-1010.00	-60.00	-0.30	0.24	-0.91	20.00	-950.00	390.00	1.34	-0.49	-0.43
-70.00	-1050.00	110.00	0.79	-0.85	0.30	360.00	-820.00	-210.00	-0.06	0.37	0.12	-220.00	-1010.00	-60.00	-0.30	0.24	-0.73	10.00	-950.00	390.00	1.34	-0.49	-0.43
-70.00	-1050.00	120.00	0.67	-1.04	0.43	360.00	-810.00	-210.00	-0.06	0.49	0.12	-210.00	-1020.00	-60.00	-0.30	0.24	-0.73	10.00	-950.00	390.00	1.22	-0.67	-0.55
-80.00	-1050.00	120.00	0.67	-1.04	0.43	360.00	-810.00	-210.00	-0.06	0.06	0.24	-220.00	-1010.00	-60.00	-0.18	0.18	-0.67	10.00	-950.00	380.00	0.91	-0.55	-0.67
-70.00	-1050.00	120.00	0.67	-0.85	0.49	360.00	-810.00	-210.00	-0.06	0.06	0.24	-210.00	-1010.00	-60.00	-0.30	0.24	-0.91	10.00	-950.00	380.00	0.91	-0.55	-0.67
-70.00	-1040.00	120.00	0.67	-0.98	0.49	360.00	-810.00	-210.00	-0.06	0.12	0.24	-210.00	-1010.00	-60.00	-0.30	0.24	-0.91	10.00	-950.00	380.00	0.91	-0.55	-0.67
-70.00	-1040.00	120.00	0.67	-0.98	0.49	360.00	-820.00	-210.00	-0.06	0.12	0.24	-220.00	-1010.00	-60.00	-0.30	0.24	-0.91	10.00	-940.00	390.00	1.34	-0.61	-0.24
-70.00	-1050.00	120.00	0.73	-1.10	1.28	370.00	-810.00	-210.00	-0.06	0.12	0.24	-220.00	-1010.00	-70.00	-0.43	0.61	-0.79	10.00	-940.00	390.00	0.91	-0.55	-0.12
-70.00	-1040.00	120.00	0.37	-0.67	1.22	360.00	-810.00	-210.00	-0.18	0.30	0.30	-220.00	-1010.00	-70.00	-0.43	0.61	-0.79	20.00	-950.00	390.00	0.91	-0.55	-0.12
-70.00	-1040.00	120.00	0.30	-0.67	1.04	350.00	-810.00	-210.00	-0.06	0.06	0.37	-220.00	-1010.00	-70.00	-0.43	0.61	-0.79	20.00	-960.00	380.00	1.10	-0.73	-0.24
-70.00	-1040.00	120.00	0.30	-0.67	1.04	350.00	-810.00	-210.00	-0.06	0.06	0.37	-220.00	-1010.00	-60.00	-0.85	0.73	-0.73	20.00	-960.00	380.00	0.85	-0.18	-0.85
-70.00	-1050.00	120.00	0.30	-0.55	0.91	370.00	-810.00	-210.00	-0.18	0.12	0.49	-220.00	-1010.00	-60.00	-0.85	0.61	-0.55	20.00	-960.00	380.00	0.85	-0.18	-0.85
-70.00	-1050.00	110.00	0.24	-0.55	0.73	360.00	-810.00	-200.00	-0.30	0.18	0.49	-220.00	-1010.00	-60.00	-0.85	0.61	-0.55	10.00	-960.00	380.00	0.98	-0.12	-0.91
-70.00	-1040.00	130.00	0.24	-0.55	0.73	360.00	-810.00	-200.00	-0.30	0.18	0.49	-220.00	-1010.00	-60.00	-0.85	0.49	-0.49	20.00	-950.00	390.00	1.04	-0.06	-0.79
-70.00	-1040.00	120.00	0.37	-0.61	0.55	360.00	-810.00	-200.00	-0.24	0.24	0.79	-220.00	-1010.00	-60.00	-0.98	0.18	-0.49	20.00	-950.00	390.00	0.61	-0.06	-0.79
-70.00	-1040.00	120.00	0.37	-0.61	0.55	360.00	-810.00	-210.00	-0.37	0.06	0.79	-220.00	-1010.00	-60.00	-0.98	0.18	-0.49	20.00	-950.00	390.00	0.61	-0.06	-0.79
-70.00	-1040.00	120.00	0.30	-0.79	0.43	360.00	-810.00	-210.00	-0.67	0.37	0.61	-210.00	-1010.00	-60.00	-0.98	0.18	-0.49	20.00	-950.00	390.00	0.67	-0.55	0.18
-70.00	-1040.00	120.00	0.30	-0.79	0.43	370.00	-810.00	-210.00	-0.98	0.61	0.37	-210.00	-1010.00	-60.00	-0.98	0.37	-0.37	20.00	-950.00	390.00	0.67	-0.55	0.18
-70.00	-1040.00	120.00	0.37	-0.67	0.55	360.00	-820.00	-210.00	-0.91	0.30	0.43	-210.00	-1010.00	-60.00	-1.04	0.30	0.06	20.00	-950.00	390.00	0.67	-0.55	0.18
-70.00	-1040.00	120.00	0.37	-0.67	0.55	370.00	-820.00	-200.00	-0.79	0.37	0.24	-210.00	-1010.00	-60.00	-1.04	0.30	0.06	20.00	-950.00	400.00	0.49	-0.30	-0.06
-70.00	-1040.00	120.00	0.18	-0.79	0.55	370.00	-820.00	-200.00	-0.43	0.49	-0.06	-220.00	-1010.00	-60.00	-0.98	0.49	0.24	20.00	-950.00	390.00	0.49	-0.49	-0.18
-70.00	-1050.00	120.00	0.24	-0.79	0.55	360.00	-810.00	-210.00	-0.43	0.49	-0.06	-220.00	-1010.00	-60.00	-0.79	0.43	0.12	20.00	-950.00	390.00	0.49	-0.49	-0.18
-70.00	-1050.00	120.00	0.12	-0.61	0.61	360.00	-810.00	-210.00	-0.43	0.49	-0.06	-220.00	-1010.00	-60.00	-0.79	0.43	0.12	20.00	-950.00	390.00	0.30	-0.43	-0.06
-70.00	-1050.00	120.00	0.12	-0.61	0.61	360.00	-810.00	-210.00	-0.43	0.00	0.00	-220.00	-1020.00	-60.00	-0.73	0.73	0.06	20.00	-950.00	390.00	0.18	-0.67	0.12
-70.00	-1040.00	120.00	0.24	-0.73	0.67	360.00	-810.00	-210.00	-0.43	0.00	0.00	-220.00	-1020.00	-60.00	-0.73	0.73	0.06	20.00	-950.00	390.00	0.18	-0.67	0.12
-70.00	-1040.00	120.00	0.12	-0.79	0.49	360.00	-810.00	-210.00	-0.43	0.00	0.00	-220.00	-1020.00	-60.00	-0.55	0.49	0.18	20.00	-950.00	390.00	0.18	-0.79	0.24
-70.00	-1040.00	120.00	0.12	-0.79	0.49	360.00	-810.00	-210.00	-0.43	0.12	0.00	-220.00	-1010.00	-60.00	-0.37	0.37	0.37	30.00	-950.00	390.00	0.18	-0.79	0.24
-70.00	-1040.00	120.00	0.06	-0.85	0.61	360.00	-810.00	-210.00	-0.67	0.30	0.00	-220.00	-1020.00	-70.00	-0.37	0.37	0.37	30.00	-950.00	390.00	0.18	-0.79	0.24
-70.00	-1050.00	120.00	0.06	-0.79	0.67	360.00	-810.00	-210.00	-0.67	0.30	0.00	-220.00	-1020.00	-70.00	-0.18	0.37	0.55	30.00	-950.00	390.00	-0.06	-0.43	0.67
-70.00	-1050.00	120.00	0.12	-0.73	0.73	360.00	-810.00	-200.00	-0.67	0.30	0.00	-210.00	-1020.00	-60.00	-0.37	0.55	0.73	20.00	-950.00	390.00	0.06	-0.49	0.61
-70.00	-1050.00	120.00	-0.12	-0.98	0.79	360.00	-810.00	-200.00	-0.61	0.18	-0.06	-210.00	-1020.00	-60.00	-0.49	0.55	0.91	20.00	-960.00	380.00	0.06	-0.49	0.61
-70.00	-1050.00	120.00	-0.24	-0.85	0.79	360.00	-810.00	-210.00	-0.61	0.12	0.18	-220.00	-1010.00	-60.00	-0.49	0.55	0.91	20.00	-960.00	380.00	0.12	-0.49	0.67
-70.00	-1050.00	120.00	-0.24	-0.85	0.79	360.00	-810.00	-210.00	-0.61	0.12	0.18	-220.00	-1010.00	-60.00	-0.55	0.55	1.10	20.00	-950.00	390.00	0.06	-0.37	0.73
-70.00	-1050.00	120.00	-0.12	-0.79	0.73	360.00	-810.00	-210.00	-0.67	0.06	0.06	-220.00	-1010.00	-70.00	-0.55	0.55	1.28	20.00	-950.00	390.00	0.06	-0.37	0.73
-70.00	-1040.00	120.00	-0.12	-0.73	0.79	360.00	-810.00	-210.00	-0.79	0.06	0.12	-220.00	-1010.00	-70.00	-0.55	0.55	1.28	20.00	-950.00	390.00	0.06	-0.37	0.73
-70.00	-1050.00	120.00	-0.12	-0.73	0.79	360.00	-810.00	-210.00	-0.79	0.00	0.24	-220.00	-1010.00	-70.00	-0.49	0.43	1.16	30.00	-950.00	390.00	0.30	-0.18	0.85
-70.00	-1050.00	120.00	0.00	-0.79	0.73	360.00	-810.00	-210.00	-0.79	0.00	0.24	-220.00	-1020.00	-70.00	-0.49	0.43	1.16	30.00	-950.00	390.00	0.30	-0.37	0.91
-70.00	-1040.00	120.00	0.12	-0.98	0.91	360.00	-810.00	-210.00	-0.55	-0.24	0.24	-220.00	-1020.00	-70.00	-0.49	0.49	0.98	30.00	-950.00	390.00	0.30	-0.37	0.91
-70.00	-1040.00	120.00	0.12	-0.91	0.91	360.00	-810.00	-210.00	-0.55	-0.24	0.24	-220.00	-1010.00	-70.00	-0.49	0.49	0.98	20.00	-950.00	390.00	0.43	0.00	0.55
-70.00	-1040.00	120.00	0.12	-0.91	0.91	360.00	-810.00	-210.00	-0.79	-0.12	0.12	-220.00	-1010.00	-70.00	-0.49	0.49	0.98	20.00	-950.00	390.00	0.37	-0.06	0.67
-70.00	-1050.00	120.00	0.06	-0.85	1.10	360.00	-810.00	-210.00	-0.91	-0.12	0.18	-220.00	-1010.00	-70.00	-0.55	0.55	1.46	20.00	-950.00	390.00	0.49	-0.30	1.04
-70.00	-1050.00	120.00	0.12	-0.73	1.22	360.00	-810.00	-210.00	-0.91	-0.12	0.18	-220.00	-1010.00	-70.00	-0.55	0.55	1.46	20.00	-960.00	390.00	0.30	-0.12	1.46
-70.00	-1050.00	120.00	0.12	-0.73	1.22	360.00	-810.00	-210.00	-0.91	-0.12	0.18	-220.00	-1010.00	-60.00	-0.55	0.55	1.46	30.00	-950.00	390.00	0.30	-0.12	1.46
-70.00	-1040.00	120.00	0.12	-0.73	1.22	360.00	-810.00	-210.00	-0.98	-0.12	0.18	-220.00	-1010.00	-70.00	-0.67	0.79	1.46	30.00	-950.00	390.00	0.30	-0.12	1.46
-70.00	-1050.00	110.00	0.30	-0.85	1.28	360.00	-810.00	-210.00	-1.10	-0.12	0.18	-220.00	-1010.00	-70.00	-0.73	0.91	1.52	30.00	-950.00	390.00	0.49	-0.18	1.46
-70.00	-1050.00	110.00	0.24	-0.85	1.28	360.00	-810.00	-200.00	-1.10	-0.12	0.18	-220.00	-1010.00	-70.00	-0.73	0.91	1.52	20.00	-950.00	390.00	0.37	-0.30	1.59
-70.00	-1050.00	110.00	0.24	-0.85	1.28	360.00	-810.00	-210.00	-1.10	-0.12	0.18	-220.00	-1010.00	-60.00	-0.61	0.91	1.46	30.00	-950.00	380.00	0.37	-0.30	1.59
-70.00	-1040.00	120.00	0.49	-1.10	1.40	360.00	-810.00	-210.00	-1.04	-0.18	0.24	-220.00	-1010.00	-70.00	-0.73	1.04	1.52	30.00	-950.00	390.00	0.37	-0.30	1.59
-70.00	-1050.00	120.00	0.49	-0.91	1.52	360.00	-810.00	-210.00	-1.04	-0.18	0.24	-220.00	-1010.00	-70.00	-0.98	1.16	1.83	20.00	-950.00	380.00	0.43	0.12	1.77
-70.00	-1050.00	120.00	0.49	-0.91	1.52	360.00	-810.00	-210.00	-1.04	-0.18	0.24	-220.00	-1010.00	-70.00	-0.98	1.16	1.83	20.00	-950.00	380.00	0.37	0.37	1.65
-70.00	-1040.00	110.00	0.49	-0.91	1.52	360.00	-810.00	-210.00	-0.98	-0.12	0.24	-220.00	-1010.00	-70.00	-0.49	0.43	1.52	20.00	-950.00	380.00	0.37	0.37	1.65
-70.00	-1040.00	110.00	0.43	-1.04	1.46	360.00	-810.00	-210.00	-1.10	-0.06	0.12	-220.00	-1010.00	-70.00	-0.49	0.43	1.52	20.00	-950.00	390.00	0.43	0.24	1.65
-70.00	-1040.00	110.00	0.55	-1.04	1.52	360.00	-810.00	-210.00	-1.10	-0.06	0.12	-220.00	-1010.00	-70.00	-0.43	0.37	1.46	20.00	-950.00	380.00	0.55	0.30	1.65
-70.00	-1040.00	110.00	0.55	-1.04	1.52	360.00	-810.00	-210.00	-1.10	-0.06	0.12	-220.00	-1010.00	-70.00	-0.43	0.37	1.46	20.00	-950.00	380.00	0.55	0.30	1.65
-70.00	-1050.00	120.00	0.55	-1.16	1.65	360.00	-810.00	-210.00	-0.98	0.00	0.12	-220.00	-1010.00	-70.00	-0.30	0.37	0.98	20.00	-950.00	380.00	0.55	0.24	1.65
-70.00	-1040.00	120.00	0.61	-1.10	1.71	360.00	-810.00	-210.00	-0.61	-0.12	0.24	-220.00	-1010.00	-70.00	-0.30	0.37	0.98	20.00	-950.00	380.00	0.49	0.18	1.65
-70.00	-1040.00	120.00	0.61	-1.10	1.71	360.00	-810.00	-210.00	-0.67	-0.18	0.30	-230.00	-1010.00	-70.00	-0.24	0.37	0.85	20.00	-950.00	380.00	0.49	0.18	1.65
-70.00	-1050.00	120.00	0.67	-1.22	1.77	360.00	-810.00	-210.00	-0.67	-0.18	0.30	-230.00	-1010.00	-70.00	-0.24	0.37	0.85	20.00	-950.00	380.00	0.49	0.18	1.65
-70.00	-1050.00	120.00	0.67	-1.22	1.77	360.00	-810.00	-210.00	-0.55	-0.06	0.37	-230.00	-1010.00	-70.00	-0.30	0.37	0.85	10.00	-950.00	380.00	0.49	0.49	1.71
-70.00	-1050.00	120.00	0.55	-1.16	1.83	360.00	-810.00	-210.00	-0.61	0.00	0.43	-230.00	-1010.00	-70.00	-0.30	0.43	0.98	20.00	-950.00	380.00	0.55	0.43	1.77
-70.00	-1040.00	120.00	0.55	-1.16	1.83	370.00	-810.00	-210.00	-0.61	0.00	0.43	-230.00	-1010.00	-70.00	-0.30	0.43	0.98	20.00	-950.00	380.00	0.55	-0.30	1.77
-70.00	-1040.00	120.00	0.61	-1.10	1.77	370.00	-810.00	-210.00	-0.73	0.12	0.43	-230.00	-1010.00	-70.00	-0.18	0.37	0.98	20.00	-950.00	380.00	0.67	-0.49	1.46
-70.00	-1050.00	120.00	0.61	-1.10	1.77	370.00	-810.00	-210.00	-0.73	0.12	0.49	-230.00	-1010.00	-70.00	-0.18	0.37	0.98	20.00	-950.00	390.00	1.04	-0.37	1.22
-70.00	-1050.00	120.00	0.67	-1.16	1.83	360.00	-810.00	-210.00	-0.73	0.12	0.49	-230.00	-1010.00	-70.00	0.06	0.24	0.79	20.00	-950.00	380.00	0.98	-0.43	0.85
-70.00	-1050.00	120.00	0.73	-1.22	1.77	360.00	-810.00	-210.00	-0.73	0.12	0.49	-230.00	-1010.00	-70.00	0.00	0.37	0.85	20.00	-950.00	380.00	0.85	-0.43	0.79
-70.00	-1050.00	120.00	0.73	-1.22	1.77	360.00	-810.00	-210.00	-0.61	0.06	0.67	-230.00	-1010.00	-70.00	0.00	0.37	0.85	20.00	-950.00	390.00	0.91	-0.30	0.79
-70.00	-1050.00	120.00	0.67	-1.22	1.71	360.00	-810.00	-210.00	-0.61	0.06	0.67	-230.00	-1010.00	-70.00	0.06	0.24	0.67	20.00	-950.00	380.00	0.91	-0.43	0.67
-70.00	-1050.00	120.00	0.67	-1.22	1.71	360.00	-810.00	-210.00	-0.61	0.06	0.67	-230.00	-1010.00	-70.00	0.06	0.24	0.67	10.00	-950.00	380.00	0.91	-0.43	0.67
-70.00	-1050.00	120.00	0.79	-1.22	1.71	360.00	-810.00	-210.00	-0.67	0.06	0.85	-230.00	-1010.00	-70.00	0.24	0.24	0.61	10.00	-950.00	380.00	0.73	-0.49	0.73
-70.00	-1050.00	110.00	0.79	-1.22	1.71	370.00	-810.00	-210.00	-0.61	0.00	0.85	-230.00	-1010.00	-70.00	0.37	0.24	0.49	10.00	-950.00	380.00	0.79	-0.37	0.67
-70.00	-1050.00	110.00	0.55	-1.16	1.71	360.00	-810.00	-210.00	-0.61	0.00	0.85	-230.00	-1010.00	-70.00	0.30	0.30	0.30	10.00	-950.00	380.00	0.79	-0.37	0.67
-70.00	-1050.00	110.00	0.61	-1.16	1.89	360.00	-810.00	-210.00	-0.61	0.12	0.73	-230.00	-1010.00	-70.00	0.30	0.30	0.30	10.00	-950.00	380.00	0.73	-0.37	0.55
-70.00	-1050.00	110.00	0.61	-1.16	1.83	360.00	-810.00	-210.00	-0.73	0.00	0.85	-230.00	-1010.00	-70.00	0.18	0.24	0.30	10.00	-950.00	380.00	0.67	-0.37	0.61
-70.00	-1040.00	120.00	0.61	-1.16	1.83	360.00	-810.00	-210.00	-0.73	0.00	0.85	-230.00	-1010.00	-70.00	0.12	0.37	0.18	10.00	-950.00	380.00	0.79	-0.49	0.49
-70.00	-1050.00	120.00	0.91	-1.89	2.20	360.00	-810.00	-210.00	-0.55	0.06	0.98	-230.00	-1010.00	-80.00	0.06	0.43	-0.06	10.00	-950.00	380.00	0.79	-0.49	0.49
-70.00	-1050.00	120.00	0.91	-1.89	2.20	360.00	-810.00	-210.00	-0.55	-0.06	1.16	-230.00	-1010.00	-70.00	0.06	0.43	-0.06	10.00	-950.00	380.00	0.67	-0.37	0.43
-70.00	-1050.00	120.00	1.22	-2.50	2.56	360.00	-810.00	-210.00	-0.55	-0.06	1.16	-230.00	-1010.00	-70.00	0.06	0.43	-0.06	10.00	-950.00	380.00	0.61	-0.43	0.49
-70.00	-1050.00	120.00	0.73	-2.32	3.17	360.00	-810.00	-210.00	-0.67	0.06	1.10	-230.00	-1010.00	-70.00	0.06	0.43	-0.12	10.00	-950.00	380.00	0.55	-0.37	0.30
-70.00	-1040.00	120.00	0.73	-2.32	3.17	360.00	-810.00	-210.00	-0.67	-0.06	1.16	-230.00	-1010.00	-70.00	0.06	0.24	-0.18	10.00	-950.00	380.00	0.67	-0.43	0.37
-70.00	-1040.00	120.00	0.67	-2.07	3.72	370.00	-810.00	-210.00	-0.67	-0.06	1.16	-230.00	-1010.00	-70.00	0.06	0.24	-0.18	10.00	-950.00	380.00	0.67	-0.43	0.37
-70.00	-1050.00	110.00	0.67	-2.07	3.72	370.00	-810.00	-210.00	-0.67	-0.06	1.16	-230.00	-1010.00	-70.00	0.06	0.24	-0.12	10.00	-950.00	390.00	0.67	-0.49	0.37
-70.00	-1050.00	110.00	0.67	-2.07	3.72	370.00	-810.00	-210.00	-0.43	-0.06	1.16	-230.00	-1010.00	-70.00	0.00	0.24	-0.12	10.00	-950.00	380.00	0.61	-0.37	0.37
-70.00	-1050.00	120.00	0.24	-1.83	2.99	360.00	-810.00	-210.00	-0.55	-0.18	1.28	-230.00	-1010.00	-70.00	0.00	0.24	-0.12	10.00	-950.00	380.00	0.55	-0.37	0.30
-70.00	-1050.00	120.00	0.24	-1.83	2.99	360.00	-810.00	-210.00	-0.43	-0.12	1.34	-230.00	-1010.00	-70.00	0.00	0.24	-0.12	10.00	-950.00	380.00	0.55	-0.37	0.30
-70.00	-1050.00	110.00	0.24	-1.83	2.99	360.00	-810.00	-210.00	-0.43	-0.12	1.34	-230.00	-1000.00	-70.00	-0.12	0.30	-0.12	10.00	-950.00	380.00	0.55	-0.24	0.37
-70.00	-1050.00	110.00	0.24	-1.83	2.87	360.00	-810.00	-210.00	-0.55	0.06	1.34	-230.00	-1000.00	-70.00	-0.18	0.37	-0.18	10.00	-950.00	380.00	0.49	-0.18	0.37
-80.00	-1040.00	110.00	0.12	-1.65	2.50	360.00	-810.00	-210.00	-0.55	0.06	1.34	-230.00	-1000.00	-70.00	-0.30	0.37	-0.30	10.00	-950.00	390.00	0.49	-0.18	0.24
-80.00	-1040.00	110.00	0.12	-1.65	2.50	360.00	-810.00	-210.00	-0.67	0.06	1.28	-230.00	-1010.00	-70.00	-0.24	0.43	-0.37	10.00	-950.00	390.00	0.55	-0.12	0.24
