LLACx	LLACy	LLACz	LLGYx	LLGYy	LLGYz	LMACx	LMACy	LMACz	LMGYx	LMGYy	LMGYz	RLACx	RLACy	RLACz	RLGYx	RLGYy	RLGYz	RMACx	RMACy	RMACz	RMGYx	RMGYy	RMGYz
-100.00	-1050.00	80.00	0.49	-0.49	0.24	390.00	-800.00	-200.00	0.30	0.12	-0.06	-230.00	-1020.00	-40.00	0.43	-0.12	-1.40	20.00	-950.00	410.00	1.22	-1.16	-0.12
-100.00	-1050.00	80.00	-2.20	-0.91	1.59	320.00	-780.00	-330.00	-1.52	0.00	3.23	-10.00	-1040.00	40.00	-0.79	0.12	0.06	190.00	-910.00	440.00	-0.18	-0.24	0.55
-140.00	-1040.00	30.00	-2.13	-0.85	1.46	320.00	-780.00	-330.00	-1.95	0.18	3.60	-10.00	-1030.00	40.00	-0.61	0.18	0.06	190.00	-910.00	430.00	-0.30	-0.37	0.61
-140.00	-1050.00	30.00	-2.01	-0.98	1.28	330.00	-780.00	-320.00	-2.01	0.43	3.54	-10.00	-1040.00	40.00	-0.67	0.18	0.06	190.00	-910.00	440.00	-0.30	-0.49	0.73
-140.00	-1040.00	40.00	-2.20	-0.79	1.22	330.00	-790.00	-320.00	-1.83	0.61	3.11	-10.00	-1040.00	40.00	-0.73	0.18	-0.06	190.00	-910.00	440.00	-0.30	-0.49	0.85
-140.00	-1040.00	40.00	-2.26	-0.91	0.98	340.00	-790.00	-330.00	-1.83	0.49	2.80	-10.00	-1040.00	40.00	-0.85	0.24	0.00	190.00	-910.00	440.00	-0.24	-0.37	0.85
-140.00	-1040.00	30.00	-2.26	-1.16	0.73	320.00	-790.00	-320.00	-1.71	0.30	2.32	-10.00	-1040.00	40.00	-0.98	0.18	-0.18	200.00	-910.00	430.00	-0.37	-0.30	0.67
-140.00	-1040.00	30.00	-2.20	-1.16	0.73	320.00	-780.00	-320.00	-1.71	0.37	1.89	-10.00	-1030.00	40.00	-1.04	0.12	-0.30	190.00	-920.00	430.00	-0.49	-0.43	0.61
-140.00	-1040.00	40.00	-2.07	-1.16	0.85	310.00	-780.00	-330.00	-1.46	0.00	1.52	-10.00	-1040.00	40.00	-1.04	0.24	-0.43	190.00	-910.00	430.00	-0.67	-0.30	0.49
-140.00	-1040.00	30.00	-2.20	-1.04	0.98	310.00	-780.00	-330.00	-1.40	0.00	1.16	-10.00	-1040.00	40.00	-1.04	0.24	-0.49	190.00	-910.00	440.00	-0.79	-0.18	0.37
-140.00	-1040.00	40.00	-2.38	-0.85	1.22	320.00	-780.00	-330.00	-1.16	0.00	0.91	-10.00	-1030.00	40.00	-1.04	0.24	-0.61	190.00	-910.00	430.00	-0.73	-0.06	0.30
-140.00	-1040.00	40.00	-2.38	-0.85	1.22	310.00	-780.00	-330.00	-1.40	0.06	0.55	-10.00	-1040.00	40.00	-1.10	0.24	-0.79	190.00	-910.00	440.00	-0.79	0.06	0.30
-140.00	-1050.00	40.00	-2.38	-0.85	1.22	310.00	-780.00	-330.00	-1.40	0.12	0.43	-10.00	-1040.00	40.00	-1.04	0.24	-0.91	190.00	-910.00	440.00	-0.98	0.12	0.18
-140.00	-1050.00	40.00	-2.44	-0.85	1.22	320.00	-780.00	-330.00	-1.46	0.43	0.24	-10.00	-1040.00	40.00	-1.10	0.24	-0.67	190.00	-910.00	440.00	-0.98	0.30	0.06
-140.00	-1050.00	40.00	-2.44	-0.85	1.22	320.00	-780.00	-330.00	-1.40	0.79	0.30	-10.00	-1040.00	40.00	-1.10	0.24	-0.67	190.00	-910.00	430.00	-0.98	0.18	0.12
-140.00	-1050.00	30.00	-2.44	-0.85	1.22	310.00	-780.00	-320.00	-1.22	0.55	0.24	-10.00	-1040.00	40.00	-1.10	0.24	-0.55	190.00	-910.00	440.00	-0.98	0.12	0.00
-140.00	-1040.00	30.00	-2.32	-0.85	1.10	320.00	-790.00	-330.00	-1.22	0.12	0.43	-10.00	-1030.00	40.00	-1.16	0.12	-0.43	190.00	-920.00	430.00	-1.04	0.12	-0.06
-140.00	-1050.00	40.00	-2.26	-0.85	0.73	320.00	-790.00	-330.00	-1.16	0.06	0.43	-10.00	-1040.00	40.00	-1.04	0.30	-0.30	190.00	-910.00	430.00	-1.04	0.06	0.00
-140.00	-1050.00	30.00	-2.26	-0.85	0.73	320.00	-790.00	-320.00	-1.04	-0.18	0.37	-10.00	-1030.00	40.00	-1.10	0.30	-0.18	190.00	-910.00	430.00	-1.10	0.12	0.00
-140.00	-1040.00	30.00	-1.95	-1.04	0.67	320.00	-790.00	-320.00	-1.34	-0.37	0.43	-10.00	-1030.00	40.00	-1.10	0.30	-0.18	190.00	-920.00	430.00	-0.98	0.06	0.06
-140.00	-1040.00	30.00	-1.59	-1.04	0.73	320.00	-790.00	-330.00	-1.28	-0.24	0.30	-10.00	-1030.00	40.00	-0.98	0.24	-0.06	190.00	-920.00	430.00	-0.98	0.06	0.18
-140.00	-1040.00	30.00	-1.34	-0.91	0.79	320.00	-780.00	-320.00	-1.46	0.00	0.12	-10.00	-1030.00	40.00	-0.91	0.24	-0.06	190.00	-910.00	430.00	-0.79	0.00	0.30
-140.00	-1040.00	30.00	-1.28	-0.98	0.79	320.00	-780.00	-330.00	-1.16	-0.12	0.06	-10.00	-1030.00	40.00	-0.85	0.24	-0.06	190.00	-910.00	430.00	-0.85	0.00	0.30
-140.00	-1040.00	30.00	-1.16	-0.98	0.73	330.00	-790.00	-330.00	-0.79	-0.24	0.00	-10.00	-1030.00	40.00	-0.85	0.30	-0.06	190.00	-920.00	440.00	-0.91	-0.18	0.55
-140.00	-1040.00	30.00	-0.91	-0.98	0.73	320.00	-790.00	-330.00	-0.61	-0.49	0.00	-10.00	-1030.00	40.00	-0.91	0.37	-0.06	190.00	-910.00	430.00	-0.91	-0.18	0.55
