LLACx	LLACy	LLACz	LLGYx	LLGYy	LLGYz	LMACx	LMACy	LMACz	LMGYx	LMGYy	LMGYz	RLACx	RLACy	RLACz	RLGYx	RLGYy	RLGYz	RMACx	RMACy	RMACz	RMGYx	RMGYy	RMGYz
-160.00	-1050.00	-160.00	0.12	13.29	-14.33	230.00	-820.00	-380.00	5.24	-2.38	-12.50	-330.00	-960.00	10.00	-3.72	3.17	0.91	-110.00	-940.00	340.00	-2.93	3.66	-1.04
-100.00	-1050.00	100.00	0.55	-1.04	1.28	390.00	-810.00	-180.00	-0.55	-0.06	0.67	-190.00	-1020.00	-30.00	-0.18	0.43	0.43	-110.00	-940.00	330.00	0.61	-0.30	1.10
-100.00	-1050.00	100.00	0.49	-0.98	1.40	390.00	-810.00	-180.00	-0.55	-0.06	0.61	-190.00	-1020.00	-40.00	-0.12	0.37	0.43	30.00	-960.00	350.00	0.73	-0.24	1.16
-100.00	-1050.00	100.00	0.67	-1.10	1.34	390.00	-800.00	-180.00	-0.49	-0.06	0.67	-190.00	-1020.00	-40.00	-0.12	0.43	0.37	30.00	-960.00	360.00	0.67	-0.12	1.16
-100.00	-1050.00	100.00	0.67	-1.22	1.34	390.00	-800.00	-180.00	-0.55	-0.06	0.73	-190.00	-1020.00	-40.00	-0.18	0.37	0.37	30.00	-960.00	350.00	0.61	-0.18	1.22
-100.00	-1040.00	100.00	0.49	-1.22	1.34	390.00	-810.00	-180.00	-0.61	0.12	0.61	-190.00	-1020.00	-40.00	-0.06	0.30	0.37	30.00	-960.00	350.00	0.79	-0.24	1.16
-90.00	-1050.00	100.00	0.55	-1.22	1.46	390.00	-810.00	-180.00	-0.67	0.06	0.73	-190.00	-1020.00	-40.00	-0.06	0.37	0.43	30.00	-960.00	350.00	0.73	-0.12	1.16
-100.00	-1050.00	100.00	0.67	-1.34	1.46	390.00	-800.00	-180.00	-0.61	0.00	0.73	-190.00	-1020.00	-40.00	0.06	0.24	0.30	30.00	-960.00	350.00	0.79	-0.18	1.16
-100.00	-1050.00	100.00	0.79	-1.34	1.46	380.00	-810.00	-180.00	-0.67	0.06	0.73	-190.00	-1020.00	-40.00	0.06	0.24	0.24	30.00	-960.00	360.00	0.79	-0.12	1.10
-100.00	-1050.00	100.00	0.79	-1.22	1.46	390.00	-810.00	-180.00	-0.55	0.00	0.79	-190.00	-1020.00	-40.00	0.06	0.37	0.18	30.00	-960.00	350.00	0.79	-0.24	1.10
-100.00	-1040.00	100.00	0.73	-1.22	1.46	390.00	-800.00	-180.00	-0.55	-0.06	0.85	-190.00	-1020.00	-40.00	0.06	0.37	0.18	30.00	-960.00	350.00	0.85	-0.30	1.10
-100.00	-1050.00	110.00	0.67	-1.22	1.46	390.00	-810.00	-180.00	-0.24	-0.12	0.98	-190.00	-1020.00	-40.00	0.06	0.37	0.18	30.00	-960.00	350.00	0.91	-0.37	1.16
-90.00	-1050.00	100.00	0.73	-1.22	1.40	390.00	-800.00	-180.00	-0.37	0.00	0.98	-190.00	-1020.00	-40.00	0.06	0.30	0.18	30.00	-960.00	350.00	0.91	-0.24	1.04
-100.00	-1050.00	100.00	0.73	-1.16	1.46	390.00	-800.00	-190.00	-0.43	0.06	0.91	-190.00	-1020.00	-40.00	-0.06	0.43	0.24	30.00	-960.00	350.00	0.85	-0.18	1.04
-90.00	-1050.00	110.00	0.67	-1.04	1.46	390.00	-800.00	-180.00	-0.43	-0.06	1.04	-190.00	-1020.00	-40.00	-0.06	0.43	0.24	30.00	-960.00	350.00	0.91	-0.24	0.98
-100.00	-1050.00	100.00	0.79	-1.16	1.52	390.00	-800.00	-180.00	-0.30	-0.06	0.98	-190.00	-1020.00	-40.00	-0.06	0.43	0.24	30.00	-960.00	350.00	1.04	-0.18	0.98
-100.00	-1040.00	100.00	0.73	-1.04	1.46	390.00	-800.00	-180.00	-0.24	0.06	0.85	-190.00	-1020.00	-40.00	-0.24	0.61	0.30	30.00	-960.00	350.00	0.91	-0.18	1.04
-100.00	-1050.00	100.00	0.67	-0.98	1.52	390.00	-810.00	-180.00	-0.24	0.06	0.85	-190.00	-1020.00	-40.00	-0.24	0.61	0.30	30.00	-960.00	350.00	0.91	-0.24	1.04
-100.00	-1050.00	100.00	0.79	-0.91	1.52	380.00	-800.00	-180.00	-0.37	-0.06	0.85	-190.00	-1020.00	-40.00	-0.18	0.55	0.37	30.00	-960.00	350.00	0.91	-0.37	1.04
-100.00	-1050.00	110.00	0.79	-0.91	1.46	390.00	-800.00	-180.00	-0.24	0.00	0.85	-200.00	-1020.00	-40.00	-0.12	0.43	0.49	30.00	-960.00	350.00	0.98	-0.30	1.16
-90.00	-1040.00	100.00	0.79	-1.04	1.52	390.00	-810.00	-180.00	-0.18	-0.06	0.73	-200.00	-1020.00	-40.00	-0.12	0.43	0.49	30.00	-960.00	350.00	0.79	-0.30	1.10
-100.00	-1040.00	110.00	0.79	-1.10	1.52	390.00	-800.00	-180.00	-0.24	0.12	0.85	-200.00	-1020.00	-40.00	-0.12	0.43	0.49	30.00	-960.00	350.00	0.79	-0.30	1.10
-100.00	-1040.00	100.00	0.85	-0.91	1.52	390.00	-810.00	-180.00	-0.18	0.18	0.85	-190.00	-1020.00	-40.00	-0.06	0.37	0.61	30.00	-960.00	350.00	0.98	-0.18	1.10
-100.00	-1040.00	100.00	0.85	-0.98	1.52	390.00	-810.00	-180.00	-0.24	0.12	0.85	-190.00	-1020.00	-40.00	0.06	0.37	0.61	30.00	-960.00	350.00	0.85	-0.18	1.34
-100.00	-1040.00	100.00	0.85	-1.10	1.65	390.00	-810.00	-180.00	-0.37	0.18	1.04	-190.00	-1020.00	-40.00	0.06	0.37	0.61	30.00	-960.00	350.00	0.85	-0.18	1.34
-100.00	-1040.00	100.00	0.73	-0.98	1.59	390.00	-810.00	-180.00	-0.30	0.18	0.91	-190.00	-1020.00	-40.00	0.06	0.37	0.61	30.00	-960.00	360.00	0.98	-0.18	1.46
-100.00	-1040.00	100.00	0.73	-1.10	1.52	390.00	-810.00	-180.00	-0.24	0.12	0.91	-190.00	-1020.00	-40.00	0.00	0.49	0.61	30.00	-960.00	350.00	0.98	-0.18	1.46
-100.00	-1050.00	110.00	0.85	-1.16	1.65	390.00	-800.00	-190.00	-0.18	0.06	0.98	-190.00	-1020.00	-40.00	0.00	0.49	0.61	30.00	-960.00	350.00	0.98	-0.18	1.28
-90.00	-1050.00	100.00	0.98	-1.10	1.65	390.00	-800.00	-180.00	-0.18	0.00	1.04	-190.00	-1020.00	-40.00	0.06	0.49	0.67	30.00	-960.00	350.00	0.98	-0.18	1.28
-100.00	-1050.00	100.00	0.73	-0.91	1.89	390.00	-810.00	-180.00	-0.24	0.06	1.10	-200.00	-1020.00	-40.00	0.18	0.30	0.61	30.00	-960.00	350.00	0.85	-0.43	1.59
-100.00	-1050.00	100.00	0.67	-0.85	1.83	390.00	-810.00	-180.00	-0.30	0.12	1.16	-200.00	-1020.00	-40.00	0.18	0.30	0.61	30.00	-960.00	350.00	0.85	-0.43	1.59
-100.00	-1050.00	100.00	0.67	-0.85	1.77	390.00	-810.00	-180.00	-0.37	0.24	1.04	-200.00	-1020.00	-40.00	0.24	0.24	0.79	30.00	-960.00	350.00	0.85	-0.43	1.59
-100.00	-1050.00	100.00	0.67	-0.85	1.71	380.00	-800.00	-180.00	-0.18	-0.06	1.04	-190.00	-1020.00	-40.00	0.18	0.24	0.85	30.00	-960.00	350.00	0.91	-0.24	1.59
-100.00	-1050.00	110.00	0.73	-0.91	1.59	380.00	-800.00	-180.00	-0.18	-0.06	1.04	-190.00	-1020.00	-40.00	0.18	0.24	0.85	30.00	-960.00	350.00	0.91	-0.24	1.59
-100.00	-1050.00	100.00	0.67	-0.98	1.46	390.00	-810.00	-180.00	0.00	0.12	1.10	-190.00	-1020.00	-40.00	0.24	0.43	0.91	30.00	-960.00	350.00	1.04	-0.18	1.52
-100.00	-1050.00	100.00	0.73	-0.98	1.46	390.00	-810.00	-190.00	0.00	-0.06	1.16	-190.00	-1020.00	-40.00	0.24	0.43	0.91	30.00	-960.00	350.00	1.10	-0.24	1.46
-90.00	-1050.00	110.00	0.79	-1.04	1.46	390.00	-800.00	-180.00	0.00	-0.18	0.98	-190.00	-1020.00	-40.00	0.18	0.30	0.73	30.00	-960.00	350.00	1.10	-0.24	1.46
-100.00	-1040.00	100.00	0.79	-0.98	1.46	390.00	-810.00	-180.00	0.00	0.06	0.91	-190.00	-1020.00	-30.00	0.18	0.30	0.73	30.00	-960.00	350.00	1.10	-0.24	1.46
-100.00	-1050.00	100.00	0.85	-0.98	1.52	380.00	-810.00	-180.00	0.00	0.06	0.91	-190.00	-1020.00	-30.00	0.12	0.37	0.67	30.00	-960.00	350.00	1.10	-0.43	1.46
-100.00	-1040.00	100.00	0.91	-1.16	1.59	390.00	-810.00	-180.00	-0.06	-0.18	0.79	-200.00	-1020.00	-30.00	0.18	0.30	0.55	30.00	-960.00	350.00	1.10	-0.30	1.46
-100.00	-1040.00	100.00	0.91	-1.22	1.59	380.00	-810.00	-180.00	0.24	-0.24	0.79	-200.00	-1020.00	-30.00	0.24	0.18	0.43	30.00	-960.00	350.00	1.10	-0.30	1.46
-100.00	-1040.00	100.00	0.79	-1.16	1.46	380.00	-810.00	-180.00	0.24	-0.24	0.79	-190.00	-1020.00	-40.00	0.12	0.12	0.00	30.00	-960.00	350.00	1.22	-0.61	1.28
-100.00	-1050.00	100.00	0.85	-1.22	1.52	380.00	-800.00	-180.00	0.18	-0.37	0.85	-200.00	-1020.00	-40.00	0.12	0.00	-0.12	30.00	-960.00	350.00	1.22	-0.61	1.28
-100.00	-1040.00	100.00	0.85	-1.16	1.52	380.00	-800.00	-180.00	0.18	-0.37	0.85	-200.00	-1020.00	-40.00	0.24	-0.06	-0.18	30.00	-960.00	340.00	1.22	-0.55	1.10
-100.00	-1050.00	100.00	0.85	-1.16	1.40	380.00	-810.00	-180.00	0.18	-0.30	0.79	-200.00	-1020.00	-40.00	0.24	-0.12	-0.24	30.00	-960.00	340.00	1.22	-0.55	1.10
-100.00	-1050.00	100.00	0.79	-1.10	1.40	390.00	-810.00	-180.00	0.18	-0.30	0.79	-200.00	-1020.00	-40.00	0.24	-0.12	-0.24	30.00	-960.00	340.00	1.22	-0.67	0.98
-100.00	-1050.00	100.00	0.79	-1.10	1.40	390.00	-810.00	-180.00	0.37	-0.37	0.55	-200.00	-1020.00	-40.00	0.18	-0.06	-0.30	30.00	-960.00	350.00	1.22	-0.67	0.98
-100.00	-1040.00	100.00	0.79	-1.22	1.40	380.00	-810.00	-180.00	0.37	-0.37	0.55	-200.00	-1020.00	-40.00	0.24	0.18	-0.49	30.00	-960.00	350.00	1.22	-0.67	0.98
-100.00	-1050.00	110.00	0.79	-1.28	1.28	380.00	-810.00	-180.00	0.37	-0.43	0.43	-190.00	-1020.00	-30.00	0.18	0.37	-0.37	30.00	-960.00	350.00	1.16	-0.61	0.98
-100.00	-1040.00	100.00	0.73	-1.22	1.16	380.00	-810.00	-180.00	0.55	-0.67	0.37	-190.00	-1020.00	-40.00	0.18	0.37	-0.37	30.00	-960.00	350.00	1.16	-0.61	0.98
-100.00	-1040.00	100.00	0.67	-1.16	1.16	380.00	-810.00	-180.00	0.55	-0.79	0.18	-200.00	-1020.00	-30.00	0.18	0.30	-0.43	30.00	-960.00	350.00	1.16	-0.61	0.98
-100.00	-1050.00	100.00	0.67	-1.16	1.22	390.00	-800.00	-180.00	0.55	-0.79	0.18	-200.00	-1020.00	-40.00	0.12	0.37	-0.43	20.00	-960.00	350.00	1.22	-0.55	0.98
