LLACx	LLACy	LLACz	LLGYx	LLGYy	LLGYz	LMACx	LMACy	LMACz	LMGYx	LMGYy	LMGYz	RLACx	RLACy	RLACz	RLGYx	RLGYy	RLGYz	RMACx	RMACy	RMACz	RMGYx	RMGYy	RMGYz
-100.00	-1050.00	110.00	1.95	-1.34	1.59	380.00	-810.00	-170.00	1.16	-0.06	1.40	-190.00	-1020.00	-30.00	0.67	-0.12	-0.18	30.00	-960.00	370.00	2.20	-1.22	1.16
20.00	-1040.00	30.00	1.95	-1.34	1.59	570.00	-690.00	-170.00	-0.49	-0.37	0.06	-220.00	-1020.00	30.00	-0.79	0.06	-0.85	-10.00	-930.00	430.00	0.85	-0.91	0.30
20.00	-1040.00	30.00	0.00	-0.67	0.67	570.00	-690.00	-170.00	-0.43	-0.49	0.00	-220.00	-1020.00	40.00	-0.73	-0.06	-0.79	-10.00	-940.00	430.00	0.91	-0.85	0.73
20.00	-1050.00	30.00	-0.06	-0.73	0.61	570.00	-690.00	-170.00	-0.37	-0.43	0.00	-220.00	-1020.00	40.00	-0.49	-0.18	-0.61	-10.00	-940.00	430.00	0.91	-0.67	0.91
20.00	-1050.00	40.00	-0.06	-0.73	0.61	560.00	-690.00	-180.00	-0.37	-0.49	0.00	-230.00	-1020.00	30.00	-0.43	-0.30	-0.37	-0.00	-940.00	440.00	0.91	-0.79	1.16
20.00	-1050.00	30.00	-0.06	-0.79	0.49	570.00	-690.00	-180.00	-0.24	-0.55	0.06	-220.00	-1020.00	30.00	-0.18	-0.43	-0.24	-0.00	-940.00	430.00	1.04	-0.91	1.22
20.00	-1040.00	30.00	0.06	-0.79	0.49	560.00	-700.00	-180.00	-0.30	-0.73	0.06	-220.00	-1020.00	40.00	-0.12	-0.37	-0.06	-10.00	-940.00	440.00	1.16	-0.98	1.10
20.00	-1040.00	30.00	0.00	-0.79	0.55	570.00	-690.00	-180.00	-0.24	-0.79	-0.06	-220.00	-1020.00	30.00	0.06	-0.37	0.12	-0.00	-940.00	430.00	0.98	-0.91	0.98
20.00	-1040.00	30.00	0.00	-0.79	0.55	570.00	-690.00	-180.00	-0.06	-0.67	-0.12	-220.00	-1020.00	40.00	0.24	-0.43	0.18	-0.00	-940.00	440.00	0.98	-0.73	0.79
20.00	-1040.00	30.00	-0.06	-0.79	0.49	560.00	-690.00	-180.00	-0.18	-0.67	-0.06	-220.00	-1020.00	30.00	0.30	-0.67	0.18	-10.00	-940.00	430.00	0.98	-0.67	0.49
20.00	-1040.00	30.00	0.06	-0.85	0.55	570.00	-700.00	-180.00	-0.18	-0.79	-0.12	-220.00	-1020.00	40.00	0.30	-0.73	0.06	-10.00	-930.00	430.00	0.91	-0.61	0.18
20.00	-1040.00	40.00	0.06	-0.85	0.61	570.00	-690.00	-180.00	-0.12	-0.67	-0.18	-220.00	-1030.00	30.00	0.18	-0.61	0.00	-10.00	-930.00	430.00	0.79	-0.55	0.06
20.00	-1040.00	30.00	0.06	-0.85	0.61	560.00	-690.00	-180.00	-0.12	-0.79	-0.24	-220.00	-1030.00	40.00	0.00	-0.30	-0.24	-10.00	-930.00	440.00	0.85	-0.55	-0.06
20.00	-1040.00	30.00	0.18	-0.85	0.73	570.00	-690.00	-180.00	0.00	-0.85	-0.12	-220.00	-1020.00	20.00	0.00	-0.18	-0.43	-10.00	-930.00	430.00	0.91	-0.55	-0.06
20.00	-1040.00	30.00	0.12	-0.79	0.79	570.00	-690.00	-180.00	0.00	-0.85	-0.12	-220.00	-1020.00	30.00	-0.12	-0.06	-0.55	-10.00	-930.00	430.00	0.79	-0.61	-0.12
20.00	-1040.00	30.00	0.12	-0.73	0.91	570.00	-700.00	-170.00	-0.06	-0.91	-0.12	-220.00	-1020.00	30.00	-0.43	0.24	-0.73	-10.00	-930.00	430.00	0.73	-0.67	-0.18
20.00	-1040.00	30.00	0.06	-0.73	0.91	560.00	-690.00	-170.00	0.00	-0.79	-0.06	-220.00	-1020.00	40.00	-0.43	0.24	-0.73	-10.00	-930.00	430.00	0.79	-0.49	-0.24
