LLACx	LLACy	LLACz	LLGYx	LLGYy	LLGYz	LMACx	LMACy	LMACz	LMGYx	LMGYy	LMGYz	RLACx	RLACy	RLACz	RLGYx	RLGYy	RLGYz	RMACx	RMACy	RMACz	RMGYx	RMGYy	RMGYz
-270.00	-1030.00	120.00	0.67	-1.22	1.46	90.00	-850.00	-300.00	0.18	-0.30	0.49	-130.00	-1030.00	30.00	0.37	0.12	1.16	-150.00	-980.00	330.00	-0.37	-0.55	-0.37
-270.00	-1030.00	100.00	0.61	-0.73	1.71	80.00	-850.00	-300.00	-0.30	-0.24	0.91	-120.00	-1030.00	20.00	-0.30	0.55	0.67	-160.00	-980.00	310.00	-0.91	-0.06	0.55
-270.00	-1030.00	110.00	0.67	-0.85	1.77	80.00	-850.00	-310.00	-0.30	-0.30	0.98	-130.00	-1030.00	20.00	-0.43	0.61	0.67	-160.00	-980.00	310.00	-0.98	0.00	0.67
-270.00	-1030.00	110.00	0.61	-0.73	1.89	80.00	-850.00	-310.00	-0.30	-0.18	1.10	-130.00	-1030.00	20.00	-0.49	0.61	0.55	-160.00	-980.00	310.00	-0.98	0.06	0.85
-270.00	-1030.00	110.00	0.67	-0.55	1.95	80.00	-850.00	-310.00	-0.37	-0.12	1.04	-130.00	-1030.00	20.00	-0.43	0.61	0.61	-160.00	-980.00	320.00	-0.85	-0.06	1.04
-280.00	-1030.00	100.00	0.73	-0.67	1.77	80.00	-850.00	-310.00	-0.37	-0.12	1.16	-120.00	-1030.00	20.00	-0.37	0.61	0.61	-160.00	-990.00	310.00	-0.85	-0.12	1.04
-280.00	-1030.00	100.00	0.61	-0.73	1.65	80.00	-850.00	-320.00	-0.49	-0.12	1.22	-120.00	-1030.00	10.00	-0.30	0.61	0.67	-160.00	-980.00	320.00	-0.85	-0.18	0.98
-270.00	-1020.00	110.00	0.61	-0.73	1.65	80.00	-850.00	-310.00	-0.37	-0.18	1.28	-130.00	-1030.00	20.00	-0.24	0.43	0.73	-160.00	-990.00	310.00	-0.85	-0.18	0.91
-270.00	-1020.00	110.00	0.61	-0.98	1.59	80.00	-850.00	-310.00	-0.24	-0.12	1.28	-120.00	-1030.00	10.00	-0.30	0.37	0.67	-160.00	-990.00	310.00	-0.85	-0.12	0.85
-270.00	-1020.00	100.00	0.55	-0.98	1.71	80.00	-840.00	-310.00	-0.37	-0.06	1.16	-120.00	-1030.00	20.00	-0.18	0.37	0.61	-160.00	-990.00	310.00	-0.79	-0.12	0.98
-280.00	-1030.00	110.00	0.43	-0.79	1.77	80.00	-850.00	-310.00	-0.37	-0.06	1.10	-130.00	-1030.00	20.00	-0.18	0.43	0.49	-160.00	-990.00	310.00	-0.67	-0.30	1.04
-280.00	-1020.00	100.00	0.61	-0.79	1.77	80.00	-850.00	-310.00	-0.30	-0.06	1.04	-120.00	-1030.00	20.00	-0.24	0.30	0.37	-160.00	-990.00	320.00	-0.67	-0.30	1.04
-280.00	-1020.00	110.00	0.61	-0.79	1.77	80.00	-850.00	-320.00	-0.43	0.06	1.10	-130.00	-1030.00	10.00	-0.30	0.43	0.24	-160.00	-980.00	310.00	-0.67	-0.30	1.04
-270.00	-1030.00	100.00	0.61	-0.79	1.77	80.00	-840.00	-310.00	-0.43	0.00	1.16	-130.00	-1020.00	20.00	-0.30	0.49	0.12	-160.00	-980.00	310.00	-0.73	-0.30	0.73
-270.00	-1030.00	100.00	0.67	-0.98	2.01	80.00	-850.00	-310.00	-0.30	0.12	1.28	-130.00	-1030.00	10.00	-0.30	0.67	0.49	-160.00	-980.00	310.00	-0.49	-0.06	1.59
-270.00	-1030.00	110.00	0.61	-0.91	2.01	80.00	-850.00	-310.00	-0.37	0.00	1.34	-130.00	-1030.00	10.00	-0.30	0.67	0.49	-160.00	-980.00	320.00	-0.55	-0.12	1.59
-270.00	-1030.00	100.00	0.61	-0.91	2.01	80.00	-850.00	-310.00	-0.37	0.00	1.34	-130.00	-1030.00	20.00	-0.30	0.67	0.49	-160.00	-980.00	320.00	-0.55	-0.12	1.59
