LLACx	LLACy	LLACz	LLGYx	LLGYy	LLGYz	LMACx	LMACy	LMACz	LMGYx	LMGYy	LMGYz	RLACx	RLACy	RLACz	RLGYx	RLGYy	RLGYz	RMACx	RMACy	RMACz	RMGYx	RMGYy	RMGYz
-270.00	-1030.00	110.00	1.10	-0.43	0.73	100.00	-850.00	-300.00	0.30	-0.12	0.49	-120.00	-1030.00	0.00	0.79	0.24	-0.24	-130.00	-990.00	310.00	0.12	-0.79	0.61
-260.00	-1040.00	70.00	1.34	-1.59	1.52	90.00	-840.00	-340.00	0.43	-0.24	1.04	-100.00	-1030.00	40.00	-0.18	0.12	0.30	-130.00	-980.00	340.00	-0.98	-0.18	0.91
-260.00	-1040.00	80.00	1.34	-1.59	1.83	90.00	-840.00	-340.00	0.30	-0.18	1.16	-100.00	-1030.00	40.00	-0.18	-0.18	0.73	-140.00	-980.00	340.00	-1.34	0.06	0.73
-260.00	-1030.00	80.00	1.40	-1.34	1.89	100.00	-830.00	-340.00	0.18	-0.30	1.10	-100.00	-1030.00	40.00	-0.43	0.00	1.04	-140.00	-980.00	340.00	-1.52	0.18	0.55
-260.00	-1030.00	80.00	1.28	-1.22	1.77	90.00	-840.00	-340.00	0.24	-0.37	0.98	-100.00	-1030.00	40.00	-0.49	0.06	0.91	-140.00	-980.00	340.00	-1.71	0.12	0.43
-250.00	-1030.00	70.00	1.10	-1.40	1.59	100.00	-830.00	-340.00	0.06	-0.30	1.10	-100.00	-1040.00	40.00	-0.61	0.30	0.79	-130.00	-980.00	330.00	-1.40	0.24	0.55
-250.00	-1030.00	80.00	1.10	-1.34	1.46	100.00	-830.00	-340.00	-0.12	-0.06	1.16	-90.00	-1040.00	40.00	-0.61	0.12	0.67	-140.00	-980.00	340.00	-1.46	0.06	0.73
-250.00	-1030.00	70.00	0.98	-1.16	1.59	100.00	-840.00	-340.00	0.00	0.06	1.34	-100.00	-1040.00	40.00	-0.37	0.06	0.61	-130.00	-980.00	340.00	-1.46	0.00	0.73
-250.00	-1030.00	80.00	0.85	-0.85	1.89	90.00	-830.00	-340.00	-0.12	0.24	1.46	-90.00	-1040.00	40.00	-0.67	0.43	0.73	-130.00	-990.00	340.00	-1.28	0.00	0.85
-260.00	-1030.00	80.00	0.98	-0.24	2.20	90.00	-830.00	-330.00	-0.18	0.37	1.52	-100.00	-1040.00	50.00	-0.55	0.37	0.85	-140.00	-980.00	340.00	-1.04	-0.18	0.98
-250.00	-1030.00	80.00	1.10	0.12	2.50	100.00	-840.00	-330.00	-0.06	0.37	1.59	-100.00	-1030.00	40.00	-0.73	0.43	0.91	-140.00	-980.00	340.00	-0.98	-0.37	1.16
-260.00	-1030.00	80.00	0.98	0.61	2.50	90.00	-830.00	-340.00	0.00	0.24	1.59	-100.00	-1030.00	40.00	-0.49	0.37	1.04	-140.00	-980.00	340.00	-0.91	-0.55	1.22
-250.00	-1020.00	80.00	1.04	0.61	2.44	100.00	-830.00	-330.00	0.12	0.30	1.83	-100.00	-1030.00	40.00	-0.49	0.37	1.04	-140.00	-980.00	340.00	-0.55	-0.79	1.22
-250.00	-1030.00	80.00	1.22	-0.12	2.50	100.00	-830.00	-330.00	0.30	0.18	2.01	-100.00	-1030.00	50.00	-0.30	0.18	0.98	-130.00	-980.00	330.00	-0.43	-0.79	1.28
-250.00	-1030.00	80.00	1.34	-0.49	2.80	90.00	-840.00	-330.00	0.55	0.06	2.01	-100.00	-1030.00	40.00	-0.30	0.06	0.98	-140.00	-980.00	340.00	-0.37	-0.85	1.28
-250.00	-1030.00	80.00	1.40	-0.85	2.80	90.00	-840.00	-330.00	0.67	-0.12	1.95	-100.00	-1030.00	40.00	-0.12	0.06	0.79	-140.00	-980.00	340.00	-0.37	-0.85	1.34
-260.00	-1030.00	80.00	1.59	-1.10	2.80	100.00	-830.00	-340.00	0.67	-0.37	1.77	-100.00	-1030.00	40.00	0.12	-0.12	0.79	-130.00	-980.00	340.00	-0.18	-0.73	1.52
-260.00	-1040.00	70.00	1.77	-1.71	2.50	100.00	-840.00	-340.00	0.67	-0.55	1.40	-100.00	-1030.00	40.00	0.18	-0.18	0.79	-140.00	-980.00	340.00	-0.18	-0.49	1.59
-260.00	-1040.00	80.00	1.52	-2.20	1.95	90.00	-840.00	-340.00	0.73	-0.30	1.10	-100.00	-1030.00	40.00	0.12	-0.06	0.98	-140.00	-980.00	340.00	-0.24	-0.43	1.89
-260.00	-1040.00	80.00	1.40	-2.32	1.71	90.00	-840.00	-340.00	0.67	-0.24	0.43	-100.00	-1030.00	40.00	0.24	0.06	1.16	-140.00	-980.00	330.00	-0.30	-0.24	2.32
-260.00	-1040.00	70.00	1.34	-2.01	1.46	100.00	-840.00	-340.00	0.67	-0.24	0.43	-100.00	-1020.00	40.00	0.12	0.49	1.22	-140.00	-980.00	340.00	-0.43	-0.06	2.38
-260.00	-1040.00	70.00	1.10	-1.83	0.79	100.00	-840.00	-340.00	0.67	-0.24	0.43	-90.00	-1030.00	40.00	0.18	0.79	1.52	-140.00	-980.00	340.00	-0.49	0.00	2.07
-260.00	-1040.00	80.00	1.10	-1.83	0.79	90.00	-840.00	-330.00	0.61	-0.30	0.24	-100.00	-1030.00	40.00	0.24	0.79	2.01	-140.00	-980.00	340.00	-0.55	0.00	1.89
-260.00	-1030.00	80.00	1.10	-1.83	0.79	90.00	-840.00	-330.00	0.61	-0.30	0.24	-100.00	-1030.00	40.00	0.06	0.85	2.32	-140.00	-980.00	340.00	-0.67	0.00	1.59
-260.00	-1030.00	90.00	0.79	-1.04	0.85	90.00	-840.00	-330.00	0.61	-0.30	0.24	-100.00	-1030.00	40.00	0.00	0.91	2.20	-140.00	-980.00	340.00	-0.73	0.12	1.28
-260.00	-1030.00	80.00	0.79	-1.04	0.85	90.00	-840.00	-340.00	0.49	0.00	0.49	-100.00	-1040.00	40.00	-0.12	0.79	1.95	-140.00	-980.00	340.00	-0.85	0.30	1.22
-260.00	-1030.00	80.00	0.79	-1.04	0.85	90.00	-840.00	-340.00	0.49	0.00	0.49	-100.00	-1040.00	50.00	-0.18	0.85	1.65	-140.00	-980.00	340.00	-0.67	0.18	1.16
-260.00	-1030.00	80.00	0.91	-0.98	1.10	90.00	-840.00	-340.00	0.49	0.00	0.49	-90.00	-1040.00	40.00	-0.18	0.79	1.59	-140.00	-980.00	340.00	-0.67	0.12	0.98
-260.00	-1030.00	80.00	0.73	-1.28	0.98	90.00	-840.00	-340.00	0.37	0.00	0.49	-110.00	-1040.00	40.00	-0.18	0.85	1.46	-130.00	-980.00	350.00	-0.67	-0.18	0.61
-260.00	-1030.00	80.00	0.67	-1.46	0.98	100.00	-840.00	-340.00	0.30	0.00	0.55	-100.00	-1030.00	40.00	0.00	0.85	1.34	-140.00	-980.00	340.00	-0.67	-0.18	0.61
-260.00	-1030.00	80.00	0.67	-1.46	0.98	100.00	-840.00	-340.00	0.30	0.00	0.55	-110.00	-1030.00	40.00	-0.06	0.67	1.22	-140.00	-980.00	330.00	-0.49	-0.37	0.49
-260.00	-1030.00	80.00	0.67	-1.46	0.85	100.00	-840.00	-340.00	0.24	-0.18	0.43	-110.00	-1020.00	40.00	0.00	0.37	1.04	-150.00	-980.00	340.00	-0.37	-0.61	0.55
-260.00	-1030.00	80.00	0.73	-1.59	0.79	90.00	-840.00	-330.00	0.18	-0.12	0.55	-110.00	-1030.00	50.00	0.06	0.12	0.85	-140.00	-980.00	330.00	-0.37	-0.61	0.55
-260.00	-1030.00	80.00	0.73	-1.59	0.79	90.00	-840.00	-330.00	0.12	-0.12	0.37	-110.00	-1030.00	40.00	0.12	0.06	0.61	-150.00	-980.00	340.00	-0.18	-0.61	0.73
-260.00	-1030.00	80.00	0.73	-1.59	0.79	90.00	-840.00	-330.00	0.12	-0.12	0.37	-100.00	-1030.00	40.00	0.24	0.12	0.37	-140.00	-980.00	340.00	0.12	-0.49	1.16
-260.00	-1030.00	80.00	0.67	-1.52	0.79	90.00	-840.00	-330.00	0.12	-0.12	0.37	-100.00	-1030.00	40.00	0.49	0.06	0.24	-140.00	-970.00	330.00	0.12	-0.49	1.16
-260.00	-1030.00	80.00	0.67	-1.52	0.67	90.00	-830.00	-330.00	0.24	-0.18	0.30	-100.00	-1030.00	40.00	0.43	0.06	0.30	-140.00	-980.00	340.00	0.06	-0.49	1.22
-260.00	-1030.00	80.00	0.49	-1.34	0.67	90.00	-830.00	-330.00	0.24	-0.18	0.30	-110.00	-1030.00	40.00	0.55	0.12	0.49	-140.00	-970.00	340.00	0.12	-0.37	1.40
-250.00	-1030.00	80.00	0.49	-1.34	0.67	100.00	-840.00	-330.00	0.24	-0.18	0.30	-110.00	-1020.00	40.00	0.49	0.24	0.55	-140.00	-970.00	340.00	0.12	-0.30	1.34
-250.00	-1030.00	80.00	0.49	-1.34	0.67	90.00	-840.00	-330.00	0.06	-0.12	0.18	-100.00	-1030.00	40.00	0.61	0.30	0.67	-140.00	-980.00	340.00	-0.18	-0.24	0.98
-250.00	-1030.00	80.00	0.49	-1.34	0.67	90.00	-840.00	-330.00	0.00	-0.06	0.18	-100.00	-1030.00	40.00	0.61	0.43	0.79	-140.00	-980.00	340.00	-0.18	-0.24	0.98
-260.00	-1030.00	80.00	0.55	-1.22	0.61	100.00	-840.00	-340.00	0.00	-0.06	0.18	-110.00	-1040.00	40.00	0.49	0.43	0.85	-140.00	-980.00	340.00	-0.24	-0.37	0.73
-260.00	-1030.00	80.00	0.55	-1.22	0.61	100.00	-840.00	-340.00	0.00	-0.06	0.18	-110.00	-1030.00	40.00	0.49	0.49	0.85	-140.00	-980.00	350.00	-0.61	-0.37	0.18
-260.00	-1030.00	80.00	0.61	-1.22	0.67	90.00	-840.00	-330.00	0.12	0.06	0.61	-100.00	-1030.00	50.00	0.43	0.61	0.67	-140.00	-980.00	340.00	-0.61	-0.37	0.18
