LLACx	LLACy	LLACz	LLGYx	LLGYy	LLGYz	LMACx	LMACy	LMACz	LMGYx	LMGYy	LMGYz	RLACx	RLACy	RLACz	RLGYx	RLGYy	RLGYz	RMACx	RMACy	RMACz	RMGYx	RMGYy	RMGYz
-250.00	-1030.00	-40.00	0.37	-0.73	1.22	180.00	-860.00	-270.00	-0.85	0.37	0.61	-50.00	-1010.00	-30.00	-0.43	-0.37	-0.12	60.00	-990.00	220.00	1.10	-0.30	0.73
-240.00	-1030.00	-50.00	0.49	-0.79	1.16	190.00	-860.00	-290.00	-0.30	-0.06	0.49	-20.00	-1000.00	-40.00	-0.43	-0.18	0.30	70.00	-990.00	220.00	1.22	-0.37	0.98
-240.00	-1030.00	-50.00	0.43	-0.85	0.79	180.00	-860.00	-290.00	-0.18	0.06	0.55	-20.00	-1000.00	-30.00	-0.37	-0.37	0.30	70.00	-990.00	210.00	1.10	-0.18	1.04
-240.00	-1030.00	-50.00	0.24	-0.85	0.85	190.00	-860.00	-280.00	-0.24	-0.06	0.43	-20.00	-1010.00	-30.00	-0.37	-0.37	0.37	70.00	-990.00	220.00	1.10	-0.24	1.10
-240.00	-1030.00	-50.00	0.43	-0.79	0.85	180.00	-860.00	-290.00	-0.30	-0.06	0.30	-20.00	-1010.00	-30.00	-0.37	-0.30	0.24	70.00	-990.00	220.00	1.40	-0.49	1.10
-240.00	-1030.00	-50.00	0.49	-0.85	0.85	180.00	-860.00	-290.00	-0.43	-0.06	0.30	-20.00	-1000.00	-30.00	-0.24	-0.49	0.06	70.00	-990.00	220.00	1.28	-0.43	1.04
-240.00	-1030.00	-50.00	0.43	-0.85	0.79	190.00	-860.00	-290.00	-0.43	-0.06	0.37	-20.00	-1000.00	-30.00	-0.18	-0.49	0.06	70.00	-1000.00	220.00	0.91	-0.24	0.91
-240.00	-1030.00	-60.00	0.30	-0.85	0.73	190.00	-860.00	-280.00	-0.43	-0.12	0.43	-20.00	-1010.00	-40.00	-0.18	-0.55	0.18	70.00	-990.00	220.00	0.91	-0.30	0.91
-240.00	-1030.00	-50.00	0.43	-0.85	0.73	180.00	-860.00	-280.00	-0.55	0.00	0.37	-30.00	-1000.00	-30.00	-0.12	-0.61	0.18	70.00	-990.00	220.00	1.04	-0.24	0.85
-240.00	-1030.00	-60.00	0.37	-0.85	0.73	190.00	-860.00	-290.00	-0.61	0.06	0.37	-20.00	-1000.00	-40.00	-0.12	-0.49	0.18	70.00	-990.00	220.00	1.10	-0.24	0.73
-250.00	-1030.00	-50.00	0.43	-0.79	0.61	190.00	-850.00	-290.00	-0.61	0.06	0.49	-20.00	-1000.00	-40.00	-0.18	-0.55	0.18	70.00	-990.00	220.00	1.04	-0.18	0.67
-240.00	-1030.00	-60.00	0.43	-0.79	0.55	180.00	-850.00	-280.00	-0.55	0.06	0.49	-20.00	-1000.00	-30.00	-0.37	-0.37	0.24	70.00	-990.00	210.00	1.22	-0.30	0.73
-240.00	-1030.00	-60.00	0.37	-0.67	0.67	180.00	-860.00	-290.00	-0.37	-0.06	0.43	-20.00	-1000.00	-40.00	-0.30	-0.43	0.12	70.00	-990.00	210.00	1.10	-0.49	0.79
-240.00	-1030.00	-50.00	0.30	-0.73	0.67	180.00	-860.00	-280.00	-0.37	-0.12	0.37	-20.00	-1000.00	-40.00	-0.18	-0.61	0.06	70.00	-990.00	220.00	1.10	-0.37	0.85
-240.00	-1030.00	-50.00	0.30	-0.73	0.79	180.00	-860.00	-290.00	-0.37	-0.06	0.49	-20.00	-1000.00	-30.00	-0.18	-0.61	0.24	60.00	-990.00	210.00	0.91	-0.24	0.79
-240.00	-1030.00	-50.00	0.18	-0.61	0.73	190.00	-850.00	-290.00	-0.37	0.00	0.49	-30.00	-1010.00	-30.00	-0.24	-0.55	0.18	70.00	-990.00	220.00	1.04	-0.37	0.79
-240.00	-1030.00	-50.00	0.30	-0.67	0.73	190.00	-860.00	-290.00	-0.30	0.00	0.49	-20.00	-1010.00	-30.00	-0.18	-0.55	0.06	70.00	-990.00	220.00	1.10	-0.37	0.73
-240.00	-1030.00	-50.00	0.30	-0.61	0.67	180.00	-860.00	-290.00	-0.06	-0.12	0.43	-20.00	-1000.00	-30.00	-0.18	-0.55	0.12	70.00	-990.00	220.00	1.04	-0.37	0.73
-240.00	-1030.00	-60.00	0.30	-0.55	0.67	190.00	-860.00	-290.00	-0.12	-0.12	0.43	-20.00	-1000.00	-30.00	-0.12	-0.55	0.18	70.00	-990.00	220.00	1.04	-0.30	0.85
-240.00	-1030.00	-60.00	0.37	-0.61	0.85	180.00	-850.00	-290.00	-0.30	-0.12	0.43	-20.00	-1000.00	-40.00	-0.12	-0.55	0.06	70.00	-990.00	220.00	0.98	-0.18	0.85
-240.00	-1030.00	-50.00	0.30	-0.73	0.79	180.00	-850.00	-280.00	-0.24	-0.18	0.37	-20.00	-1000.00	-30.00	-0.12	-0.49	0.06	70.00	-990.00	220.00	0.85	-0.12	0.67
-240.00	-1030.00	-50.00	0.37	-0.85	0.85	190.00	-860.00	-290.00	-0.24	-0.30	0.30	-20.00	-1000.00	-30.00	0.00	-0.49	-0.06	70.00	-990.00	220.00	0.98	-0.12	0.67
-240.00	-1030.00	-60.00	0.49	-0.79	0.85	180.00	-860.00	-290.00	-0.12	-0.24	0.24	-20.00	-1000.00	-30.00	0.06	-0.49	-0.06	70.00	-990.00	220.00	0.85	-0.06	0.79
-240.00	-1030.00	-60.00	0.43	-0.73	0.98	180.00	-850.00	-290.00	-0.24	-0.30	0.30	-20.00	-1000.00	-40.00	-0.12	-0.43	-0.06	70.00	-990.00	220.00	0.91	0.00	0.73
-240.00	-1040.00	-60.00	0.37	-0.79	0.85	180.00	-850.00	-290.00	-0.24	-0.30	0.24	-20.00	-1010.00	-40.00	0.06	-0.55	0.00	70.00	-990.00	220.00	0.98	-0.12	0.61
-240.00	-1030.00	-60.00	0.37	-0.73	0.79	180.00	-860.00	-290.00	-0.24	-0.37	0.30	-30.00	-1010.00	-30.00	0.12	-0.61	0.06	70.00	-990.00	220.00	0.98	-0.18	0.61
-230.00	-1030.00	-60.00	0.37	-0.67	0.67	190.00	-850.00	-290.00	-0.30	-0.30	0.24	-20.00	-1010.00	-40.00	0.24	-0.73	0.12	70.00	-990.00	220.00	1.22	-0.18	0.73
-240.00	-1030.00	-60.00	0.37	-0.67	0.61	190.00	-860.00	-290.00	-0.49	-0.30	0.30	-20.00	-1000.00	-30.00	0.30	-0.67	0.06	70.00	-990.00	220.00	1.22	-0.18	0.73
-240.00	-1040.00	-50.00	0.37	-0.67	0.49	190.00	-860.00	-290.00	-0.61	-0.30	0.30	-20.00	-1010.00	-40.00	0.37	-0.67	-0.12	70.00	-990.00	220.00	1.16	-0.06	0.67
