kamy	mass
-0.002237	85.700000
-0.002184	85.700000
-0.000855	85.700000
0.001017	85.700000
0.002942	85.700000
0.005641	85.700000
0.009547	85.700000
0.014264	85.700000
0.017795	85.700000
0.019024	85.700000
0.020657	85.700000
0.022601	85.700000
0.024103	85.700000
0.025095	85.700000
0.026067	85.700000
0.026182	85.700000
0.025747	85.700000
0.025444	85.700000
0.025112	85.700000
0.025089	85.700000
0.025406	85.700000
0.026447	85.700000
0.027870	85.700000
0.029292	85.700000
0.030771	85.700000
0.031727	85.700000
0.032320	85.700000
0.032779	85.700000
0.032920	85.700000
0.032908	85.700000
0.032723	85.700000
0.032800	85.700000
0.032857	85.700000
0.033266	85.700000
0.034168	85.700000
0.034829	85.700000
0.035545	85.700000
0.035652	85.700000
0.035355	85.700000
0.035262	85.700000
0.034918	85.700000
0.035147	85.700000
0.035610	85.700000
0.036007	85.700000
0.036440	85.700000
0.036768	85.700000
0.036966	85.700000
0.037073	85.700000
0.037054	85.700000
0.037122	85.700000
0.036977	85.700000
0.036845	85.700000
0.036636	85.700000
0.036456	85.700000
0.036457	85.700000
0.036434	85.700000
0.036398	85.700000
0.035979	85.700000
0.035831	85.700000
0.035866	85.700000
0.035447	85.700000
0.035142	85.700000
0.035005	85.700000
0.034929	85.700000
0.034737	85.700000
0.034585	85.700000
0.034430	85.700000
0.034171	85.700000
0.033829	85.700000
0.033755	85.700000
0.033407	85.700000
0.032930	85.700000
0.032457	85.700000
0.031865	85.700000
0.031217	85.700000
0.030497	85.700000
0.029512	85.700000
0.028321	85.700000
0.026904	85.700000
0.025320	85.700000
0.023619	85.700000
0.021936	85.700000
0.020347	85.700000
0.018382	85.700000
0.016755	85.700000
0.014367	85.700000
0.012060	85.700000
0.009960	85.700000
0.007585	85.700000
0.005127	85.700000
0.002880	85.700000
0.001069	85.700000
-0.000437	85.700000
-0.001181	85.700000
-0.001741	85.700000
-0.001721	85.700000
-0.001915	85.700000
-0.001637	85.700000
-0.001609	85.700000
-0.001892	85.700000
-0.001713	85.700000
