kamy	mass
-0.001987	88.700000
-0.003233	88.700000
-0.003698	88.700000
-0.003388	88.700000
-0.003045	88.700000
-0.002408	88.700000
-0.001361	88.700000
-0.000348	88.700000
0.000330	88.700000
0.000819	88.700000
0.001165	88.700000
0.001409	88.700000
0.001677	88.700000
0.001707	88.700000
0.001824	88.700000
0.002559	88.700000
0.003146	88.700000
0.003874	88.700000
0.005666	88.700000
0.007670	88.700000
0.008790	88.700000
0.009548	88.700000
0.010076	88.700000
0.010373	88.700000
0.010755	88.700000
0.011332	88.700000
0.012073	88.700000
0.012672	88.700000
0.013519	88.700000
0.014367	88.700000
0.014936	88.700000
0.015393	88.700000
0.015498	88.700000
0.015882	88.700000
0.016395	88.700000
0.016622	88.700000
0.016740	88.700000
0.016935	88.700000
0.017246	88.700000
0.017546	88.700000
0.017713	88.700000
0.017771	88.700000
0.017716	88.700000
0.017701	88.700000
0.017802	88.700000
0.017852	88.700000
0.018050	88.700000
0.018357	88.700000
0.018434	88.700000
0.018430	88.700000
0.018678	88.700000
0.018700	88.700000
0.018842	88.700000
0.018846	88.700000
0.018782	88.700000
0.018589	88.700000
0.018270	88.700000
0.017953	88.700000
0.017637	88.700000
0.017397	88.700000
0.017207	88.700000
0.017035	88.700000
0.016749	88.700000
0.016459	88.700000
0.016451	88.700000
0.016328	88.700000
0.016192	88.700000
0.016228	88.700000
0.016024	88.700000
0.015774	88.700000
0.015557	88.700000
0.015232	88.700000
0.014539	88.700000
0.013755	88.700000
0.012845	88.700000
0.011570	88.700000
0.009760	88.700000
0.008164	88.700000
0.006556	88.700000
0.004691	88.700000
0.003567	88.700000
0.002232	88.700000
0.001148	88.700000
0.000577	88.700000
0.000010	88.700000
-0.000477	88.700000
-0.001020	88.700000
-0.001209	88.700000
-0.001107	88.700000
0.000293	88.700000
0.000097	88.700000
