kamy	mass
0.006704	59.500000
0.006350	59.500000
0.005959	59.500000
0.005505	59.500000
0.004996	59.500000
0.004396	59.500000
0.004049	59.500000
0.004120	59.500000
0.004507	59.500000
0.005411	59.500000
0.006431	59.500000
0.007640	59.500000
0.008558	59.500000
0.009008	59.500000
0.009246	59.500000
0.009143	59.500000
0.009489	59.500000
0.010539	59.500000
0.011623	59.500000
0.012761	59.500000
0.013880	59.500000
0.014968	59.500000
0.015951	59.500000
0.016774	59.500000
0.017515	59.500000
0.018129	59.500000
0.018689	59.500000
0.019167	59.500000
0.019609	59.500000
0.019999	59.500000
0.020525	59.500000
0.021253	59.500000
0.021883	59.500000
0.022371	59.500000
0.022818	59.500000
0.023205	59.500000
0.023556	59.500000
0.023854	59.500000
0.024153	59.500000
0.024451	59.500000
0.024726	59.500000
0.024968	59.500000
0.025136	59.500000
0.025201	59.500000
0.025357	59.500000
0.025639	59.500000
0.025965	59.500000
0.026351	59.500000
0.026591	59.500000
0.026631	59.500000
0.026707	59.500000
0.026831	59.500000
0.026898	59.500000
0.026889	59.500000
0.026856	59.500000
0.026790	59.500000
0.026691	59.500000
0.026547	59.500000
0.026338	59.500000
0.026041	59.500000
0.025746	59.500000
0.025452	59.500000
0.025099	59.500000
0.024668	59.500000
0.024144	59.500000
0.023498	59.500000
0.022912	59.500000
0.022401	59.500000
0.021979	59.500000
0.021669	59.500000
0.021381	59.500000
0.021120	59.500000
0.020865	59.500000
0.020615	59.500000
0.020272	59.500000
0.019813	59.500000
0.019369	59.500000
0.018943	59.500000
0.018474	59.500000
0.017953	59.500000
0.017431	59.500000
0.016907	59.500000
0.016394	59.500000
0.015895	59.500000
0.015651	59.500000
0.015711	59.500000
0.015710	59.500000
0.015638	59.500000
0.015216	59.500000
0.014386	59.500000
0.013986	59.500000
0.014083	59.500000
0.013983	59.500000
0.013657	59.500000
0.013404	59.500000
0.013233	59.500000
0.013167	59.500000
0.013220	59.500000
0.013208	59.500000
0.013122	59.500000
0.012991	59.500000
0.012809	59.500000
0.012739	59.500000
0.012790	59.500000
0.012886	59.500000
0.013031	59.500000
0.013157	59.500000
0.013262	59.500000
0.013429	59.500000
0.013662	59.500000
0.013895	59.500000
0.014128	59.500000
0.014337	59.500000
0.014523	59.500000
0.014726	59.500000
0.014948	59.500000
0.015165	59.500000
0.015377	59.500000
0.015593	59.500000
0.015811	59.500000
0.016025	59.500000
0.016234	59.500000
0.016459	59.500000
0.016700	59.500000
0.016905	59.500000
0.017075	59.500000
0.017306	59.500000
0.017599	59.500000
0.017865	59.500000
0.018104	59.500000
0.018234	59.500000
0.018255	59.500000
0.018311	59.500000
0.018400	59.500000
0.018485	59.500000
0.018566	59.500000
0.018528	59.500000
0.018377	59.500000
0.018229	59.500000
0.018086	59.500000
0.017774	59.500000
0.017303	59.500000
0.016860	59.500000
0.016443	59.500000
0.015928	59.500000
0.015320	59.500000
0.014557	59.500000
0.013650	59.500000
0.012862	59.500000
0.012182	59.500000
0.011274	59.500000
0.010159	59.500000
0.009145	59.500000
0.008221	59.500000
0.007514	59.500000
0.007000	59.500000
0.006631	59.500000
0.006389	59.500000
0.006336	59.500000
0.006450	59.500000
0.006500	59.500000
0.006495	59.500000
0.004707	59.500000
0.001386	59.500000
