kamy	mass
0.000074	59.500000
-0.000626	59.500000
-0.001297	59.500000
-0.001928	59.500000
-0.002411	59.500000
-0.002705	59.500000
-0.002827	59.500000
-0.002732	59.500000
-0.002373	59.500000
-0.001679	59.500000
-0.001009	59.500000
-0.000368	59.500000
-0.000093	59.500000
-0.000272	59.500000
-0.000468	59.500000
-0.000684	59.500000
-0.000559	59.500000
-0.000018	59.500000
0.000487	59.500000
0.000948	59.500000
0.001510	59.500000
0.002194	59.500000
0.002875	59.500000
0.003552	59.500000
0.004077	59.500000
0.004424	59.500000
0.004832	59.500000
0.005310	59.500000
0.005808	59.500000
0.006330	59.500000
0.006762	59.500000
0.007089	59.500000
0.007515	59.500000
0.008054	59.500000
0.008595	59.500000
0.009138	59.500000
0.009539	59.500000
0.009779	59.500000
0.010078	59.500000
0.010444	59.500000
0.010818	59.500000
0.011202	59.500000
0.011715	59.500000
0.012369	59.500000
0.013202	59.500000
0.014230	59.500000
0.015131	59.500000
0.015898	59.500000
0.016783	59.500000
0.017791	59.500000
0.018709	59.500000
0.019534	59.500000
0.020233	59.500000
0.020801	59.500000
0.021301	59.500000
0.021729	59.500000
0.022021	59.500000
0.022175	59.500000
0.022264	59.500000
0.022286	59.500000
0.022130	59.500000
0.021796	59.500000
0.021514	59.500000
0.021283	59.500000
0.021126	59.500000
0.021040	59.500000
0.020874	59.500000
0.020632	59.500000
0.020313	59.500000
0.019920	59.500000
0.019683	59.500000
0.019597	59.500000
0.019433	59.500000
0.019195	59.500000
0.018887	59.500000
0.018513	59.500000
0.018226	59.500000
0.018020	59.500000
0.017783	59.500000
0.017516	59.500000
0.017090	59.500000
0.016519	59.500000
0.015986	59.500000
0.015488	59.500000
0.015161	59.500000
0.014988	59.500000
0.014634	59.500000
0.014117	59.500000
0.013753	59.500000
0.013523	59.500000
0.013313	59.500000
0.013119	59.500000
0.012872	59.500000
0.012577	59.500000
0.012300	59.500000
0.012037	59.500000
0.011858	59.500000
0.011751	59.500000
0.011547	59.500000
0.011259	59.500000
0.011025	59.500000
0.010835	59.500000
0.010630	59.500000
0.010411	59.500000
0.010199	59.500000
0.009994	59.500000
0.009891	59.500000
0.009873	59.500000
0.009800	59.500000
0.009682	59.500000
0.009575	59.500000
0.009475	59.500000
0.009364	59.500000
0.009243	59.500000
0.009129	59.500000
0.009019	59.500000
0.008981	59.500000
0.008999	59.500000
0.008963	59.500000
0.008886	59.500000
0.008753	59.500000
0.008577	59.500000
0.008543	59.500000
0.008618	59.500000
0.008668	59.500000
0.008699	59.500000
0.008686	59.500000
0.008640	59.500000
0.008541	59.500000
0.008403	59.500000
0.008492	59.500000
0.008749	59.500000
0.009079	59.500000
0.009462	59.500000
0.009686	59.500000
0.009795	59.500000
0.009897	59.500000
0.009994	59.500000
0.010159	59.500000
0.010373	59.500000
0.010567	59.500000
0.010747	59.500000
0.010962	59.500000
0.011201	59.500000
0.011315	59.500000
0.011343	59.500000
0.011270	59.500000
0.011127	59.500000
0.011050	59.500000
0.011017	59.500000
0.010980	59.500000
0.010940	59.500000
0.010714	59.500000
0.010364	59.500000
0.009826	59.500000
0.009163	59.500000
0.008281	59.500000
0.007256	59.500000
0.006250	59.500000
0.005257	59.500000
0.004407	59.500000
0.003650	59.500000
0.002982	59.500000
0.002370	59.500000
0.001982	59.500000
0.001735	59.500000
0.001643	59.500000
0.001647	59.500000
0.001742	59.500000
0.001892	59.500000
0.001899	59.500000
0.001818	59.500000
0.000976	59.500000
-0.000329	59.500000
