kamy	mass
-0.006296	54.900000
-0.006361	54.900000
-0.003775	54.900000
0.000064	54.900000
0.004324	54.900000
0.004731	54.900000
0.007341	54.900000
0.010412	54.900000
0.012656	54.900000
0.014552	54.900000
0.015936	54.900000
0.016738	54.900000
0.017712	54.900000
0.018838	54.900000
0.019492	54.900000
0.019887	54.900000
0.019905	54.900000
0.019827	54.900000
0.020069	54.900000
0.019968	54.900000
0.019953	54.900000
0.019934	54.900000
0.019608	54.900000
0.019558	54.900000
0.019190	54.900000
0.018985	54.900000
0.018474	54.900000
0.018046	54.900000
0.017429	54.900000
0.016613	54.900000
0.015691	54.900000
0.015024	54.900000
0.014707	54.900000
0.014000	54.900000
0.013368	54.900000
0.012738	54.900000
0.012305	54.900000
0.011987	54.900000
0.011739	54.900000
0.011646	54.900000
0.011671	54.900000
0.011819	54.900000
0.012097	54.900000
0.012176	54.900000
0.012633	54.900000
0.013065	54.900000
0.013425	54.900000
0.014009	54.900000
0.014574	54.900000
0.015028	54.900000
0.015651	54.900000
0.016001	54.900000
0.016593	54.900000
0.017403	54.900000
0.017808	54.900000
0.018322	54.900000
0.018457	54.900000
0.018698	54.900000
0.018728	54.900000
0.018642	54.900000
0.018428	54.900000
0.018124	54.900000
0.017426	54.900000
0.016877	54.900000
0.016161	54.900000
0.015050	54.900000
0.013883	54.900000
0.012029	54.900000
0.010072	54.900000
0.007797	54.900000
0.005275	54.900000
0.002679	54.900000
0.000492	54.900000
-0.001205	54.900000
-0.002242	54.900000
-0.002546	54.900000
-0.000139	54.900000
-0.000368	54.900000
