kamy	mass
-0.003558	45.400000
-0.002918	45.400000
-0.001815	45.400000
0.000482	45.400000
0.003393	45.400000
0.006867	45.400000
0.010431	45.400000
0.014010	45.400000
0.015398	45.400000
0.016717	45.400000
0.018190	45.400000
0.018864	45.400000
0.019366	45.400000
0.020035	45.400000
0.020383	45.400000
0.020820	45.400000
0.021609	45.400000
0.022303	45.400000
0.022785	45.400000
0.023972	45.400000
0.024840	45.400000
0.025167	45.400000
0.025848	45.400000
0.026148	45.400000
0.026613	45.400000
0.026532	45.400000
0.026995	45.400000
0.027464	45.400000
0.027530	45.400000
0.027917	45.400000
0.027906	45.400000
0.028153	45.400000
0.027990	45.400000
0.027706	45.400000
0.027633	45.400000
0.027780	45.400000
0.027983	45.400000
0.028074	45.400000
0.028557	45.400000
0.028383	45.400000
0.028483	45.400000
0.028216	45.400000
0.027967	45.400000
0.028432	45.400000
0.028441	45.400000
0.028721	45.400000
0.028688	45.400000
0.028776	45.400000
0.028539	45.400000
0.028682	45.400000
0.028957	45.400000
0.029102	45.400000
0.029217	45.400000
0.029242	45.400000
0.028863	45.400000
0.028786	45.400000
0.028229	45.400000
0.027944	45.400000
0.027188	45.400000
0.026688	45.400000
0.026179	45.400000
0.025593	45.400000
0.024785	45.400000
0.024925	45.400000
0.025275	45.400000
0.025474	45.400000
0.025580	45.400000
0.026137	45.400000
0.026143	45.400000
0.026211	45.400000
0.026037	45.400000
0.025853	45.400000
0.025786	45.400000
0.025530	45.400000
0.025268	45.400000
0.025133	45.400000
0.024486	45.400000
0.024351	45.400000
0.024615	45.400000
