kamy	mass
-0.002014	64.100000
-0.000775	64.100000
0.000763	64.100000
0.001977	64.100000
0.002891	64.100000
0.003534	64.100000
0.004585	64.100000
0.006021	64.100000
0.007183	64.100000
0.007956	64.100000
0.009359	64.100000
0.009436	64.100000
0.009478	64.100000
0.009457	64.100000
0.009794	64.100000
0.009315	64.100000
0.009649	64.100000
0.010447	64.100000
0.011321	64.100000
0.012046	64.100000
0.012712	64.100000
0.014050	64.100000
0.015282	64.100000
0.015908	64.100000
0.016543	64.100000
0.017378	64.100000
0.017585	64.100000
0.018286	64.100000
0.018811	64.100000
0.019558	64.100000
0.020150	64.100000
0.021070	64.100000
0.021913	64.100000
0.022652	64.100000
0.023239	64.100000
0.023622	64.100000
0.024110	64.100000
0.024842	64.100000
0.025570	64.100000
0.025679	64.100000
0.026483	64.100000
0.027169	64.100000
0.027603	64.100000
0.027808	64.100000
0.027988	64.100000
0.027938	64.100000
0.027787	64.100000
0.028361	64.100000
0.028655	64.100000
0.028685	64.100000
0.028462	64.100000
0.028517	64.100000
0.028676	64.100000
0.028753	64.100000
0.028915	64.100000
0.029207	64.100000
0.029074	64.100000
0.028992	64.100000
0.029133	64.100000
0.028993	64.100000
0.028973	64.100000
0.028646	64.100000
0.028310	64.100000
0.027870	64.100000
0.027633	64.100000
0.027268	64.100000
0.026995	64.100000
0.026721	64.100000
0.026604	64.100000
0.026340	64.100000
0.025612	64.100000
0.025218	64.100000
0.024817	64.100000
0.024446	64.100000
0.024149	64.100000
0.023506	64.100000
0.022884	64.100000
0.022309	64.100000
0.021936	64.100000
0.021120	64.100000
0.020475	64.100000
0.019631	64.100000
0.018661	64.100000
0.017877	64.100000
0.016693	64.100000
0.015855	64.100000
0.014709	64.100000
0.013983	64.100000
0.013133	64.100000
0.012098	64.100000
0.011129	64.100000
0.010056	64.100000
0.008896	64.100000
0.008017	64.100000
0.006622	64.100000
0.005893	64.100000
0.004451	64.100000
0.003338	64.100000
0.002142	64.100000
0.001070	64.100000
0.000690	64.100000
0.000219	64.100000
0.000280	64.100000
-0.000247	64.100000
-0.000111	64.100000
