kamy	mass
0.001358	54.900000
0.001240	54.900000
0.004539	54.900000
0.006901	54.900000
0.008280	54.900000
0.011098	54.900000
0.013781	54.900000
0.015457	54.900000
0.016369	54.900000
0.016681	54.900000
0.017158	54.900000
0.017857	54.900000
0.018939	54.900000
0.020178	54.900000
0.021257	54.900000
0.022184	54.900000
0.023442	54.900000
0.024251	54.900000
0.024853	54.900000
0.025697	54.900000
0.026486	54.900000
0.026828	54.900000
0.026587	54.900000
0.026366	54.900000
0.026243	54.900000
0.025891	54.900000
0.025549	54.900000
0.024974	54.900000
0.024324	54.900000
0.023729	54.900000
0.023283	54.900000
0.022846	54.900000
0.022301	54.900000
0.021569	54.900000
0.021077	54.900000
0.020655	54.900000
0.020396	54.900000
0.020083	54.900000
0.020300	54.900000
0.020170	54.900000
0.020325	54.900000
0.020237	54.900000
0.020439	54.900000
0.020878	54.900000
0.021407	54.900000
0.021567	54.900000
0.021824	54.900000
0.022471	54.900000
0.022917	54.900000
0.023540	54.900000
0.023872	54.900000
0.024242	54.900000
0.024202	54.900000
0.024315	54.900000
0.024478	54.900000
0.024578	54.900000
0.024746	54.900000
0.024687	54.900000
0.024640	54.900000
0.024674	54.900000
0.024123	54.900000
0.023758	54.900000
0.022901	54.900000
0.022019	54.900000
0.020965	54.900000
0.020041	54.900000
0.018917	54.900000
0.017697	54.900000
0.016413	54.900000
0.014771	54.900000
0.013097	54.900000
0.011338	54.900000
0.009676	54.900000
0.008238	54.900000
0.007261	54.900000
0.006222	54.900000
0.005249	54.900000
0.004574	54.900000
0.004355	54.900000
0.003871	54.900000
-0.000660	54.900000
-0.000713	54.900000
