kamy	mass
-0.004303	85.700000
-0.003647	85.700000
-0.002854	85.700000
-0.002474	85.700000
-0.002073	85.700000
-0.001736	85.700000
-0.001201	85.700000
0.000510	85.700000
0.002511	85.700000
0.004307	85.700000
0.005445	85.700000
0.006486	85.700000
0.007711	85.700000
0.009282	85.700000
0.011104	85.700000
0.012481	85.700000
0.013727	85.700000
0.014572	85.700000
0.015478	85.700000
0.016318	85.700000
0.017368	85.700000
0.018563	85.700000
0.019389	85.700000
0.020456	85.700000
0.021194	85.700000
0.021928	85.700000
0.022542	85.700000
0.022977	85.700000
0.022507	85.700000
0.022968	85.700000
0.023158	85.700000
0.023181	85.700000
0.023204	85.700000
0.023246	85.700000
0.023289	85.700000
0.023120	85.700000
0.022806	85.700000
0.022639	85.700000
0.022582	85.700000
0.022917	85.700000
0.022998	85.700000
0.023269	85.700000
0.023709	85.700000
0.024026	85.700000
0.024192	85.700000
0.024533	85.700000
0.025025	85.700000
0.025466	85.700000
0.025875	85.700000
0.025869	85.700000
0.026172	85.700000
0.026409	85.700000
0.026366	85.700000
0.026482	85.700000
0.026604	85.700000
0.026821	85.700000
0.027084	85.700000
0.027432	85.700000
0.027913	85.700000
0.028310	85.700000
0.028734	85.700000
0.029166	85.700000
0.029426	85.700000
0.029703	85.700000
0.029953	85.700000
0.030249	85.700000
0.030812	85.700000
0.031487	85.700000
0.032036	85.700000
0.032173	85.700000
0.031925	85.700000
0.031581	85.700000
0.031147	85.700000
0.030265	85.700000
0.029770	85.700000
0.029533	85.700000
0.028979	85.700000
0.028693	85.700000
0.028126	85.700000
0.027586	85.700000
0.026327	85.700000
0.024924	85.700000
0.023111	85.700000
0.021341	85.700000
0.019760	85.700000
0.017932	85.700000
0.015993	85.700000
0.014020	85.700000
0.011883	85.700000
0.009660	85.700000
0.007643	85.700000
0.005560	85.700000
0.004037	85.700000
0.003063	85.700000
0.001813	85.700000
0.000714	85.700000
0.000185	85.700000
-0.000515	85.700000
-0.000907	85.700000
-0.001542	85.700000
-0.001729	85.700000
