kamy	mass
0.002224	66.300000
0.001984	66.300000
0.000529	66.300000
-0.002175	66.300000
-0.004460	66.300000
-0.006315	66.300000
-0.006866	66.300000
-0.006095	66.300000
-0.004240	66.300000
-0.001297	66.300000
0.001674	66.300000
0.004673	66.300000
0.007199	66.300000
0.009259	66.300000
0.010912	66.300000
0.012165	66.300000
0.012319	66.300000
0.011404	66.300000
0.010467	66.300000
0.009507	66.300000
0.009027	66.300000
0.009005	66.300000
0.009280	66.300000
0.009837	66.300000
0.010469	66.300000
0.011172	66.300000
0.011863	66.300000
0.012542	66.300000
0.012854	66.300000
0.012826	66.300000
0.012783	66.300000
0.012728	66.300000
0.012971	66.300000
0.013486	66.300000
0.014171	66.300000
0.015012	66.300000
0.015513	66.300000
0.015712	66.300000
0.016031	66.300000
0.016457	66.300000
0.016887	66.300000
0.017321	66.300000
0.017793	66.300000
0.018299	66.300000
0.018608	66.300000
0.018746	66.300000
0.018869	66.300000
0.018978	66.300000
0.018999	66.300000
0.018943	66.300000
0.019042	66.300000
0.019272	66.300000
0.019241	66.300000
0.018989	66.300000
0.018759	66.300000
0.018547	66.300000
0.018379	66.300000
0.018248	66.300000
0.018213	66.300000
0.018257	66.300000
0.018162	66.300000
0.017954	66.300000
0.017809	66.300000
0.017716	66.300000
0.017618	66.300000
0.017518	66.300000
0.017557	66.300000
0.017707	66.300000
0.017633	66.300000
0.017382	66.300000
0.017280	66.300000
0.017295	66.300000
0.017323	66.300000
0.017362	66.300000
0.017433	66.300000
0.017528	66.300000
0.017494	66.300000
0.017362	66.300000
0.017209	66.300000
0.017041	66.300000
0.017020	66.300000
0.017108	66.300000
0.017351	66.300000
0.017710	66.300000
0.017865	66.300000
0.017871	66.300000
0.017937	66.300000
0.018047	66.300000
0.018117	66.300000
0.018159	66.300000
0.018317	66.300000
0.018558	66.300000
0.018568	66.300000
0.018412	66.300000
0.018310	66.300000
0.018248	66.300000
0.018209	66.300000
0.018186	66.300000
0.018295	66.300000
0.018494	66.300000
0.018466	66.300000
0.018279	66.300000
0.018158	66.300000
0.018082	66.300000
0.018157	66.300000
0.018334	66.300000
0.018599	66.300000
0.018922	66.300000
0.018953	66.300000
0.018787	66.300000
0.018593	66.300000
0.018380	66.300000
0.018219	66.300000
0.018092	66.300000
0.017969	66.300000
0.017848	66.300000
0.017475	66.300000
0.016939	66.300000
0.016567	66.300000
0.016300	66.300000
0.016135	66.300000
0.016035	66.300000
0.016494	66.300000
0.017305	66.300000
0.017945	66.300000
0.018478	66.300000
0.018536	66.300000
0.018300	66.300000
0.017425	66.300000
0.016157	66.300000
0.015252	66.300000
0.014567	66.300000
0.013869	66.300000
0.013164	66.300000
0.012485	66.300000
0.011823	66.300000
0.010907	66.300000
0.009842	66.300000
0.008858	66.300000
0.007920	66.300000
0.006767	66.300000
0.005488	66.300000
0.004309	66.300000
0.003187	66.300000
0.002140	66.300000
0.001136	66.300000
0.000349	66.300000
-0.000315	66.300000
-0.001110	66.300000
-0.001979	66.300000
-0.002594	66.300000
-0.003067	66.300000
-0.003508	66.300000
-0.003931	66.300000
-0.004017	66.300000
-0.003917	66.300000
-0.004083	66.300000
-0.004393	66.300000
-0.004370	66.300000
-0.004169	66.300000
-0.003942	66.300000
-0.003700	66.300000
-0.003408	66.300000
-0.003088	66.300000
-0.002416	66.300000
-0.001560	66.300000
