kamy	mass
0.005019	45.400000
0.005274	45.400000
0.006245	45.400000
0.007242	45.400000
0.008806	45.400000
0.011011	45.400000
0.012191	45.400000
0.012603	45.400000
0.014213	45.400000
0.015795	45.400000
0.018545	45.400000
0.020349	45.400000
0.022304	45.400000
0.024578	45.400000
0.027054	45.400000
0.029096	45.400000
0.031737	45.400000
0.034529	45.400000
0.037087	45.400000
0.039446	45.400000
0.041632	45.400000
0.043831	45.400000
0.045953	45.400000
0.048391	45.400000
0.050380	45.400000
0.051729	45.400000
0.052592	45.400000
0.053545	45.400000
0.054388	45.400000
0.055470	45.400000
0.055566	45.400000
0.055882	45.400000
0.054982	45.400000
0.054586	45.400000
0.054280	45.400000
0.053723	45.400000
0.053296	45.400000
0.052744	45.400000
0.051653	45.400000
0.050846	45.400000
0.050366	45.400000
0.049877	45.400000
0.049474	45.400000
0.048978	45.400000
0.048633	45.400000
0.048542	45.400000
0.048923	45.400000
0.049257	45.400000
0.049385	45.400000
0.049488	45.400000
0.049578	45.400000
0.050242	45.400000
0.050826	45.400000
0.050825	45.400000
0.051067	45.400000
0.051468	45.400000
0.051545	45.400000
0.051781	45.400000
0.051728	45.400000
0.051663	45.400000
0.052282	45.400000
0.051958	45.400000
0.052301	45.400000
0.052062	45.400000
0.052366	45.400000
0.052208	45.400000
0.051831	45.400000
0.051102	45.400000
0.051312	45.400000
0.051490	45.400000
0.051456	45.400000
0.051264	45.400000
0.051733	45.400000
0.053187	45.400000
0.054080	45.400000
0.054029	45.400000
0.054034	45.400000
0.054257	45.400000
0.054423	45.400000
0.054288	45.400000
0.054504	45.400000
0.053946	45.400000
0.054245	45.400000
0.054027	45.400000
0.053899	45.400000
0.053370	45.400000
0.052877	45.400000
0.052040	45.400000
0.051139	45.400000
0.049937	45.400000
0.048667	45.400000
0.047343	45.400000
0.045066	45.400000
0.042868	45.400000
0.040295	45.400000
0.037452	45.400000
0.034644	45.400000
0.031568	45.400000
0.028162	45.400000
0.025234	45.400000
0.021841	45.400000
0.018432	45.400000
0.015354	45.400000
0.012115	45.400000
0.010126	45.400000
0.008370	45.400000
-0.001231	45.400000
-0.001434	45.400000
