kamy	mass
0.000722	59.500000
0.000304	59.500000
-0.000113	59.500000
-0.000530	59.500000
-0.000262	59.500000
0.000638	59.500000
0.001627	59.500000
0.002698	59.500000
0.003398	59.500000
0.003761	59.500000
0.004158	59.500000
0.004587	59.500000
0.005475	59.500000
0.006773	59.500000
0.008156	59.500000
0.009615	59.500000
0.011001	59.500000
0.012323	59.500000
0.013711	59.500000
0.015158	59.500000
0.016447	59.500000
0.017601	59.500000
0.018606	59.500000
0.019483	59.500000
0.020056	59.500000
0.020372	59.500000
0.020719	59.500000
0.021093	59.500000
0.021429	59.500000
0.021734	59.500000
0.021941	59.500000
0.022066	59.500000
0.021970	59.500000
0.021691	59.500000
0.021527	59.500000
0.021457	59.500000
0.021419	59.500000
0.021405	59.500000
0.021421	59.500000
0.021462	59.500000
0.021472	59.500000
0.021457	59.500000
0.021475	59.500000
0.021519	59.500000
0.021476	59.500000
0.021362	59.500000
0.021341	59.500000
0.021390	59.500000
0.021265	59.500000
0.021006	59.500000
0.020663	59.500000
0.020254	59.500000
0.019820	59.500000
0.019365	59.500000
0.018942	59.500000
0.018543	59.500000
0.017988	59.500000
0.017315	59.500000
0.016774	59.500000
0.016330	59.500000
0.015988	59.500000
0.015721	59.500000
0.015461	59.500000
0.015208	59.500000
0.014892	59.500000
0.014531	59.500000
0.014119	59.500000
0.013670	59.500000
0.013280	59.500000
0.012932	59.500000
0.012620	59.500000
0.012334	59.500000
0.011998	59.500000
0.011629	59.500000
0.011321	59.500000
0.011054	59.500000
0.010889	59.500000
0.010794	59.500000
0.010781	59.500000
0.010824	59.500000
0.010837	59.500000
0.010828	59.500000
0.010857	59.500000
0.010912	59.500000
0.010956	59.500000
0.010993	59.500000
0.011124	59.500000
0.011315	59.500000
0.011204	59.500000
0.010895	59.500000
0.010723	59.500000
0.010640	59.500000
0.010622	59.500000
0.010646	59.500000
0.010718	59.500000
0.010819	59.500000
0.010885	59.500000
0.010929	59.500000
0.010949	59.500000
0.010954	59.500000
0.011011	59.500000
0.011100	59.500000
0.011217	59.500000
0.011352	59.500000
0.011448	59.500000
0.011519	59.500000
0.011536	59.500000
0.011519	59.500000
0.011616	59.500000
0.011780	59.500000
0.011966	59.500000
0.012165	59.500000
0.012323	59.500000
0.012458	59.500000
0.012609	59.500000
0.012769	59.500000
0.012942	59.500000
0.013123	59.500000
0.013285	59.500000
0.013436	59.500000
0.013456	59.500000
0.013402	59.500000
0.013330	59.500000
0.013248	59.500000
0.013141	59.500000
0.013019	59.500000
0.012936	59.500000
0.012873	59.500000
0.012677	59.500000
0.012408	59.500000
0.012042	59.500000
0.011626	59.500000
0.011187	59.500000
0.010737	59.500000
0.010431	59.500000
0.010202	59.500000
0.009778	59.500000
0.009252	59.500000
0.008521	59.500000
0.007684	59.500000
0.006592	59.500000
0.005369	59.500000
0.004418	59.500000
0.003606	59.500000
0.002570	59.500000
0.001421	59.500000
0.000535	59.500000
-0.000219	59.500000
-0.000557	59.500000
-0.000686	59.500000
-0.000709	59.500000
-0.000679	59.500000
-0.000562	59.500000
-0.000402	59.500000
-0.000421	59.500000
-0.000526	59.500000
