kamy	mass
-0.000250	85.800000
0.000331	85.800000
0.001826	85.800000
0.004213	85.800000
0.006080	85.800000
0.008055	85.800000
0.009885	85.800000
0.012066	85.800000
0.015151	85.800000
0.018113	85.800000
0.017687	85.800000
0.018396	85.800000
0.019392	85.800000
0.019264	85.800000
0.019623	85.800000
0.020445	85.800000
0.020652	85.800000
0.021307	85.800000
0.021457	85.800000
0.021435	85.800000
0.020943	85.800000
0.020673	85.800000
0.020403	85.800000
0.020025	85.800000
0.019873	85.800000
0.019501	85.800000
0.019245	85.800000
0.019318	85.800000
0.019128	85.800000
0.019027	85.800000
0.018988	85.800000
0.018863	85.800000
0.018875	85.800000
0.018864	85.800000
0.018947	85.800000
0.019109	85.800000
0.019517	85.800000
0.020311	85.800000
0.020561	85.800000
0.020703	85.800000
0.020883	85.800000
0.020914	85.800000
0.020678	85.800000
0.020666	85.800000
0.020962	85.800000
0.021076	85.800000
0.021403	85.800000
0.021786	85.800000
0.022170	85.800000
0.022687	85.800000
0.022937	85.800000
0.023426	85.800000
0.023882	85.800000
0.023998	85.800000
0.024276	85.800000
0.024107	85.800000
0.024221	85.800000
0.024190	85.800000
0.023989	85.800000
0.024078	85.800000
0.024172	85.800000
0.024195	85.800000
0.024073	85.800000
0.024005	85.800000
0.024086	85.800000
0.023878	85.800000
0.023185	85.800000
0.022086	85.800000
0.020695	85.800000
0.018676	85.800000
0.015820	85.800000
0.012740	85.800000
0.008906	85.800000
0.005417	85.800000
0.002899	85.800000
0.001383	85.800000
0.001483	85.800000
0.002358	85.800000
-0.001107	85.800000
-0.000698	85.800000
