kamy	mass
-0.005862	45.400000
-0.005231	45.400000
-0.005015	45.400000
-0.004505	45.400000
-0.002760	45.400000
-0.000872	45.400000
0.002068	45.400000
0.004859	45.400000
0.006030	45.400000
0.008062	45.400000
0.010629	45.400000
0.012620	45.400000
0.014948	45.400000
0.017393	45.400000
0.019021	45.400000
0.020937	45.400000
0.022877	45.400000
0.023572	45.400000
0.024364	45.400000
0.024991	45.400000
0.025448	45.400000
0.026408	45.400000
0.027261	45.400000
0.027864	45.400000
0.028670	45.400000
0.028856	45.400000
0.029301	45.400000
0.029257	45.400000
0.029099	45.400000
0.029222	45.400000
0.029319	45.400000
0.029062	45.400000
0.029058	45.400000
0.029305	45.400000
0.028883	45.400000
0.029189	45.400000
0.028557	45.400000
0.028420	45.400000
0.028440	45.400000
0.027764	45.400000
0.028167	45.400000
0.029697	45.400000
0.027623	45.400000
0.027429	45.400000
0.027069	45.400000
0.026679	45.400000
0.026779	45.400000
0.027086	45.400000
0.027220	45.400000
0.027059	45.400000
0.027108	45.400000
0.026673	45.400000
0.026869	45.400000
0.026965	45.400000
0.026678	45.400000
0.027289	45.400000
0.027586	45.400000
0.027785	45.400000
0.028398	45.400000
0.028184	45.400000
0.028228	45.400000
0.028260	45.400000
0.028092	45.400000
0.027452	45.400000
0.027610	45.400000
0.027404	45.400000
0.027130	45.400000
0.027028	45.400000
0.026471	45.400000
0.026240	45.400000
0.026217	45.400000
0.025086	45.400000
0.025114	45.400000
