kamy	mass
-0.001263	85.800000
-0.000470	85.800000
0.000298	85.800000
0.000773	85.800000
0.001259	85.800000
0.002123	85.800000
0.003310	85.800000
0.004944	85.800000
0.006522	85.800000
0.009375	85.800000
0.010868	85.800000
0.011386	85.800000
0.011917	85.800000
0.012317	85.800000
0.012613	85.800000
0.013520	85.800000
0.014106	85.800000
0.014920	85.800000
0.016046	85.800000
0.016904	85.800000
0.017792	85.800000
0.018068	85.800000
0.018028	85.800000
0.017856	85.800000
0.017416	85.800000
0.017091	85.800000
0.017083	85.800000
0.016946	85.800000
0.016616	85.800000
0.016492	85.800000
0.016318	85.800000
0.016227	85.800000
0.016016	85.800000
0.016081	85.800000
0.016148	85.800000
0.016152	85.800000
0.016506	85.800000
0.016725	85.800000
0.016854	85.800000
0.016897	85.800000
0.016944	85.800000
0.017002	85.800000
0.017102	85.800000
0.016973	85.800000
0.016705	85.800000
0.016518	85.800000
0.016445	85.800000
0.016218	85.800000
0.016069	85.800000
0.015838	85.800000
0.016032	85.800000
0.015882	85.800000
0.015694	85.800000
0.015435	85.800000
0.015108	85.800000
0.014951	85.800000
0.014728	85.800000
0.014589	85.800000
0.014463	85.800000
0.014201	85.800000
0.014005	85.800000
0.013774	85.800000
0.013799	85.800000
0.013787	85.800000
0.013922	85.800000
0.014056	85.800000
0.014510	85.800000
0.014956	85.800000
0.015085	85.800000
0.015379	85.800000
0.015555	85.800000
0.015176	85.800000
0.014902	85.800000
0.014645	85.800000
0.014340	85.800000
0.013926	85.800000
0.013653	85.800000
0.013254	85.800000
0.012966	85.800000
0.012999	85.800000
0.012649	85.800000
0.012663	85.800000
0.012490	85.800000
0.012091	85.800000
0.011282	85.800000
0.010013	85.800000
0.008600	85.800000
0.006624	85.800000
0.004239	85.800000
0.002470	85.800000
0.000566	85.800000
-0.001153	85.800000
-0.002425	85.800000
-0.003082	85.800000
-0.003330	85.800000
-0.003554	85.800000
-0.003825	85.800000
-0.003804	85.800000
-0.003959	85.800000
-0.000933	85.800000
-0.000979	85.800000
