kamy	mass
-0.002058	88.700000
-0.003272	88.700000
-0.002464	88.700000
-0.001379	88.700000
0.000413	88.700000
0.003246	88.700000
0.005931	88.700000
0.007202	88.700000
0.007206	88.700000
0.006532	88.700000
0.004859	88.700000
0.003918	88.700000
0.003730	88.700000
0.003606	88.700000
0.004220	88.700000
0.005610	88.700000
0.007190	88.700000
0.008354	88.700000
0.009024	88.700000
0.009547	88.700000
0.010124	88.700000
0.010753	88.700000
0.011141	88.700000
0.011589	88.700000
0.011706	88.700000
0.011848	88.700000
0.012037	88.700000
0.012235	88.700000
0.012509	88.700000
0.012670	88.700000
0.013145	88.700000
0.013440	88.700000
0.013499	88.700000
0.013873	88.700000
0.014058	88.700000
0.014171	88.700000
0.014416	88.700000
0.014448	88.700000
0.014452	88.700000
0.014519	88.700000
0.014931	88.700000
0.015443	88.700000
0.015710	88.700000
0.015901	88.700000
0.016178	88.700000
0.016400	88.700000
0.016595	88.700000
0.016865	88.700000
0.017131	88.700000
0.017431	88.700000
0.017358	88.700000
0.017318	88.700000
0.017246	88.700000
0.017349	88.700000
0.017517	88.700000
0.017359	88.700000
0.017334	88.700000
0.017340	88.700000
0.017413	88.700000
0.017371	88.700000
0.017163	88.700000
0.016964	88.700000
0.016668	88.700000
0.016396	88.700000
0.015808	88.700000
0.015122	88.700000
0.014341	88.700000
0.013402	88.700000
0.011906	88.700000
0.009803	88.700000
0.008038	88.700000
0.006211	88.700000
0.004480	88.700000
0.003338	88.700000
0.003321	88.700000
0.002540	88.700000
0.001204	88.700000
-0.000449	88.700000
-0.001649	88.700000
-0.001488	88.700000
-0.000007	88.700000
-0.000355	88.700000
