kamy	mass
0.000487	64.100000
0.000279	64.100000
-0.000173	64.100000
-0.000552	64.100000
0.000446	64.100000
0.001659	64.100000
0.002572	64.100000
0.003093	64.100000
0.003786	64.100000
0.003782	64.100000
0.003708	64.100000
0.003915	64.100000
0.003986	64.100000
0.004162	64.100000
0.004274	64.100000
0.004276	64.100000
0.004237	64.100000
0.004381	64.100000
0.005137	64.100000
0.005712	64.100000
0.006375	64.100000
0.007297	64.100000
0.008089	64.100000
0.008595	64.100000
0.009216	64.100000
0.009292	64.100000
0.009910	64.100000
0.010872	64.100000
0.011295	64.100000
0.012156	64.100000
0.013341	64.100000
0.014345	64.100000
0.015506	64.100000
0.016558	64.100000
0.017754	64.100000
0.019009	64.100000
0.020207	64.100000
0.021135	64.100000
0.021929	64.100000
0.023212	64.100000
0.023878	64.100000
0.024439	64.100000
0.024694	64.100000
0.025031	64.100000
0.025161	64.100000
0.024651	64.100000
0.024031	64.100000
0.023904	64.100000
0.023240	64.100000
0.022745	64.100000
0.022256	64.100000
0.021716	64.100000
0.021221	64.100000
0.020680	64.100000
0.020266	64.100000
0.021017	64.100000
0.021505	64.100000
0.021311	64.100000
0.020287	64.100000
0.019766	64.100000
0.019946	64.100000
0.020227	64.100000
0.020649	64.100000
0.021552	64.100000
0.022361	64.100000
0.023331	64.100000
0.023978	64.100000
0.023983	64.100000
0.024056	64.100000
0.024080	64.100000
0.024375	64.100000
0.024600	64.100000
0.024690	64.100000
0.024747	64.100000
0.025142	64.100000
0.025311	64.100000
0.025336	64.100000
0.025427	64.100000
0.025952	64.100000
0.026353	64.100000
0.026885	64.100000
0.027353	64.100000
0.027484	64.100000
0.027792	64.100000
0.027858	64.100000
0.028258	64.100000
0.028484	64.100000
0.028398	64.100000
0.028570	64.100000
0.028330	64.100000
0.028276	64.100000
0.028311	64.100000
0.028518	64.100000
0.028532	64.100000
0.028346	64.100000
0.028294	64.100000
0.027991	64.100000
0.027345	64.100000
0.027443	64.100000
0.027331	64.100000
0.027160	64.100000
0.026382	64.100000
0.025691	64.100000
0.024429	64.100000
0.023088	64.100000
0.022068	64.100000
0.021260	64.100000
0.019903	64.100000
0.018907	64.100000
0.017982	64.100000
0.016706	64.100000
0.015623	64.100000
0.014750	64.100000
0.013581	64.100000
0.012338	64.100000
0.011582	64.100000
0.010758	64.100000
0.010318	64.100000
0.009801	64.100000
0.008930	64.100000
0.008022	64.100000
0.007752	64.100000
0.006987	64.100000
0.006328	64.100000
0.005893	64.100000
0.005363	64.100000
0.005001	64.100000
0.004623	64.100000
0.004109	64.100000
0.003551	64.100000
0.003244	64.100000
0.003186	64.100000
0.002864	64.100000
0.002697	64.100000
0.002274	64.100000
0.002099	64.100000
0.000085	64.100000
0.000057	64.100000
