kamy	mass
-0.000098	88.700000
-0.000541	88.700000
-0.000355	88.700000
0.000195	88.700000
0.001037	88.700000
0.001970	88.700000
0.003382	88.700000
0.004874	88.700000
0.006135	88.700000
0.007322	88.700000
0.008415	88.700000
0.009651	88.700000
0.011369	88.700000
0.013010	88.700000
0.013914	88.700000
0.014676	88.700000
0.015632	88.700000
0.017011	88.700000
0.018163	88.700000
0.018959	88.700000
0.020089	88.700000
0.020866	88.700000
0.021361	88.700000
0.022105	88.700000
0.022619	88.700000
0.023464	88.700000
0.024097	88.700000
0.024595	88.700000
0.024908	88.700000
0.025347	88.700000
0.025560	88.700000
0.026100	88.700000
0.026498	88.700000
0.026799	88.700000
0.026869	88.700000
0.026813	88.700000
0.026874	88.700000
0.027110	88.700000
0.027378	88.700000
0.027368	88.700000
0.027526	88.700000
0.027313	88.700000
0.027145	88.700000
0.026771	88.700000
0.026562	88.700000
0.026340	88.700000
0.025827	88.700000
0.025455	88.700000
0.025161	88.700000
0.024713	88.700000
0.024242	88.700000
0.023980	88.700000
0.023624	88.700000
0.023237	88.700000
0.022662	88.700000
0.022161	88.700000
0.021841	88.700000
0.021573	88.700000
0.021104	88.700000
0.020754	88.700000
0.020430	88.700000
0.020215	88.700000
0.019896	88.700000
0.019562	88.700000
0.019334	88.700000
0.019251	88.700000
0.019080	88.700000
0.018986	88.700000
0.018490	88.700000
0.018379	88.700000
0.018288	88.700000
0.017995	88.700000
0.017625	88.700000
0.017111	88.700000
0.016297	88.700000
0.015689	88.700000
0.014255	88.700000
0.012850	88.700000
0.011238	88.700000
0.008960	88.700000
0.006895	88.700000
0.004964	88.700000
0.002671	88.700000
0.000838	88.700000
-0.000145	88.700000
-0.000349	88.700000
-0.000324	88.700000
-0.000296	88.700000
-0.000563	88.700000
0.000920	88.700000
0.000608	88.700000
