kamy	mass
-0.005222	67.700000
-0.005541	67.700000
-0.005676	67.700000
-0.005509	67.700000
-0.005441	67.700000
-0.005535	67.700000
-0.005896	67.700000
-0.006692	67.700000
-0.007191	67.700000
-0.007215	67.700000
-0.007069	67.700000
-0.006651	67.700000
-0.006127	67.700000
-0.005434	67.700000
-0.004607	67.700000
-0.003569	67.700000
-0.002298	67.700000
-0.000662	67.700000
0.000806	67.700000
0.002016	67.700000
0.002831	67.700000
0.003036	67.700000
0.003126	67.700000
0.003039	67.700000
0.003079	67.700000
0.003312	67.700000
0.003463	67.700000
0.003489	67.700000
0.003513	67.700000
0.003532	67.700000
0.003447	67.700000
0.003204	67.700000
0.002917	67.700000
0.002566	67.700000
0.002279	67.700000
0.002088	67.700000
0.001807	67.700000
0.001394	67.700000
0.001042	67.700000
0.000780	67.700000
0.000666	67.700000
0.000768	67.700000
0.000950	67.700000
0.001248	67.700000
0.001623	67.700000
0.002107	67.700000
0.002718	67.700000
0.003508	67.700000
0.004362	67.700000
0.005307	67.700000
0.006223	67.700000
0.007100	67.700000
0.007917	67.700000
0.008653	67.700000
0.009347	67.700000
0.009981	67.700000
0.010564	67.700000
0.011076	67.700000
0.011492	67.700000
0.011776	67.700000
0.011992	67.700000
0.012114	67.700000
0.012120	67.700000
0.011967	67.700000
0.011948	67.700000
0.012109	67.700000
0.012356	67.700000
0.012721	67.700000
0.013177	67.700000
0.013756	67.700000
0.014376	67.700000
0.015052	67.700000
0.015767	67.700000
0.016533	67.700000
0.017268	67.700000
0.017960	67.700000
0.018567	67.700000
0.019066	67.700000
0.019376	67.700000
0.019441	67.700000
0.019499	67.700000
0.019548	67.700000
0.019543	67.700000
0.019467	67.700000
0.019427	67.700000
0.019435	67.700000
0.019417	67.700000
0.019368	67.700000
0.019262	67.700000
0.019085	67.700000
0.018945	67.700000
0.018851	67.700000
0.018668	67.700000
0.018375	67.700000
0.018100	67.700000
0.017848	67.700000
0.017637	67.700000
0.017476	67.700000
0.017292	67.700000
0.017079	67.700000
0.016955	67.700000
0.016940	67.700000
0.016872	67.700000
0.016738	67.700000
0.016654	67.700000
0.016629	67.700000
0.016547	67.700000
0.016397	67.700000
0.016265	67.700000
0.016153	67.700000
0.016013	67.700000
0.015841	67.700000
0.015712	67.700000
0.015631	67.700000
0.015541	67.700000
0.015439	67.700000
0.015356	67.700000
0.015296	67.700000
0.015315	67.700000
0.015424	67.700000
0.015567	67.700000
0.015750	67.700000
0.015965	67.700000
0.016215	67.700000
0.016465	67.700000
0.016713	67.700000
0.016870	67.700000
0.016924	67.700000
0.017088	67.700000
0.017376	67.700000
0.017628	67.700000
0.017841	67.700000
0.018035	67.700000
0.018206	67.700000
0.018446	67.700000
0.018760	67.700000
0.019043	67.700000
0.019290	67.700000
0.019554	67.700000
0.019834	67.700000
0.020089	67.700000
0.020318	67.700000
0.020514	67.700000
0.020674	67.700000
0.020818	67.700000
0.020942	67.700000
0.021096	67.700000
0.021281	67.700000
0.021421	67.700000
0.021515	67.700000
0.021560	67.700000
0.021557	67.700000
0.021555	67.700000
0.021555	67.700000
0.021577	67.700000
0.021623	67.700000
0.021595	67.700000
0.021492	67.700000
0.021350	67.700000
0.021167	67.700000
0.021047	67.700000
0.020989	67.700000
0.020877	67.700000
0.020710	67.700000
0.020612	67.700000
0.020581	67.700000
0.020519	67.700000
0.020425	67.700000
0.020308	67.700000
0.020168	67.700000
0.020096	67.700000
0.020089	67.700000
0.019955	67.700000
0.019695	67.700000
0.019453	67.700000
0.019225	67.700000
0.019044	67.700000
0.018905	67.700000
0.018761	67.700000
0.018611	67.700000
0.018449	67.700000
0.018275	67.700000
0.017998	67.700000
0.017623	67.700000
0.017145	67.700000
0.016570	67.700000
0.015960	67.700000
0.015315	67.700000
0.014646	67.700000
0.013954	67.700000
0.013308	67.700000
0.012704	67.700000
0.012190	67.700000
0.011759	67.700000
0.011326	67.700000
0.010889	67.700000
0.010458	67.700000
0.010033	67.700000
0.009516	67.700000
0.008918	67.700000
0.008329	67.700000
0.007746	67.700000
0.007311	67.700000
0.007007	67.700000
0.006674	67.700000
0.006313	67.700000
0.005961	67.700000
0.005616	67.700000
0.005268	67.700000
0.004918	67.700000
0.004542	67.700000
0.004141	67.700000
0.003724	67.700000
0.003291	67.700000
0.002765	67.700000
0.002159	67.700000
0.001658	67.700000
0.001246	67.700000
0.000828	67.700000
0.000404	67.700000
0.000209	67.700000
0.000206	67.700000
0.000231	67.700000
0.000280	67.700000
0.000094	67.700000
-0.000288	67.700000
