kamy	mass
0.000054	59.500000
-0.001035	59.500000
-0.001934	59.500000
-0.002563	59.500000
-0.002831	59.500000
-0.002594	59.500000
-0.002216	59.500000
-0.001643	59.500000
-0.001269	59.500000
-0.001169	59.500000
-0.001098	59.500000
-0.001067	59.500000
-0.001075	59.500000
-0.001137	59.500000
-0.000831	59.500000
-0.000029	59.500000
0.000956	59.500000
0.002184	59.500000
0.003517	59.500000
0.004987	59.500000
0.006297	59.500000
0.007399	59.500000
0.008447	59.500000
0.009426	59.500000
0.010406	59.500000
0.011387	59.500000
0.012377	59.500000
0.013378	59.500000
0.014137	59.500000
0.014591	59.500000
0.015070	59.500000
0.015579	59.500000
0.015985	59.500000
0.016262	59.500000
0.016415	59.500000
0.016414	59.500000
0.016417	59.500000
0.016426	59.500000
0.016482	59.500000
0.016596	59.500000
0.016712	59.500000
0.016830	59.500000
0.017072	59.500000
0.017461	59.500000
0.017854	59.500000
0.018251	59.500000
0.018672	59.500000
0.019122	59.500000
0.019518	59.500000
0.019852	59.500000
0.020107	59.500000
0.020271	59.500000
0.020395	59.500000
0.020474	59.500000
0.020436	59.500000
0.020265	59.500000
0.020068	59.500000
0.019841	59.500000
0.019533	59.500000
0.019134	59.500000
0.018792	59.500000
0.018512	59.500000
0.018260	59.500000
0.018039	59.500000
0.017789	59.500000
0.017508	59.500000
0.017223	59.500000
0.016933	59.500000
0.016617	59.500000
0.016271	59.500000
0.015941	59.500000
0.015629	59.500000
0.015322	59.500000
0.015021	59.500000
0.014611	59.500000
0.014089	59.500000
0.013618	59.500000
0.013202	59.500000
0.012872	59.500000
0.012632	59.500000
0.012363	59.500000
0.012064	59.500000
0.011816	59.500000
0.011620	59.500000
0.011420	59.500000
0.011216	59.500000
0.011032	59.500000
0.010870	59.500000
0.010798	59.500000
0.010815	59.500000
0.010697	59.500000
0.010448	59.500000
0.010250	59.500000
0.010100	59.500000
0.009939	59.500000
0.009770	59.500000
0.009705	59.500000
0.009740	59.500000
0.009739	59.500000
0.009703	59.500000
0.009650	59.500000
0.009581	59.500000
0.009588	59.500000
0.009664	59.500000
0.009853	59.500000
0.010146	59.500000
0.010338	59.500000
0.010439	59.500000
0.010553	59.500000
0.010678	59.500000
0.010773	59.500000
0.010840	59.500000
0.010975	59.500000
0.011171	59.500000
0.011213	59.500000
0.011122	59.500000
0.011178	59.500000
0.011364	59.500000
0.011475	59.500000
0.011521	59.500000
0.011679	59.500000
0.011932	59.500000
0.012185	59.500000
0.012438	59.500000
0.012744	59.500000
0.013093	59.500000
0.013355	59.500000
0.013541	59.500000
0.013729	59.500000
0.013918	59.500000
0.014115	59.500000
0.014320	59.500000
0.014464	59.500000
0.014559	59.500000
0.014616	59.500000
0.014642	59.500000
0.014609	59.500000
0.014529	59.500000
0.014375	59.500000
0.014163	59.500000
0.013940	59.500000
0.013709	59.500000
0.013391	59.500000
0.013005	59.500000
0.012539	59.500000
0.012012	59.500000
0.011479	59.500000
0.010944	59.500000
0.010397	59.500000
0.009842	59.500000
0.009076	59.500000
0.008151	59.500000
0.007248	59.500000
0.006363	59.500000
0.005406	59.500000
0.004396	59.500000
0.003267	59.500000
0.002051	59.500000
0.001239	59.500000
0.000722	59.500000
0.000201	59.500000
-0.000324	59.500000
-0.000492	59.500000
-0.000404	59.500000
-0.000265	59.500000
-0.000089	59.500000
-0.000347	59.500000
-0.000911	59.500000
