kamy	mass
0.000307	67.600000
0.001183	67.600000
0.002054	67.600000
0.003714	67.600000
0.005131	67.600000
0.008685	67.600000
0.012944	67.600000
0.014615	67.600000
0.018340	67.600000
0.022696	67.600000
0.025674	67.600000
0.027348	67.600000
0.028544	67.600000
0.028885	67.600000
0.029025	67.600000
0.029203	67.600000
0.029716	67.600000
0.030312	67.600000
0.030920	67.600000
0.031552	67.600000
0.031650	67.600000
0.031381	67.600000
0.031655	67.600000
0.032118	67.600000
0.031586	67.600000
0.031761	67.600000
0.032206	67.600000
0.032763	67.600000
0.033463	67.600000
0.033855	67.600000
0.034255	67.600000
0.034928	67.600000
0.035394	67.600000
0.035871	67.600000
0.035783	67.600000
0.036127	67.600000
0.036181	67.600000
0.036123	67.600000
0.035978	67.600000
0.036168	67.600000
0.035794	67.600000
0.035530	67.600000
0.035371	67.600000
0.034568	67.600000
0.034312	67.600000
0.033915	67.600000
0.033517	67.600000
0.033218	67.600000
0.032962	67.600000
0.032773	67.600000
0.032478	67.600000
0.031404	67.600000
0.030685	67.600000
0.030092	67.600000
0.029886	67.600000
0.030292	67.600000
0.030730	67.600000
0.030847	67.600000
0.030374	67.600000
0.030840	67.600000
0.030931	67.600000
0.030739	67.600000
0.030761	67.600000
0.030971	67.600000
0.030645	67.600000
0.030383	67.600000
0.030141	67.600000
0.029611	67.600000
0.028600	67.600000
0.027883	67.600000
0.026697	67.600000
0.025723	67.600000
0.024648	67.600000
0.023379	67.600000
0.021824	67.600000
0.019485	67.600000
0.016417	67.600000
0.013125	67.600000
0.009625	67.600000
0.006306	67.600000
0.003645	67.600000
0.000863	67.600000
-0.001347	67.600000
-0.002827	67.600000
-0.003337	67.600000
-0.003701	67.600000
-0.003837	67.600000
-0.003339	67.600000
-0.001463	67.600000
-0.001199	67.600000
