kamy	mass
-0.000873	88.700000
-0.001470	88.700000
-0.001904	88.700000
-0.001693	88.700000
-0.000752	88.700000
0.000225	88.700000
0.001744	88.700000
0.003175	88.700000
0.004391	88.700000
0.004878	88.700000
0.004997	88.700000
0.004743	88.700000
0.004861	88.700000
0.005055	88.700000
0.006224	88.700000
0.007628	88.700000
0.009077	88.700000
0.010105	88.700000
0.011043	88.700000
0.011778	88.700000
0.012420	88.700000
0.013097	88.700000
0.013834	88.700000
0.014345	88.700000
0.015221	88.700000
0.015765	88.700000
0.016127	88.700000
0.016511	88.700000
0.016843	88.700000
0.016925	88.700000
0.017396	88.700000
0.017876	88.700000
0.018392	88.700000
0.018668	88.700000
0.018958	88.700000
0.019312	88.700000
0.019825	88.700000
0.019898	88.700000
0.020175	88.700000
0.020416	88.700000
0.020748	88.700000
0.021127	88.700000
0.021187	88.700000
0.021419	88.700000
0.021526	88.700000
0.021567	88.700000
0.021760	88.700000
0.021837	88.700000
0.021861	88.700000
0.021759	88.700000
0.021767	88.700000
0.021679	88.700000
0.021729	88.700000
0.021450	88.700000
0.021303	88.700000
0.021012	88.700000
0.020751	88.700000
0.020392	88.700000
0.020272	88.700000
0.020452	88.700000
0.020385	88.700000
0.020412	88.700000
0.020381	88.700000
0.020435	88.700000
0.020815	88.700000
0.020949	88.700000
0.021270	88.700000
0.021649	88.700000
0.021772	88.700000
0.021808	88.700000
0.021900	88.700000
0.021952	88.700000
0.022019	88.700000
0.022008	88.700000
0.022008	88.700000
0.021946	88.700000
0.021967	88.700000
0.022064	88.700000
0.021995	88.700000
0.022018	88.700000
0.022100	88.700000
0.021988	88.700000
0.021948	88.700000
0.022004	88.700000
0.021919	88.700000
0.021827	88.700000
0.021640	88.700000
0.021404	88.700000
0.021250	88.700000
0.021185	88.700000
0.021266	88.700000
0.021248	88.700000
0.021012	88.700000
0.020975	88.700000
0.020700	88.700000
0.020552	88.700000
0.020546	88.700000
0.020478	88.700000
0.020407	88.700000
0.020215	88.700000
0.019705	88.700000
0.019284	88.700000
0.018751	88.700000
0.018313	88.700000
0.017502	88.700000
0.016392	88.700000
0.015553	88.700000
0.014589	88.700000
0.013680	88.700000
0.012709	88.700000
0.011629	88.700000
0.010685	88.700000
0.009826	88.700000
0.008701	88.700000
0.007507	88.700000
0.006432	88.700000
0.005426	88.700000
0.004303	88.700000
0.003082	88.700000
0.002268	88.700000
0.001640	88.700000
0.000903	88.700000
0.000464	88.700000
-0.000061	88.700000
-0.000503	88.700000
-0.000320	88.700000
-0.000361	88.700000
-0.001032	88.700000
-0.000843	88.700000
-0.000012	88.700000
-0.000131	88.700000
