kamy	mass
-0.000581	88.700000
-0.000897	88.700000
0.000108	88.700000
0.001248	88.700000
0.002325	88.700000
0.003276	88.700000
0.003892	88.700000
0.005469	88.700000
0.006288	88.700000
0.007322	88.700000
0.007965	88.700000
0.009137	88.700000
0.010061	88.700000
0.011321	88.700000
0.012774	88.700000
0.014073	88.700000
0.015198	88.700000
0.016366	88.700000
0.017449	88.700000
0.018578	88.700000
0.020006	88.700000
0.020766	88.700000
0.021670	88.700000
0.022446	88.700000
0.022854	88.700000
0.023612	88.700000
0.024409	88.700000
0.025048	88.700000
0.025519	88.700000
0.026065	88.700000
0.026808	88.700000
0.027200	88.700000
0.027752	88.700000
0.028142	88.700000
0.028497	88.700000
0.028944	88.700000
0.029193	88.700000
0.029862	88.700000
0.030079	88.700000
0.030392	88.700000
0.030478	88.700000
0.030393	88.700000
0.030466	88.700000
0.030372	88.700000
0.030072	88.700000
0.029729	88.700000
0.029570	88.700000
0.029194	88.700000
0.028371	88.700000
0.027738	88.700000
0.027274	88.700000
0.026953	88.700000
0.026318	88.700000
0.026029	88.700000
0.025256	88.700000
0.024565	88.700000
0.024051	88.700000
0.023619	88.700000
0.023475	88.700000
0.022947	88.700000
0.022376	88.700000
0.021860	88.700000
0.021493	88.700000
0.021137	88.700000
0.020857	88.700000
0.020527	88.700000
0.020048	88.700000
0.019810	88.700000
0.019837	88.700000
0.019627	88.700000
0.019404	88.700000
0.019063	88.700000
0.019020	88.700000
0.018743	88.700000
0.018580	88.700000
0.018515	88.700000
0.018485	88.700000
0.018509	88.700000
0.018286	88.700000
0.017922	88.700000
0.017687	88.700000
0.017264	88.700000
0.017007	88.700000
0.016579	88.700000
0.015865	88.700000
0.015144	88.700000
0.014398	88.700000
0.013389	88.700000
0.012224	88.700000
0.011244	88.700000
0.010199	88.700000
0.008942	88.700000
0.008005	88.700000
0.006817	88.700000
0.005737	88.700000
0.004905	88.700000
0.003573	88.700000
0.002806	88.700000
0.002041	88.700000
0.001074	88.700000
0.000235	88.700000
-0.000265	88.700000
-0.000514	88.700000
-0.001042	88.700000
-0.000975	88.700000
-0.000879	88.700000
-0.000822	88.700000
0.002775	88.700000
0.002857	88.700000
