kamy	mass
-0.001784	54.900000
0.000246	54.900000
0.003679	54.900000
0.003625	54.900000
0.005420	54.900000
0.008646	54.900000
0.010589	54.900000
0.012436	54.900000
0.013487	54.900000
0.014148	54.900000
0.015381	54.900000
0.016779	54.900000
0.018027	54.900000
0.019122	54.900000
0.020244	54.900000
0.021516	54.900000
0.022552	54.900000
0.022921	54.900000
0.023545	54.900000
0.023908	54.900000
0.024959	54.900000
0.025424	54.900000
0.025819	54.900000
0.026329	54.900000
0.025982	54.900000
0.026145	54.900000
0.026305	54.900000
0.025769	54.900000
0.025237	54.900000
0.025084	54.900000
0.024432	54.900000
0.023718	54.900000
0.022931	54.900000
0.022270	54.900000
0.021498	54.900000
0.021178	54.900000
0.020569	54.900000
0.020070	54.900000
0.019603	54.900000
0.019574	54.900000
0.019496	54.900000
0.019575	54.900000
0.019547	54.900000
0.019401	54.900000
0.019518	54.900000
0.019358	54.900000
0.019186	54.900000
0.019504	54.900000
0.018974	54.900000
0.019301	54.900000
0.019234	54.900000
0.019388	54.900000
0.019445	54.900000
0.019805	54.900000
0.019860	54.900000
0.020523	54.900000
0.020747	54.900000
0.020982	54.900000
0.021173	54.900000
0.021594	54.900000
0.021726	54.900000
0.021573	54.900000
0.021232	54.900000
0.020909	54.900000
0.020185	54.900000
0.019499	54.900000
0.018885	54.900000
0.017892	54.900000
0.015284	54.900000
0.012049	54.900000
0.008740	54.900000
0.005419	54.900000
0.003051	54.900000
0.001953	54.900000
0.001862	54.900000
-0.000767	54.900000
-0.000924	54.900000
