kamy	mass
-0.000750	88.700000
-0.002501	88.700000
-0.002943	88.700000
-0.002455	88.700000
-0.001672	88.700000
-0.000557	88.700000
0.000901	88.700000
0.002171	88.700000
0.002640	88.700000
0.002354	88.700000
0.001748	88.700000
0.001611	88.700000
0.001774	88.700000
0.002237	88.700000
0.002818	88.700000
0.003852	88.700000
0.004998	88.700000
0.005992	88.700000
0.006707	88.700000
0.007256	88.700000
0.007876	88.700000
0.008620	88.700000
0.009325	88.700000
0.009881	88.700000
0.010134	88.700000
0.010537	88.700000
0.010800	88.700000
0.011264	88.700000
0.011560	88.700000
0.011907	88.700000
0.012123	88.700000
0.012543	88.700000
0.012678	88.700000
0.012887	88.700000
0.013065	88.700000
0.013247	88.700000
0.013407	88.700000
0.014131	88.700000
0.014907	88.700000
0.015149	88.700000
0.015366	88.700000
0.015393	88.700000
0.015637	88.700000
0.016300	88.700000
0.016318	88.700000
0.016888	88.700000
0.017165	88.700000
0.017324	88.700000
0.017533	88.700000
0.017747	88.700000
0.017594	88.700000
0.017473	88.700000
0.017330	88.700000
0.017245	88.700000
0.017145	88.700000
0.017111	88.700000
0.016719	88.700000
0.016517	88.700000
0.015876	88.700000
0.015041	88.700000
0.014019	88.700000
0.012777	88.700000
0.011506	88.700000
0.010174	88.700000
0.008367	88.700000
0.005823	88.700000
0.003243	88.700000
0.000742	88.700000
-0.000722	88.700000
-0.001175	88.700000
-0.001988	88.700000
-0.002728	88.700000
-0.003882	88.700000
-0.004348	88.700000
-0.004185	88.700000
-0.000731	88.700000
-0.000821	88.700000
