kamy	mass
-0.000620	59.500000
-0.000857	59.500000
-0.001262	59.500000
-0.001881	59.500000
-0.002102	59.500000
-0.001815	59.500000
-0.000860	59.500000
0.000940	59.500000
0.002325	59.500000
0.003188	59.500000
0.003597	59.500000
0.003441	59.500000
0.003778	59.500000
0.004726	59.500000
0.006183	59.500000
0.008267	59.500000
0.010080	59.500000
0.011564	59.500000
0.012792	59.500000
0.013709	59.500000
0.014554	59.500000
0.015313	59.500000
0.015997	59.500000
0.016593	59.500000
0.017134	59.500000
0.017609	59.500000
0.018023	59.500000
0.018366	59.500000
0.018663	59.500000
0.018906	59.500000
0.019184	59.500000
0.019504	59.500000
0.019801	59.500000
0.020072	59.500000
0.020195	59.500000
0.020151	59.500000
0.020127	59.500000
0.020128	59.500000
0.020122	59.500000
0.020108	59.500000
0.020090	59.500000
0.020067	59.500000
0.020134	59.500000
0.020300	59.500000
0.020458	59.500000
0.020605	59.500000
0.020669	59.500000
0.020641	59.500000
0.020561	59.500000
0.020424	59.500000
0.020162	59.500000
0.019762	59.500000
0.019405	59.500000
0.019092	59.500000
0.018853	59.500000
0.018691	59.500000
0.018410	59.500000
0.018000	59.500000
0.017574	59.500000
0.017130	59.500000
0.016721	59.500000
0.016349	59.500000
0.015993	59.500000
0.015654	59.500000
0.015346	59.500000
0.015071	59.500000
0.014830	59.500000
0.014622	59.500000
0.014354	59.500000
0.014023	59.500000
0.013777	59.500000
0.013616	59.500000
0.013473	59.500000
0.013348	59.500000
0.013161	59.500000
0.012911	59.500000
0.012668	59.500000
0.012430	59.500000
0.012205	59.500000
0.011991	59.500000
0.011755	59.500000
0.011494	59.500000
0.011279	59.500000
0.011107	59.500000
0.010978	59.500000
0.010890	59.500000
0.010878	59.500000
0.010940	59.500000
0.010930	59.500000
0.010851	59.500000
0.010739	59.500000
0.010595	59.500000
0.010530	59.500000
0.010539	59.500000
0.010529	59.500000
0.010500	59.500000
0.010428	59.500000
0.010315	59.500000
0.010045	59.500000
0.009629	59.500000
0.009312	59.500000
0.009085	59.500000
0.008888	59.500000
0.008718	59.500000
0.008633	59.500000
0.008626	59.500000
0.008577	59.500000
0.008491	59.500000
0.008418	59.500000
0.008359	59.500000
0.008411	59.500000
0.008562	59.500000
0.008553	59.500000
0.008401	59.500000
0.008312	59.500000
0.008276	59.500000
0.008233	59.500000
0.008184	59.500000
