kamy	mass
-0.000195	66.300000
-0.003679	66.300000
-0.006955	66.300000
-0.010023	66.300000
-0.011176	66.300000
-0.010429	66.300000
-0.008376	66.300000
-0.005040	66.300000
-0.001251	66.300000
0.002981	66.300000
0.005986	66.300000
0.007804	66.300000
0.008447	66.300000
0.007964	66.300000
0.007872	66.300000
0.008153	66.300000
0.008031	66.300000
0.007527	66.300000
0.007141	66.300000
0.006864	66.300000
0.007196	66.300000
0.008094	66.300000
0.009270	66.300000
0.010702	66.300000
0.011946	66.300000
0.013020	66.300000
0.013944	66.300000
0.014733	66.300000
0.015363	66.300000
0.015852	66.300000
0.016414	66.300000
0.017042	66.300000
0.017848	66.300000
0.018811	66.300000
0.019810	66.300000
0.020842	66.300000
0.021402	66.300000
0.021552	66.300000
0.021671	66.300000
0.021763	66.300000
0.021837	66.300000
0.021897	66.300000
0.022108	66.300000
0.022446	66.300000
0.022576	66.300000
0.022531	66.300000
0.022457	66.300000
0.022361	66.300000
0.022357	66.300000
0.022429	66.300000
0.022468	66.300000
0.022479	66.300000
0.022337	66.300000
0.022072	66.300000
0.021962	66.300000
0.021978	66.300000
0.021975	66.300000
0.021956	66.300000
0.022119	66.300000
0.022426	66.300000
0.022507	66.300000
0.022411	66.300000
0.022419	66.300000
0.022508	66.300000
0.022537	66.300000
0.022518	66.300000
0.022570	66.300000
0.022675	66.300000
0.022655	66.300000
0.022540	66.300000
0.022413	66.300000
0.022278	66.300000
0.022171	66.300000
0.022085	66.300000
0.022196	66.300000
0.022453	66.300000
0.022545	66.300000
0.022516	66.300000
0.022500	66.300000
0.022494	66.300000
0.022527	66.300000
0.022590	66.300000
0.022716	66.300000
0.022887	66.300000
0.022826	66.300000
0.022600	66.300000
0.022533	66.300000
0.022580	66.300000
0.022588	66.300000
0.022568	66.300000
0.022710	66.300000
0.022964	66.300000
0.022951	66.300000
0.022754	66.300000
0.022725	66.300000
0.022811	66.300000
0.022797	66.300000
0.022716	66.300000
0.022592	66.300000
0.022441	66.300000
0.022095	66.300000
0.021618	66.300000
0.021197	66.300000
0.020813	66.300000
0.020358	66.300000
0.019856	66.300000
0.019485	66.300000
0.019197	66.300000
0.018898	66.300000
0.018591	66.300000
0.018246	66.300000
0.017879	66.300000
0.017595	66.300000
0.017362	66.300000
0.017166	66.300000
0.016991	66.300000
0.016564	66.300000
0.015980	66.300000
0.015457	66.300000
0.014970	66.300000
0.014306	66.300000
0.013535	66.300000
0.012768	66.300000
0.012003	66.300000
0.011039	66.300000
0.009955	66.300000
0.008860	66.300000
0.007758	66.300000
0.006739	66.300000
0.005768	66.300000
0.004863	66.300000
0.003997	66.300000
0.003062	66.300000
0.002089	66.300000
0.001260	66.300000
0.000515	66.300000
-0.000225	66.300000
-0.000961	66.300000
-0.001437	66.300000
-0.001766	66.300000
-0.002047	66.300000
-0.002301	66.300000
-0.002425	66.300000
-0.002477	66.300000
-0.002481	66.300000
-0.002460	66.300000
-0.002279	66.300000
-0.002010	66.300000
-0.001900	66.300000
-0.001875	66.300000
-0.001318	66.300000
-0.000477	66.300000
