kamy	mass
-0.001229	88.700000
-0.002229	88.700000
-0.002432	88.700000
-0.002354	88.700000
-0.001665	88.700000
-0.000561	88.700000
0.000839	88.700000
0.002568	88.700000
0.003942	88.700000
0.005075	88.700000
0.005448	88.700000
0.005051	88.700000
0.004703	88.700000
0.004831	88.700000
0.005237	88.700000
0.005935	88.700000
0.006789	88.700000
0.007851	88.700000
0.009289	88.700000
0.010712	88.700000
0.011958	88.700000
0.012991	88.700000
0.013780	88.700000
0.014234	88.700000
0.014640	88.700000
0.015220	88.700000
0.015971	88.700000
0.016476	88.700000
0.017136	88.700000
0.017797	88.700000
0.018226	88.700000
0.018570	88.700000
0.018909	88.700000
0.019440	88.700000
0.019796	88.700000
0.020068	88.700000
0.020174	88.700000
0.020139	88.700000
0.020045	88.700000
0.020068	88.700000
0.019686	88.700000
0.019433	88.700000
0.018799	88.700000
0.018236	88.700000
0.018375	88.700000
0.018042	88.700000
0.017641	88.700000
0.017034	88.700000
0.016436	88.700000
0.015990	88.700000
0.015636	88.700000
0.015360	88.700000
0.015035	88.700000
0.014740	88.700000
0.014584	88.700000
0.014731	88.700000
0.014632	88.700000
0.014625	88.700000
0.014481	88.700000
0.014451	88.700000
0.014451	88.700000
0.014289	88.700000
0.014307	88.700000
0.014316	88.700000
0.014418	88.700000
0.014586	88.700000
0.014678	88.700000
0.014859	88.700000
0.015145	88.700000
0.015376	88.700000
0.015693	88.700000
0.015853	88.700000
0.015866	88.700000
0.015958	88.700000
0.016009	88.700000
0.016029	88.700000
0.016084	88.700000
0.016236	88.700000
0.016338	88.700000
0.016223	88.700000
0.016065	88.700000
0.015611	88.700000
0.015215	88.700000
0.015020	88.700000
0.014358	88.700000
0.013462	88.700000
0.012640	88.700000
0.011925	88.700000
0.011229	88.700000
0.010355	88.700000
0.009235	88.700000
0.007869	88.700000
0.006534	88.700000
0.005290	88.700000
0.003827	88.700000
0.003077	88.700000
0.002608	88.700000
0.002093	88.700000
0.001407	88.700000
0.000964	88.700000
0.000311	88.700000
-0.000526	88.700000
-0.000969	88.700000
-0.000931	88.700000
0.000624	88.700000
0.000297	88.700000
