kamy	mass
-0.004742	66.300000
-0.004792	66.300000
-0.004785	66.300000
-0.004682	66.300000
-0.004506	66.300000
-0.004206	66.300000
-0.003988	66.300000
-0.003907	66.300000
-0.003834	66.300000
-0.003775	66.300000
-0.003563	66.300000
-0.003102	66.300000
-0.002544	66.300000
-0.001830	66.300000
-0.001065	66.300000
-0.000222	66.300000
0.000664	66.300000
0.001619	66.300000
0.002660	66.300000
0.003834	66.300000
0.004844	66.300000
0.005597	66.300000
0.005981	66.300000
0.005792	66.300000
0.005641	66.300000
0.005549	66.300000
0.005656	66.300000
0.006067	66.300000
0.006602	66.300000
0.007322	66.300000
0.007959	66.300000
0.008471	66.300000
0.009003	66.300000
0.009567	66.300000
0.010193	66.300000
0.010911	66.300000
0.011662	66.300000
0.012463	66.300000
0.013242	66.300000
0.013990	66.300000
0.014733	66.300000
0.015471	66.300000
0.016096	66.300000
0.016563	66.300000
0.016893	66.300000
0.017030	66.300000
0.017132	66.300000
0.017184	66.300000
0.017241	66.300000
0.017304	66.300000
0.017346	66.300000
0.017357	66.300000
0.017466	66.300000
0.017708	66.300000
0.017936	66.300000
0.018146	66.300000
0.018379	66.300000
0.018643	66.300000
0.018890	66.300000
0.019114	66.300000
0.019338	66.300000
0.019562	66.300000
0.019692	66.300000
0.019699	66.300000
0.019694	66.300000
0.019672	66.300000
0.019657	66.300000
0.019650	66.300000
0.019664	66.300000
0.019704	66.300000
0.019702	66.300000
0.019647	66.300000
0.019575	66.300000
0.019482	66.300000
0.019413	66.300000
0.019374	66.300000
0.019270	66.300000
0.019088	66.300000
0.018875	66.300000
0.018625	66.300000
0.018413	66.300000
0.018248	66.300000
0.018055	66.300000
0.017829	66.300000
0.017589	66.300000
0.017333	66.300000
0.017070	66.300000
0.016799	66.300000
0.016595	66.300000
0.016469	66.300000
0.016287	66.300000
0.016040	66.300000
0.015702	66.300000
0.015262	66.300000
0.014765	66.300000
0.014205	66.300000
0.013714	66.300000
0.013303	66.300000
0.012838	66.300000
0.012311	66.300000
0.011802	66.300000
0.011314	66.300000
0.010787	66.300000
0.010217	66.300000
0.009575	66.300000
0.008853	66.300000
0.008093	66.300000
0.007290	66.300000
0.006493	66.300000
0.005702	66.300000
0.004923	66.300000
0.004158	66.300000
0.003484	66.300000
0.002909	66.300000
0.002343	66.300000
0.001786	66.300000
0.001310	66.300000
0.000917	66.300000
0.000583	66.300000
0.000308	66.300000
-0.000021	66.300000
-0.000407	66.300000
-0.000660	66.300000
-0.000778	66.300000
-0.000841	66.300000
-0.000847	66.300000
-0.000895	66.300000
-0.000984	66.300000
-0.001053	66.300000
-0.001102	66.300000
-0.001149	66.300000
-0.001194	66.300000
-0.001277	66.300000
-0.001397	66.300000
-0.001619	66.300000
-0.001940	66.300000
-0.002057	66.300000
-0.001978	66.300000
-0.001894	66.300000
-0.001805	66.300000
-0.001646	66.300000
-0.001419	66.300000
-0.001186	66.300000
-0.000947	66.300000
-0.000763	66.300000
-0.000629	66.300000
-0.000567	66.300000
-0.000572	66.300000
-0.000588	66.300000
-0.000615	66.300000
