kamy	mass
-0.002637	54.900000
-0.001409	54.900000
-0.000068	54.900000
0.000209	54.900000
0.000705	54.900000
0.002810	54.900000
0.005158	54.900000
0.006835	54.900000
0.008515	54.900000
0.009657	54.900000
0.009729	54.900000
0.010296	54.900000
0.010609	54.900000
0.010785	54.900000
0.011711	54.900000
0.012616	54.900000
0.014555	54.900000
0.016846	54.900000
0.019214	54.900000
0.021258	54.900000
0.023223	54.900000
0.025329	54.900000
0.026947	54.900000
0.027972	54.900000
0.028308	54.900000
0.028594	54.900000
0.028123	54.900000
0.027526	54.900000
0.027176	54.900000
0.026819	54.900000
0.026664	54.900000
0.026550	54.900000
0.026954	54.900000
0.026350	54.900000
0.025696	54.900000
0.025364	54.900000
0.025004	54.900000
0.024628	54.900000
0.024436	54.900000
0.023916	54.900000
0.023494	54.900000
0.022630	54.900000
0.022264	54.900000
0.021913	54.900000
0.021742	54.900000
0.021144	54.900000
0.020915	54.900000
0.021137	54.900000
0.020632	54.900000
0.020573	54.900000
0.020937	54.900000
0.020647	54.900000
0.020715	54.900000
0.020732	54.900000
0.021651	54.900000
0.022641	54.900000
0.023484	54.900000
0.024571	54.900000
0.024952	54.900000
0.025191	54.900000
0.025089	54.900000
0.024689	54.900000
0.023952	54.900000
0.023419	54.900000
0.023086	54.900000
0.023329	54.900000
0.023443	54.900000
0.022933	54.900000
0.022116	54.900000
0.021040	54.900000
0.018823	54.900000
0.015865	54.900000
0.012977	54.900000
0.009215	54.900000
0.006417	54.900000
0.004750	54.900000
0.003656	54.900000
-0.000393	54.900000
-0.000338	54.900000
