kamy	mass
0.004989	66.300000
0.005129	66.300000
0.004007	66.300000
0.000740	66.300000
-0.002254	66.300000
-0.004790	66.300000
-0.006309	66.300000
-0.006128	66.300000
-0.004992	66.300000
-0.002274	66.300000
0.000545	66.300000
0.003532	66.300000
0.006295	66.300000
0.008695	66.300000
0.010764	66.300000
0.012299	66.300000
0.013174	66.300000
0.012990	66.300000
0.012670	66.300000
0.012133	66.300000
0.011685	66.300000
0.011380	66.300000
0.011419	66.300000
0.011996	66.300000
0.012705	66.300000
0.013616	66.300000
0.014368	66.300000
0.014874	66.300000
0.015313	66.300000
0.015647	66.300000
0.016019	66.300000
0.016446	66.300000
0.016885	66.300000
0.017342	66.300000
0.017763	66.300000
0.018131	66.300000
0.018553	66.300000
0.019052	66.300000
0.019473	66.300000
0.019780	66.300000
0.020001	66.300000
0.020095	66.300000
0.020187	66.300000
0.020276	66.300000
0.020371	66.300000
0.020477	66.300000
0.020568	66.300000
0.020637	66.300000
0.020671	66.300000
0.020654	66.300000
0.020658	66.300000
0.020692	66.300000
0.020719	66.300000
0.020737	66.300000
0.020746	66.300000
0.020744	66.300000
0.020676	66.300000
0.020519	66.300000
0.020402	66.300000
0.020340	66.300000
0.020284	66.300000
0.020237	66.300000
0.020213	66.300000
0.020221	66.300000
0.020260	66.300000
0.020342	66.300000
0.020303	66.300000
0.020108	66.300000
0.020006	66.300000
0.020026	66.300000
0.020037	66.300000
0.020036	66.300000
0.020053	66.300000
0.020095	66.300000
0.020069	66.300000
0.019958	66.300000
0.019927	66.300000
0.019997	66.300000
0.020086	66.300000
0.020199	66.300000
0.020272	66.300000
0.020296	66.300000
0.020358	66.300000
0.020468	66.300000
0.020635	66.300000
0.020871	66.300000
0.021103	66.300000
0.021328	66.300000
0.021460	66.300000
0.021483	66.300000
0.021602	66.300000
0.021837	66.300000
0.021973	66.300000
0.021993	66.300000
0.022027	66.300000
0.022076	66.300000
0.022062	66.300000
0.021975	66.300000
0.021904	66.300000
0.021851	66.300000
0.021857	66.300000
0.021931	66.300000
0.022026	66.300000
0.022146	66.300000
0.022148	66.300000
0.022016	66.300000
0.021982	66.300000
0.022057	66.300000
0.022089	66.300000
0.022073	66.300000
0.021999	66.300000
0.021860	66.300000
0.021676	66.300000
0.021445	66.300000
0.021171	66.300000
0.020850	66.300000
0.020508	66.300000
0.020142	66.300000
0.019814	66.300000
0.019526	66.300000
0.019275	66.300000
0.019063	66.300000
0.018862	66.300000
0.018672	66.300000
0.018363	66.300000
0.017931	66.300000
0.017437	66.300000
0.016881	66.300000
0.016275	66.300000
0.015620	66.300000
0.014901	66.300000
0.014116	66.300000
0.013189	66.300000
0.012119	66.300000
0.011092	66.300000
0.010107	66.300000
0.009239	66.300000
0.008489	66.300000
0.007717	66.300000
0.006924	66.300000
0.006147	66.300000
0.005387	66.300000
0.004705	66.300000
0.004098	66.300000
0.003463	66.300000
0.002802	66.300000
0.002166	66.300000
0.001554	66.300000
0.001047	66.300000
0.000641	66.300000
0.000218	66.300000
-0.000219	66.300000
-0.000568	66.300000
-0.000834	66.300000
-0.001068	66.300000
-0.001272	66.300000
-0.001308	66.300000
-0.001189	66.300000
-0.001219	66.300000
-0.001384	66.300000
-0.001399	66.300000
-0.001278	66.300000
-0.001077	66.300000
-0.000804	66.300000
-0.000714	66.300000
-0.000788	66.300000
