kamy	mass
0.000744	64.100000
0.000242	64.100000
0.000116	64.100000
0.001887	64.100000
0.003451	64.100000
0.005084	64.100000
0.006350	64.100000
0.007234	64.100000
0.007735	64.100000
0.008106	64.100000
0.008653	64.100000
0.008270	64.100000
0.007601	64.100000
0.007022	64.100000
0.006773	64.100000
0.006868	64.100000
0.006947	64.100000
0.006887	64.100000
0.007291	64.100000
0.008081	64.100000
0.008353	64.100000
0.008431	64.100000
0.008724	64.100000
0.008853	64.100000
0.008645	64.100000
0.008638	64.100000
0.009062	64.100000
0.009160	64.100000
0.009684	64.100000
0.009791	64.100000
0.010006	64.100000
0.010663	64.100000
0.011011	64.100000
0.011478	64.100000
0.012140	64.100000
0.012988	64.100000
0.013701	64.100000
0.014248	64.100000
0.015031	64.100000
0.015812	64.100000
0.016910	64.100000
0.018162	64.100000
0.019730	64.100000
0.020821	64.100000
0.021814	64.100000
0.022750	64.100000
0.023723	64.100000
0.024274	64.100000
0.025478	64.100000
0.026184	64.100000
0.027054	64.100000
0.028122	64.100000
0.028859	64.100000
0.029527	64.100000
0.029604	64.100000
0.030143	64.100000
0.029923	64.100000
0.029725	64.100000
0.029496	64.100000
0.029509	64.100000
0.029870	64.100000
0.029835	64.100000
0.029925	64.100000
0.029688	64.100000
0.029763	64.100000
0.029667	64.100000
0.030039	64.100000
0.030376	64.100000
0.030768	64.100000
0.031169	64.100000
0.031230	64.100000
0.031476	64.100000
0.031649	64.100000
0.031703	64.100000
0.031565	64.100000
0.031500	64.100000
0.031694	64.100000
0.031764	64.100000
0.031499	64.100000
0.031646	64.100000
0.031716	64.100000
0.031380	64.100000
0.031317	64.100000
0.031893	64.100000
0.032084	64.100000
0.031867	64.100000
0.031107	64.100000
0.031120	64.100000
0.031181	64.100000
0.031561	64.100000
0.031714	64.100000
0.031406	64.100000
0.031465	64.100000
0.030946	64.100000
0.030489	64.100000
0.030130	64.100000
0.030046	64.100000
0.029961	64.100000
0.029994	64.100000
0.029689	64.100000
0.029507	64.100000
0.029030	64.100000
0.028903	64.100000
0.028663	64.100000
0.028034	64.100000
0.027162	64.100000
0.026554	64.100000
0.025081	64.100000
0.024060	64.100000
0.022849	64.100000
0.021707	64.100000
0.020315	64.100000
0.019408	64.100000
0.018399	64.100000
0.017139	64.100000
0.016056	64.100000
0.014990	64.100000
0.013641	64.100000
0.012139	64.100000
0.011110	64.100000
0.009884	64.100000
0.008679	64.100000
0.007798	64.100000
0.006522	64.100000
0.006254	64.100000
0.005753	64.100000
0.005160	64.100000
0.004351	64.100000
0.003592	64.100000
0.003291	64.100000
0.002744	64.100000
0.002355	64.100000
0.002158	64.100000
0.001829	64.100000
0.001485	64.100000
0.001114	64.100000
0.000992	64.100000
0.000952	64.100000
0.000016	64.100000
-0.000135	64.100000
