kamy	mass
-0.000758	67.600000
-0.000621	67.600000
0.000846	67.600000
0.001919	67.600000
0.003185	67.600000
0.006623	67.600000
0.009386	67.600000
0.011375	67.600000
0.013976	67.600000
0.017091	67.600000
0.019194	67.600000
0.020904	67.600000
0.022744	67.600000
0.024543	67.600000
0.026273	67.600000
0.027769	67.600000
0.029014	67.600000
0.029892	67.600000
0.031025	67.600000
0.031584	67.600000
0.032327	67.600000
0.032795	67.600000
0.032629	67.600000
0.032857	67.600000
0.032313	67.600000
0.032486	67.600000
0.032569	67.600000
0.033017	67.600000
0.033495	67.600000
0.034066	67.600000
0.033962	67.600000
0.033846	67.600000
0.033559	67.600000
0.034045	67.600000
0.034209	67.600000
0.033791	67.600000
0.033291	67.600000
0.032935	67.600000
0.032567	67.600000
0.032109	67.600000
0.031490	67.600000
0.031215	67.600000
0.031041	67.600000
0.030346	67.600000
0.029439	67.600000
0.029439	67.600000
0.029046	67.600000
0.028888	67.600000
0.028829	67.600000
0.028442	67.600000
0.027980	67.600000
0.028721	67.600000
0.028766	67.600000
0.029685	67.600000
0.029173	67.600000
0.029598	67.600000
0.029540	67.600000
0.029589	67.600000
0.028953	67.600000
0.029084	67.600000
0.029287	67.600000
0.029097	67.600000
0.029800	67.600000
0.029840	67.600000
0.029457	67.600000
0.029007	67.600000
0.028451	67.600000
0.026852	67.600000
0.025099	67.600000
0.023183	67.600000
0.021185	67.600000
0.018703	67.600000
0.015782	67.600000
0.012786	67.600000
0.009810	67.600000
0.006327	67.600000
0.002170	67.600000
0.000111	67.600000
-0.001107	67.600000
-0.001844	67.600000
-0.002535	67.600000
-0.001966	67.600000
-0.001770	67.600000
