LLACx	LLACy	LLACz	LLGYx	LLGYy	LLGYz	LMACx	LMACy	LMACz	LMGYx	LMGYy	LMGYz	RLACx	RLACy	RLACz	RLGYx	RLGYy	RLGYz	RMACx	RMACy	RMACz	RMGYx	RMGYy	RMGYz
100.00	-1000.00	310.00	-0.67	-1.22	-0.18	-120.00	-880.00	-270.00	-2.44	0.43	-0.06	-450.00	-920.00	-170.00	-1.40	0.98	-0.30	30.00	-1010.00	210.00	-1.34	0.73	-1.40
100.00	-1000.00	310.00	-0.67	-1.22	-0.12	-110.00	-880.00	-270.00	-2.26	0.49	-0.12	-450.00	-920.00	-170.00	-1.59	0.85	-0.30	30.00	-1010.00	210.00	-1.22	0.79	-1.22
100.00	-1000.00	310.00	-0.61	-1.22	0.00	-110.00	-870.00	-270.00	-2.07	0.49	-0.06	-440.00	-930.00	-170.00	-1.65	0.85	-0.24	30.00	-1010.00	210.00	-1.22	0.67	-1.10
100.00	-1000.00	310.00	-0.55	-1.04	0.00	-120.00	-880.00	-260.00	-2.01	0.49	0.00	-440.00	-930.00	-170.00	-1.59	0.85	-0.24	30.00	-1010.00	210.00	-1.28	0.61	-0.91
100.00	-1000.00	310.00	-0.43	-0.91	0.06	-120.00	-870.00	-270.00	-1.95	0.61	-0.12	-450.00	-920.00	-170.00	-1.52	0.98	-0.30	40.00	-1010.00	210.00	-1.34	0.61	-0.91
100.00	-1000.00	310.00	-0.43	-0.79	0.24	-120.00	-870.00	-270.00	-1.83	0.73	-0.06	-450.00	-930.00	-170.00	-1.59	1.10	-0.30	40.00	-1010.00	210.00	-1.28	0.55	-0.85
100.00	-1000.00	310.00	-0.43	-0.79	0.43	-120.00	-880.00	-270.00	-1.77	0.73	-0.06	-450.00	-930.00	-160.00	-1.59	1.28	-0.43	30.00	-1020.00	210.00	-1.34	0.55	-0.91
100.00	-1000.00	310.00	-0.49	-0.79	0.49	-110.00	-880.00	-270.00	-1.83	0.91	0.18	-440.00	-930.00	-170.00	-1.46	1.46	-0.55	40.00	-1010.00	200.00	-1.28	0.49	-1.04
100.00	-1000.00	310.00	-0.61	-0.67	0.49	-110.00	-870.00	-270.00	-2.01	0.85	0.30	-450.00	-930.00	-170.00	-1.34	1.52	-0.79	40.00	-1020.00	210.00	-1.34	0.43	-1.16
100.00	-1000.00	310.00	-0.73	-0.67	0.49	-120.00	-870.00	-270.00	-1.95	0.98	0.00	-450.00	-920.00	-170.00	-1.10	1.59	-1.04	40.00	-1010.00	200.00	-1.40	0.43	-1.10
100.00	-1000.00	310.00	-0.67	-0.67	0.30	-110.00	-870.00	-280.00	-1.95	0.85	-0.24	-450.00	-920.00	-170.00	-0.98	1.34	-1.10	40.00	-1010.00	210.00	-1.46	0.55	-1.16
100.00	-1000.00	300.00	-0.73	-0.55	0.30	-120.00	-870.00	-270.00	-1.89	0.85	-0.06	-450.00	-930.00	-160.00	-0.85	1.34	-1.28	40.00	-1010.00	210.00	-1.59	0.55	-1.04
100.00	-1000.00	310.00	-0.67	-0.55	0.12	-120.00	-870.00	-270.00	-1.89	0.85	-0.06	-450.00	-930.00	-170.00	-0.67	1.34	-1.46	30.00	-1010.00	210.00	-1.40	0.43	-0.98
100.00	-1000.00	310.00	-0.85	-0.49	0.06	-110.00	-880.00	-270.00	-1.77	0.67	-0.24	-450.00	-930.00	-180.00	-0.55	1.40	-1.52	40.00	-1020.00	210.00	-1.28	0.30	-0.91
