LLACx	LLACy	LLACz	LLGYx	LLGYy	LLGYz	LMACx	LMACy	LMACz	LMGYx	LMGYy	LMGYz	RLACx	RLACy	RLACz	RLGYx	RLGYy	RLGYz	RMACx	RMACy	RMACz	RMGYx	RMGYy	RMGYz
-150.00	-990.00	290.00	4.33	-2.74	-7.20	-320.00	-840.00	-170.00	0.12	7.26	-3.11	-340.00	-990.00	-160.00	0.30	3.72	-2.13	110.00	-1000.00	200.00	-3.66	0.67	0.43
240.00	-950.00	350.00	0.85	-1.34	0.06	50.00	-880.00	-250.00	-3.90	6.52	-4.51	-510.00	-860.00	-280.00	1.34	1.28	0.67	-30.00	-1020.00	130.00	0.91	-1.40	0.24
240.00	-950.00	350.00	0.85	-1.34	0.00	50.00	-870.00	-250.00	-0.30	-0.55	-0.49	-510.00	-850.00	-280.00	1.28	1.59	0.73	-30.00	-1030.00	140.00	0.67	-1.16	0.18
240.00	-950.00	340.00	0.91	-1.28	0.00	50.00	-880.00	-250.00	-0.24	-0.61	-0.67	-520.00	-860.00	-280.00	1.04	2.01	0.67	-30.00	-1030.00	130.00	0.55	-1.04	0.00
240.00	-950.00	350.00	0.98	-1.28	-0.06	50.00	-880.00	-250.00	-0.06	-0.49	-0.61	-520.00	-850.00	-280.00	1.04	1.46	0.79	-40.00	-1030.00	130.00	0.37	-0.91	-0.18
240.00	-950.00	340.00	1.04	-1.34	-0.06	60.00	-880.00	-250.00	0.00	-0.43	-0.61	-520.00	-850.00	-280.00	1.04	1.16	0.73	-40.00	-1020.00	140.00	0.24	-0.85	-0.18
240.00	-950.00	340.00	1.10	-1.28	0.00	50.00	-880.00	-250.00	0.00	-0.43	-0.67	-520.00	-850.00	-280.00	1.16	1.04	0.49	-40.00	-1020.00	140.00	0.24	-0.85	-0.12
250.00	-950.00	350.00	1.22	-1.28	0.12	50.00	-880.00	-250.00	0.06	-0.43	-0.61	-520.00	-850.00	-280.00	1.16	0.91	0.18	-40.00	-1020.00	140.00	0.30	-0.91	-0.12
240.00	-950.00	350.00	1.28	-1.16	0.06	50.00	-880.00	-250.00	0.12	-0.49	-0.55	-510.00	-850.00	-280.00	1.10	0.67	0.06	-40.00	-1020.00	140.00	0.12	-0.79	-0.12
240.00	-950.00	350.00	1.40	-1.16	0.12	50.00	-880.00	-250.00	0.12	-0.67	-0.55	-510.00	-860.00	-280.00	0.98	0.37	0.00	-30.00	-1020.00	130.00	0.12	-0.61	-0.12
240.00	-950.00	350.00	1.40	-1.16	0.12	50.00	-880.00	-250.00	0.24	-0.61	-0.49	-520.00	-840.00	-280.00	0.79	0.24	0.00	-40.00	-1020.00	130.00	0.06	-0.61	0.00
240.00	-950.00	350.00	1.22	-1.10	0.18	60.00	-880.00	-250.00	0.30	-0.67	-0.43	-520.00	-850.00	-270.00	0.79	0.12	0.00	-40.00	-1030.00	130.00	0.06	-0.61	0.00
240.00	-950.00	350.00	1.22	-1.16	0.12	60.00	-870.00	-250.00	0.24	-0.67	-0.37	-520.00	-850.00	-280.00	0.61	-0.12	-0.06	-30.00	-1030.00	130.00	0.24	-0.73	0.49
250.00	-950.00	340.00	1.16	-1.22	0.24	50.00	-870.00	-250.00	0.30	-0.73	-0.37	-520.00	-850.00	-270.00	0.49	-0.18	-0.12	-40.00	-1030.00	130.00	0.30	-0.73	0.43
240.00	-950.00	350.00	1.10	-1.10	0.37	50.00	-870.00	-250.00	0.30	-0.73	-0.30	-520.00	-850.00	-270.00	0.49	-0.18	-0.18	-40.00	-1020.00	130.00	0.30	-0.73	0.49
240.00	-950.00	340.00	0.91	-1.10	0.30	50.00	-870.00	-250.00	0.06	-0.73	-0.30	-520.00	-850.00	-280.00	0.49	-0.06	-0.24	-30.00	-1030.00	140.00	0.12	-0.67	0.49
240.00	-950.00	350.00	0.91	-1.10	0.24	60.00	-880.00	-250.00	0.00	-0.67	-0.24	-520.00	-860.00	-270.00	0.37	0.12	0.00	-30.00	-1030.00	140.00	0.00	-0.61	0.37
240.00	-950.00	350.00	0.79	-0.91	0.30	50.00	-880.00	-250.00	0.00	-0.55	-0.18	-520.00	-850.00	-280.00	0.18	0.00	0.12	-30.00	-1030.00	140.00	0.00	-0.49	0.37
240.00	-950.00	350.00	0.85	-0.85	0.37	60.00	-880.00	-250.00	-0.06	-0.55	-0.12	-520.00	-850.00	-280.00	0.24	0.00	0.24	-30.00	-1030.00	130.00	-0.06	-0.55	0.43
240.00	-950.00	350.00	0.85	-0.98	0.37	50.00	-880.00	-250.00	0.00	-0.55	-0.12	-520.00	-850.00	-280.00	0.24	0.00	0.30	-40.00	-1020.00	130.00	-0.06	-0.61	0.49
240.00	-950.00	350.00	0.91	-1.10	0.43	50.00	-880.00	-250.00	0.00	-0.43	-0.18	-520.00	-860.00	-270.00	0.24	-0.12	0.43	-30.00	-1020.00	140.00	-0.12	-0.67	0.67
240.00	-950.00	350.00	0.91	-0.98	0.55	50.00	-870.00	-250.00	0.06	-0.30	-0.30	-510.00	-860.00	-280.00	0.18	-0.12	0.37	-50.00	-1020.00	140.00	0.00	-0.91	0.79
250.00	-950.00	350.00	0.85	-0.98	0.55	60.00	-880.00	-250.00	-0.06	-0.37	-0.18	-510.00	-860.00	-280.00	0.30	0.18	0.24	-40.00	-1020.00	130.00	0.37	-0.98	1.28
240.00	-950.00	350.00	0.73	-0.91	0.61	50.00	-870.00	-250.00	-0.06	-0.37	0.00	-520.00	-860.00	-270.00	0.43	0.24	0.06	-40.00	-1020.00	140.00	0.37	-0.98	1.28
240.00	-950.00	350.00	0.85	-0.85	0.67	60.00	-870.00	-250.00	-0.12	-0.30	0.12	-520.00	-850.00	-280.00	0.43	0.37	0.06	-30.00	-1020.00	140.00	0.55	-1.34	1.46
240.00	-950.00	350.00	0.79	-0.85	0.73	60.00	-880.00	-250.00	-0.12	-0.24	0.12	-520.00	-860.00	-280.00	0.24	0.24	0.24	-40.00	-1030.00	140.00	0.55	-1.34	1.46
250.00	-950.00	350.00	0.79	-0.85	0.73	60.00	-870.00	-250.00	-0.12	-0.12	0.18	-520.00	-860.00	-270.00	0.18	0.24	0.37	-30.00	-1020.00	140.00	0.55	-1.34	1.46
240.00	-950.00	350.00	0.85	-0.79	0.79	60.00	-880.00	-250.00	-0.18	-0.06	0.24	-520.00	-850.00	-280.00	0.24	0.18	0.43	-40.00	-1030.00	130.00	0.43	-0.85	1.04
250.00	-950.00	350.00	0.85	-0.85	0.91	60.00	-880.00	-250.00	-0.12	-0.06	0.18	-520.00	-850.00	-270.00	0.12	0.00	0.43	-30.00	-1030.00	140.00	0.43	-0.85	1.04
250.00	-950.00	350.00	0.73	-0.79	1.04	60.00	-880.00	-250.00	-0.12	-0.12	0.24	-520.00	-850.00	-270.00	0.30	0.12	0.55	-30.00	-1030.00	140.00	0.43	-0.85	1.04
250.00	-950.00	350.00	0.79	-0.73	1.10	50.00	-870.00	-250.00	-0.12	0.06	0.24	-510.00	-860.00	-280.00	0.43	0.00	0.79	-30.00	-1030.00	140.00	0.24	-0.67	0.79
250.00	-950.00	350.00	0.91	-0.67	1.10	50.00	-880.00	-250.00	0.00	0.18	0.37	-520.00	-850.00	-270.00	0.61	-0.06	0.85	-40.00	-1030.00	140.00	-0.06	-0.30	0.49
240.00	-950.00	350.00	0.91	-0.61	1.22	60.00	-880.00	-250.00	0.00	0.12	0.43	-520.00	-860.00	-280.00	0.55	-0.06	0.85	-40.00	-1030.00	140.00	-0.49	0.06	0.00
250.00	-950.00	350.00	0.79	-0.61	1.34	50.00	-880.00	-250.00	0.06	0.12	0.49	-520.00	-860.00	-280.00	0.55	-0.18	0.79	-40.00	-1030.00	140.00	-0.49	0.06	0.00
240.00	-950.00	350.00	0.61	-0.55	1.28	50.00	-880.00	-250.00	0.12	0.12	0.49	-520.00	-850.00	-280.00	0.79	0.06	0.73	-30.00	-1020.00	140.00	-0.49	0.06	0.00
250.00	-950.00	340.00	0.55	-0.55	1.28	60.00	-880.00	-250.00	0.06	0.30	0.55	-510.00	-850.00	-280.00	0.85	0.18	0.49	-40.00	-1020.00	140.00	-0.98	0.24	-0.55
250.00	-950.00	350.00	0.55	-0.55	1.28	60.00	-880.00	-250.00	0.12	0.24	0.55	-520.00	-860.00	-280.00	0.91	0.49	0.30	-40.00	-1020.00	140.00	-0.98	0.24	-0.55
250.00	-950.00	350.00	0.61	-0.55	1.28	60.00	-880.00	-250.00	0.12	0.37	0.49	-520.00	-850.00	-280.00	0.98	0.61	0.06	-40.00	-1020.00	140.00	-0.98	0.24	-0.55
250.00	-950.00	350.00	0.73	-0.55	1.28	50.00	-880.00	-250.00	0.06	0.37	0.55	-520.00	-850.00	-280.00	0.85	0.73	-0.18	-50.00	-1020.00	140.00	-0.98	0.18	-0.55
240.00	-950.00	350.00	0.79	-0.49	1.22	60.00	-880.00	-250.00	0.18	0.37	0.55	-520.00	-850.00	-280.00	0.79	0.79	-0.43	-40.00	-1020.00	140.00	-1.28	0.24	-0.49
250.00	-950.00	350.00	0.85	-0.55	1.16	50.00	-880.00	-250.00	0.06	0.37	0.61	-520.00	-850.00	-270.00	0.85	0.85	-0.49	-40.00	-1020.00	140.00	-1.28	0.24	-0.49
250.00	-950.00	350.00	0.91	-0.55	1.22	50.00	-880.00	-250.00	0.06	0.43	0.49	-520.00	-850.00	-270.00	0.67	0.91	-0.55	-40.00	-1020.00	140.00	-1.28	0.24	-0.49
