LLACx	LLACy	LLACz	LLGYx	LLGYy	LLGYz	LMACx	LMACy	LMACz	LMGYx	LMGYy	LMGYz	RLACx	RLACy	RLACz	RLGYx	RLGYy	RLGYz	RMACx	RMACy	RMACz	RMGYx	RMGYy	RMGYz
-90.00	-1050.00	80.00	0.79	-1.22	1.10	70.00	-890.00	-170.00	-0.24	0.12	0.55	-290.00	-1000.00	-0.00	0.12	0.12	-0.18	-90.00	-980.00	330.00	-0.49	-0.30	0.06
-90.00	-1050.00	80.00	0.85	-1.22	0.98	70.00	-900.00	-180.00	0.06	-0.06	0.43	-280.00	-1000.00	-0.00	0.12	0.18	-0.18	-90.00	-980.00	330.00	-0.55	-0.37	0.00
-90.00	-1040.00	80.00	0.79	-1.16	0.91	70.00	-890.00	-180.00	0.06	0.00	0.37	-280.00	-1000.00	-0.00	0.06	0.18	-0.18	-90.00	-990.00	330.00	-0.49	-0.37	0.06
-90.00	-1050.00	80.00	0.73	-1.04	0.79	70.00	-890.00	-180.00	0.00	-0.06	0.49	-290.00	-1000.00	-0.00	0.00	0.24	-0.24	-90.00	-990.00	330.00	-0.43	-0.30	0.12
-90.00	-1050.00	80.00	0.73	-1.10	0.79	70.00	-900.00	-180.00	0.12	0.00	0.43	-290.00	-1000.00	-0.00	0.06	0.30	-0.18	-90.00	-980.00	330.00	-0.43	-0.37	0.24
-90.00	-1040.00	80.00	0.79	-1.16	0.73	70.00	-890.00	-180.00	0.12	0.12	0.37	-280.00	-1000.00	0.00	-0.06	0.18	-0.12	-90.00	-990.00	330.00	-0.30	-0.43	0.18
-90.00	-1050.00	80.00	0.79	-1.10	0.85	70.00	-900.00	-180.00	0.12	0.00	0.30	-280.00	-1010.00	-0.00	0.06	0.18	0.00	-90.00	-980.00	330.00	-0.30	-0.43	0.24
-90.00	-1040.00	80.00	0.85	-1.16	0.91	60.00	-890.00	-180.00	0.18	0.06	0.30	-290.00	-1000.00	0.00	0.18	0.12	0.06	-90.00	-990.00	330.00	-0.30	-0.55	0.30
-90.00	-1050.00	80.00	0.85	-1.16	0.85	70.00	-890.00	-180.00	0.18	0.00	0.30	-290.00	-1000.00	-0.00	0.18	0.12	0.06	-90.00	-990.00	330.00	-0.24	-0.61	0.30
-90.00	-1050.00	80.00	0.85	-1.16	0.85	70.00	-900.00	-180.00	0.06	0.06	0.30	-280.00	-1000.00	-0.00	0.12	0.06	0.12	-90.00	-990.00	330.00	-0.18	-0.43	0.24
-90.00	-1050.00	80.00	0.85	-1.22	0.91	60.00	-890.00	-170.00	0.06	0.12	0.30	-280.00	-1000.00	0.00	0.12	0.12	0.06	-90.00	-990.00	330.00	-0.18	-0.37	0.24
-90.00	-1050.00	80.00	0.73	-1.16	1.04	70.00	-890.00	-180.00	0.18	0.12	0.49	-280.00	-1000.00	-0.00	0.12	0.24	0.00	-80.00	-990.00	330.00	-0.37	-0.49	0.30
-90.00	-1050.00	80.00	0.79	-1.22	0.98	70.00	-890.00	-180.00	0.06	0.12	0.43	-290.00	-1000.00	0.00	0.12	0.24	0.00	-90.00	-990.00	330.00	-0.37	-0.55	0.30
-90.00	-1050.00	80.00	0.73	-1.28	1.04	70.00	-900.00	-180.00	0.06	0.12	0.55	-290.00	-1000.00	0.00	0.12	0.24	0.00	-90.00	-990.00	330.00	-0.37	-0.43	0.30
-90.00	-1050.00	70.00	0.61	-1.22	1.16	70.00	-900.00	-180.00	0.06	0.12	0.61	-280.00	-1000.00	0.00	0.18	0.37	0.12	-90.00	-980.00	330.00	-0.30	-0.30	0.30
-90.00	-1050.00	80.00	0.55	-1.04	1.22	70.00	-890.00	-180.00	0.12	0.12	0.61	-280.00	-1000.00	0.00	0.18	0.37	0.12	-90.00	-980.00	330.00	-0.30	-0.37	0.43
-90.00	-1050.00	80.00	0.61	-0.98	1.10	70.00	-890.00	-180.00	0.12	0.00	0.61	-290.00	-1010.00	-0.00	0.18	0.37	0.12	-90.00	-990.00	330.00	-0.24	-0.37	0.49
-90.00	-1050.00	80.00	0.67	-0.98	0.91	70.00	-890.00	-180.00	0.24	0.00	0.61	-280.00	-1000.00	-0.00	0.18	0.30	0.24	-90.00	-990.00	330.00	-0.24	-0.37	0.49
-90.00	-1050.00	80.00	0.55	-0.98	0.85	70.00	-890.00	-180.00	0.18	0.06	0.55	-280.00	-1000.00	0.00	0.30	0.12	0.24	-90.00	-980.00	330.00	-0.12	-0.61	0.61
-90.00	-1050.00	90.00	0.55	-0.98	0.79	70.00	-900.00	-180.00	0.00	0.06	0.55	-280.00	-1000.00	0.00	0.30	0.12	0.24	-90.00	-990.00	330.00	-0.12	-0.61	0.61
-90.00	-1040.00	80.00	0.67	-1.10	1.04	70.00	-900.00	-180.00	0.06	0.06	0.55	-290.00	-1000.00	0.00	0.18	0.12	0.24	-90.00	-980.00	330.00	-0.06	-0.49	0.67
-90.00	-1040.00	80.00	0.67	-1.28	1.46	70.00	-890.00	-180.00	0.18	0.06	0.61	-280.00	-1000.00	-0.00	0.24	0.18	0.30	-90.00	-990.00	330.00	-0.12	-0.55	0.67
-90.00	-1050.00	80.00	0.67	-1.28	1.46	70.00	-890.00	-180.00	0.12	0.00	0.67	-280.00	-1000.00	-0.00	0.12	0.00	0.43	-90.00	-990.00	330.00	-0.12	-0.55	0.67
-90.00	-1050.00	80.00	0.67	-1.28	1.46	70.00	-890.00	-180.00	0.12	0.06	0.67	-290.00	-1000.00	0.00	0.12	0.00	0.43	-90.00	-990.00	330.00	-0.12	-0.55	0.67
-90.00	-1050.00	80.00	0.67	-1.22	1.40	70.00	-890.00	-170.00	0.18	0.12	0.55	-280.00	-1010.00	-0.00	0.06	0.12	0.61	-90.00	-990.00	330.00	-0.12	-0.55	0.67
-90.00	-1050.00	80.00	0.67	-1.22	1.40	70.00	-900.00	-180.00	0.18	0.12	0.61	-280.00	-1010.00	-0.00	0.00	0.12	0.55	-90.00	-990.00	330.00	-0.18	-0.61	0.79
-90.00	-1050.00	80.00	0.67	-1.22	1.40	70.00	-890.00	-180.00	0.18	0.00	0.79	-280.00	-1010.00	-0.00	0.00	0.12	0.55	-90.00	-990.00	330.00	-0.18	-0.61	0.79
-90.00	-1050.00	80.00	0.67	-1.04	1.16	70.00	-890.00	-180.00	0.18	-0.06	0.73	-280.00	-1000.00	0.00	0.00	0.18	0.55	-90.00	-990.00	330.00	-0.24	-0.49	0.91
-90.00	-1050.00	80.00	0.55	-1.10	1.22	70.00	-890.00	-170.00	0.06	-0.18	0.79	-280.00	-1000.00	10.00	0.12	0.24	0.49	-80.00	-990.00	330.00	-0.24	-0.49	0.73
-90.00	-1050.00	80.00	0.55	-1.10	1.22	70.00	-890.00	-180.00	0.06	-0.18	0.79	-280.00	-1000.00	10.00	0.12	0.24	0.49	-80.00	-990.00	330.00	-0.18	-0.49	0.85
-90.00	-1050.00	80.00	0.55	-1.10	1.22	70.00	-890.00	-170.00	0.00	-0.12	0.91	-290.00	-1000.00	0.00	0.12	0.24	0.49	-90.00	-990.00	330.00	-0.18	-0.49	0.85
-90.00	-1050.00	80.00	0.61	-1.22	1.46	70.00	-900.00	-180.00	0.24	-0.06	0.85	-290.00	-1000.00	0.00	0.12	0.24	0.49	-90.00	-980.00	330.00	-0.12	-0.55	0.85
-90.00	-1050.00	80.00	0.79	-1.16	1.22	70.00	-900.00	-180.00	0.24	-0.06	0.85	-290.00	-1000.00	0.00	0.18	0.06	0.55	-90.00	-980.00	330.00	0.00	-0.55	0.73
-90.00	-1050.00	80.00	0.61	-1.22	1.34	70.00	-890.00	-180.00	0.24	-0.18	0.91	-290.00	-1000.00	-0.00	0.18	0.12	0.55	-90.00	-980.00	330.00	0.00	-0.55	0.73
-90.00	-1050.00	80.00	0.24	-0.98	1.40	70.00	-900.00	-170.00	0.24	-0.18	0.91	-290.00	-1000.00	-0.00	0.18	0.12	0.55	-90.00	-980.00	330.00	-0.24	-0.55	0.73
-90.00	-1050.00	80.00	0.24	-0.98	1.40	70.00	-900.00	-170.00	0.30	-0.18	0.91	-280.00	-1000.00	0.00	0.18	0.18	0.55	-90.00	-990.00	330.00	-0.24	-0.55	0.73
-90.00	-1050.00	80.00	0.24	-0.91	1.22	70.00	-890.00	-180.00	0.18	-0.06	0.79	-290.00	-1000.00	-0.00	0.18	0.18	0.55	-90.00	-990.00	330.00	-0.24	-0.55	0.73
