LLACx	LLACy	LLACz	LLGYx	LLGYy	LLGYz	LMACx	LMACy	LMACz	LMGYx	LMGYy	LMGYz	RLACx	RLACy	RLACz	RLGYx	RLGYy	RLGYz	RMACx	RMACy	RMACz	RMGYx	RMGYy	RMGYz
-0.00	-1050.00	120.00	0.49	-0.79	0.98	100.00	-920.00	60.00	-0.24	0.00	0.49	-210.00	-1000.00	-130.00	-0.37	0.61	0.12	-80.00	-1020.00	-40.00	-0.85	-0.37	0.30
150.00	-1020.00	-20.00	0.91	-0.91	0.73	100.00	-920.00	60.00	-0.49	0.06	0.61	-370.00	-960.00	-180.00	-0.06	0.12	0.24	-170.00	-1010.00	-60.00	-0.61	-0.49	0.55
150.00	-1020.00	-20.00	0.79	-0.79	0.79	250.00	-880.00	-60.00	-0.37	0.06	0.49	-370.00	-960.00	-170.00	0.00	0.00	0.43	-180.00	-1010.00	-60.00	-0.61	-0.43	0.61
160.00	-1010.00	-20.00	0.73	-0.73	0.79	250.00	-880.00	-50.00	-0.12	0.00	0.49	-370.00	-950.00	-180.00	-0.06	-0.06	0.37	-180.00	-1010.00	-60.00	-0.55	-0.55	0.67
160.00	-1010.00	-30.00	0.61	-0.79	0.73	250.00	-880.00	-60.00	-0.06	0.00	0.61	-370.00	-960.00	-180.00	0.24	0.37	0.24	-180.00	-1010.00	-60.00	-0.30	-0.30	0.91
150.00	-1020.00	-20.00	0.67	-0.98	0.67	250.00	-880.00	-60.00	-0.06	0.18	0.79	-370.00	-960.00	-170.00	0.49	0.24	0.18	-170.00	-1010.00	-60.00	0.06	0.12	1.10
150.00	-1020.00	-10.00	0.79	-1.04	0.61	260.00	-880.00	-50.00	0.12	0.12	0.85	-370.00	-950.00	-170.00	0.61	0.49	0.00	-180.00	-1010.00	-60.00	0.24	0.24	0.91
160.00	-1020.00	-20.00	0.67	-1.16	0.61	250.00	-880.00	-60.00	0.06	0.12	0.79	-370.00	-960.00	-180.00	0.79	0.67	-0.06	-180.00	-1010.00	-60.00	0.37	0.37	0.98
160.00	-1020.00	-20.00	0.73	-1.34	0.55	250.00	-880.00	-60.00	0.00	0.24	0.79	-380.00	-960.00	-170.00	0.67	0.49	0.06	-170.00	-1010.00	-60.00	0.43	0.55	1.16
150.00	-1020.00	-20.00	0.79	-1.28	0.55	260.00	-870.00	-60.00	-0.12	0.24	0.85	-370.00	-960.00	-180.00	0.67	0.24	0.18	-170.00	-1010.00	-60.00	0.30	0.43	1.16
150.00	-1020.00	-20.00	0.61	-1.10	0.61	260.00	-880.00	-60.00	-0.12	0.30	0.73	-370.00	-950.00	-180.00	0.43	0.30	0.18	-180.00	-1020.00	-60.00	0.00	0.24	0.98
150.00	-1020.00	-20.00	0.61	-1.04	0.67	250.00	-880.00	-60.00	-0.24	0.24	0.67	-370.00	-960.00	-170.00	0.49	0.43	0.24	-180.00	-1020.00	-70.00	-0.06	0.00	1.04
150.00	-1010.00	-20.00	0.55	-0.98	0.79	250.00	-880.00	-60.00	-0.43	0.30	0.67	-370.00	-960.00	-180.00	0.49	0.49	0.24	-170.00	-1010.00	-60.00	-0.24	0.06	1.04
150.00	-1020.00	-20.00	0.37	-0.98	0.79	250.00	-890.00	-60.00	-0.61	0.24	0.61	-370.00	-960.00	-170.00	0.43	0.73	0.12	-170.00	-1020.00	-60.00	-0.30	0.30	1.16
150.00	-1020.00	-20.00	0.30	-0.91	0.85	250.00	-880.00	-60.00	-0.67	0.12	0.61	-370.00	-960.00	-170.00	0.37	0.79	0.06	-170.00	-1020.00	-60.00	-0.37	0.24	1.04
150.00	-1020.00	-20.00	0.43	-1.04	0.91	250.00	-880.00	-50.00	-0.73	0.06	0.49	-370.00	-960.00	-170.00	0.18	0.73	0.00	-170.00	-1020.00	-60.00	-0.79	-0.12	0.43
150.00	-1020.00	-20.00	0.49	-1.16	0.91	250.00	-880.00	-50.00	-0.79	-0.06	0.43	-370.00	-960.00	-170.00	0.06	0.79	-0.18	-170.00	-1010.00	-50.00	-0.79	-0.12	0.43
160.00	-1020.00	-20.00	0.43	-1.34	1.04	250.00	-880.00	-50.00	-0.85	-0.18	0.30	-370.00	-950.00	-170.00	-0.06	0.55	-0.24	-180.00	-1010.00	-60.00	-0.79	-0.12	0.43
160.00	-1020.00	-10.00	0.43	-1.16	1.04	250.00	-880.00	-50.00	-0.98	-0.18	0.30	-370.00	-950.00	-170.00	-0.24	0.55	-0.37	-170.00	-1010.00	-50.00	-0.12	6.04	0.98
160.00	-1020.00	-20.00	0.49	-1.04	1.10	250.00	-880.00	-50.00	-1.10	-0.06	0.37	-370.00	-960.00	-170.00	-0.73	-0.49	-0.49	-180.00	-1010.00	-60.00	-0.12	6.04	0.98
150.00	-1020.00	-20.00	0.55	-1.34	1.16	250.00	-880.00	-50.00	-1.22	-0.06	0.24	-370.00	-950.00	-170.00	-0.79	-5.30	-2.07	-180.00	-1010.00	-60.00	-0.12	6.04	0.98
160.00	-1020.00	-20.00	0.55	-1.22	1.10	250.00	-880.00	-50.00	-1.34	-0.12	0.24	-370.00	-950.00	-170.00	0.18	-9.15	-4.27	-180.00	-1010.00	-60.00	0.37	10.98	1.04
160.00	-1020.00	-20.00	0.49	-1.04	1.10	250.00	-880.00	-50.00	-1.34	-0.12	0.30	-370.00	-950.00	-170.00	0.00	-9.21	-4.82	-180.00	-1010.00	-50.00	-0.49	11.16	-0.24
160.00	-1020.00	-20.00	0.43	-0.91	1.16	250.00	-880.00	-50.00	-1.28	-0.12	0.37	-370.00	-950.00	-170.00	0.06	-8.60	-4.76	-180.00	-1010.00	-60.00	-0.49	11.16	-0.24
